county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Muskegon,Blue Lake 1,Governor,,L,Bill Gelineau,1,,1,,0,
Muskegon,Blue Lake 1,Governor,,L,John J. Tatar,0,,0,,0,
Muskegon,Blue Lake 1,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Blue Lake 1,State Senate,,L,Max Riekse,0,,0,,0,
Muskegon,Casnovia 1,Governor,,R,Patrick Colbeck,111,,111,,0,
Muskegon,Casnovia 1,Governor,,R,Brian Calley,83,,83,,0,
Muskegon,Casnovia 1,Governor,,R,Jim Hines,27,,27,,0,
Muskegon,Casnovia 1,Governor,,R,Bill Schuette,146,,146,,0,
Muskegon,Casnovia 1,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Casnovia 1,U.S. Senate,,R,John James,167,,167,,0,
Muskegon,Casnovia 1,U.S. Senate,,R,Sandy Pensler,190,,190,,0,
Muskegon,Casnovia 1,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Casnovia 1,U.S. House,,R,Bill Huizenga,339,,339,,0,
Muskegon,Casnovia 1,State Senate,,R,Jon Bumstead,185,,185,,0,
Muskegon,Casnovia 1,State Senate,,R,Holly Hughes,177,,177,,0,
Muskegon,Casnovia 1,State House,91,R,Alan W. Jager,91,,91,,0,
Muskegon,Casnovia 1,State House,91,R,Greg VanWoerkom,246,,246,,0,
Muskegon,Casnovia 1,Governor,,D,Gretchen Whitmer,89,,89,,0,
Muskegon,Casnovia 1,Governor,,D,Abdul El-Sayed,36,,36,,0,
Muskegon,Casnovia 1,Governor,,D,Shri Thanedar,27,,27,,0,
Muskegon,Casnovia 1,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Casnovia 1,U.S. Senate,,D,Debbie Stabenow,137,,137,,0,
Muskegon,Casnovia 1,U.S. House,,D,Rob Davidson,123,,123,,0,
Muskegon,Casnovia 1,State Senate,,D,Collene Lamonte,89,,89,,0,
Muskegon,Casnovia 1,State Senate,,D,Poppy Sias-,53,,53,,0,
Muskegon,Casnovia 1,State House,91,D,Tanya Cabala,93,,93,,0,
Muskegon,Casnovia 1,State House,91,D,Andy O'Riley,40,,40,,0,
Muskegon,Casnovia 1,Governor,,L,Bill Gelineau,0,,0,,0,
Muskegon,Casnovia 1,Governor,,L,John J. Tatar,0,,0,,0,
Muskegon,Casnovia 1,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Casnovia 1,State Senate,,L,Max Riekse,0,,0,,0,
Muskegon,Cedar Creek 1,Governor,,R,Patrick Colbeck,33,,33,,0,
Muskegon,Cedar Creek 1,Governor,,R,Brian Calley,48,,48,,0,
Muskegon,Cedar Creek 1,Governor,,R,Jim Hines,37,,37,,0,
Muskegon,Cedar Creek 1,Governor,,R,Bill Schuette,155,,155,,0,
Muskegon,Cedar Creek 1,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Cedar Creek 1,U.S. Senate,,R,John James,112,,112,,0,
Muskegon,Cedar Creek 1,U.S. Senate,,R,Sandy Pensler,150,,150,,0,
Muskegon,Cedar Creek 1,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Cedar Creek 1,U.S. House,,R,Bill Huizenga,242,,242,,0,
Muskegon,Cedar Creek 1,State Senate,,R,Jon Bumstead,160,,160,,0,
Muskegon,Cedar Creek 1,State Senate,,R,Holly Hughes,112,,112,,0,
Muskegon,Cedar Creek 1,State House,91,R,Alan W. Jager,105,,105,,0,
Muskegon,Cedar Creek 1,State House,91,R,Greg VanWoerkom,155,,155,,0,
Muskegon,Cedar Creek 1,Governor,,D,Gretchen Whitmer,148,,148,,0,
Muskegon,Cedar Creek 1,Governor,,D,Abdul El-Sayed,44,,44,,0,
Muskegon,Cedar Creek 1,Governor,,D,Shri Thanedar,55,,55,,0,
Muskegon,Cedar Creek 1,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Cedar Creek 1,U.S. Senate,,D,Debbie Stabenow,215,,215,,0,
Muskegon,Cedar Creek 1,U.S. House,,D,Rob Davidson,203,,203,,0,
Muskegon,Cedar Creek 1,State Senate,,D,Collene Lamonte,156,,156,,0,
Muskegon,Cedar Creek 1,State Senate,,D,Poppy Sias-,77,,77,,0,
Muskegon,Cedar Creek 1,State House,91,D,Tanya Cabala,110,,110,,0,
Muskegon,Cedar Creek 1,State House,91,D,Andy O'Riley,116,,116,,0,
Muskegon,Cedar Creek 1,Governor,,L,Bill Gelineau,0,,0,,0,
Muskegon,Cedar Creek 1,Governor,,L,John J. Tatar,0,,0,,0,
Muskegon,Cedar Creek 1,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Cedar Creek 1,State Senate,,L,Max Riekse,0,,0,,0,
Muskegon,Dalton Township 1,Governor,,R,Patrick Colbeck,44,,35,,9,
Muskegon,Dalton Township 1,Governor,,R,Brian Calley,56,,36,,20,
Muskegon,Dalton Township 1,Governor,,R,Jim Hines,41,,21,,20,
Muskegon,Dalton Township 1,Governor,,R,Bill Schuette,170,,117,,53,
Muskegon,Dalton Township 1,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Dalton Township 1,U.S. Senate,,R,John James,139,,98,,41,
Muskegon,Dalton Township 1,U.S. Senate,,R,Sandy Pensler,160,,101,,59,
Muskegon,Dalton Township 1,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Dalton Township 1,U.S. House,,R,Bill Huizenga,269,,185,,84,
Muskegon,Dalton Township 1,State Senate,,R,Jon Bumstead,135,,101,,34,
Muskegon,Dalton Township 1,State Senate,,R,Holly Hughes,178,,109,,69,
Muskegon,Dalton Township 1,State House,91,R,Alan W. Jager,88,,50,,38,
Muskegon,Dalton Township 1,State House,91,R,Greg VanWoerkom,202,,140,,62,
Muskegon,Dalton Township 1,Governor,,D,Gretchen Whitmer,164,,96,,68,
Muskegon,Dalton Township 1,Governor,,D,Abdul El-Sayed,43,,35,,8,
Muskegon,Dalton Township 1,Governor,,D,Shri Thanedar,41,,21,,20,
Muskegon,Dalton Township 1,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Dalton Township 1,U.S. Senate,,D,Debbie Stabenow,229,,137,,92,
Muskegon,Dalton Township 1,U.S. House,,D,Rob Davidson,216,,127,,89,
Muskegon,Dalton Township 1,State Senate,,D,Collene Lamonte,129,,73,,56,
Muskegon,Dalton Township 1,State Senate,,D,Poppy Sias-,111,,71,,40,
Muskegon,Dalton Township 1,State House,91,D,Tanya Cabala,108,,58,,50,
Muskegon,Dalton Township 1,State House,91,D,Andy O'Riley,131,,87,,44,
Muskegon,Dalton Township 1,Governor,,L,Bill Gelineau,1,,1,,0,
Muskegon,Dalton Township 1,Governor,,L,John J. Tatar,0,,0,,0,
Muskegon,Dalton Township 1,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Dalton Township 1,State Senate,,L,Max Riekse,0,,0,,0,
Muskegon,Dalton Township 2,Governor,,R,Patrick Colbeck,21,,21,,0,
Muskegon,Dalton Township 2,Governor,,R,Brian Calley,20,,14,,6,
Muskegon,Dalton Township 2,Governor,,R,Jim Hines,18,,16,,2,
Muskegon,Dalton Township 2,Governor,,R,Bill Schuette,69,,60,,9,
Muskegon,Dalton Township 2,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Dalton Township 2,U.S. Senate,,R,John James,63,,59,,4,
Muskegon,Dalton Township 2,U.S. Senate,,R,Sandy Pensler,65,,52,,13,
Muskegon,Dalton Township 2,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Dalton Township 2,U.S. House,,R,Bill Huizenga,114,,98,,16,
Muskegon,Dalton Township 2,State Senate,,R,Jon Bumstead,63,,56,,7,
Muskegon,Dalton Township 2,State Senate,,R,Holly Hughes,62,,53,,9,
Muskegon,Dalton Township 2,State House,91,R,Alan W. Jager,48,,42,,6,
Muskegon,Dalton Township 2,State House,91,R,Greg VanWoerkom,77,,67,,10,
Muskegon,Dalton Township 2,Governor,,D,Gretchen Whitmer,79,,63,,16,
Muskegon,Dalton Township 2,Governor,,D,Abdul El-Sayed,53,,50,,3,
Muskegon,Dalton Township 2,Governor,,D,Shri Thanedar,35,,27,,8,
Muskegon,Dalton Township 2,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Dalton Township 2,U.S. Senate,,D,Debbie Stabenow,148,,124,,24,
Muskegon,Dalton Township 2,U.S. House,,D,Rob Davidson,141,,117,,24,
Muskegon,Dalton Township 2,State Senate,,D,Collene Lamonte,94,,77,,17,
Muskegon,Dalton Township 2,State Senate,,D,Poppy Sias-,62,,52,,10,
Muskegon,Dalton Township 2,State House,91,D,Tanya Cabala,87,,68,,19,
Muskegon,Dalton Township 2,State House,91,D,Andy O'Riley,75,,67,,8,
Muskegon,Dalton Township 2,Governor,,L,Bill Gelineau,0,,0,,0,
Muskegon,Dalton Township 2,Governor,,L,John J. Tatar,1,,1,,0,
Muskegon,Dalton Township 2,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Dalton Township 2,State Senate,,L,Max Riekse,0,,0,,0,
Muskegon,Dalton Township 3,Governor,,R,Patrick Colbeck,14,,12,,2,
Muskegon,Dalton Township 3,Governor,,R,Brian Calley,20,,13,,7,
Muskegon,Dalton Township 3,Governor,,R,Jim Hines,18,,10,,8,
Muskegon,Dalton Township 3,Governor,,R,Bill Schuette,64,,49,,15,
Muskegon,Dalton Township 3,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Dalton Township 3,U.S. Senate,,R,John James,55,,48,,7,
Muskegon,Dalton Township 3,U.S. Senate,,R,Sandy Pensler,57,,33,,24,
Muskegon,Dalton Township 3,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Dalton Township 3,U.S. House,,R,Bill Huizenga,97,,71,,26,
Muskegon,Dalton Township 3,State Senate,,R,Jon Bumstead,49,,39,,10,
Muskegon,Dalton Township 3,State Senate,,R,Holly Hughes,67,,46,,21,
Muskegon,Dalton Township 3,State House,91,R,Alan W. Jager,35,,27,,8,
Muskegon,Dalton Township 3,State House,91,R,Greg VanWoerkom,73,,52,,21,
Muskegon,Dalton Township 3,Governor,,D,Gretchen Whitmer,68,,39,,29,
Muskegon,Dalton Township 3,Governor,,D,Abdul El-Sayed,30,,25,,5,
Muskegon,Dalton Township 3,Governor,,D,Shri Thanedar,23,,13,,10,
Muskegon,Dalton Township 3,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Dalton Township 3,U.S. Senate,,D,Debbie Stabenow,113,,69,,44,
Muskegon,Dalton Township 3,U.S. House,,D,Rob Davidson,106,,65,,41,
Muskegon,Dalton Township 3,State Senate,,D,Collene Lamonte,61,,34,,27,
Muskegon,Dalton Township 3,State Senate,,D,Poppy Sias-,56,,40,,16,
Muskegon,Dalton Township 3,State House,91,D,Tanya Cabala,61,,31,,30,
Muskegon,Dalton Township 3,State House,91,D,Andy O'Riley,54,,41,,13,
Muskegon,Dalton Township 3,Governor,,L,Bill Gelineau,1,,1,,0,
Muskegon,Dalton Township 3,Governor,,L,John J. Tatar,0,,0,,0,
Muskegon,Dalton Township 3,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Dalton Township 3,State Senate,,L,Max Riekse,0,,0,,0,
Muskegon,Dalton Township 4,Governor,,R,Patrick Colbeck,34,,29,,5,
Muskegon,Dalton Township 4,Governor,,R,Brian Calley,38,,24,,14,
Muskegon,Dalton Township 4,Governor,,R,Jim Hines,47,,28,,19,
Muskegon,Dalton Township 4,Governor,,R,Bill Schuette,132,,95,,37,
Muskegon,Dalton Township 4,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Dalton Township 4,U.S. Senate,,R,John James,134,,106,,28,
Muskegon,Dalton Township 4,U.S. Senate,,R,Sandy Pensler,108,,66,,42,
Muskegon,Dalton Township 4,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Dalton Township 4,U.S. House,,R,Bill Huizenga,224,,159,,65,
Muskegon,Dalton Township 4,State Senate,,R,Jon Bumstead,105,,80,,25,
Muskegon,Dalton Township 4,State Senate,,R,Holly Hughes,142,,95,,47,
Muskegon,Dalton Township 4,State House,91,R,Alan W. Jager,71,,53,,18,
Muskegon,Dalton Township 4,State House,91,R,Greg VanWoerkom,163,,113,,50,
Muskegon,Dalton Township 4,Governor,,D,Gretchen Whitmer,157,,99,,58,
Muskegon,Dalton Township 4,Governor,,D,Abdul El-Sayed,48,,39,,9,
Muskegon,Dalton Township 4,Governor,,D,Shri Thanedar,60,,29,,31,
Muskegon,Dalton Township 4,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Dalton Township 4,U.S. Senate,,D,Debbie Stabenow,238,,148,,90,
Muskegon,Dalton Township 4,U.S. House,,D,Rob Davidson,225,,136,,89,
Muskegon,Dalton Township 4,State Senate,,D,Collene Lamonte,115,,64,,51,
Muskegon,Dalton Township 4,State Senate,,D,Poppy Sias-,145,,100,,45,
Muskegon,Dalton Township 4,State House,91,D,Tanya Cabala,125,,65,,60,
Muskegon,Dalton Township 4,State House,91,D,Andy O'Riley,129,,92,,37,
Muskegon,Dalton Township 4,Governor,,L,Bill Gelineau,1,,1,,0,
Muskegon,Dalton Township 4,Governor,,L,John J. Tatar,0,,0,,0,
Muskegon,Dalton Township 4,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Dalton Township 4,State Senate,,L,Max Riekse,1,,1,,0,
Muskegon,Egelston Township 1,Governor,,R,Patrick Colbeck,29,,29,,0,
Muskegon,Egelston Township 1,Governor,,R,Brian Calley,42,,42,,0,
Muskegon,Egelston Township 1,Governor,,R,Jim Hines,21,,21,,0,
Muskegon,Egelston Township 1,Governor,,R,Bill Schuette,117,,117,,0,
Muskegon,Egelston Township 1,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Egelston Township 1,U.S. Senate,,R,John James,95,,95,,0,
Muskegon,Egelston Township 1,U.S. Senate,,R,Sandy Pensler,110,,110,,0,
Muskegon,Egelston Township 1,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Egelston Township 1,U.S. House,,R,Bill Huizenga,175,,175,,0,
Muskegon,Egelston Township 1,State Senate,,R,Jon Bumstead,102,,102,,0,
Muskegon,Egelston Township 1,State Senate,,R,Holly Hughes,112,,112,,0,
Muskegon,Egelston Township 1,State House,91,R,Alan W. Jager,55,,55,,0,
Muskegon,Egelston Township 1,State House,91,R,Greg VanWoerkom,139,,139,,0,
Muskegon,Egelston Township 1,Governor,,D,Gretchen Whitmer,143,,143,,0,
Muskegon,Egelston Township 1,Governor,,D,Abdul El-Sayed,34,,34,,0,
Muskegon,Egelston Township 1,Governor,,D,Shri Thanedar,84,,84,,0,
Muskegon,Egelston Township 1,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Egelston Township 1,U.S. Senate,,D,Debbie Stabenow,230,,230,,0,
Muskegon,Egelston Township 1,U.S. House,,D,Rob Davidson,199,,199,,0,
Muskegon,Egelston Township 1,State Senate,,D,Collene Lamonte,128,,128,,0,
Muskegon,Egelston Township 1,State Senate,,D,Poppy Sias-,130,,130,,0,
Muskegon,Egelston Township 1,State House,91,D,Tanya Cabala,133,,133,,0,
Muskegon,Egelston Township 1,State House,91,D,Andy O'Riley,112,,112,,0,
Muskegon,Egelston Township 1,Governor,,L,Bill Gelineau,2,,2,,0,
Muskegon,Egelston Township 1,Governor,,L,John J. Tatar,0,,0,,0,
Muskegon,Egelston Township 1,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Egelston Township 1,State Senate,,L,Max Riekse,2,,2,,0,
Muskegon,Egelston Township 2,Governor,,R,Patrick Colbeck,35,,35,,0,
Muskegon,Egelston Township 2,Governor,,R,Brian Calley,63,,63,,0,
Muskegon,Egelston Township 2,Governor,,R,Jim Hines,38,,38,,0,
Muskegon,Egelston Township 2,Governor,,R,Bill Schuette,178,,178,,0,
Muskegon,Egelston Township 2,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Egelston Township 2,U.S. Senate,,R,John James,134,,134,,0,
Muskegon,Egelston Township 2,U.S. Senate,,R,Sandy Pensler,165,,165,,0,
Muskegon,Egelston Township 2,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Egelston Township 2,U.S. House,,R,Bill Huizenga,272,,272,,0,
Muskegon,Egelston Township 2,State Senate,,R,Jon Bumstead,179,,179,,0,
Muskegon,Egelston Township 2,State Senate,,R,Holly Hughes,138,,138,,0,
Muskegon,Egelston Township 2,State House,91,R,Alan W. Jager,93,,93,,0,
Muskegon,Egelston Township 2,State House,91,R,Greg VanWoerkom,200,,200,,0,
Muskegon,Egelston Township 2,Governor,,D,Gretchen Whitmer,155,,155,,0,
Muskegon,Egelston Township 2,Governor,,D,Abdul El-Sayed,64,,64,,0,
Muskegon,Egelston Township 2,Governor,,D,Shri Thanedar,79,,79,,0,
Muskegon,Egelston Township 2,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Egelston Township 2,U.S. Senate,,D,Debbie Stabenow,263,,263,,0,
Muskegon,Egelston Township 2,U.S. House,,D,Rob Davidson,242,,242,,0,
Muskegon,Egelston Township 2,State Senate,,D,Collene Lamonte,148,,148,,0,
Muskegon,Egelston Township 2,State Senate,,D,Poppy Sias-,145,,145,,0,
Muskegon,Egelston Township 2,State House,91,D,Tanya Cabala,151,,151,,0,
Muskegon,Egelston Township 2,State House,91,D,Andy O'Riley,132,,132,,0,
Muskegon,Egelston Township 2,Governor,,L,Bill Gelineau,0,,0,,0,
Muskegon,Egelston Township 2,Governor,,L,John J. Tatar,1,,1,,0,
Muskegon,Egelston Township 2,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Egelston Township 2,State Senate,,L,Max Riekse,1,,1,,0,
Muskegon,Egelston Township 3,Governor,,R,Patrick Colbeck,21,,21,,0,
Muskegon,Egelston Township 3,Governor,,R,Brian Calley,29,,29,,0,
Muskegon,Egelston Township 3,Governor,,R,Jim Hines,37,,37,,0,
Muskegon,Egelston Township 3,Governor,,R,Bill Schuette,117,,117,,0,
Muskegon,Egelston Township 3,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Egelston Township 3,U.S. Senate,,R,John James,80,,80,,0,
Muskegon,Egelston Township 3,U.S. Senate,,R,Sandy Pensler,118,,118,,0,
Muskegon,Egelston Township 3,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Egelston Township 3,U.S. House,,R,Bill Huizenga,176,,176,,0,
Muskegon,Egelston Township 3,State Senate,,R,Jon Bumstead,79,,79,,0,
Muskegon,Egelston Township 3,State Senate,,R,Holly Hughes,127,,127,,0,
Muskegon,Egelston Township 3,State House,91,R,Alan W. Jager,39,,39,,0,
Muskegon,Egelston Township 3,State House,91,R,Greg VanWoerkom,142,,142,,0,
Muskegon,Egelston Township 3,Governor,,D,Gretchen Whitmer,166,,166,,0,
Muskegon,Egelston Township 3,Governor,,D,Abdul El-Sayed,47,,47,,0,
Muskegon,Egelston Township 3,Governor,,D,Shri Thanedar,83,,83,,0,
Muskegon,Egelston Township 3,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Egelston Township 3,U.S. Senate,,D,Debbie Stabenow,265,,265,,0,
Muskegon,Egelston Township 3,U.S. House,,D,Rob Davidson,250,,250,,0,
Muskegon,Egelston Township 3,State Senate,,D,Collene Lamonte,155,,155,,0,
Muskegon,Egelston Township 3,State Senate,,D,Poppy Sias-,128,,128,,0,
Muskegon,Egelston Township 3,State House,91,D,Tanya Cabala,141,,141,,0,
Muskegon,Egelston Township 3,State House,91,D,Andy O'Riley,138,,138,,0,
Muskegon,Egelston Township 3,Governor,,L,Bill Gelineau,2,,2,,0,
Muskegon,Egelston Township 3,Governor,,L,John J. Tatar,1,,1,,0,
Muskegon,Egelston Township 3,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Egelston Township 3,State Senate,,L,Max Riekse,2,,2,,0,
Muskegon,Fruitland Township 1,Governor,,R,Patrick Colbeck,60,,43,,17,
Muskegon,Fruitland Township 1,Governor,,R,Brian Calley,97,,60,,37,
Muskegon,Fruitland Township 1,Governor,,R,Jim Hines,38,,23,,15,
Muskegon,Fruitland Township 1,Governor,,R,Bill Schuette,196,,133,,63,
Muskegon,Fruitland Township 1,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Fruitland Township 1,U.S. Senate,,R,John James,213,,149,,64,
Muskegon,Fruitland Township 1,U.S. Senate,,R,Sandy Pensler,159,,102,,57,
Muskegon,Fruitland Township 1,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Fruitland Township 1,U.S. House,,R,Bill Huizenga,349,,228,,121,
Muskegon,Fruitland Township 1,State Senate,,R,Jon Bumstead,130,,99,,31,
Muskegon,Fruitland Township 1,State Senate,,R,Holly Hughes,259,,160,,99,
Muskegon,Fruitland Township 1,State House,92,R,Gail Eichorst,316,,206,,110,
Muskegon,Fruitland Township 1,Governor,,D,Gretchen Whitmer,251,,144,,107,
Muskegon,Fruitland Township 1,Governor,,D,Abdul El-Sayed,92,,74,,18,
Muskegon,Fruitland Township 1,Governor,,D,Shri Thanedar,54,,26,,28,
Muskegon,Fruitland Township 1,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Fruitland Township 1,U.S. Senate,,D,Debbie Stabenow,363,,219,,144,
Muskegon,Fruitland Township 1,U.S. House,,D,Rob Davidson,350,,213,,137,
Muskegon,Fruitland Township 1,State Senate,,D,Collene Lamonte,182,,96,,86,
Muskegon,Fruitland Township 1,State Senate,,D,Poppy Sias-,202,,139,,63,
Muskegon,Fruitland Township 1,State House,92,D,Terry J. Sabo,354,,212,,142,
Muskegon,Fruitland Township 1,Governor,,L,Bill Gelineau,5,,4,,1,
Muskegon,Fruitland Township 1,Governor,,L,John J. Tatar,2,,2,,0,
Muskegon,Fruitland Township 1,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Fruitland Township 1,State Senate,,L,Max Riekse,6,,5,,1,
Muskegon,Fruitland Township 2,Governor,,R,Patrick Colbeck,33,,27,,6,
Muskegon,Fruitland Township 2,Governor,,R,Brian Calley,56,,44,,12,
Muskegon,Fruitland Township 2,Governor,,R,Jim Hines,32,,20,,12,
Muskegon,Fruitland Township 2,Governor,,R,Bill Schuette,182,,125,,57,
Muskegon,Fruitland Township 2,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Fruitland Township 2,U.S. Senate,,R,John James,157,,125,,32,
Muskegon,Fruitland Township 2,U.S. Senate,,R,Sandy Pensler,135,,83,,52,
Muskegon,Fruitland Township 2,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Fruitland Township 2,U.S. House,,R,Bill Huizenga,257,,178,,79,
Muskegon,Fruitland Township 2,State Senate,,R,Jon Bumstead,131,,108,,23,
Muskegon,Fruitland Township 2,State Senate,,R,Holly Hughes,169,,104,,65,
Muskegon,Fruitland Township 2,State House,92,R,Gail Eichorst,218,,150,,68,
Muskegon,Fruitland Township 2,Governor,,D,Gretchen Whitmer,181,,117,,64,
Muskegon,Fruitland Township 2,Governor,,D,Abdul El-Sayed,97,,85,,12,
Muskegon,Fruitland Township 2,Governor,,D,Shri Thanedar,58,,31,,27,
Muskegon,Fruitland Township 2,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Fruitland Township 2,U.S. Senate,,D,Debbie Stabenow,304,,206,,98,
Muskegon,Fruitland Township 2,U.S. House,,D,Rob Davidson,277,,188,,89,
Muskegon,Fruitland Township 2,State Senate,,D,Collene Lamonte,145,,94,,51,
Muskegon,Fruitland Township 2,State Senate,,D,Poppy Sias-,179,,129,,50,
Muskegon,Fruitland Township 2,State House,92,D,Terry J. Sabo,300,,204,,96,
Muskegon,Fruitland Township 2,Governor,,L,Bill Gelineau,0,,0,,0,
Muskegon,Fruitland Township 2,Governor,,L,John J. Tatar,4,,2,,2,
Muskegon,Fruitland Township 2,U.S. Senate,,L,Tim Yow (W),0,,0,,0,
Muskegon,Fruitland Township 2,State Senate,,L,Max Riekse,3,,2,,1,
Muskegon,Fruitport Charter Township 1,Governor,,R,Patrick Colbeck,94,,94,,0,
Muskegon,Fruitport Charter Township 1,Governor,,R,Brian Calley,97,,97,,0,
Muskegon,Fruitport Charter Township 1,Governor,,R,Jim Hines,78,,78,,0,
Muskegon,Fruitport Charter Township 1,Governor,,R,Bill Schuette,250,,250,,0,
Muskegon,Fruitport Charter Township 1,Governor,,R,Evan Space (W),0,,0,,0,
Muskegon,Fruitport Charter Township 1,U.S. Senate,,R,John James,286,,286,,0,
Muskegon,Fruitport Charter Township 1,U.S. Senate,,R,Sandy Pensler,218,,218,,0,
Muskegon,Fruitport Charter Township 1,U.S. Senate,,R,William F. White (W),0,,0,,0,
Muskegon,Fruitport Charter Township 1,U.S. House,,R,Bill Huizenga,460,,460,,0,
Muskegon,Fruitport Charter Township 1,State Senate,,R,Jon Bumstead,215,,215,,0,
Muskegon,Fruitport Charter Township 1,State Senate,,R,Holly Hughes,287,,287,,0,
Muskegon,Fruitport Charter Township 1,State House,91,R,Alan W. Jager,103,,103,,0,
Muskegon,Fruitport Charter Township 1,State House,91,R,Greg VanWoerkom,373,,373,,0,
Muskegon,Fruitport Charter Township 1,Governor,,D,Gretchen Whitmer,171,,171,,0,
Muskegon,Fruitport Charter Township 1,Governor,,D,Abdul El-Sayed,106,,106,,0,
Muskegon,Fruitport Charter Township 1,Governor,,D,Shri Thanedar,54,,54,,0,
Muskegon,Fruitport Charter Township 1,Governor,,D,William Cobbs (W),0,,0,,0,
Muskegon,Fruitport Charter Township 1,U.S. Senate,,D,Debbie Stabenow,294,,294,,0,
Muskegon,Fruitport Charter Township 1,U.S. House,,D,Rob Davidson,277,,277,,0,
