county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Mecosta,"Austin Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",President,,,Write-Ins,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,231,48,183,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,663,240,423,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,3,7,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,UST,Dave Stein,7,2,5,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,0,5,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,1,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Mecosta,"Austin Township, Precinct 1",U.S. Senate,,,Write-Ins,3,1,2,,0
Mecosta,"Austin Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,209,46,163,,0
Mecosta,"Austin Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,684,242,442,,0
Mecosta,"Austin Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,11,4,7,,0
Mecosta,"Austin Township, Precinct 1",U.S. House,2,UST,Scott Adams,7,1,6,,0
Mecosta,"Austin Township, Precinct 1",U.S. House,2,,Write-Ins,3,1,2,,0
Mecosta,"Austin Township, Precinct 1",State House,100,DEM,Tracey Ruell,227,49,178,,0
Mecosta,"Austin Township, Precinct 1",State House,100,REP,Tom Kunse,672,239,433,,0
Mecosta,"Austin Township, Precinct 1",State House,100,,Write-Ins,2,1,1,,0
Mecosta,"Austin Township, Precinct 1",Prosecuting Attorney,,REP,Jonathan Michael Peterson,735,249,486,,0
Mecosta,"Austin Township, Precinct 1",Prosecuting Attorney,,,Write-Ins,10,1,9,,0
Mecosta,"Austin Township, Precinct 1",Sheriff,,REP,Brian S. Miller,753,254,499,,0
Mecosta,"Austin Township, Precinct 1",Sheriff,,,Write-Ins,11,1,10,,0
Mecosta,"Austin Township, Precinct 1",Clerk,,REP,Marcee M. Purcell,745,248,497,,0
Mecosta,"Austin Township, Precinct 1",Clerk,,,Write-Ins,12,1,11,,0
Mecosta,"Austin Township, Precinct 1",Treasurer,,REP,Sherry Earnest,742,247,495,,0
Mecosta,"Austin Township, Precinct 1",Treasurer,,,Write-Ins,10,1,9,,0
Mecosta,"Austin Township, Precinct 1",Register of Deeds,,REP,Karen Hahn,737,243,494,,0
Mecosta,"Austin Township, Precinct 1",Register of Deeds,,,Write-Ins,11,1,10,,0
Mecosta,"Austin Township, Precinct 1",Road Commissioner,,REP,Van Johnson,737,245,492,,0
Mecosta,"Austin Township, Precinct 1",Road Commissioner,,,Write-Ins,10,1,9,,0
Mecosta,"Austin Township, Precinct 1",Drain Commissioner,,REP,Karla Miller,735,247,488,,0
Mecosta,"Austin Township, Precinct 1",Drain Commissioner,,,Write-Ins,10,1,9,,0
Mecosta,"Austin Township, Precinct 1",Justice of Supreme Court,,NPA,Andrew Fink,353,128,225,,0
Mecosta,"Austin Township, Precinct 1",Justice of Supreme Court,,NPA,Kimberly Ann Thomas,333,85,248,,0
Mecosta,"Austin Township, Precinct 1",Justice of Supreme Court,,,Write-Ins,12,4,8,,0
Mecosta,"Austin Township, Precinct 1",Justice of Supreme Court Partial,,NPA,Kyra Harris Bolden,282,66,216,,0
Mecosta,"Austin Township, Precinct 1",Justice of Supreme Court Partial,,NPA,Patrick William O'Grady,404,145,259,,0
Mecosta,"Austin Township, Precinct 1",Justice of Supreme Court Partial,,,Write-Ins,8,3,5,,0
Mecosta,"Austin Township, Precinct 1",Registered Voters,,,,1317,,,,
Mecosta,"Big Rapids Charter Township, Precinct 1",Ballots Cast,,,,2292,707,870,,715
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,DEM,Democraty Party,404,94,196,,114
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,REP,Republican Party,766,285,233,,248
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,LIB,Libertarian Party,9,1,4,,4
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,2,0,2,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,GRN,Green Party,2,0,0,,2
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,WCP,Working Class Party,8,0,2,,6
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,NLP,Natural Law Party,1,0,0,,1
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,,Write-Ins,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,DEM,Kamala D. Harris /,927,230,469,,228
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,REP,Donald J. Trump /,1316,472,379,,465
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,LIB,Chase Oliver /,13,1,4,,8
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,UST,Randall Terry /,4,0,2,,2
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,GRN,Jill Stein /,6,3,1,,2
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,NLP,Robert F. Kennedy /,13,0,6,,7
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,NPA,Joseph Kishore /,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,NPA,Cornel West /,1,0,1,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",President,,,Write-Ins,4,1,2,,1
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,894,219,453,,222
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,1289,462,378,,449
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,30,10,8,,12
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,UST,Dave Stein,13,4,5,,4
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,1,4,,2
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,1,1,,2
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. Senate,,,Write-Ins,5,1,2,,2
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,806,199,407,,200
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,1337,471,416,,450
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,42,12,15,,15
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. House,2,UST,Scott Adams,20,6,3,,11
Mecosta,"Big Rapids Charter Township, Precinct 1",U.S. House,2,,Write-Ins,6,1,2,,3
Mecosta,"Big Rapids Charter Township, Precinct 1",State House,100,DEM,Tracey Ruell,905,224,448,,233
Mecosta,"Big Rapids Charter Township, Precinct 1",State House,100,REP,Tom Kunse,1299,469,388,,442
Mecosta,"Big Rapids Charter Township, Precinct 1",State House,100,,Write-Ins,8,1,3,,4
Mecosta,"Big Rapids Charter Township, Precinct 1",Prosecuting Attorney,,REP,Jonathan Michael Peterson,1650,568,551,,531
Mecosta,"Big Rapids Charter Township, Precinct 1",Prosecuting Attorney,,,Write-Ins,32,5,7,,20
Mecosta,"Big Rapids Charter Township, Precinct 1",Sheriff,,REP,Brian S. Miller,1732,574,597,,561
Mecosta,"Big Rapids Charter Township, Precinct 1",Sheriff,,,Write-Ins,40,14,8,,18
Mecosta,"Big Rapids Charter Township, Precinct 1",Clerk,,REP,Marcee M. Purcell,1696,569,580,,547
Mecosta,"Big Rapids Charter Township, Precinct 1",Clerk,,,Write-Ins,44,13,11,,20
Mecosta,"Big Rapids Charter Township, Precinct 1",Treasurer,,REP,Sherry Earnest,1652,563,549,,540
Mecosta,"Big Rapids Charter Township, Precinct 1",Treasurer,,,Write-Ins,27,4,7,,16
Mecosta,"Big Rapids Charter Township, Precinct 1",Register of Deeds,,REP,Karen Hahn,1661,560,568,,533
Mecosta,"Big Rapids Charter Township, Precinct 1",Register of Deeds,,,Write-Ins,32,4,8,,20
Mecosta,"Big Rapids Charter Township, Precinct 1",Road Commissioner,,REP,Van Johnson,1672,573,561,,538
Mecosta,"Big Rapids Charter Township, Precinct 1",Road Commissioner,,,Write-Ins,27,3,8,,16
Mecosta,"Big Rapids Charter Township, Precinct 1",Drain Commissioner,,REP,Karla Miller,1632,558,539,,535
Mecosta,"Big Rapids Charter Township, Precinct 1",Drain Commissioner,,,Write-Ins,27,3,9,,15
Mecosta,"Big Rapids Charter Township, Precinct 1",Justice of Supreme Court,,NPA,Andrew Fink,806,312,237,,257
Mecosta,"Big Rapids Charter Township, Precinct 1",Justice of Supreme Court,,NPA,Kimberly Ann Thomas,852,227,401,,224
Mecosta,"Big Rapids Charter Township, Precinct 1",Justice of Supreme Court,,,Write-Ins,15,5,0,,10
Mecosta,"Big Rapids Charter Township, Precinct 1",Justice of Supreme Court Partial,,NPA,Kyra Harris Bolden,987,277,424,,286
Mecosta,"Big Rapids Charter Township, Precinct 1",Justice of Supreme Court Partial,,NPA,Patrick William O'Grady,675,261,222,,192
Mecosta,"Big Rapids Charter Township, Precinct 1",Justice of Supreme Court Partial,,,Write-Ins,16,5,0,,11
Mecosta,"Big Rapids Charter Township, Precinct 1",Registered Voters,,,,3233,,,,
Mecosta,"Chippewa Township, Precinct 1",Ballots Cast,,,,788,187,601,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,DEM,Democraty Party,126,20,106,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,REP,Republican Party,374,101,273,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,LIB,Libertarian Party,1,0,1,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,GRN,Green Party,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,WCP,Working Class Party,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,,Write-Ins,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,DEM,Kamala D. Harris /,237,44,193,,0
Mecosta,"Chippewa Township, Precinct 1",President,,REP,Donald J. Trump /,542,142,400,,0
Mecosta,"Chippewa Township, Precinct 1",President,,LIB,Chase Oliver /,3,0,3,,0
Mecosta,"Chippewa Township, Precinct 1",President,,UST,Randall Terry /,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,GRN,Jill Stein /,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,NLP,Robert F. Kennedy /,3,1,2,,0
Mecosta,"Chippewa Township, Precinct 1",President,,NPA,Joseph Kishore /,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,NPA,Cornel West /,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",President,,,Write-Ins,1,0,1,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,227,40,187,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,512,137,375,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,0,8,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,UST,Dave Stein,11,3,8,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,0,4,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,0,5,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. Senate,,,Write-Ins,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,216,38,178,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,525,139,386,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,5,0,5,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. House,2,UST,Scott Adams,15,2,13,,0
Mecosta,"Chippewa Township, Precinct 1",U.S. House,2,,Write-Ins,0,0,0,,0
Mecosta,"Chippewa Township, Precinct 1",State House,100,DEM,Tracey Ruell,231,37,194,,0
Mecosta,"Chippewa Township, Precinct 1",State House,100,REP,Tom Kunse,527,141,386,,0
Mecosta,"Chippewa Township, Precinct 1",State House,100,,Write-Ins,1,0,1,,0
Mecosta,"Chippewa Township, Precinct 1",Prosecuting Attorney,,REP,Jonathan Michael Peterson,579,144,435,,0
Mecosta,"Chippewa Township, Precinct 1",Prosecuting Attorney,,,Write-Ins,4,0,4,,0
Mecosta,"Chippewa Township, Precinct 1",Sheriff,,REP,Brian S. Miller,590,147,443,,0
Mecosta,"Chippewa Township, Precinct 1",Sheriff,,,Write-Ins,7,1,6,,0
Mecosta,"Chippewa Township, Precinct 1",Clerk,,REP,Marcee M. Purcell,606,152,454,,0
Mecosta,"Chippewa Township, Precinct 1",Clerk,,,Write-Ins,3,0,3,,0
Mecosta,"Chippewa Township, Precinct 1",Treasurer,,REP,Sherry Earnest,596,149,447,,0
Mecosta,"Chippewa Township, Precinct 1",Treasurer,,,Write-Ins,4,0,4,,0
Mecosta,"Chippewa Township, Precinct 1",Register of Deeds,,REP,Karen Hahn,611,153,458,,0
Mecosta,"Chippewa Township, Precinct 1",Register of Deeds,,,Write-Ins,5,0,5,,0
Mecosta,"Chippewa Township, Precinct 1",Road Commissioner,,REP,Van Johnson,605,151,454,,0
Mecosta,"Chippewa Township, Precinct 1",Road Commissioner,,,Write-Ins,3,0,3,,0
Mecosta,"Chippewa Township, Precinct 1",Drain Commissioner,,REP,Karla Miller,599,150,449,,0
Mecosta,"Chippewa Township, Precinct 1",Drain Commissioner,,,Write-Ins,4,1,3,,0
Mecosta,"Chippewa Township, Precinct 1",Justice of Supreme Court,,NPA,Andrew Fink,265,72,193,,0
Mecosta,"Chippewa Township, Precinct 1",Justice of Supreme Court,,NPA,Kimberly Ann Thomas,299,57,242,,0
Mecosta,"Chippewa Township, Precinct 1",Justice of Supreme Court,,,Write-Ins,6,2,4,,0
Mecosta,"Chippewa Township, Precinct 1",Justice of Supreme Court Partial,,NPA,Kyra Harris Bolden,250,45,205,,0
Mecosta,"Chippewa Township, Precinct 1",Justice of Supreme Court Partial,,NPA,Patrick William O'Grady,315,83,232,,0
Mecosta,"Chippewa Township, Precinct 1",Justice of Supreme Court Partial,,,Write-Ins,7,3,4,,0
Mecosta,"Chippewa Township, Precinct 1",Registered Voters,,,,1084,,,,
Mecosta,"Colfax Township, Precinct 1",Ballots Cast,,,,1325,266,1059,,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,DEM,Democraty Party,202,26,176,,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,REP,Republican Party,541,135,406,,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,LIB,Libertarian Party,3,0,3,,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,1,0,1,,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,GRN,Green Party,2,0,2,,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,WCP,Working Class Party,5,1,4,,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,,Write-Ins,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",President,,DEM,Kamala D. Harris /,451,64,387,,0
Mecosta,"Colfax Township, Precinct 1",President,,REP,Donald J. Trump /,844,199,645,,0
Mecosta,"Colfax Township, Precinct 1",President,,LIB,Chase Oliver /,5,1,4,,0
Mecosta,"Colfax Township, Precinct 1",President,,UST,Randall Terry /,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",President,,GRN,Jill Stein /,4,0,4,,0
Mecosta,"Colfax Township, Precinct 1",President,,NLP,Robert F. Kennedy /,8,1,7,,0
Mecosta,"Colfax Township, Precinct 1",President,,NPA,Joseph Kishore /,1,0,1,,0
Mecosta,"Colfax Township, Precinct 1",President,,NPA,Cornel West /,2,1,1,,0
Mecosta,"Colfax Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",President,,,Write-Ins,3,0,3,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,426,59,367,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,837,204,633,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,16,1,15,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,UST,Dave Stein,11,1,10,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,0,7,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,0,4,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Mecosta,"Colfax Township, Precinct 1",U.S. Senate,,,Write-Ins,2,0,2,,0
