county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Dickinson,"City of Kingsford, Precinct 2",Straight Party,,WCP,Working Class,5,2,6,13
Dickinson,"City of Kingsford, Precinct 2",Straight Party,,NLP,Natural Law,1,0,1,2
Dickinson,"City of Norway, Precinct 1",Straight Party,,DEM,Democratic,279,0,27,306
Dickinson,"City of Norway, Precinct 1",Straight Party,,REP,Republican,388,0,66,454
Dickinson,"City of Norway, Precinct 1",Straight Party,,LIB,Libertarian,1,0,2,3
Dickinson,"City of Norway, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Dickinson,"City of Norway, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Dickinson,"City of Norway, Precinct 1",Straight Party,,WCP,Working Class,7,0,1,8
Dickinson,"City of Norway, Precinct 1",Straight Party,,NLP,Natural Law,2,0,0,2
Dickinson,"Breen Township, Precinct 1",Straight Party,,DEM,Democratic,26,0,1,27
Dickinson,"Breen Township, Precinct 1",Straight Party,,REP,Republican,123,0,20,143
Dickinson,"Breen Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,0,1
Dickinson,"Breen Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Dickinson,"Breen Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Dickinson,"Breen Township, Precinct 1",Straight Party,,WCP,Working Class,0,0,0,0
Dickinson,"Breen Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",Straight Party,,DEM,Democratic,44,87,12,143
Dickinson,"Breitung Township, Precinct 1",Straight Party,,REP,Republican,198,162,99,459
Dickinson,"Breitung Township, Precinct 1",Straight Party,,LIB,Libertarian,2,0,1,3
Dickinson,"Breitung Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,2,0,3
Dickinson,"Breitung Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",Straight Party,,WCP,Working Class,2,3,0,5
Dickinson,"Breitung Township, Precinct 1",Straight Party,,NLP,Natural Law,0,1,0,1
Dickinson,"Breitung Township, Precinct 2",Straight Party,,DEM,Democratic,41,88,26,155
Dickinson,"Breitung Township, Precinct 2",Straight Party,,REP,Republican,158,108,121,387
Dickinson,"Breitung Township, Precinct 2",Straight Party,,LIB,Libertarian,2,1,0,3
Dickinson,"Breitung Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Dickinson,"Breitung Township, Precinct 2",Straight Party,,GRN,Green,1,0,0,1
Dickinson,"Breitung Township, Precinct 2",Straight Party,,WCP,Working Class,1,0,0,1
Dickinson,"Breitung Township, Precinct 2",Straight Party,,NLP,Natural Law,1,1,0,2
Dickinson,"Breitung Township, Precinct 3",Straight Party,,DEM,Democratic,41,174,26,241
Dickinson,"Breitung Township, Precinct 3",Straight Party,,REP,Republican,231,270,235,736
Dickinson,"Breitung Township, Precinct 3",Straight Party,,LIB,Libertarian,2,1,0,3
Dickinson,"Breitung Township, Precinct 3",Straight Party,,UST,U.S. Taxpayers,2,0,1,3
Dickinson,"Breitung Township, Precinct 3",Straight Party,,GRN,Green,0,0,0,0
Dickinson,"Breitung Township, Precinct 3",Straight Party,,WCP,Working Class,2,0,1,3
Dickinson,"Breitung Township, Precinct 3",Straight Party,,NLP,Natural Law,1,1,1,3
Dickinson,"Felch Township, Precinct 1",Straight Party,,DEM,Democratic,38,0,5,43
Dickinson,"Felch Township, Precinct 1",Straight Party,,REP,Republican,186,0,22,208
Dickinson,"Felch Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,0,1
Dickinson,"Felch Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Dickinson,"Felch Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Dickinson,"Felch Township, Precinct 1",Straight Party,,WCP,Working Class,1,0,0,1
Dickinson,"Felch Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,0,1
Dickinson,"Norway Township, Precinct 1",Straight Party,,DEM,Democratic,37,78,16,131
Dickinson,"Norway Township, Precinct 1",Straight Party,,REP,Republican,142,108,48,298
Dickinson,"Norway Township, Precinct 1",Straight Party,,LIB,Libertarian,1,1,0,2
Dickinson,"Norway Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,1,1
Dickinson,"Norway Township, Precinct 1",Straight Party,,GRN,Green,2,0,0,2
Dickinson,"Norway Township, Precinct 1",Straight Party,,WCP,Working Class,5,1,0,6
Dickinson,"Norway Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",Straight Party,,DEM,Democratic,78,0,6,84
Dickinson,"Sagola Township, Precinct 1",Straight Party,,REP,Republican,238,0,51,289
Dickinson,"Sagola Township, Precinct 1",Straight Party,,LIB,Libertarian,2,0,0,2
Dickinson,"Sagola Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Dickinson,"Sagola Township, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Dickinson,"Sagola Township, Precinct 1",Straight Party,,WCP,Working Class,4,0,0,4
Dickinson,"Sagola Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Dickinson,"Waucedah Township, Precinct 1",Straight Party,,DEM,Democratic,56,0,11,67
Dickinson,"Waucedah Township, Precinct 1",Straight Party,,REP,Republican,165,0,44,209
Dickinson,"Waucedah Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0,0
Dickinson,"Waucedah Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,2,0,0,2
Dickinson,"Waucedah Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Dickinson,"Waucedah Township, Precinct 1",Straight Party,,WCP,Working Class,3,0,0,3
Dickinson,"Waucedah Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Dickinson,"West Branch Township, Precinct 1",Straight Party,,DEM,Democratic,5,0,0,5
Dickinson,"West Branch Township, Precinct 1",Straight Party,,REP,Republican,14,0,0,14
Dickinson,"West Branch Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0,0
Dickinson,"West Branch Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Dickinson,"West Branch Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Dickinson,"West Branch Township, Precinct 1",Straight Party,,WCP,Working Class,0,0,0,0
Dickinson,"West Branch Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,DEM,Kamala D. Harris,157,197,111,465
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,REP,Donald J. Trump,410,231,239,880
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,LIB,Chase Oliver,0,2,0,2
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,GRN,Jill Stein,2,1,0,3
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,,Cornel West,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,,Peter Sonski,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 1, Precinct 1",President,,,Write-ins,0,1,0,1
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,DEM,Kamala D. Harris,153,185,132,470
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,REP,Donald J. Trump,404,159,231,794
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,LIB,Chase Oliver,3,0,4,7
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,UST,Randall Terry,3,1,1,5
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,GRN,Jill Stein,4,3,2,9
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,NLP,Robert F. Kennedy Jr.,8,3,1,12
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,,Joseph Kishore,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,,Cornel West,1,0,0,1
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,,Peter Sonski,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 2, Precinct 2",President,,,Write-ins,0,1,2,3
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,DEM,Kamala D. Harris,167,180,115,462
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,REP,Donald J. Trump,343,195,306,844
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,LIB,Chase Oliver,4,1,1,6
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,UST,Randall Terry,2,2,0,4
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,GRN,Jill Stein,4,0,1,5
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,NLP,Robert F. Kennedy Jr.,2,4,1,7
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,,Joseph Kishore,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,,Cornel West,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,,Peter Sonski,0,0,0,0
Dickinson,"City of Iron Mountain, Ward 3, Precinct 3",President,,,Write-ins,0,0,1,1
Dickinson,"City of Kingsford, Precinct 1",President,,DEM,Kamala D. Harris,77,248,119,444
Dickinson,"City of Kingsford, Precinct 1",President,,REP,Donald J. Trump,257,245,319,821
Dickinson,"City of Kingsford, Precinct 1",President,,LIB,Chase Oliver,2,3,1,6
Dickinson,"City of Kingsford, Precinct 1",President,,UST,Randall Terry,1,1,0,2
Dickinson,"City of Kingsford, Precinct 1",President,,GRN,Jill Stein,3,1,1,5
Dickinson,"City of Kingsford, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,3,2,1,6
Dickinson,"City of Kingsford, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Dickinson,"City of Kingsford, Precinct 1",President,,,Cornel West,0,0,0,0
Dickinson,"City of Kingsford, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"City of Kingsford, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"City of Kingsford, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"City of Kingsford, Precinct 1",President,,,Peter Sonski,0,0,0,0
Dickinson,"City of Kingsford, Precinct 1",President,,,Write-ins,1,2,1,4
Dickinson,"City of Kingsford, Precinct 2",President,,DEM,Kamala D. Harris,95,272,114,481
Dickinson,"City of Kingsford, Precinct 2",President,,REP,Donald J. Trump,310,273,467,1050
Dickinson,"City of Kingsford, Precinct 2",President,,LIB,Chase Oliver,3,0,2,5
Dickinson,"City of Kingsford, Precinct 2",President,,UST,Randall Terry,0,1,0,1
Dickinson,"City of Kingsford, Precinct 2",President,,GRN,Jill Stein,2,1,3,6
Dickinson,"City of Kingsford, Precinct 2",President,,NLP,Robert F. Kennedy Jr.,5,4,2,11
Dickinson,"City of Kingsford, Precinct 2",President,,,Joseph Kishore,1,0,0,1
Dickinson,"City of Kingsford, Precinct 2",President,,,Cornel West,1,0,0,1
Dickinson,"City of Kingsford, Precinct 2",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"City of Kingsford, Precinct 2",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"City of Kingsford, Precinct 2",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"City of Kingsford, Precinct 2",President,,,Peter Sonski,0,0,0,0
Dickinson,"City of Kingsford, Precinct 2",President,,,Write-ins,1,0,0,1
Dickinson,"City of Norway, Precinct 1",President,,DEM,Kamala D. Harris,550,0,50,600
Dickinson,"City of Norway, Precinct 1",President,,REP,Donald J. Trump,771,0,123,894
Dickinson,"City of Norway, Precinct 1",President,,LIB,Chase Oliver,8,0,1,9
Dickinson,"City of Norway, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Dickinson,"City of Norway, Precinct 1",President,,GRN,Jill Stein,2,0,0,2
Dickinson,"City of Norway, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,17,0,1,18
Dickinson,"City of Norway, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Dickinson,"City of Norway, Precinct 1",President,,,Cornel West,0,0,0,0
Dickinson,"City of Norway, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"City of Norway, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"City of Norway, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"City of Norway, Precinct 1",President,,,Peter Sonski,1,0,0,1
Dickinson,"City of Norway, Precinct 1",President,,,Write-ins,5,0,0,5
Dickinson,"Breen Township, Precinct 1",President,,DEM,Kamala D. Harris,53,0,2,55
Dickinson,"Breen Township, Precinct 1",President,,REP,Donald J. Trump,240,0,28,268
Dickinson,"Breen Township, Precinct 1",President,,LIB,Chase Oliver,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Dickinson,"Breen Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,,Cornel West,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,,Peter Sonski,0,0,0,0
Dickinson,"Breen Township, Precinct 1",President,,,Write-ins,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",President,,DEM,Kamala D. Harris,94,161,37,292
Dickinson,"Breitung Township, Precinct 1",President,,REP,Donald J. Trump,369,283,170,822
Dickinson,"Breitung Township, Precinct 1",President,,LIB,Chase Oliver,2,2,3,7
Dickinson,"Breitung Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",President,,GRN,Jill Stein,1,1,0,2
Dickinson,"Breitung Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,4,0,8
Dickinson,"Breitung Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",President,,,Cornel West,1,0,0,1
Dickinson,"Breitung Township, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",President,,,Peter Sonski,0,0,0,0
Dickinson,"Breitung Township, Precinct 1",President,,,Write-ins,3,1,0,4
Dickinson,"Breitung Township, Precinct 2",President,,DEM,Kamala D. Harris,86,133,63,282
Dickinson,"Breitung Township, Precinct 2",President,,REP,Donald J. Trump,307,193,200,700
Dickinson,"Breitung Township, Precinct 2",President,,LIB,Chase Oliver,3,0,0,3
Dickinson,"Breitung Township, Precinct 2",President,,UST,Randall Terry,0,0,0,0
Dickinson,"Breitung Township, Precinct 2",President,,GRN,Jill Stein,1,0,0,1
Dickinson,"Breitung Township, Precinct 2",President,,NLP,Robert F. Kennedy Jr.,2,4,0,6
Dickinson,"Breitung Township, Precinct 2",President,,,Joseph Kishore,0,1,0,1
Dickinson,"Breitung Township, Precinct 2",President,,,Cornel West,0,0,0,0
Dickinson,"Breitung Township, Precinct 2",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"Breitung Township, Precinct 2",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"Breitung Township, Precinct 2",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"Breitung Township, Precinct 2",President,,,Peter Sonski,0,0,0,0
Dickinson,"Breitung Township, Precinct 2",President,,,Write-ins,3,1,1,5
Dickinson,"Breitung Township, Precinct 3",President,,DEM,Kamala D. Harris,99,301,67,467
Dickinson,"Breitung Township, Precinct 3",President,,REP,Donald J. Trump,415,450,374,1239
Dickinson,"Breitung Township, Precinct 3",President,,LIB,Chase Oliver,0,2,1,3
Dickinson,"Breitung Township, Precinct 3",President,,UST,Randall Terry,0,1,0,1
Dickinson,"Breitung Township, Precinct 3",President,,GRN,Jill Stein,0,1,0,1
Dickinson,"Breitung Township, Precinct 3",President,,NLP,Robert F. Kennedy Jr.,3,8,1,12
Dickinson,"Breitung Township, Precinct 3",President,,,Joseph Kishore,0,0,0,0
Dickinson,"Breitung Township, Precinct 3",President,,,Cornel West,0,1,0,1
Dickinson,"Breitung Township, Precinct 3",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"Breitung Township, Precinct 3",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"Breitung Township, Precinct 3",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"Breitung Township, Precinct 3",President,,,Peter Sonski,0,0,0,0
Dickinson,"Breitung Township, Precinct 3",President,,,Write-ins,1,0,1,2
Dickinson,"Felch Township, Precinct 1",President,,DEM,Kamala D. Harris,77,0,11,88
Dickinson,"Felch Township, Precinct 1",President,,REP,Donald J. Trump,348,0,31,379
Dickinson,"Felch Township, Precinct 1",President,,LIB,Chase Oliver,1,0,0,1
Dickinson,"Felch Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Dickinson,"Felch Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Dickinson,"Felch Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,3,0,0,3
Dickinson,"Felch Township, Precinct 1",President,,,Joseph Kishore,0,0,1,1
Dickinson,"Felch Township, Precinct 1",President,,,Cornel West,0,0,0,0
Dickinson,"Felch Township, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"Felch Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"Felch Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"Felch Township, Precinct 1",President,,,Peter Sonski,0,0,0,0
Dickinson,"Felch Township, Precinct 1",President,,,Write-ins,1,0,0,1
Dickinson,"Norway Township, Precinct 1",President,,DEM,Kamala D. Harris,95,190,30,315
Dickinson,"Norway Township, Precinct 1",President,,REP,Donald J. Trump,345,214,112,671
Dickinson,"Norway Township, Precinct 1",President,,LIB,Chase Oliver,0,2,0,2
Dickinson,"Norway Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Dickinson,"Norway Township, Precinct 1",President,,GRN,Jill Stein,2,2,1,5
Dickinson,"Norway Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,5,1,0,6
Dickinson,"Norway Township, Precinct 1",President,,,Joseph Kishore,2,0,0,2
Dickinson,"Norway Township, Precinct 1",President,,,Cornel West,0,0,0,0
Dickinson,"Norway Township, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"Norway Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"Norway Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"Norway Township, Precinct 1",President,,,Peter Sonski,0,0,0,0
Dickinson,"Norway Township, Precinct 1",President,,,Write-ins,1,1,0,2
Dickinson,"Sagola Township, Precinct 1",President,,DEM,Kamala D. Harris,158,0,9,167
Dickinson,"Sagola Township, Precinct 1",President,,REP,Donald J. Trump,460,0,82,542
Dickinson,"Sagola Township, Precinct 1",President,,LIB,Chase Oliver,3,0,0,3
Dickinson,"Sagola Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",President,,GRN,Jill Stein,1,0,0,1
Dickinson,"Sagola Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Dickinson,"Sagola Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",President,,,Cornel West,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",President,,,Jay J. Bowman,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",President,,,Peter Sonski,0,0,0,0
Dickinson,"Sagola Township, Precinct 1",President,,,Write-ins,2,0,0,2
Dickinson,"Waucedah Township, Precinct 1",President,,DEM,Kamala D. Harris,145,0,18,163
Dickinson,"Waucedah Township, Precinct 1",President,,REP,Donald J. Trump,331,0,65,396
