county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court,,Andrew Fink,,498,221,327,1046
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,361,366,192,919
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court,,Under Votes,,294,160,123,577
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court,,Over Votes,,1,0,,
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,416,384,223,1023
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,438,202,295,935
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Votes,,299,161,124,584
Ottawa,"City of Coopersville, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Votes,,1,0,,
Ottawa,"City of Coopersville, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Philip P. Mariani,,484,393,290,1167
Ottawa,"City of Coopersville, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Christopher P. Yates,,585,397,334,1316
Ottawa,"City of Coopersville, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Under Votes,,1239,706,658,2603
Ottawa,"City of Coopersville, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Over Votes,,0,0,1,1
Ottawa,"City of Coopersville, Precinct 1",Judge of Circuit Court 20th Circuit Incumbent Position,,Jon A. Van Allsburg,,727,450,427,1604
Ottawa,"City of Coopersville, Precinct 1",Judge of Circuit Court 20th Circuit Incumbent Position,,Under Votes,,427,298,215,940
Ottawa,"City of Coopersville, Precinct 1",Judge of Circuit Court 20th Circuit Incumbent Position,,Over Votes,,0,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Judge of Probate Court Ottawa County Non-Incumbent Position,,Derek W. Dalman,,399,305,234,938
Ottawa,"City of Coopersville, Precinct 1",Judge of Probate Court Ottawa County Non-Incumbent Position,,Michael J. Zitta,,361,197,224,782
Ottawa,"City of Coopersville, Precinct 1",Judge of Probate Court Ottawa County Non-Incumbent Position,,Under Votes,,389,246,184,819
Ottawa,"City of Coopersville, Precinct 1",Judge of Probate Court Ottawa County Non-Incumbent Position,,Over Votes,,5,0,,
Ottawa,"City of Coopersville, Precinct 1",Judge of District Court 58th District Incumbent Position,,Craig Bunce,,732,451,418,1601
Ottawa,"City of Coopersville, Precinct 1",Judge of District Court 58th District Incumbent Position,,Under Votes,,422,296,224,942
Ottawa,"City of Coopersville, Precinct 1",Judge of District Court 58th District Incumbent Position,,Over Votes,,0,1,0,1
Ottawa,"City of Coopersville, Precinct 1",Board Member Coopersville Area Public Schools,,Alison Gillhespy,,617,441,380,1438
Ottawa,"City of Coopersville, Precinct 1",Board Member Coopersville Area Public Schools,,Shaun Nelson,,544,399,320,1263
Ottawa,"City of Coopersville, Precinct 1",Board Member Coopersville Area Public Schools,,Under Votes,,1147,656,584,2387
Ottawa,"City of Coopersville, Precinct 1",Board Member Coopersville Area Public Schools,,Over Votes,,0,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Board Member Coopersville Area Public Schools Partial Term Ending 12/31/2026,,Ryan Post,,759,475,441,1675
Ottawa,"City of Coopersville, Precinct 1",Board Member Coopersville Area Public Schools Partial Term Ending 12/31/2026,,Under Votes,,394,273,201,868
Ottawa,"City of Coopersville, Precinct 1",Board Member Coopersville Area Public Schools Partial Term Ending 12/31/2026,,Over Votes,,1,0,,
Ottawa,"City of Ferrysburg, Precinct 1",Ballots Cast,,,,,,,2164
Ottawa,"City of Ferrysburg, Precinct 1",Registered Voters,,,,,,,2690
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Democratic Party,DEM,110,244,42,396
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Republican Party,REP,226,308,149,683
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Libertarian Party,LIB,3,0,0,3
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,U.S. Taxpayers Party,UST,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Green Party,GRN,1,0,0,1
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Working Class Party,WCP,7,1,0,8
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Natural Law Party,NLP,1,0,0,1
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Under Votes,,353,573,145,1071
Ottawa,"City of Ferrysburg, Precinct 1",Straight Party Ticket,,Over Votes,,0,1,0,1
Ottawa,"City of Ferrysburg, Precinct 1",President,,Kamala D. Harris,DEM,282,635,114,1031
Ottawa,"City of Ferrysburg, Precinct 1",President,,Donald J. Trump,REP,399,454,221,1074
Ottawa,"City of Ferrysburg, Precinct 1",President,,Chase Oliver,LIB,3,4,0,7
Ottawa,"City of Ferrysburg, Precinct 1",President,,Randall Terry,UST,0,2,0,2
Ottawa,"City of Ferrysburg, Precinct 1",President,,Jill Stein,GRN,2,1,1,4
Ottawa,"City of Ferrysburg, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,9,6,0,15
Ottawa,"City of Ferrysburg, Precinct 1",President,,Joseph Kishore,NPA,0,1,0,1
Ottawa,"City of Ferrysburg, Precinct 1",President,,Cornel West,NPA,2,2,0,4
Ottawa,"City of Ferrysburg, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",President,,Claudia De La Cruz (W),,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",President,,Peter Sonski (W),,4,3,0,7
Ottawa,"City of Ferrysburg, Precinct 1",President,,Under Votes,,0,17,0,17
Ottawa,"City of Ferrysburg, Precinct 1",President,,Over Votes,,0,2,0,2
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,265,616,108,989
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Mike Rogers,REP,396,471,218,1085
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,7,7,3,17
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Dave Stein,UST,3,5,0,8
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,5,5,1,11
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Doug Dern,NLP,4,3,0,7
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Under Votes,,21,20,6,47
Ottawa,"City of Ferrysburg, Precinct 1",U.S. Senate,,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",U.S. House,3,Hillary Scholten,DEM,273,626,111,1010
Ottawa,"City of Ferrysburg, Precinct 1",U.S. House,3,Paul Hudson,REP,376,463,208,1047
Ottawa,"City of Ferrysburg, Precinct 1",U.S. House,3,Alex Avery,LIB,15,6,4,25
Ottawa,"City of Ferrysburg, Precinct 1",U.S. House,3,Louis Palus,WCP,14,5,1,20
Ottawa,"City of Ferrysburg, Precinct 1",U.S. House,3,Under Votes,,23,27,12,62
Ottawa,"City of Ferrysburg, Precinct 1",U.S. House,3,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",State House,88,Tim Meyer,DEM,261,580,99,940
Ottawa,"City of Ferrysburg, Precinct 1",State House,88,Greg VanWoerkom,REP,413,521,223,1157
Ottawa,"City of Ferrysburg, Precinct 1",State House,88,Under Votes,,27,25,14,66
Ottawa,"City of Ferrysburg, Precinct 1",State House,88,Over Votes,,0,1,0,1
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,223,531,96,850
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,214,516,92,822
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,359,478,210,1047
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,372,490,211,1073
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,23,13,7,43
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,4,3,0,7
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,8,15,0,23
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,25,25,5,55
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Under Votes,,172,183,51,406
Ottawa,"City of Ferrysburg, Precinct 1",Member of the State Board of Education,,Over Votes,,1,0,,
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,223,543,91,857
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,212,494,91,797
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,383,507,214,1104
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,336,449,205,990
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,25,22,6,53
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,17,22,5,44
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf (W),,0,2,0,2
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Under Votes,,206,215,60,481
Ottawa,"City of Ferrysburg, Precinct 1",Regent of the University of Michigan,,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,223,520,94,837
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,DEM,205,486,83,774
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,364,485,210,1059
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,358,484,206,1048
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,24,14,6,44
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,8,16,5,29
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,6,6,2,14
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,10,16,4,30
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Under Votes,,204,221,62,487
Ottawa,"City of Ferrysburg, Precinct 1",Trustee of Michigan State University,,Over Votes,,0,3,0,3
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,212,489,87,788
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,204,506,84,794
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,349,474,206,1029
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,365,468,205,1038
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,19,11,4,34
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,William Mohr II,UST,7,8,1,16
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRN,7,14,4,25
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,WCP,24,25,9,58
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,5,7,1,13
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Under Votes,,210,252,71,533
Ottawa,"City of Ferrysburg, Precinct 1",Governor of Wayne State University,,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",Prosecuting Attorney,,Sarah Matwiejczyk,REP,507,754,267,1528
Ottawa,"City of Ferrysburg, Precinct 1",Prosecuting Attorney,,Under Votes,,194,372,69,635
Ottawa,"City of Ferrysburg, Precinct 1",Prosecuting Attorney,,Over Votes,,0,1,0,1
Ottawa,"City of Ferrysburg, Precinct 1",Sheriff,,Eric DeBoer,REP,502,746,267,1515
Ottawa,"City of Ferrysburg, Precinct 1",Sheriff,,Gregory Thomas Poulson (W),,5,0,2,7
Ottawa,"City of Ferrysburg, Precinct 1",Sheriff,,Under Votes,,194,380,67,641
Ottawa,"City of Ferrysburg, Precinct 1",Sheriff,,Over Votes,,0,1,0,1
Ottawa,"City of Ferrysburg, Precinct 1",Clerk and Register of Deeds,,Justin F. Roebuck,REP,506,750,263,1519
Ottawa,"City of Ferrysburg, Precinct 1",Clerk and Register of Deeds,,Under Votes,,195,377,73,645
Ottawa,"City of Ferrysburg, Precinct 1",Clerk and Register of Deeds,,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",Treasurer,,Cheryl Clark,REP,455,699,236,1390
Ottawa,"City of Ferrysburg, Precinct 1",Treasurer,,Dianne Sluiter Fikse,NPA,117,151,46,314
Ottawa,"City of Ferrysburg, Precinct 1",Treasurer,,Under Votes,,128,276,54,458
Ottawa,"City of Ferrysburg, Precinct 1",Treasurer,,Over Votes,,1,0,,
Ottawa,"City of Ferrysburg, Precinct 1",Water Resources Commissioner,,Karen Matchett,DEM,219,441,86,746
Ottawa,"City of Ferrysburg, Precinct 1",Water Resources Commissioner,,Joe Bush,REP,433,622,232,1287
Ottawa,"City of Ferrysburg, Precinct 1",Water Resources Commissioner,,Under Votes,,49,64,18,131
Ottawa,"City of Ferrysburg, Precinct 1",Water Resources Commissioner,,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",County Commissioner 10th District,,Oliver Shampine,DEM,219,403,78,700
Ottawa,"City of Ferrysburg, Precinct 1",County Commissioner 10th District,,Josh M. Brugger,REP,432,671,235,1338
Ottawa,"City of Ferrysburg, Precinct 1",County Commissioner 10th District,,Under Votes,,50,52,23,125
Ottawa,"City of Ferrysburg, Precinct 1",County Commissioner 10th District,,Over Votes,,0,1,0,1
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court,,Andrew Fink,,228,324,148,700
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,298,595,115,1008
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court,,Under Votes,,175,206,73,454
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court,,Over Votes,,0,2,0,2
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,288,574,101,963
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,229,342,160,731
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Votes,,184,211,75,470
Ottawa,"City of Ferrysburg, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Philip P. Mariani,,304,607,161,1072
Ottawa,"City of Ferrysburg, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Christopher P. Yates,,331,628,167,1126
Ottawa,"City of Ferrysburg, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Under Votes,,767,1019,344,2130
Ottawa,"City of Ferrysburg, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Over Votes,,0,0,0,0
Ottawa,"City of Ferrysburg, Precinct 1",Judge of Circuit Court 20th Circuit Incumbent Position,,Jon A. Van Allsburg,,423,707,198,1328
