county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Leelanau,"Cleveland Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,1,3
Leelanau,"Cleveland Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,
Leelanau,"Cleveland Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Cleveland Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Cleveland Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Cleveland Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,281,747,170,1198
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,362,431,215,1008
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,4,3,16
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,UST,Dave Stein,1,1,0,2
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,6,0,13
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,1,0,2
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Elmwood Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,1,
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,160,436,78,674
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,224,310,130,664
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,4,3,1,8
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,UST,Dave Stein,0,2,0,2
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,5,0,0,5
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,1,0,1,
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Elmwood Township, Precinct 2",U.S. Senate,,,Write-ins,1,0,0,1
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,615,0,45,660
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,334,0,65,399
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,0,0,9
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,UST,Dave Stein,1,0,0,1
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,0,0,4
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1,
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Empire Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,0,1
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,131,276,36,443
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,112,187,31,330
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,1,1,1,3
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,0,0,
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,0,2,1,3
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Glen Arbor Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,470,0,50,520
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,520,0,108,628
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,0,3,13
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,UST,Dave Stein,6,0,1,7
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,0,0,5
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Kasson Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,0,1
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,297,648,146,1091
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,214,286,175,675
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,6,4,0,10
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,UST,Dave Stein,2,2,0,4
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,6,5,1,12
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Leelanau Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,182,523,141,846
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,200,380,213,793
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,7,5,4,16
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,6,0,11
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,5,1,9
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,2,1,4
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Leland Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,175,251,80,506
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,295,192,152,639
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,3,1,0,4
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,3,0,3
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,3,0,8
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,1,0,1
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,
Leelanau,"Solon Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,0,320,627,
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,0,234,350,
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,6,3,19
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,UST,Dave Stein,3,2,0,5
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,2,2,11
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,8,1,0,9
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,,
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,,
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,,
Leelanau,"Suttons Bay Township, Precinct 1",U.S. Senate,,,Write-ins,2,1,0,3
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,DEM,Elissa Slotkin,191,0,35,226
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,REP,Mike Rogers,133,0,42,175
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,LIB,Joseph Solis-Mullen,3,0,0,3
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,UST,Dave Stein,1,0,0,1
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,NLP,Doug Dern,0,0,1,1
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,,James Chapman,0,0,,
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,,Marcus A. Irvine,0,0,,
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,,Valerie Lee Willis,0,0,,
Leelanau,"City of Traverse City, Precinct 4",U.S. Senate,,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",U.S. House,1,DEM,Callie Barr,188,570,153,911
Leelanau,"Bingham Township, Precinct 1",U.S. House,1,REP,Jack Bergman,274,503,295,1072
Leelanau,"Bingham Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,3,5,3,11
Leelanau,"Bingham Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,8,5,2,15
Leelanau,"Bingham Township, Precinct 1",U.S. House,1,,Write-ins,1,0,0,1
Leelanau,"Centerville Township, Precinct 1",U.S. House,1,DEM,Callie Barr,128,256,63,447
Leelanau,"Centerville Township, Precinct 1",U.S. House,1,REP,Jack Bergman,201,179,106,486
Leelanau,"Centerville Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,12,3,1,16
Leelanau,"Centerville Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,4,0,0,4
Leelanau,"Centerville Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0,0
Leelanau,"Cleveland Township, Precinct 1",U.S. House,1,DEM,Callie Barr,393,0,66,459
Leelanau,"Cleveland Township, Precinct 1",U.S. House,1,REP,Jack Bergman,294,0,92,386
Leelanau,"Cleveland Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,8,0,1,9
Leelanau,"Cleveland Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,5,0,0,5
Leelanau,"Cleveland Township, Precinct 1",U.S. House,1,,Write-ins,1,0,0,1
Leelanau,"Elmwood Township, Precinct 1",U.S. House,1,DEM,Callie Barr,277,726,162,1165
Leelanau,"Elmwood Township, Precinct 1",U.S. House,1,REP,Jack Bergman,358,450,214,1022
Leelanau,"Elmwood Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,16,4,7,27
Leelanau,"Elmwood Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,6,8,5,19
Leelanau,"Elmwood Township, Precinct 1",U.S. House,1,,Write-ins,0,1,1,2
Leelanau,"Elmwood Township, Precinct 2",U.S. House,1,DEM,Callie Barr,165,410,72,647
Leelanau,"Elmwood Township, Precinct 2",U.S. House,1,REP,Jack Bergman,216,334,131,681
Leelanau,"Elmwood Township, Precinct 2",U.S. House,1,LIB,Andrew Gale,3,4,4,11
Leelanau,"Elmwood Township, Precinct 2",U.S. House,1,WCP,Liz Hakola,7,3,0,10
Leelanau,"Elmwood Township, Precinct 2",U.S. House,1,,Write-ins,1,0,0,1
Leelanau,"Empire Township, Precinct 1",U.S. House,1,DEM,Callie Barr,619,0,45,664
Leelanau,"Empire Township, Precinct 1",U.S. House,1,REP,Jack Bergman,330,0,65,395
Leelanau,"Empire Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,7,0,0,7
Leelanau,"Empire Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,10,0,1,11
Leelanau,"Empire Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0,0
Leelanau,"Glen Arbor Township, Precinct 1",U.S. House,1,DEM,Callie Barr,129,275,35,439
Leelanau,"Glen Arbor Township, Precinct 1",U.S. House,1,REP,Jack Bergman,110,190,32,332
Leelanau,"Glen Arbor Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,2,1,1,4
Leelanau,"Glen Arbor Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,3,1,1,5
Leelanau,"Glen Arbor Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0,0
Leelanau,"Kasson Township, Precinct 1",U.S. House,1,DEM,Callie Barr,475,0,48,523
Leelanau,"Kasson Township, Precinct 1",U.S. House,1,REP,Jack Bergman,515,0,110,625
Leelanau,"Kasson Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,14,0,2,16
Leelanau,"Kasson Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,5,0,2,7
Leelanau,"Kasson Township, Precinct 1",U.S. House,1,,Write-ins,1,0,0,1
Leelanau,"Leelanau Township, Precinct 1",U.S. House,1,DEM,Callie Barr,302,641,148,1091
Leelanau,"Leelanau Township, Precinct 1",U.S. House,1,REP,Jack Bergman,207,297,173,677
Leelanau,"Leelanau Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,9,4,0,13
Leelanau,"Leelanau Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,13,1,3,17
Leelanau,"Leelanau Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0,0
Leelanau,"Leland Township, Precinct 1",U.S. House,1,DEM,Callie Barr,179,532,137,848
Leelanau,"Leland Township, Precinct 1",U.S. House,1,REP,Jack Bergman,201,381,211,793
Leelanau,"Leland Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,5,3,7,15
Leelanau,"Leland Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,7,8,3,18
Leelanau,"Leland Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0,0
Leelanau,"Solon Township, Precinct 1",U.S. House,1,DEM,Callie Barr,169,251,77,497
Leelanau,"Solon Township, Precinct 1",U.S. House,1,REP,Jack Bergman,300,193,153,646
Leelanau,"Solon Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,7,3,0,10
Leelanau,"Solon Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,4,2,0,6
Leelanau,"Solon Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0,0
Leelanau,"Suttons Bay Township, Precinct 1",U.S. House,1,DEM,Callie Barr,303,619,207,1129
Leelanau,"Suttons Bay Township, Precinct 1",U.S. House,1,REP,Jack Bergman,240,358,277,875
Leelanau,"Suttons Bay Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,12,3,2,17
Leelanau,"Suttons Bay Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,22,7,2,31
Leelanau,"Suttons Bay Township, Precinct 1",U.S. House,1,,Write-ins,2,0,0,2
Leelanau,"City of Traverse City, Precinct 4",U.S. House,1,DEM,Callie Barr,183,0,35,218
Leelanau,"City of Traverse City, Precinct 4",U.S. House,1,REP,Jack Bergman,132,0,43,175
Leelanau,"City of Traverse City, Precinct 4",U.S. House,1,LIB,Andrew Gale,6,0,0,6
Leelanau,"City of Traverse City, Precinct 4",U.S. House,1,WCP,Liz Hakola,3,0,0,3
Leelanau,"City of Traverse City, Precinct 4",U.S. House,1,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",State House,103,DEM,Betsy Coffia,186,560,149,895
Leelanau,"Bingham Township, Precinct 1",State House,103,REP,Lisa Trombley,289,518,304,1111
Leelanau,"Bingham Township, Precinct 1",State House,103,,Write-ins,0,1,0,1
Leelanau,"Centerville Township, Precinct 1",State House,103,DEM,Betsy Coffia,131,264,65,460
Leelanau,"Centerville Township, Precinct 1",State House,103,REP,Lisa Trombley,217,173,105,495
Leelanau,"Centerville Township, Precinct 1",State House,103,,Write-ins,1,1,0,2
Leelanau,"Cleveland Township, Precinct 1",State House,103,DEM,Betsy Coffia,410,0,69,479
Leelanau,"Cleveland Township, Precinct 1",State House,103,REP,Lisa Trombley,295,0,90,385
Leelanau,"Cleveland Township, Precinct 1",State House,103,,Write-ins,0,0,0,0
Leelanau,"Elmwood Township, Precinct 1",State House,103,DEM,Betsy Coffia,290,732,168,1190
Leelanau,"Elmwood Township, Precinct 1",State House,103,REP,Lisa Trombley,370,453,220,1043
Leelanau,"Elmwood Township, Precinct 1",State House,103,,Write-ins,0,1,0,1
Leelanau,"Elmwood Township, Precinct 2",State House,103,DEM,Betsy Coffia,167,425,75,667
Leelanau,"Elmwood Township, Precinct 2",State House,103,REP,Lisa Trombley,225,326,135,686
Leelanau,"Elmwood Township, Precinct 2",State House,103,,Write-ins,2,1,0,3
Leelanau,"Empire Township, Precinct 1",State House,103,DEM,Betsy Coffia,615,0,44,659
Leelanau,"Empire Township, Precinct 1",State House,103,REP,Lisa Trombley,349,0,66,415
Leelanau,"Empire Township, Precinct 1",State House,103,,Write-ins,1,0,0,1
Leelanau,"Glen Arbor Township, Precinct 1",State House,103,DEM,Betsy Coffia,131,275,37,443
Leelanau,"Glen Arbor Township, Precinct 1",State House,103,REP,Lisa Trombley,112,192,32,336
Leelanau,"Glen Arbor Township, Precinct 1",State House,103,,Write-ins,1,1,0,2
Leelanau,"Kasson Township, Precinct 1",State House,103,DEM,Betsy Coffia,464,0,47,511
Leelanau,"Kasson Township, Precinct 1",State House,103,REP,Lisa Trombley,546,0,114,660
Leelanau,"Kasson Township, Precinct 1",State House,103,,Write-ins,1,0,0,1
Leelanau,"Leelanau Township, Precinct 1",State House,103,DEM,Betsy Coffia,303,649,142,1094
Leelanau,"Leelanau Township, Precinct 1",State House,103,REP,Lisa Trombley,225,281,178,684
Leelanau,"Leelanau Township, Precinct 1",State House,103,,Write-ins,0,2,0,2
Leelanau,"Leland Township, Precinct 1",State House,103,DEM,Betsy Coffia,179,532,142,853
Leelanau,"Leland Township, Precinct 1",State House,103,REP,Lisa Trombley,214,384,215,813
Leelanau,"Leland Township, Precinct 1",State House,103,,Write-ins,0,5,1,6
Leelanau,"Solon Township, Precinct 1",State House,103,DEM,Betsy Coffia,172,247,77,496
Leelanau,"Solon Township, Precinct 1",State House,103,REP,Lisa Trombley,302,199,155,656
Leelanau,"Solon Township, Precinct 1",State House,103,,Write-ins,2,1,0,3
Leelanau,"Suttons Bay Township, Precinct 1",State House,103,DEM,Betsy Coffia,322,623,203,1148
Leelanau,"Suttons Bay Township, Precinct 1",State House,103,REP,Lisa Trombley,261,364,291,916
Leelanau,"Suttons Bay Township, Precinct 1",State House,103,,Write-ins,2,3,0,5
Leelanau,"City of Traverse City, Precinct 4",State House,103,DEM,Betsy Coffia,181,0,33,214
Leelanau,"City of Traverse City, Precinct 4",State House,103,REP,Lisa Trombley,137,0,44,181
Leelanau,"City of Traverse City, Precinct 4",State House,103,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,357,669,356,1382
Leelanau,"Bingham Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,13,10,6,29
Leelanau,"Centerville Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,259,248,120,627
Leelanau,"Centerville Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,7,5,4,16
Leelanau,"Cleveland Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,460,0,103,563
Leelanau,"Cleveland Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,10,0,1,11
Leelanau,"Elmwood Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,457,634,275,1366
Leelanau,"Elmwood Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,13,16,3,32
Leelanau,"Elmwood Township, Precinct 2",County Prosecuting Attorney,,REP,Joseph T. Hubbell,262,444,162,868
Leelanau,"Elmwood Township, Precinct 2",County Prosecuting Attorney,,,Write-ins,6,2,1,9
Leelanau,"Empire Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,505,0,79,584
Leelanau,"Empire Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,17,0,1,18
Leelanau,"Glen Arbor Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,169,264,40,473
Leelanau,"Glen Arbor Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,4,3,1,8
Leelanau,"Kasson Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,694,0,118,812
Leelanau,"Kasson Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,15,0,6,21
Leelanau,"Leelanau Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,339,463,216,1018
Leelanau,"Leelanau Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,0,4,6,10
Leelanau,"Leland Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,284,564,240,1088
Leelanau,"Leland Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,9,10,11,30
Leelanau,"Solon Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,364,267,160,791
Leelanau,"Solon Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,4,5,5,14
Leelanau,"Suttons Bay Township, Precinct 1",County Prosecuting Attorney,,REP,Joseph T. Hubbell,385,547,342,1274
Leelanau,"Suttons Bay Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,31,11,7,49
Leelanau,"City of Traverse City, Precinct 4",County Prosecuting Attorney,,REP,Joseph T. Hubbell,185,0,53,238
Leelanau,"City of Traverse City, Precinct 4",County Prosecuting Attorney,,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,366,659,359,1384
Leelanau,"Bingham Township, Precinct 1",County Sheriff,,,Write-ins,12,10,5,27
Leelanau,"Centerville Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,263,240,120,623
Leelanau,"Centerville Township, Precinct 1",County Sheriff,,,Write-ins,6,5,6,17
Leelanau,"Cleveland Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,428,0,101,529
Leelanau,"Cleveland Township, Precinct 1",County Sheriff,,,Write-ins,12,0,2,14
Leelanau,"Elmwood Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,456,618,280,1354
Leelanau,"Elmwood Township, Precinct 1",County Sheriff,,,Write-ins,17,20,4,41
Leelanau,"Elmwood Township, Precinct 2",County Sheriff,,REP,Mike Borkovich,267,434,162,863
Leelanau,"Elmwood Township, Precinct 2",County Sheriff,,,Write-ins,4,6,3,13
Leelanau,"Empire Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,477,0,80,557
Leelanau,"Empire Township, Precinct 1",County Sheriff,,,Write-ins,20,0,1,21
Leelanau,"Glen Arbor Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,161,254,40,455
Leelanau,"Glen Arbor Township, Precinct 1",County Sheriff,,,Write-ins,6,2,4,12
Leelanau,"Kasson Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,690,0,125,815
Leelanau,"Kasson Township, Precinct 1",County Sheriff,,,Write-ins,14,0,4,18
Leelanau,"Leelanau Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,342,440,214,996
Leelanau,"Leelanau Township, Precinct 1",County Sheriff,,,Write-ins,0,11,6,17
Leelanau,"Leland Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,283,540,248,1071
Leelanau,"Leland Township, Precinct 1",County Sheriff,,,Write-ins,14,15,14,43
Leelanau,"Solon Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,371,270,167,808
Leelanau,"Solon Township, Precinct 1",County Sheriff,,,Write-ins,3,8,4,15
Leelanau,"Suttons Bay Township, Precinct 1",County Sheriff,,REP,Mike Borkovich,409,516,341,1266
Leelanau,"Suttons Bay Township, Precinct 1",County Sheriff,,,Write-ins,23,21,13,57
Leelanau,"City of Traverse City, Precinct 4",County Sheriff,,REP,Mike Borkovich,190,0,55,245
Leelanau,"City of Traverse City, Precinct 4",County Sheriff,,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,364,682,352,1398
Leelanau,"Bingham Township, Precinct 1",County Clerk,,,Write-ins,13,10,5,28
Leelanau,"Centerville Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,251,248,117,616
Leelanau,"Centerville Township, Precinct 1",County Clerk,,,Write-ins,7,5,4,16
Leelanau,"Cleveland Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,461,0,106,567
Leelanau,"Cleveland Township, Precinct 1",County Clerk,,,Write-ins,8,0,1,9
Leelanau,"Elmwood Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,445,624,271,1340
Leelanau,"Elmwood Township, Precinct 1",County Clerk,,,Write-ins,12,15,6,33
Leelanau,"Elmwood Township, Precinct 2",County Clerk,,REP,Michelle L. Crocker,256,433,166,855
Leelanau,"Elmwood Township, Precinct 2",County Clerk,,,Write-ins,3,5,2,10
Leelanau,"Empire Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,508,0,85,593
Leelanau,"Empire Township, Precinct 1",County Clerk,,,Write-ins,13,0,0,13
Leelanau,"Glen Arbor Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,174,271,43,488
Leelanau,"Glen Arbor Township, Precinct 1",County Clerk,,,Write-ins,3,1,1,5
Leelanau,"Kasson Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,700,0,123,823
Leelanau,"Kasson Township, Precinct 1",County Clerk,,,Write-ins,14,0,5,19
Leelanau,"Leelanau Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,363,493,230,1086
Leelanau,"Leelanau Township, Precinct 1",County Clerk,,,Write-ins,0,5,2,7
Leelanau,"Leland Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,288,575,256,1119
Leelanau,"Leland Township, Precinct 1",County Clerk,,,Write-ins,9,5,8,22
Leelanau,"Solon Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,366,273,169,808
Leelanau,"Solon Township, Precinct 1",County Clerk,,,Write-ins,3,2,4,9
Leelanau,"Suttons Bay Township, Precinct 1",County Clerk,,REP,Michelle L. Crocker,398,585,355,1338
Leelanau,"Suttons Bay Township, Precinct 1",County Clerk,,,Write-ins,27,13,5,45
