county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Iosco,"Grant Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,11,3,0,14
Iosco,"Grant Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,5,2,0,7
Iosco,"Grant Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,26,9,0,35
Iosco,"Grant Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,11,0,0,11
Iosco,"Grant Township, Precinct 1",Governor of Wayne State University,,Write-in,,5,0,0,5
Iosco,"Grant Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,281,58,0,339
Iosco,"Grant Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",County Prosecuting Attorney,,James A. Bacarella,Republican,623,155,0,778
Iosco,"Grant Township, Precinct 1",County Prosecuting Attorney,,Write-in,,17,3,0,20
Iosco,"Grant Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,218,37,0,255
Iosco,"Grant Township, Precinct 1",County Sheriff,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",County Sheriff,,Scott D. Frank,Republican,618,155,0,773
Iosco,"Grant Township, Precinct 1",County Sheriff,,Write-in,,21,4,0,25
Iosco,"Grant Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Sheriff,,Under Vote Count,,219,36,0,255
Iosco,"Grant Township, Precinct 1",County Clerk,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",County Clerk,,Nancy J. Huebel,Republican,623,156,0,779
Iosco,"Grant Township, Precinct 1",County Clerk,,Write-in,,18,4,0,22
Iosco,"Grant Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Clerk,,Under Vote Count,,217,35,0,252
Iosco,"Grant Township, Precinct 1",County Treasurer,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",County Treasurer,,April L. Johnson,Republican,617,156,0,773
Iosco,"Grant Township, Precinct 1",County Treasurer,,Write-in,,14,1,0,15
Iosco,"Grant Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Treasurer,,Under Vote Count,,227,38,0,265
Iosco,"Grant Township, Precinct 1",County Register of Deeds,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",County Register of Deeds,,Ericka L. Earl,Republican,624,163,0,787
Iosco,"Grant Township, Precinct 1",County Register of Deeds,,Write-in,,17,2,0,19
Iosco,"Grant Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Register of Deeds,,Under Vote Count,,217,30,0,247
Iosco,"Grant Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",County Drain Commissioner,,Fred D. Strauer,Democrat,487,81,0,568
Iosco,"Grant Township, Precinct 1",County Drain Commissioner,,Write-in,,41,12,0,53
Iosco,"Grant Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,330,102,0,432
Iosco,"Grant Township, Precinct 1",County Commissioner 3rd District,,Ballots Cast,,635,117,0,752
Iosco,"Grant Township, Precinct 1",County Commissioner 3rd District,,Charles Finley,Republican,429,97,0,526
Iosco,"Grant Township, Precinct 1",County Commissioner 3rd District,,Write-in,,11,1,0,12
Iosco,"Grant Township, Precinct 1",County Commissioner 3rd District,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Commissioner 3rd District,,Under Vote Count,,195,19,0,214
Iosco,"Grant Township, Precinct 1",County Commissioner 5th District,,Ballots Cast,,223,78,0,301
Iosco,"Grant Township, Precinct 1",County Commissioner 5th District,,Donald Jay O'Farrell,Republican,158,64,0,222
Iosco,"Grant Township, Precinct 1",County Commissioner 5th District,,Write-in,,8,1,0,9
Iosco,"Grant Township, Precinct 1",County Commissioner 5th District,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",County Commissioner 5th District,,Under Vote Count,,57,13,0,70
Iosco,"Grant Township, Precinct 1",Grant Township Supervisor,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Grant Township Supervisor,,Carole Bleau,Democrat,352,59,0,411
Iosco,"Grant Township, Precinct 1",Grant Township Supervisor,,Todd M. Torrey,Republican,476,132,0,608
Iosco,"Grant Township, Precinct 1",Grant Township Supervisor,,Write-in,,10,0,0,10
Iosco,"Grant Township, Precinct 1",Grant Township Supervisor,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Grant Township Supervisor,,Under Vote Count,,20,4,0,24
Iosco,"Grant Township, Precinct 1",Grant Township Clerk,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Grant Township Clerk,,Alysha Burgess,Republican,633,159,0,792
Iosco,"Grant Township, Precinct 1",Grant Township Clerk,,Write-in,,16,4,0,20
Iosco,"Grant Township, Precinct 1",Grant Township Clerk,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Grant Township Clerk,,Under Vote Count,,209,32,0,241
Iosco,"Grant Township, Precinct 1",Grant Township Treasurer,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Grant Township Treasurer,,Velda Jennett,Democrat,497,80,0,577
Iosco,"Grant Township, Precinct 1",Grant Township Treasurer,,Write-in,,42,10,0,52
Iosco,"Grant Township, Precinct 1",Grant Township Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Grant Township Treasurer,,Under Vote Count,,319,105,0,424
Iosco,"Grant Township, Precinct 1",Grant Township Trustee,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Grant Township Trustee,,KJ Summerville,Democrat,292,42,0,334
Iosco,"Grant Township, Precinct 1",Grant Township Trustee,,Jordan L. Emry,Republican,551,144,0,695
Iosco,"Grant Township, Precinct 1",Grant Township Trustee,,Merritt W. Blackmore,No Party Affiliation,230,51,0,281
Iosco,"Grant Township, Precinct 1",Grant Township Trustee,,Write-in,,8,1,0,9
Iosco,"Grant Township, Precinct 1",Grant Township Trustee,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Grant Township Trustee,,Under Vote Count,,635,152,0,787
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,263,73,0,336
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,331,64,0,395
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Write-in,,17,1,0,18
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,247,57,0,304
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,351,72,0,423
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,258,68,0,326
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Write-in,,16,1,0,17
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Under Vote Count,,233,54,0,287
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District,,Stephen L. Borrello,,467,100,0,567
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District,,Write-in,,17,4,0,21
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District,,Under Vote Count,,374,91,0,465
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Allie Greenleaf Maldonado,,462,104,0,566
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Write-in,,19,3,0,22
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Under Vote Count,,377,88,0,465
Iosco,"Grant Township, Precinct 1",Judge of Probate Court,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Judge of Probate Court,,Christopher P. Martin,,502,106,0,608
Iosco,"Grant Township, Precinct 1",Judge of Probate Court,,Write-in,,17,3,0,20
Iosco,"Grant Township, Precinct 1",Judge of Probate Court,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Judge of Probate Court,,Under Vote Count,,339,86,0,425
Iosco,"Grant Township, Precinct 1",Hale Area Schools Local School District Board Member,,Ballots Cast,,21,10,0,31
Iosco,"Grant Township, Precinct 1",Hale Area Schools Local School District Board Member,,Bruce M. Egresics,,10,2,0,12
Iosco,"Grant Township, Precinct 1",Hale Area Schools Local School District Board Member,,Tara Lynch,,8,3,0,11
Iosco,"Grant Township, Precinct 1",Hale Area Schools Local School District Board Member,,Paul Olmstead,,10,3,0,13
Iosco,"Grant Township, Precinct 1",Hale Area Schools Local School District Board Member,,Micheal Reilly,,8,3,0,11
Iosco,"Grant Township, Precinct 1",Hale Area Schools Local School District Board Member,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Hale Area Schools Local School District Board Member,,Under Vote Count,,27,19,0,46
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Ballots Cast,,837,185,0,1022
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Michael A. Butzin,,333,68,0,401
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Sheila A. Malewska,,328,59,0,387
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Allan Miller,,344,63,0,407
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Julie L. Ulman,,397,70,0,467
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Write-in,,124,30,0,154
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Under Vote Count,,1822,450,0,2272
Iosco,"Grant Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Ballots Cast,,858,195,0,1053
Iosco,"Grant Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Yes,,336,88,0,424
Iosco,"Grant Township, Precinct 1",Countywide Recycling Program Millage Proposal,,No,,438,80,0,518
Iosco,"Grant Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Under Vote Count,,84,27,0,111
Iosco,"Grant Township, Precinct 1",Hale Area Schools Sinking Fund Millage Proposal,,Ballots Cast,,21,10,0,31
Iosco,"Grant Township, Precinct 1",Hale Area Schools Sinking Fund Millage Proposal,,Yes,,4,4,0,8
Iosco,"Grant Township, Precinct 1",Hale Area Schools Sinking Fund Millage Proposal,,No,,16,5,0,21
Iosco,"Grant Township, Precinct 1",Hale Area Schools Sinking Fund Millage Proposal,,Over Vote Count,,0,0,0,0
Iosco,"Grant Township, Precinct 1",Hale Area Schools Sinking Fund Millage Proposal,,Under Vote Count,,1,1,0,2
Iosco,"Oscoda Township, Precinct 1",President,,Ballots Cast,,645,158,687,1490
Iosco,"Oscoda Township, Precinct 1",President,,Kamala D. Harris /,Democrat,165,35,361,561
Iosco,"Oscoda Township, Precinct 1",President,,Donald J. Trump /,Republican,466,122,309,897
Iosco,"Oscoda Township, Precinct 1",President,,Chase Oliver /,Libertarian,5,1,2,8
Iosco,"Oscoda Township, Precinct 1",President,,Randall Terry /,U.S. Taxpayers,0,0,2,2
Iosco,"Oscoda Township, Precinct 1",President,,Jill Stein /,Green,2,0,3,5
Iosco,"Oscoda Township, Precinct 1",President,,"Robert F. Kennedy, Jr. /",Natural Law,3,0,5,8
Iosco,"Oscoda Township, Precinct 1",President,,Joseph Kishore /,No Party Affiliation,0,0,1,1
Iosco,"Oscoda Township, Precinct 1",President,,Cornel West /,No Party Affiliation,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",President,,Write-in,,2,0,0,2
Iosco,"Oscoda Township, Precinct 1",President,,Over Vote Count,,1,0,0,1
Iosco,"Oscoda Township, Precinct 1",President,,Under Vote Count,,1,0,4,5
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Ballots Cast,,645,158,687,1490
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,167,36,351,554
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,434,119,307,860
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,12,2,3,17
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,8,0,5,13
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,5,0,4,9
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,1,0,0,1
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Write-in,,3,0,0,3
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,2,2
Iosco,"Oscoda Township, Precinct 1",U.S. Senate,,Under Vote Count,,15,1,15,31
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Ballots Cast,,645,158,687,1490
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Callie Barr,Democrat,149,33,333,515
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Jack Bergman,Republican,437,122,325,884
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Andrew Gale,Libertarian,13,1,4,18
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Liz Hakola,Working Class,21,2,7,30
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Write-in,,1,0,0,1
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",U.S. House,1,Under Vote Count,,24,0,18,42
Iosco,"Oscoda Township, Precinct 1",State House,99,Ballots Cast,,645,158,687,1490
Iosco,"Oscoda Township, Precinct 1",State House,99,Jon LeRoux,Democrat,146,37,334,517
Iosco,"Oscoda Township, Precinct 1",State House,99,Mike Hoadley,Republican,460,119,330,909
Iosco,"Oscoda Township, Precinct 1",State House,99,Write-in,,3,0,0,3
Iosco,"Oscoda Township, Precinct 1",State House,99,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",State House,99,Under Vote Count,,35,2,23,60
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,136,35,306,477
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,130,32,302,464
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,391,113,292,796
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,399,112,294,805
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,25,3,8,36
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,6,3,8,17
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,11,2,14,27
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,35,3,20,58
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Write-in,,2,0,0,2
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,2,0,0,2
Iosco,"Oscoda Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,151,13,130,294
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,153,36,335,524
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,136,28,305,469
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,405,120,297,822
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,363,108,257,728
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,23,5,15,43
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,32,4,21,57
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Write-in,,7,0,0,7
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,169,15,144,328
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,142,34,315,491
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,130,31,294,455
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,398,117,293,808
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,385,111,287,783
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,17,3,8,28
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,14,1,17,32
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,15,1,11,27
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,12,1,7,20
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Write-in,,5,0,0,5
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,170,17,142,329
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,128,31,293,452
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,129,33,316,478
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,385,116,285,786
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,379,108,279,766
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,22,3,5,30
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,11,1,7,19
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,5,1,8,14
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,21,2,15,38
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,9,1,8,18
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Write-in,,7,0,0,7
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,192,20,158,370
Iosco,"Oscoda Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",County Prosecuting Attorney,,James A. Bacarella,Republican,513,130,418,1061
Iosco,"Oscoda Township, Precinct 1",County Prosecuting Attorney,,Write-in,,10,1,6,17
Iosco,"Oscoda Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,121,27,263,411
Iosco,"Oscoda Township, Precinct 1",County Sheriff,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",County Sheriff,,Scott D. Frank,Republican,505,128,418,1051
Iosco,"Oscoda Township, Precinct 1",County Sheriff,,Write-in,,15,1,11,27
Iosco,"Oscoda Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",County Sheriff,,Under Vote Count,,124,29,258,411
Iosco,"Oscoda Township, Precinct 1",County Clerk,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",County Clerk,,Nancy J. Huebel,Republican,514,130,421,1065
Iosco,"Oscoda Township, Precinct 1",County Clerk,,Write-in,,7,1,6,14
Iosco,"Oscoda Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",County Clerk,,Under Vote Count,,123,27,260,410
Iosco,"Oscoda Township, Precinct 1",County Treasurer,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",County Treasurer,,April L. Johnson,Republican,505,129,409,1043
Iosco,"Oscoda Township, Precinct 1",County Treasurer,,Write-in,,6,2,8,16
Iosco,"Oscoda Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",County Treasurer,,Under Vote Count,,133,27,270,430
Iosco,"Oscoda Township, Precinct 1",County Register of Deeds,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",County Register of Deeds,,Ericka L. Earl,Republican,508,129,403,1040
Iosco,"Oscoda Township, Precinct 1",County Register of Deeds,,Write-in,,5,1,6,12
Iosco,"Oscoda Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",County Register of Deeds,,Under Vote Count,,131,28,278,437
Iosco,"Oscoda Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",County Drain Commissioner,,Fred D. Strauer,Democrat,321,61,397,779
Iosco,"Oscoda Township, Precinct 1",County Drain Commissioner,,Write-in,,42,12,14,68
Iosco,"Oscoda Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,1,0,0,1
Iosco,"Oscoda Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,280,85,276,641
Iosco,"Oscoda Township, Precinct 1",County Commissioner 1st District,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",County Commissioner 1st District,,Alexander Hardy,Democrat,317,60,392,769
Iosco,"Oscoda Township, Precinct 1",County Commissioner 1st District,,Write-in,,42,11,13,66
Iosco,"Oscoda Township, Precinct 1",County Commissioner 1st District,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",County Commissioner 1st District,,Under Vote Count,,285,87,282,654
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Supervisor,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Supervisor,,Tom Maxwell,Republican,515,129,409,1053
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Supervisor,,Write-in,,6,2,9,17
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Supervisor,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Supervisor,,Under Vote Count,,123,27,269,419
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Clerk,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Clerk,,Heather Tait,Republican,512,133,427,1072
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Clerk,,Write-in,,8,1,8,17
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Clerk,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Clerk,,Under Vote Count,,124,24,252,400
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Treasurer,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Treasurer,,Jaimie L. McGuire,Republican,520,130,428,1078
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Treasurer,,Write-in,,6,1,9,16
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Treasurer,,Under Vote Count,,118,27,250,395
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Timothy L. Cummings,Republican,386,116,311,813
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Regina Fortner,Republican,388,111,340,839
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Jeffrey Linderman,Republican,373,111,334,818
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Nicole Tregear,Republican,398,110,342,850
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Mark Wygant,No Party Affiliation,229,32,213,474
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Write-in,,13,1,11,25
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Over Vote Count,,4,4,0,8
Iosco,"Oscoda Township, Precinct 1",Oscoda Township Trustee,,Under Vote Count,,785,147,1197,2129
Iosco,"Oscoda Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,644,158,687,1489
Iosco,"Oscoda Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,183,56,142,381
Iosco,"Oscoda Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,251,57,340,648
Iosco,"Oscoda Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Write-in,,11,2,2,15
Iosco,"Oscoda Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,1,0,0,1
Iosco,"Oscoda Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,198,43,203,444
Iosco,"Oscoda Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Ballots Cast,,644,158,687,1489
