county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Arenac,"Clayton Township, Precinct 1",Straight Party,,WCP,Working Class,2,0,0,2
Arenac,"Clayton Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Arenac,"Deep River Township, Precinct 1",Straight Party,,DEM,Democratic,118,0,17,135
Arenac,"Deep River Township, Precinct 1",Straight Party,,REP,Republican,384,0,70,454
Arenac,"Deep River Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0,0
Arenac,"Deep River Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Arenac,"Deep River Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,0,1
Arenac,"Deep River Township, Precinct 1",Straight Party,,WCP,Working Class,7,0,0,7
Arenac,"Deep River Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,2,3
Arenac,"Lincoln Township, Precinct 1",Straight Party,,DEM,Democratic,46,0,4,50
Arenac,"Lincoln Township, Precinct 1",Straight Party,,REP,Republican,145,0,36,181
Arenac,"Lincoln Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0,0
Arenac,"Lincoln Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Arenac,"Lincoln Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Arenac,"Lincoln Township, Precinct 1",Straight Party,,WCP,Working Class,1,0,1,2
Arenac,"Lincoln Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Arenac,"Mason Township, Precinct 1",Straight Party,,DEM,Democratic,37,0,4,41
Arenac,"Mason Township, Precinct 1",Straight Party,,REP,Republican,146,0,16,162
Arenac,"Mason Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,0,1
Arenac,"Mason Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Arenac,"Mason Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,0,1
Arenac,"Mason Township, Precinct 1",Straight Party,,WCP,Working Class,2,0,0,2
Arenac,"Mason Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,2,0,0,2
Arenac,"Moffatt Township, Precinct 1",Straight Party,,DEM,Democratic,83,0,11,94
Arenac,"Moffatt Township, Precinct 1",Straight Party,,REP,Republican,261,0,68,329
Arenac,"Moffatt Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,0,1
Arenac,"Moffatt Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Arenac,"Moffatt Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Arenac,"Moffatt Township, Precinct 1",Straight Party,,WCP,Working Class,3,0,0,3
Arenac,"Moffatt Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Arenac,"Sims Township, Precinct 1",Straight Party,,DEM,Democratic,46,72,7,125
Arenac,"Sims Township, Precinct 1",Straight Party,,REP,Republican,138,116,37,291
Arenac,"Sims Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0,0
Arenac,"Sims Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Arenac,"Sims Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Arenac,"Sims Township, Precinct 1",Straight Party,,WCP,Working Class,1,0,0,1
Arenac,"Sims Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Arenac,"Standish Township, Precinct 1",Straight Party,,DEM,Democratic,105,0,23,128
Arenac,"Standish Township, Precinct 1",Straight Party,,REP,Republican,254,0,69,323
Arenac,"Standish Township, Precinct 1",Straight Party,,LIB,Libertarian,2,0,0,2
Arenac,"Standish Township, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Arenac,"Standish Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Arenac,"Standish Township, Precinct 1",Straight Party,,WCP,Working Class,5,0,0,5
Arenac,"Standish Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Arenac,"Turner Township, Precinct 1",Straight Party,,DEM,Democratic,19,0,2,21
Arenac,"Turner Township, Precinct 1",Straight Party,,REP,Republican,128,0,20,148
Arenac,"Turner Township, Precinct 1",Straight Party,,LIB,Libertarian,2,0,0,2
Arenac,"Turner Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Arenac,"Turner Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Arenac,"Turner Township, Precinct 1",Straight Party,,WCP,Working Class,2,0,0,2
Arenac,"Turner Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Arenac,"Whitney Township, Precinct 1",Straight Party,,DEM,Democratic,87,0,17,104
Arenac,"Whitney Township, Precinct 1",Straight Party,,REP,Republican,178,0,87,265
Arenac,"Whitney Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0,0
Arenac,"Whitney Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Arenac,"Whitney Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Arenac,"Whitney Township, Precinct 1",Straight Party,,WCP,Working Class,3,0,0,3
Arenac,"Whitney Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,DEM,Kamala D. Harris,153,0,23,176
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,REP,Donald J. Trump,341,0,36,377
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,LIB,Chase Oliver,4,0,0,4
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,5,0,0,5
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",President,,,Write-ins,1,0,0,1
Arenac,"City of Omer, Precinct 1",President,,DEM,Kamala D. Harris,45,0,5,50
Arenac,"City of Omer, Precinct 1",President,,REP,Donald J. Trump,107,0,13,120
Arenac,"City of Omer, Precinct 1",President,,LIB,Chase Oliver,0,0,0,0
Arenac,"City of Omer, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"City of Omer, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"City of Omer, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,0,0,0,0
Arenac,"City of Omer, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"City of Omer, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"City of Omer, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"City of Standish, Precinct 1",President,,DEM,Kamala D. Harris,184,0,35,219
Arenac,"City of Standish, Precinct 1",President,,REP,Donald J. Trump,360,0,123,483
Arenac,"City of Standish, Precinct 1",President,,LIB,Chase Oliver,4,0,0,4
Arenac,"City of Standish, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"City of Standish, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"City of Standish, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,7,0,1,8
Arenac,"City of Standish, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"City of Standish, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"City of Standish, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Adams Township, Precinct 1",President,,DEM,Kamala D. Harris,58,0,5,63
Arenac,"Adams Township, Precinct 1",President,,REP,Donald J. Trump,239,0,29,268
Arenac,"Adams Township, Precinct 1",President,,LIB,Chase Oliver,1,0,0,1
Arenac,"Adams Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"Adams Township, Precinct 1",President,,GRN,Jill Stein,2,0,0,2
Arenac,"Adams Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,0,0,0,0
Arenac,"Adams Township, Precinct 1",President,,,Joseph Kishore,1,0,0,1
Arenac,"Adams Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Adams Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Arenac Township, Precinct 1",President,,DEM,Kamala D. Harris,111,0,10,121
Arenac,"Arenac Township, Precinct 1",President,,REP,Donald J. Trump,340,0,67,407
Arenac,"Arenac Township, Precinct 1",President,,LIB,Chase Oliver,2,0,0,2
Arenac,"Arenac Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"Arenac Township, Precinct 1",President,,GRN,Jill Stein,1,0,1,2
Arenac,"Arenac Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,1,3
Arenac,"Arenac Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Arenac Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Arenac Township, Precinct 1",President,,,Write-ins,1,0,0,1
Arenac,"Au Gres Township, Precinct 1",President,,DEM,Kamala D. Harris,158,0,13,171
Arenac,"Au Gres Township, Precinct 1",President,,REP,Donald J. Trump,404,0,40,444
Arenac,"Au Gres Township, Precinct 1",President,,LIB,Chase Oliver,0,0,1,1
Arenac,"Au Gres Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"Au Gres Township, Precinct 1",President,,GRN,Jill Stein,3,0,0,3
Arenac,"Au Gres Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Arenac,"Au Gres Township, Precinct 1",President,,,Joseph Kishore,1,0,0,1
Arenac,"Au Gres Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Au Gres Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Clayton Township, Precinct 1",President,,DEM,Kamala D. Harris,132,0,10,142
Arenac,"Clayton Township, Precinct 1",President,,REP,Donald J. Trump,344,0,53,397
Arenac,"Clayton Township, Precinct 1",President,,LIB,Chase Oliver,6,0,0,6
Arenac,"Clayton Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"Clayton Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"Clayton Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Arenac,"Clayton Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Clayton Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Clayton Township, Precinct 1",President,,,Write-ins,1,0,0,1
Arenac,"Deep River Township, Precinct 1",President,,DEM,Kamala D. Harris,313,0,45,358
Arenac,"Deep River Township, Precinct 1",President,,REP,Donald J. Trump,714,0,129,843
Arenac,"Deep River Township, Precinct 1",President,,LIB,Chase Oliver,6,0,0,6
Arenac,"Deep River Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"Deep River Township, Precinct 1",President,,GRN,Jill Stein,1,0,0,1
Arenac,"Deep River Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,0,0,4
Arenac,"Deep River Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Deep River Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Deep River Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Lincoln Township, Precinct 1",President,,DEM,Kamala D. Harris,119,0,11,130
Arenac,"Lincoln Township, Precinct 1",President,,REP,Donald J. Trump,323,0,57,380
Arenac,"Lincoln Township, Precinct 1",President,,LIB,Chase Oliver,0,0,0,0
Arenac,"Lincoln Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Arenac,"Lincoln Township, Precinct 1",President,,GRN,Jill Stein,0,0,1,1
Arenac,"Lincoln Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,1,0,0,1
Arenac,"Lincoln Township, Precinct 1",President,,,Joseph Kishore,2,0,0,2
Arenac,"Lincoln Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Lincoln Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Mason Township, Precinct 1",President,,DEM,Kamala D. Harris,86,0,7,93
Arenac,"Mason Township, Precinct 1",President,,REP,Donald J. Trump,250,0,19,269
Arenac,"Mason Township, Precinct 1",President,,LIB,Chase Oliver,1,0,0,1
Arenac,"Mason Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Arenac,"Mason Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"Mason Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Arenac,"Mason Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Mason Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Mason Township, Precinct 1",President,,,Write-ins,1,0,0,1
Arenac,"Moffatt Township, Precinct 1",President,,DEM,Kamala D. Harris,217,0,35,252
Arenac,"Moffatt Township, Precinct 1",President,,REP,Donald J. Trump,478,0,101,579
Arenac,"Moffatt Township, Precinct 1",President,,LIB,Chase Oliver,4,0,0,4
Arenac,"Moffatt Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Arenac,"Moffatt Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"Moffatt Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,0,0,4
Arenac,"Moffatt Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Moffatt Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Moffatt Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Sims Township, Precinct 1",President,,DEM,Kamala D. Harris,103,166,15,284
Arenac,"Sims Township, Precinct 1",President,,REP,Donald J. Trump,258,183,53,494
Arenac,"Sims Township, Precinct 1",President,,LIB,Chase Oliver,0,1,0,1
Arenac,"Sims Township, Precinct 1",President,,UST,Randall Terry,0,1,0,1
Arenac,"Sims Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"Sims Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,1,0,0,1
Arenac,"Sims Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Sims Township, Precinct 1",President,,,Cornel West,1,0,0,1
Arenac,"Sims Township, Precinct 1",President,,,Write-ins,0,1,0,1
Arenac,"Standish Township, Precinct 1",President,,DEM,Kamala D. Harris,260,0,56,316
Arenac,"Standish Township, Precinct 1",President,,REP,Donald J. Trump,520,0,132,652
Arenac,"Standish Township, Precinct 1",President,,LIB,Chase Oliver,4,0,4,8
Arenac,"Standish Township, Precinct 1",President,,UST,Randall Terry,3,0,0,3
Arenac,"Standish Township, Precinct 1",President,,GRN,Jill Stein,2,0,1,3
Arenac,"Standish Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Arenac,"Standish Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Standish Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Standish Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Turner Township, Precinct 1",President,,DEM,Kamala D. Harris,51,0,6,57
Arenac,"Turner Township, Precinct 1",President,,REP,Donald J. Trump,206,0,30,236
Arenac,"Turner Township, Precinct 1",President,,LIB,Chase Oliver,3,0,0,3
Arenac,"Turner Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Arenac,"Turner Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0
Arenac,"Turner Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,0,2
Arenac,"Turner Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Turner Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Turner Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"Whitney Township, Precinct 1",President,,DEM,Kamala D. Harris,182,0,48,230
Arenac,"Whitney Township, Precinct 1",President,,REP,Donald J. Trump,293,0,137,430
Arenac,"Whitney Township, Precinct 1",President,,LIB,Chase Oliver,0,0,1,1
Arenac,"Whitney Township, Precinct 1",President,,UST,Randall Terry,2,0,0,2
Arenac,"Whitney Township, Precinct 1",President,,GRN,Jill Stein,1,0,0,1
Arenac,"Whitney Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,7,0,0,7
Arenac,"Whitney Township, Precinct 1",President,,,Joseph Kishore,0,0,0,0
Arenac,"Whitney Township, Precinct 1",President,,,Cornel West,0,0,0,0
Arenac,"Whitney Township, Precinct 1",President,,,Write-ins,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,162,0,23,185
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,REP,Mike Rogers,305,0,36,341
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,5,0,0,5
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,UST,Dave Stein,6,0,0,6
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,0,2
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Arenac,"City of Au Gres, Ward 1, Precinct 1",U.S. Senate,,,Write-ins,1,0,0,1
Arenac,"City of Omer, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,58,0,4,62
Arenac,"City of Omer, Precinct 1",U.S. Senate,,REP,Mike Rogers,83,0,14,97
Arenac,"City of Omer, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,3,0,0,3
Arenac,"City of Omer, Precinct 1",U.S. Senate,,UST,Dave Stein,1,0,0,1
Arenac,"City of Omer, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Arenac,"City of Omer, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Arenac,"City of Omer, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Arenac,"City of Omer, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Arenac,"City of Omer, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Arenac,"City of Omer, Precinct 1",U.S. Senate,,,Write-ins,3,0,0,3
Arenac,"City of Standish, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,196,0,41,237
Arenac,"City of Standish, Precinct 1",U.S. Senate,,REP,Mike Rogers,328,0,109,437
Arenac,"City of Standish, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,6,0,0,6
Arenac,"City of Standish, Precinct 1",U.S. Senate,,UST,Dave Stein,8,0,0,8
Arenac,"City of Standish, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,0,1,4
Arenac,"City of Standish, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,0,1,5
Arenac,"City of Standish, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Arenac,"City of Standish, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Arenac,"City of Standish, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Arenac,"City of Standish, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,0
Arenac,"Adams Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,57,0,5,62
Arenac,"Adams Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,226,0,29,255
Arenac,"Adams Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,1,0,0,1
Arenac,"Adams Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,0,0,4
Arenac,"Adams Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,0,2
Arenac,"Adams Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Arenac,"Adams Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Arenac,"Adams Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Arenac,"Adams Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Arenac,"Adams Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,0,1
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,128,0,16,144
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,309,0,59,368
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,3,0,0,3
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,UST,Dave Stein,8,0,2,10
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,0,0,1,1
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Arenac,"Arenac Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
