county,precinct,office,district,party,candidate,election_day,early_voting,votes
Gogebic,"City of Ironwood, Precinct 2",Straight Party,,REP,Republican,370,49,419
Gogebic,"City of Ironwood, Precinct 2",Straight Party,,LIB,Libertarian,2,0,2
Gogebic,"City of Ironwood, Precinct 2",Straight Party,,GRN,Green,4,0,4
Gogebic,"City of Ironwood, Precinct 2",Straight Party,,NLP,Natural Law,1,0,1
Gogebic,"City of Ironwood, Precinct 2",Straight Party,,WCP,Working Class,9,0,9
Gogebic,"City of Ironwood, Precinct 2",Straight Party,,UST,U.S. Taxpayers,0,0,0
Gogebic,"City of Wakefield, Precinct 1",Straight Party,,DEM,Democratic,142,9,151
Gogebic,"City of Wakefield, Precinct 1",Straight Party,,REP,Republican,264,39,303
Gogebic,"City of Wakefield, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0
Gogebic,"City of Wakefield, Precinct 1",Straight Party,,GRN,Green,0,1,1
Gogebic,"City of Wakefield, Precinct 1",Straight Party,,NLP,Natural Law,1,0,1
Gogebic,"City of Wakefield, Precinct 1",Straight Party,,WCP,Working Class,5,0,5
Gogebic,"City of Wakefield, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0
Gogebic,"Bessemer Township, Precinct 1",Straight Party,,DEM,Democratic,98,10,108
Gogebic,"Bessemer Township, Precinct 1",Straight Party,,REP,Republican,149,52,201
Gogebic,"Bessemer Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,1
Gogebic,"Bessemer Township, Precinct 1",Straight Party,,GRN,Green,0,0,0
Gogebic,"Bessemer Township, Precinct 1",Straight Party,,NLP,Natural Law,2,0,2
Gogebic,"Bessemer Township, Precinct 1",Straight Party,,WCP,Working Class,6,0,6
Gogebic,"Bessemer Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,1
Gogebic,"Erwin Township, Precinct 1",Straight Party,,DEM,Democratic,25,2,27
Gogebic,"Erwin Township, Precinct 1",Straight Party,,REP,Republican,48,8,56
Gogebic,"Erwin Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,1
Gogebic,"Erwin Township, Precinct 1",Straight Party,,GRN,Green,0,0,0
Gogebic,"Erwin Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0
Gogebic,"Erwin Township, Precinct 1",Straight Party,,WCP,Working Class,0,0,0
Gogebic,"Erwin Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",Straight Party,,DEM,Democratic,173,21,194
Gogebic,"Ironwood Charter Township, Precinct 1",Straight Party,,REP,Republican,268,76,344
Gogebic,"Ironwood Charter Township, Precinct 1",Straight Party,,LIB,Libertarian,3,3,6
Gogebic,"Ironwood Charter Township, Precinct 1",Straight Party,,GRN,Green,2,1,3
Gogebic,"Ironwood Charter Township, Precinct 1",Straight Party,,NLP,Natural Law,3,0,3
Gogebic,"Ironwood Charter Township, Precinct 1",Straight Party,,WCP,Working Class,6,0,6
Gogebic,"Ironwood Charter Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,1
Gogebic,"Marenisco Township, Precinct 1",Straight Party,,DEM,Democratic,30,6,36
Gogebic,"Marenisco Township, Precinct 1",Straight Party,,REP,Republican,110,13,123
Gogebic,"Marenisco Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,0
Gogebic,"Marenisco Township, Precinct 1",Straight Party,,GRN,Green,0,0,0
Gogebic,"Marenisco Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0
Gogebic,"Marenisco Township, Precinct 1",Straight Party,,WCP,Working Class,2,0,2
Gogebic,"Marenisco Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0
Gogebic,"Wakefield Township, Precinct 1",Straight Party,,DEM,Democratic,27,1,28
Gogebic,"Wakefield Township, Precinct 1",Straight Party,,REP,Republican,57,11,68
Gogebic,"Wakefield Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,1
Gogebic,"Wakefield Township, Precinct 1",Straight Party,,GRN,Green,0,0,0
Gogebic,"Wakefield Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,1
Gogebic,"Wakefield Township, Precinct 1",Straight Party,,WCP,Working Class,0,0,0
Gogebic,"Wakefield Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",Straight Party,,DEM,Democratic,133,5,138
Gogebic,"Watersmeet Township, Precinct 1",Straight Party,,REP,Republican,197,16,213
Gogebic,"Watersmeet Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",Straight Party,,GRN,Green,3,0,3
Gogebic,"Watersmeet Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",Straight Party,,WCP,Working Class,6,0,6
Gogebic,"Watersmeet Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,4,0,4
Gogebic,"City of Bessemer, Precinct 1",President,,DEM,Kamala D. Harris,409,49,458
Gogebic,"City of Bessemer, Precinct 1",President,,REP,Donald J. Trump,436,117,553
Gogebic,"City of Bessemer, Precinct 1",President,,LIB,Chase Oliver,2,2,4
Gogebic,"City of Bessemer, Precinct 1",President,,UST,Randall Terry,0,0,0
Gogebic,"City of Bessemer, Precinct 1",President,,GRN,Jill Stein,1,0,1
Gogebic,"City of Bessemer, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,5,1,6
Gogebic,"City of Bessemer, Precinct 1",President,,,Joseph Kishore,0,0,0
Gogebic,"City of Bessemer, Precinct 1",President,,,Cornel West,0,0,0
Gogebic,"City of Bessemer, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"City of Bessemer, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"City of Bessemer, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"City of Bessemer, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"City of Bessemer, Precinct 1",President,,,Write-ins,4,1,5
Gogebic,"City of Ironwood, Precinct 1",President,,DEM,Kamala D. Harris,482,49,531
Gogebic,"City of Ironwood, Precinct 1",President,,REP,Donald J. Trump,456,78,534
Gogebic,"City of Ironwood, Precinct 1",President,,LIB,Chase Oliver,1,0,1
Gogebic,"City of Ironwood, Precinct 1",President,,UST,Randall Terry,6,0,6
Gogebic,"City of Ironwood, Precinct 1",President,,GRN,Jill Stein,4,0,4
Gogebic,"City of Ironwood, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,5,0,5
Gogebic,"City of Ironwood, Precinct 1",President,,,Joseph Kishore,0,0,0
Gogebic,"City of Ironwood, Precinct 1",President,,,Cornel West,1,0,1
Gogebic,"City of Ironwood, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"City of Ironwood, Precinct 1",President,,,Claudia De la Cruz,1,0,1
Gogebic,"City of Ironwood, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"City of Ironwood, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"City of Ironwood, Precinct 1",President,,,Write-ins,2,0,2
Gogebic,"City of Ironwood, Precinct 2",President,,DEM,Kamala D. Harris,577,68,645
Gogebic,"City of Ironwood, Precinct 2",President,,REP,Donald J. Trump,697,101,798
Gogebic,"City of Ironwood, Precinct 2",President,,LIB,Chase Oliver,4,2,6
Gogebic,"City of Ironwood, Precinct 2",President,,UST,Randall Terry,1,0,1
Gogebic,"City of Ironwood, Precinct 2",President,,GRN,Jill Stein,8,0,8
Gogebic,"City of Ironwood, Precinct 2",President,,NLP,Robert F. Kennedy Jr.,4,0,4
Gogebic,"City of Ironwood, Precinct 2",President,,,Joseph Kishore,1,0,1
Gogebic,"City of Ironwood, Precinct 2",President,,,Cornel West,0,0,0
Gogebic,"City of Ironwood, Precinct 2",President,,,Jay J. Bowman,0,0,0
Gogebic,"City of Ironwood, Precinct 2",President,,,Claudia De la Cruz,2,0,2
Gogebic,"City of Ironwood, Precinct 2",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"City of Ironwood, Precinct 2",President,,,Peter Sonski,0,0,0
Gogebic,"City of Ironwood, Precinct 2",President,,,Write-ins,1,0,1
Gogebic,"City of Wakefield, Precinct 1",President,,DEM,Kamala D. Harris,279,23,302
Gogebic,"City of Wakefield, Precinct 1",President,,REP,Donald J. Trump,529,61,590
Gogebic,"City of Wakefield, Precinct 1",President,,LIB,Chase Oliver,1,0,1
Gogebic,"City of Wakefield, Precinct 1",President,,UST,Randall Terry,2,0,2
Gogebic,"City of Wakefield, Precinct 1",President,,GRN,Jill Stein,0,0,0
Gogebic,"City of Wakefield, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,1,0,1
Gogebic,"City of Wakefield, Precinct 1",President,,,Joseph Kishore,0,0,0
Gogebic,"City of Wakefield, Precinct 1",President,,,Cornel West,1,0,1
Gogebic,"City of Wakefield, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"City of Wakefield, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"City of Wakefield, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"City of Wakefield, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"City of Wakefield, Precinct 1",President,,,Write-ins,1,0,1
Gogebic,"Bessemer Township, Precinct 1",President,,DEM,Kamala D. Harris,219,30,249
Gogebic,"Bessemer Township, Precinct 1",President,,REP,Donald J. Trump,338,92,430
Gogebic,"Bessemer Township, Precinct 1",President,,LIB,Chase Oliver,3,0,3
Gogebic,"Bessemer Township, Precinct 1",President,,UST,Randall Terry,1,0,1
Gogebic,"Bessemer Township, Precinct 1",President,,GRN,Jill Stein,1,0,1
Gogebic,"Bessemer Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,3,1,4
Gogebic,"Bessemer Township, Precinct 1",President,,,Joseph Kishore,0,0,0
Gogebic,"Bessemer Township, Precinct 1",President,,,Cornel West,0,0,0
Gogebic,"Bessemer Township, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"Bessemer Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"Bessemer Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"Bessemer Township, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"Bessemer Township, Precinct 1",President,,,Write-ins,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,DEM,Kamala D. Harris,81,6,87
Gogebic,"Erwin Township, Precinct 1",President,,REP,Donald J. Trump,104,19,123
Gogebic,"Erwin Township, Precinct 1",President,,LIB,Chase Oliver,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,UST,Randall Terry,0,1,1
Gogebic,"Erwin Township, Precinct 1",President,,GRN,Jill Stein,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,,Joseph Kishore,1,0,1
Gogebic,"Erwin Township, Precinct 1",President,,,Cornel West,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"Erwin Township, Precinct 1",President,,,Write-ins,1,0,1
Gogebic,"Ironwood Charter Township, Precinct 1",President,,DEM,Kamala D. Harris,497,82,579
Gogebic,"Ironwood Charter Township, Precinct 1",President,,REP,Donald J. Trump,706,166,872
Gogebic,"Ironwood Charter Township, Precinct 1",President,,LIB,Chase Oliver,6,0,6
Gogebic,"Ironwood Charter Township, Precinct 1",President,,UST,Randall Terry,2,0,2
Gogebic,"Ironwood Charter Township, Precinct 1",President,,GRN,Jill Stein,3,0,3
Gogebic,"Ironwood Charter Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,12,0,12
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Joseph Kishore,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Cornel West,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Write-ins,4,1,5
Gogebic,"Marenisco Township, Precinct 1",President,,DEM,Kamala D. Harris,93,13,106
Gogebic,"Marenisco Township, Precinct 1",President,,REP,Donald J. Trump,250,19,269
Gogebic,"Marenisco Township, Precinct 1",President,,LIB,Chase Oliver,1,0,1
Gogebic,"Marenisco Township, Precinct 1",President,,UST,Randall Terry,0,0,0
Gogebic,"Marenisco Township, Precinct 1",President,,GRN,Jill Stein,1,0,1
Gogebic,"Marenisco Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,0,2
Gogebic,"Marenisco Township, Precinct 1",President,,,Joseph Kishore,0,0,0
Gogebic,"Marenisco Township, Precinct 1",President,,,Cornel West,0,0,0
Gogebic,"Marenisco Township, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"Marenisco Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"Marenisco Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"Marenisco Township, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"Marenisco Township, Precinct 1",President,,,Write-ins,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,DEM,Kamala D. Harris,53,8,61
Gogebic,"Wakefield Township, Precinct 1",President,,REP,Donald J. Trump,114,15,129
Gogebic,"Wakefield Township, Precinct 1",President,,LIB,Chase Oliver,1,0,1
Gogebic,"Wakefield Township, Precinct 1",President,,UST,Randall Terry,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,GRN,Jill Stein,1,0,1
Gogebic,"Wakefield Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,,Joseph Kishore,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,,Cornel West,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"Wakefield Township, Precinct 1",President,,,Write-ins,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",President,,DEM,Kamala D. Harris,352,15,367
Gogebic,"Watersmeet Township, Precinct 1",President,,REP,Donald J. Trump,463,42,505
Gogebic,"Watersmeet Township, Precinct 1",President,,LIB,Chase Oliver,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",President,,UST,Randall Terry,2,0,2
Gogebic,"Watersmeet Township, Precinct 1",President,,GRN,Jill Stein,3,0,3
Gogebic,"Watersmeet Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,3,0,3
Gogebic,"Watersmeet Township, Precinct 1",President,,,Joseph Kishore,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",President,,,Cornel West,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",President,,,Jay J. Bowman,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",President,,,Claudia De la Cruz,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",President,,,Peter Sonski,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",President,,,Write-ins,3,1,4
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,403,52,455
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,REP,Mike Rogers,399,106,505
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,1,10
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,UST,Dave Stein,15,1,16
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,0,4
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,1,6
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"City of Bessemer, Precinct 1",U.S. Senate,,,Write-ins,1,0,1
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,473,45,518
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,REP,Mike Rogers,410,75,485
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,11,0,11
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,UST,Dave Stein,12,0,12
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,1,8
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,0,5
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"City of Ironwood, Precinct 1",U.S. Senate,,,Write-ins,4,0,4
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,539,60,599
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,REP,Mike Rogers,647,101,748
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,17,2,19
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,UST,Dave Stein,25,1,26
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,14,1,15
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,NLP,Doug Dern,9,0,9
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"City of Ironwood, Precinct 2",U.S. Senate,,,Write-ins,7,1,8
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,278,22,300
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,REP,Mike Rogers,480,54,534
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,0,8
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,UST,Dave Stein,11,3,14
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,2,6
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,0,5
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"City of Wakefield, Precinct 1",U.S. Senate,,,Write-ins,3,0,3
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,222,25,247
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,305,91,396
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,7,0,7
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,0,5
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,0,5
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,0,4
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"Bessemer Township, Precinct 1",U.S. Senate,,,Write-ins,2,1,3
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,76,6,82
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,103,19,122
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,2,0,2
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,0,0
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,0,1,1
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"Erwin Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,476,84,560
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,697,156,853
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,0,10
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,UST,Dave Stein,9,2,11
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,1,4
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,1,5
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,86,12,98
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,242,19,261
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,1,0,1
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,UST,Dave Stein,2,0,2
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,1
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"Marenisco Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,51,6,57
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,105,15,120
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,2,0,2
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,UST,Dave Stein,3,0,3
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,2
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,2
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"Wakefield Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,321,13,334
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,468,44,512
