county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Denise Ilitch,Democrat,295,98,466,859
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,275,91,449,815
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Carl Meyers,Republican,513,219,315,1047
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Sevag Vartanian,Republican,431,206,274,911
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,30,7,14,51
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,39,2,20,61
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Write-in,,10,1,0,11
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Regent of the University of Michigan,,Under Vote Count,,339,54,192,585
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,282,94,462,838
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,251,89,429,769
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Mike Balow,Republican,493,214,300,1007
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Julie Maday,Republican,470,202,305,977
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Grant T. Baker,Libertarian,34,8,13,55
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,16,6,14,36
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,15,5,7,27
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,John Anthony La Pietra,Green,18,1,10,29
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Write-in,,10,2,2,14
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Trustee of Michigan State University,,Under Vote Count,,343,57,188,588
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Rasha Demashkieh,Democrat,255,91,437,783
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Mark T. Gaffney,Democrat,268,90,439,797
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Michael Busuito,Republican,478,209,299,986
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Sunny Reddy,Republican,460,211,294,965
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Farid Ishac,Libertarian,20,5,13,38
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,16,3,5,24
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Sami Makhoul,Green,7,0,7,14
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Suzanne Roehrig,Working Class,41,5,17,63
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Kathleen Oakford,Natural Law,10,1,8,19
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Write-in,,10,2,2,14
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Governor of Wayne State University,,Under Vote Count,,367,61,209,637
Van Buren,"Antwerp Township, Precinct 2",Prosecuting Attorney,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Prosecuting Attorney,,Susan Zuiderveen,Republican,720,260,443,1423
Van Buren,"Antwerp Township, Precinct 2",Prosecuting Attorney,,Write-in,,16,7,9,32
Van Buren,"Antwerp Township, Precinct 2",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Prosecuting Attorney,,Under Vote Count,,230,72,413,715
Van Buren,"Antwerp Township, Precinct 2",Sheriff,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Sheriff,,Daniel E. Abbott,Republican,718,262,448,1428
Van Buren,"Antwerp Township, Precinct 2",Sheriff,,Write-in,,21,7,10,38
Van Buren,"Antwerp Township, Precinct 2",Sheriff,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Sheriff,,Under Vote Count,,227,70,407,704
Van Buren,"Antwerp Township, Precinct 2",County Clerk,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",County Clerk,,Suzie Roehm,Republican,708,260,447,1415
Van Buren,"Antwerp Township, Precinct 2",County Clerk,,Write-in,,15,8,11,34
Van Buren,"Antwerp Township, Precinct 2",County Clerk,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",County Clerk,,Under Vote Count,,243,71,407,721
Van Buren,"Antwerp Township, Precinct 2",County Treasurer,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",County Treasurer,,Trisha Nesbitt,Republican,696,260,444,1400
Van Buren,"Antwerp Township, Precinct 2",County Treasurer,,Write-in,,13,7,7,27
Van Buren,"Antwerp Township, Precinct 2",County Treasurer,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",County Treasurer,,Under Vote Count,,257,72,414,743
Van Buren,"Antwerp Township, Precinct 2",Register of Deeds,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Register of Deeds,,Mia King,Democrat,280,96,450,826
Van Buren,"Antwerp Township, Precinct 2",Register of Deeds,,Paul W. DeYoung,Republican,586,226,356,1168
Van Buren,"Antwerp Township, Precinct 2",Register of Deeds,,Write-in,,4,1,1,6
Van Buren,"Antwerp Township, Precinct 2",Register of Deeds,,Over Vote Count,,0,1,0,1
Van Buren,"Antwerp Township, Precinct 2",Register of Deeds,,Under Vote Count,,96,15,58,169
Van Buren,"Antwerp Township, Precinct 2",Drain Commissioner,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Drain Commissioner,,Joe Parman,Republican,683,248,439,1370
Van Buren,"Antwerp Township, Precinct 2",Drain Commissioner,,Write-in,,17,10,7,34
Van Buren,"Antwerp Township, Precinct 2",Drain Commissioner,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Drain Commissioner,,Under Vote Count,,266,81,419,766
Van Buren,"Antwerp Township, Precinct 2",Surveyor,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Surveyor,,Charles D. Lossie,Republican,678,249,433,1360
Van Buren,"Antwerp Township, Precinct 2",Surveyor,,Write-in,,14,11,6,31
Van Buren,"Antwerp Township, Precinct 2",Surveyor,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Surveyor,,Under Vote Count,,274,79,426,779
Van Buren,"Antwerp Township, Precinct 2",County Commissioner 7,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",County Commissioner 7,,Douglas Cultra,Democrat,302,100,468,870
Van Buren,"Antwerp Township, Precinct 2",County Commissioner 7,,Paul Schincariol,Republican,566,221,336,1123
Van Buren,"Antwerp Township, Precinct 2",County Commissioner 7,,Write-in,,4,1,1,6
Van Buren,"Antwerp Township, Precinct 2",County Commissioner 7,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",County Commissioner 7,,Under Vote Count,,94,17,60,171
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Supervisor,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Supervisor,,Daniel J. Ruzick,Republican,683,251,462,1396
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Supervisor,,Write-in,,21,11,8,40
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Supervisor,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Supervisor,,Under Vote Count,,262,77,395,734
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Clerk,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Clerk,,Chantel Reyna,Republican,678,253,464,1395
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Clerk,,Write-in,,17,10,7,34
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Clerk,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Clerk,,Under Vote Count,,271,76,394,741
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Treasurer,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Treasurer,,Bonnie Osborne,Republican,684,253,470,1407
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Treasurer,,Write-in,,19,10,7,36
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Treasurer,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Treasurer,,Under Vote Count,,263,76,388,727
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Trustee,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Trustee,,Bruce T. Cutting,Republican,619,241,440,1300
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Trustee,,Phil Tarchala,Republican,558,234,392,1184
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Trustee,,Write-in,,27,10,10,47
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Trustee,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Trustee,,Under Vote Count,,728,193,888,1809
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court,,Andrew Fink,,332,134,205,671
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court,,Kimberly Ann Thomas,,323,108,417,848
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court,,Write-in,,11,1,2,14
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court,,Over Vote Count,,0,0,3,3
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court,,Under Vote Count,,300,96,238,634
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court Partial,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court Partial,,Kyra Harris Bolden,,375,126,436,937
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court Partial,,Patrick William O'Grady,,281,121,187,589
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court Partial,,Write-in,,12,0,3,15
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court Partial,,Over Vote Count,,0,1,0,1
Van Buren,"Antwerp Township, Precinct 2",Justice of Supreme Court Partial,,Under Vote Count,,298,91,239,628
Van Buren,"Antwerp Township, Precinct 2",Judge of Court of Appeals 3rd District - Incumbent,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Judge of Court of Appeals 3rd District - Incumbent,,Philip P. Mariani,,374,130,379,883
Van Buren,"Antwerp Township, Precinct 2",Judge of Court of Appeals 3rd District - Incumbent,,Christopher P. Yates,,431,147,387,965
Van Buren,"Antwerp Township, Precinct 2",Judge of Court of Appeals 3rd District - Incumbent,,Write-in,,14,7,1,22
Van Buren,"Antwerp Township, Precinct 2",Judge of Court of Appeals 3rd District - Incumbent,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Judge of Court of Appeals 3rd District - Incumbent,,Under Vote Count,,1113,394,963,2470
Van Buren,"Antwerp Township, Precinct 2",Judge of 36th Circuit Court - Incumbent,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Judge of 36th Circuit Court - Incumbent,,Kathleen M. Brickley,,549,190,432,1171
Van Buren,"Antwerp Township, Precinct 2",Judge of 36th Circuit Court - Incumbent,,Write-in,,12,10,4,26
Van Buren,"Antwerp Township, Precinct 2",Judge of 36th Circuit Court - Incumbent,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Judge of 36th Circuit Court - Incumbent,,Under Vote Count,,405,139,429,973
Van Buren,"Antwerp Township, Precinct 2",Judge of Probate Court - Incumbent,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Judge of Probate Court - Incumbent,,Susan Metzger,,539,187,441,1167
Van Buren,"Antwerp Township, Precinct 2",Judge of Probate Court - Incumbent,,Write-in,,11,6,3,20
Van Buren,"Antwerp Township, Precinct 2",Judge of Probate Court - Incumbent,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Judge of Probate Court - Incumbent,,Under Vote Count,,416,146,421,983
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Ballots Cast,,658,221,637,1516
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Dawn DeLuca,,298,102,283,683
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Sherry Thomas-Cloud,,248,76,256,580
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Write-in,,19,8,4,31
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Dan Pontius,,3,0,0,3
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Elizabeth Burns,,1,0,0,1
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Kristi Potts,,1,0,0,1
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Board of Trustees KVCC,,Under Vote Count,,1409,477,1368,3254
Van Buren,"Antwerp Township, Precinct 2",KVCC Partial Term ending 12/31/2028,,Ballots Cast,,658,221,637,1516
Van Buren,"Antwerp Township, Precinct 2",KVCC Partial Term ending 12/31/2028,,Paul Foust,,143,48,120,311
Van Buren,"Antwerp Township, Precinct 2",KVCC Partial Term ending 12/31/2028,,Kathy Purnell,,225,75,225,525
Van Buren,"Antwerp Township, Precinct 2",KVCC Partial Term ending 12/31/2028,,Write-in,,9,4,0,13
Van Buren,"Antwerp Township, Precinct 2",KVCC Partial Term ending 12/31/2028,,Over Vote Count,,1,2,1,4
Van Buren,"Antwerp Township, Precinct 2",KVCC Partial Term ending 12/31/2028,,Under Vote Count,,280,92,291,663
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,Ballots Cast,,308,118,228,654
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,Marie Botchie,,39,16,54,109
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,Lindsay Clark,,96,38,88,222
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,Tom Imus,,140,49,97,286
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,John Resseguie,,84,27,49,160
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,Write-in,,5,5,2,12
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board,,Under Vote Count,,252,101,166,519
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board Partial Term,,Ballots Cast,,308,118,228,654
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board Partial Term,,David Couling,,64,24,27,115
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board Partial Term,,Mary Beth Sons,,62,19,50,131
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board Partial Term,,Sarah Thomas,,69,28,63,160
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board Partial Term,,Write-in,,3,3,2,8
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board Partial Term,,Over Vote Count,,0,1,2,3
Van Buren,"Antwerp Township, Precinct 2",Paw Paw School Board Partial Term,,Under Vote Count,,110,43,84,237
Van Buren,"Antwerp Township, Precinct 2",Paw Paw District Library Board,,Ballots Cast,,308,118,228,654
Van Buren,"Antwerp Township, Precinct 2",Paw Paw District Library Board,,Jeremy Davison,,129,51,109,289
Van Buren,"Antwerp Township, Precinct 2",Paw Paw District Library Board,,Julie Pioch,,94,44,100,238
Van Buren,"Antwerp Township, Precinct 2",Paw Paw District Library Board,,Krystal Seibert,,97,39,99,235
Van Buren,"Antwerp Township, Precinct 2",Paw Paw District Library Board,,Write-in,,4,3,3,10
Van Buren,"Antwerp Township, Precinct 2",Paw Paw District Library Board,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Paw Paw District Library Board,,Under Vote Count,,600,217,373,1190
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Road Millage Renewal,,Ballots Cast,,966,339,865,2170
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Road Millage Renewal,,Yes,,448,152,493,1093
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Road Millage Renewal,,No,,284,121,236,641
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Road Millage Renewal,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 2",Antwerp Twp Road Millage Renewal,,Under Vote Count,,234,66,136,436
Van Buren,"Antwerp Township, Precinct 3",President,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",President,,Kamala D. Harris,Democrat,205,66,278,549
Van Buren,"Antwerp Township, Precinct 3",President,,Donald J. Trump,Republican,388,133,167,688
Van Buren,"Antwerp Township, Precinct 3",President,,Chase Oliver,Libertarian,3,1,2,6
Van Buren,"Antwerp Township, Precinct 3",President,,Randall Terry,U.S. Taxpayers,1,0,0,1
Van Buren,"Antwerp Township, Precinct 3",President,,Jill Stein,Green,1,0,2,3
Van Buren,"Antwerp Township, Precinct 3",President,,"Robert F. Kennedy, Jr.",Natural Law,1,0,2,3
Van Buren,"Antwerp Township, Precinct 3",President,,Over Vote Count,,1,0,0,1
Van Buren,"Antwerp Township, Precinct 3",President,,Under Vote Count,,2,1,3,6
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Elissa Slotkin,Democrat,199,65,271,535
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Mike Rogers,Republican,384,131,166,681
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Joseph Solis-Mullen,Libertarian,8,0,7,15
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Dave Stein,U.S. Taxpayers,4,0,1,5
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Douglas P. Marsh,Green,0,1,4,5
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 3",U.S. Senate,,Under Vote Count,,7,4,5,16
Van Buren,"Antwerp Township, Precinct 3",U.S. House,4,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",U.S. House,4,Jessica Swartz,Democrat,187,56,261,504
Van Buren,"Antwerp Township, Precinct 3",U.S. House,4,Bill Huizenga,Republican,377,140,177,694
Van Buren,"Antwerp Township, Precinct 3",U.S. House,4,Curtis Clark,U.S. Taxpayers,10,1,7,18
Van Buren,"Antwerp Township, Precinct 3",U.S. House,4,Write-in,,1,0,0,1
Van Buren,"Antwerp Township, Precinct 3",U.S. House,4,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 3",U.S. House,4,Under Vote Count,,27,4,9,40
Van Buren,"Antwerp Township, Precinct 3",State House,39,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",State House,39,Kerry Tapper,Democrat,205,66,269,540
Van Buren,"Antwerp Township, Precinct 3",State House,39,Pauline Wendzel,Republican,370,132,175,677
Van Buren,"Antwerp Township, Precinct 3",State House,39,Write-in,,1,0,1,2
Van Buren,"Antwerp Township, Precinct 3",State House,39,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 3",State House,39,Under Vote Count,,26,3,9,38
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Theodore Jones,Democrat,169,57,242,468
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Adam Frederick Zemke,Democrat,166,56,238,460
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Tom McMillin,Republican,322,124,159,605
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Nikki Snyder,Republican,343,121,168,632
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Scotty Boman,Libertarian,28,4,10,42
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Ted Gerrard,U.S. Taxpayers,4,2,1,7
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,9,2,6,17
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Mary Anne Hering,Working Class,34,6,14,54
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Write-in,,2,0,0,2
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Over Vote Count,,2,0,0,2
Van Buren,"Antwerp Township, Precinct 3",State Board of Education,,Under Vote Count,,125,30,70,225
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Denise Ilitch,Democrat,175,61,246,482
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,167,56,232,455
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Carl Meyers,Republican,347,126,171,644
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Sevag Vartanian,Republican,297,113,151,561
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,26,3,11,40
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,19,2,13,34
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Write-in,,4,0,1,5
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 3",Regent of the University of Michigan,,Under Vote Count,,169,41,83,293
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,176,57,243,476
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,155,51,228,434
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Mike Balow,Republican,337,125,165,627
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Julie Maday,Republican,327,118,171,616
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Grant T. Baker,Libertarian,18,3,9,30
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,12,1,3,16
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,7,0,2,9
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,John Anthony La Pietra,Green,8,2,7,17
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Write-in,,4,0,0,4
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 3",Trustee of Michigan State University,,Under Vote Count,,160,45,80,285
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Rasha Demashkieh,Democrat,163,52,237,452
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Mark T. Gaffney,Democrat,163,53,228,444
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Michael Busuito,Republican,329,122,163,614
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Sunny Reddy,Republican,316,116,165,597
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Farid Ishac,Libertarian,17,1,4,22
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,11,1,2,14
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Sami Makhoul,Green,2,2,6,10
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Suzanne Roehrig,Working Class,13,6,14,33
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Kathleen Oakford,Natural Law,8,0,2,10
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Write-in,,4,0,0,4
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 3",Governor of Wayne State University,,Under Vote Count,,178,49,87,314
Van Buren,"Antwerp Township, Precinct 3",Prosecuting Attorney,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",Prosecuting Attorney,,Susan Zuiderveen,Republican,431,152,243,826
Van Buren,"Antwerp Township, Precinct 3",Prosecuting Attorney,,Write-in,,11,5,6,22
Van Buren,"Antwerp Township, Precinct 3",Prosecuting Attorney,,Over Vote Count,,1,0,1,2
Van Buren,"Antwerp Township, Precinct 3",Prosecuting Attorney,,Under Vote Count,,159,44,204,407
Van Buren,"Antwerp Township, Precinct 3",Sheriff,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",Sheriff,,Daniel E. Abbott,Republican,433,156,246,835
Van Buren,"Antwerp Township, Precinct 3",Sheriff,,Write-in,,11,5,7,23
Van Buren,"Antwerp Township, Precinct 3",Sheriff,,Over Vote Count,,0,0,1,1
Van Buren,"Antwerp Township, Precinct 3",Sheriff,,Under Vote Count,,158,40,200,398
Van Buren,"Antwerp Township, Precinct 3",County Clerk,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",County Clerk,,Suzie Roehm,Republican,430,153,244,827
Van Buren,"Antwerp Township, Precinct 3",County Clerk,,Write-in,,9,5,6,20
Van Buren,"Antwerp Township, Precinct 3",County Clerk,,Over Vote Count,,0,0,0,0
Van Buren,"Antwerp Township, Precinct 3",County Clerk,,Under Vote Count,,163,43,204,410
Van Buren,"Antwerp Township, Precinct 3",County Treasurer,,Ballots Cast,,602,201,454,1257
Van Buren,"Antwerp Township, Precinct 3",County Treasurer,,Trisha Nesbitt,Republican,436,151,239,826
Van Buren,"Antwerp Township, Precinct 3",County Treasurer,,Write-in,,8,4,2,14
Van Buren,"Antwerp Township, Precinct 3",County Treasurer,,Over Vote Count,,0,0,0,0
