county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Allegan,"Martin Township, Precinct 1",Straight Party,,WCP,Working Class,0,0,0,0
Allegan,"Martin Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,0,1
Allegan,"Monterey Township, Precinct 1",Straight Party,,DEM,Democratic,48,78,48,174
Allegan,"Monterey Township, Precinct 1",Straight Party,,REP,Republican,339,141,243,723
Allegan,"Monterey Township, Precinct 1",Straight Party,,LIB,Libertarian,1,1,1,3
Allegan,"Monterey Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,2,0,0,2
Allegan,"Monterey Township, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Allegan,"Monterey Township, Precinct 1",Straight Party,,WCP,Working Class,3,0,1,4
Allegan,"Monterey Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,0,1
Allegan,"Otsego Township, Precinct 1",Straight Party,,DEM,Democratic,66,223,93,382
Allegan,"Otsego Township, Precinct 1",Straight Party,,REP,Republican,168,191,293,652
Allegan,"Otsego Township, Precinct 1",Straight Party,,LIB,Libertarian,1,2,0,3
Allegan,"Otsego Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,3,1,4
Allegan,"Otsego Township, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Allegan,"Otsego Township, Precinct 1",Straight Party,,WCP,Working Class,2,0,1,3
Allegan,"Otsego Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,1,1
Allegan,"Otsego Township, Precinct 2",Straight Party,,DEM,Democratic,67,205,76,348
Allegan,"Otsego Township, Precinct 2",Straight Party,,REP,Republican,193,157,270,620
Allegan,"Otsego Township, Precinct 2",Straight Party,,LIB,Libertarian,1,1,1,3
Allegan,"Otsego Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers,2,2,1,5
Allegan,"Otsego Township, Precinct 2",Straight Party,,GRN,Green,0,0,0,0
Allegan,"Otsego Township, Precinct 2",Straight Party,,WCP,Working Class,4,2,1,7
Allegan,"Otsego Township, Precinct 2",Straight Party,,NLP,Natural Law,1,0,0,1
Allegan,"Overisel Township, Precinct 1",Straight Party,,DEM,Democratic,47,61,34,142
Allegan,"Overisel Township, Precinct 1",Straight Party,,REP,Republican,427,381,349,1157
Allegan,"Overisel Township, Precinct 1",Straight Party,,LIB,Libertarian,4,0,3,7
Allegan,"Overisel Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Allegan,"Overisel Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Allegan,"Overisel Township, Precinct 1",Straight Party,,WCP,Working Class,0,0,0,0
Allegan,"Overisel Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,1,2
Allegan,"Salem Township, Precinct 1",Straight Party,,DEM,Democratic,28,57,33,118
Allegan,"Salem Township, Precinct 1",Straight Party,,REP,Republican,325,192,425,942
Allegan,"Salem Township, Precinct 1",Straight Party,,LIB,Libertarian,3,0,1,4
Allegan,"Salem Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Allegan,"Salem Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Allegan,"Salem Township, Precinct 1",Straight Party,,WCP,Working Class,3,0,0,3
Allegan,"Salem Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Allegan,"Salem Township, Precinct 2 - HOP",Straight Party,,DEM,Democratic,36,95,49,180
Allegan,"Salem Township, Precinct 2 - HOP",Straight Party,,REP,Republican,241,217,389,847
Allegan,"Salem Township, Precinct 2 - HOP",Straight Party,,LIB,Libertarian,4,3,0,7
Allegan,"Salem Township, Precinct 2 - HOP",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Allegan,"Salem Township, Precinct 2 - HOP",Straight Party,,GRN,Green,1,0,0,1
Allegan,"Salem Township, Precinct 2 - HOP",Straight Party,,WCP,Working Class,0,0,0,0
Allegan,"Salem Township, Precinct 2 - HOP",Straight Party,,NLP,Natural Law,1,0,1,2
Allegan,"Saugatuck Township, Precinct 1",Straight Party,,DEM,Democratic,99,549,215,863
Allegan,"Saugatuck Township, Precinct 1",Straight Party,,REP,Republican,151,309,277,737
Allegan,"Saugatuck Township, Precinct 1",Straight Party,,LIB,Libertarian,2,0,2,4
Allegan,"Saugatuck Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,1,0,1
Allegan,"Saugatuck Township, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Allegan,"Saugatuck Township, Precinct 1",Straight Party,,WCP,Working Class,1,1,0,2
Allegan,"Saugatuck Township, Precinct 1",Straight Party,,NLP,Natural Law,0,1,0,1
Allegan,"Trowbridge Township, Precinct 1",Straight Party,,DEM,Democratic,162,0,102,264
Allegan,"Trowbridge Township, Precinct 1",Straight Party,,REP,Republican,297,0,300,597
Allegan,"Trowbridge Township, Precinct 1",Straight Party,,LIB,Libertarian,1,0,2,3
Allegan,"Trowbridge Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Allegan,"Trowbridge Township, Precinct 1",Straight Party,,GRN,Green,3,0,0,3
Allegan,"Trowbridge Township, Precinct 1",Straight Party,,WCP,Working Class,2,0,0,2
Allegan,"Trowbridge Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Allegan,"Valley Township, Precinct 1",Straight Party,,DEM,Democratic,157,0,55,212
Allegan,"Valley Township, Precinct 1",Straight Party,,REP,Republican,311,0,240,551
Allegan,"Valley Township, Precinct 1",Straight Party,,LIB,Libertarian,0,0,1,1
Allegan,"Valley Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Allegan,"Valley Township, Precinct 1",Straight Party,,GRN,Green,1,0,0,1
Allegan,"Valley Township, Precinct 1",Straight Party,,WCP,Working Class,7,0,1,8
Allegan,"Valley Township, Precinct 1",Straight Party,,NLP,Natural Law,3,0,1,4
Allegan,"Watson Township, Precinct 1",Straight Party,,DEM,Democratic,114,0,56,170
Allegan,"Watson Township, Precinct 1",Straight Party,,REP,Republican,295,0,254,549
Allegan,"Watson Township, Precinct 1",Straight Party,,LIB,Libertarian,6,0,2,8
Allegan,"Watson Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Allegan,"Watson Township, Precinct 1",Straight Party,,GRN,Green,0,0,1,1
Allegan,"Watson Township, Precinct 1",Straight Party,,WCP,Working Class,2,0,0,2
Allegan,"Watson Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0,0
Allegan,"Wayland Township, Precinct 1",Straight Party,,DEM,Democratic,72,165,112,349
Allegan,"Wayland Township, Precinct 1",Straight Party,,REP,Republican,282,253,430,965
Allegan,"Wayland Township, Precinct 1",Straight Party,,LIB,Libertarian,3,1,3,7
Allegan,"Wayland Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,0,1
Allegan,"Wayland Township, Precinct 1",Straight Party,,GRN,Green,0,0,0,0
Allegan,"Wayland Township, Precinct 1",Straight Party,,WCP,Working Class,4,1,1,6
Allegan,"Wayland Township, Precinct 1",Straight Party,,NLP,Natural Law,1,0,1,2
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",Straight Party,,DEM,Democratic,96,186,25,307
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",Straight Party,,REP,Republican,216,131,61,408
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",Straight Party,,LIB,Libertarian,1,2,0,3
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",Straight Party,,GRN,Green,0,0,0,0
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",Straight Party,,WCP,Working Class,2,0,0,2
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",Straight Party,,NLP,Natural Law,0,1,0,1
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",Straight Party,,DEM,Democratic,234,223,68,525
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",Straight Party,,REP,Republican,217,343,112,672
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",Straight Party,,LIB,Libertarian,1,4,0,5
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",Straight Party,,UST,U.S. Taxpayers,2,1,0,3
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",Straight Party,,GRN,Green,0,1,0,1
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",Straight Party,,WCP,Working Class,2,6,0,8
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",Straight Party,,NLP,Natural Law,1,2,0,3
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",Straight Party,,DEM,Democratic,80,177,46,303
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",Straight Party,,REP,Republican,157,187,79,423
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",Straight Party,,LIB,Libertarian,3,1,0,4
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",Straight Party,,GRN,Green,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",Straight Party,,WCP,Working Class,1,2,0,3
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",Straight Party,,NLP,Natural Law,1,0,0,1
Allegan,"City of South Haven, Ward 3, Precinct 2 (Van Buren County)",Straight Party,,DEM,Democratic,0,0,0,0
Allegan,"City of South Haven, Ward 3, Precinct 2 (Van Buren County)",Straight Party,,REP,Republican,0,0,0,0
Allegan,"City of South Haven, Ward 3, Precinct 2 (Van Buren County)",Straight Party,,LIB,Libertarian,0,0,0,0
Allegan,"City of South Haven, Ward 3, Precinct 2 (Van Buren County)",Straight Party,,UST,U.S. Taxpayers,0,0,0,0
Allegan,"City of South Haven, Ward 3, Precinct 2 (Van Buren County)",Straight Party,,GRN,Green,0,0,0,0
Allegan,"City of South Haven, Ward 3, Precinct 2 (Van Buren County)",Straight Party,,WCP,Working Class,0,0,0,0
Allegan,"City of South Haven, Ward 3, Precinct 2 (Van Buren County)",Straight Party,,NLP,Natural Law,0,0,0,0
Allegan,"City of Allegan, Precinct 1 - ALG",President,,DEM,Kamala D. Harris,748,0,358,1106
Allegan,"City of Allegan, Precinct 1 - ALG",President,,REP,Donald J. Trump,793,0,447,1240
Allegan,"City of Allegan, Precinct 1 - ALG",President,,LIB,Chase Oliver,5,0,3,8
Allegan,"City of Allegan, Precinct 1 - ALG",President,,UST,Randall Terry,2,0,1,3
Allegan,"City of Allegan, Precinct 1 - ALG",President,,GRN,Jill Stein,9,0,2,11
Allegan,"City of Allegan, Precinct 1 - ALG",President,,NLP,Robert F. Kennedy Jr.,15,0,5,20
Allegan,"City of Allegan, Precinct 1 - ALG",President,,NPA,Joseph Kishore,1,0,1,2
Allegan,"City of Allegan, Precinct 1 - ALG",President,,NPA,Cornel West,0,0,0,0
Allegan,"City of Allegan, Precinct 1 - ALG",President,,,Write-ins,2,0,2,4
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,DEM,Kamala D. Harris,110,419,216,745
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,REP,Donald J. Trump,87,96,122,305
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,LIB,Chase Oliver,0,1,0,1
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,UST,Randall Terry,0,1,0,1
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,GRN,Jill Stein,0,0,0,0
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,NLP,Robert F. Kennedy Jr.,0,1,1,2
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,NPA,Joseph Kishore,0,0,1,1
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,NPA,Cornel West,1,0,0,1
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",President,,,Write-ins,0,1,0,1
Allegan,"City of Fennville, Precinct 1 - FEN",President,,DEM,Kamala D. Harris,213,0,84,297
Allegan,"City of Fennville, Precinct 1 - FEN",President,,REP,Donald J. Trump,180,0,113,293
Allegan,"City of Fennville, Precinct 1 - FEN",President,,LIB,Chase Oliver,1,0,1,2
Allegan,"City of Fennville, Precinct 1 - FEN",President,,UST,Randall Terry,1,0,0,1
Allegan,"City of Fennville, Precinct 1 - FEN",President,,GRN,Jill Stein,3,0,0,3
Allegan,"City of Fennville, Precinct 1 - FEN",President,,NLP,Robert F. Kennedy Jr.,4,0,4,8
Allegan,"City of Fennville, Precinct 1 - FEN",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"City of Fennville, Precinct 1 - FEN",President,,NPA,Cornel West,1,0,0,1
Allegan,"City of Fennville, Precinct 1 - FEN",President,,,Write-ins,0,0,1,1
Allegan,"City of Otsego, Precinct 1 - OTS",President,,DEM,Kamala D. Harris,173,511,208,892
Allegan,"City of Otsego, Precinct 1 - OTS",President,,REP,Donald J. Trump,398,303,453,1154
Allegan,"City of Otsego, Precinct 1 - OTS",President,,LIB,Chase Oliver,7,6,2,15
Allegan,"City of Otsego, Precinct 1 - OTS",President,,UST,Randall Terry,1,3,0,4
Allegan,"City of Otsego, Precinct 1 - OTS",President,,GRN,Jill Stein,2,1,1,4
Allegan,"City of Otsego, Precinct 1 - OTS",President,,NLP,Robert F. Kennedy Jr.,6,6,4,16
Allegan,"City of Otsego, Precinct 1 - OTS",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"City of Otsego, Precinct 1 - OTS",President,,NPA,Cornel West,0,1,0,1
Allegan,"City of Otsego, Precinct 1 - OTS",President,,,Write-ins,2,2,0,4
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,DEM,Kamala D. Harris,200,488,255,943
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,REP,Donald J. Trump,376,221,400,997
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,LIB,Chase Oliver,7,8,2,17
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,UST,Randall Terry,0,0,1,1
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,GRN,Jill Stein,6,2,2,10
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,NLP,Robert F. Kennedy Jr.,3,6,7,16
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,NPA,Cornel West,0,0,0,0
Allegan,"City of Plainwell, Precinct 1 - PLA",President,,,Write-ins,0,3,0,3
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,DEM,Kamala D. Harris,352,0,87,439
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,REP,Donald J. Trump,171,0,54,225
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,LIB,Chase Oliver,2,0,0,2
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,UST,Randall Terry,0,0,0,0
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,GRN,Jill Stein,1,0,1,2
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,NLP,Robert F. Kennedy Jr.,2,0,1,3
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,NPA,Cornel West,0,0,0,0
Allegan,"City of Saugatuck, Precinct 1 - SAU",President,,,Write-ins,1,0,2,3
Allegan,"City of Wayland, Precinct 1 - WAY",President,,DEM,Kamala D. Harris,164,175,87,426
Allegan,"City of Wayland, Precinct 1 - WAY",President,,REP,Donald J. Trump,333,130,216,679
Allegan,"City of Wayland, Precinct 1 - WAY",President,,LIB,Chase Oliver,2,0,1,3
Allegan,"City of Wayland, Precinct 1 - WAY",President,,UST,Randall Terry,1,0,0,1
Allegan,"City of Wayland, Precinct 1 - WAY",President,,GRN,Jill Stein,1,3,0,4
Allegan,"City of Wayland, Precinct 1 - WAY",President,,NLP,Robert F. Kennedy Jr.,3,5,2,10
Allegan,"City of Wayland, Precinct 1 - WAY",President,,NPA,Joseph Kishore,1,0,0,1
Allegan,"City of Wayland, Precinct 1 - WAY",President,,NPA,Cornel West,0,0,0,0
Allegan,"City of Wayland, Precinct 1 - WAY",President,,,Write-ins,0,2,0,2
Allegan,"City of Wayland, Precinct 2 - WAY",President,,DEM,Kamala D. Harris,167,162,131,460
Allegan,"City of Wayland, Precinct 2 - WAY",President,,REP,Donald J. Trump,304,140,305,749
Allegan,"City of Wayland, Precinct 2 - WAY",President,,LIB,Chase Oliver,2,3,2,7
Allegan,"City of Wayland, Precinct 2 - WAY",President,,UST,Randall Terry,1,2,1,4
Allegan,"City of Wayland, Precinct 2 - WAY",President,,GRN,Jill Stein,3,1,0,4
Allegan,"City of Wayland, Precinct 2 - WAY",President,,NLP,Robert F. Kennedy Jr.,3,1,3,7
Allegan,"City of Wayland, Precinct 2 - WAY",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"City of Wayland, Precinct 2 - WAY",President,,NPA,Cornel West,0,0,0,0
Allegan,"City of Wayland, Precinct 2 - WAY",President,,,Write-ins,2,0,1,3
Allegan,"Allegan Township, Precinct 1",President,,DEM,Kamala D. Harris,175,549,335,1059
Allegan,"Allegan Township, Precinct 1",President,,REP,Donald J. Trump,552,347,793,1692
Allegan,"Allegan Township, Precinct 1",President,,LIB,Chase Oliver,7,5,7,19
Allegan,"Allegan Township, Precinct 1",President,,UST,Randall Terry,1,0,1,2
Allegan,"Allegan Township, Precinct 1",President,,GRN,Jill Stein,2,3,2,7
Allegan,"Allegan Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,6,7,4,17
Allegan,"Allegan Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,1,1
Allegan,"Allegan Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Allegan Township, Precinct 1",President,,,Write-ins,2,3,3,8
Allegan,"Casco Township, Precinct 1",President,,DEM,Kamala D. Harris,170,428,215,813
Allegan,"Casco Township, Precinct 1",President,,REP,Donald J. Trump,285,304,442,1031
Allegan,"Casco Township, Precinct 1",President,,LIB,Chase Oliver,2,3,3,8
Allegan,"Casco Township, Precinct 1",President,,UST,Randall Terry,0,2,1,3
Allegan,"Casco Township, Precinct 1",President,,GRN,Jill Stein,0,2,0,2
Allegan,"Casco Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,4,0,8
Allegan,"Casco Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Casco Township, Precinct 1",President,,NPA,Cornel West,2,0,1,3
Allegan,"Casco Township, Precinct 1",President,,,Write-ins,0,1,0,1
Allegan,"Cheshire Township, Precinct 1",President,,DEM,Kamala D. Harris,97,144,114,355
Allegan,"Cheshire Township, Precinct 1",President,,REP,Donald J. Trump,311,118,367,796
Allegan,"Cheshire Township, Precinct 1",President,,LIB,Chase Oliver,3,1,2,6
Allegan,"Cheshire Township, Precinct 1",President,,UST,Randall Terry,0,0,1,1
Allegan,"Cheshire Township, Precinct 1",President,,GRN,Jill Stein,4,0,1,5
Allegan,"Cheshire Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,1,1,1,3
Allegan,"Cheshire Township, Precinct 1",President,,NPA,Joseph Kishore,0,1,0,1
Allegan,"Cheshire Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Cheshire Township, Precinct 1",President,,,Write-ins,2,0,0,2
Allegan,"Clyde Township, Precinct 1 - FEN",President,,DEM,Kamala D. Harris,159,128,123,410
Allegan,"Clyde Township, Precinct 1 - FEN",President,,REP,Donald J. Trump,302,90,157,549
Allegan,"Clyde Township, Precinct 1 - FEN",President,,LIB,Chase Oliver,1,1,1,3
Allegan,"Clyde Township, Precinct 1 - FEN",President,,UST,Randall Terry,0,0,0,0
Allegan,"Clyde Township, Precinct 1 - FEN",President,,GRN,Jill Stein,3,2,0,5
Allegan,"Clyde Township, Precinct 1 - FEN",President,,NLP,Robert F. Kennedy Jr.,3,2,1,6
Allegan,"Clyde Township, Precinct 1 - FEN",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Clyde Township, Precinct 1 - FEN",President,,NPA,Cornel West,0,0,0,0
Allegan,"Clyde Township, Precinct 1 - FEN",President,,,Write-ins,0,0,0,0
Allegan,"Dorr Township, Precinct 1 - HOP",President,,DEM,Kamala D. Harris,57,185,77,319
Allegan,"Dorr Township, Precinct 1 - HOP",President,,REP,Donald J. Trump,311,267,497,1075
Allegan,"Dorr Township, Precinct 1 - HOP",President,,LIB,Chase Oliver,2,1,2,5
Allegan,"Dorr Township, Precinct 1 - HOP",President,,UST,Randall Terry,0,0,1,1
Allegan,"Dorr Township, Precinct 1 - HOP",President,,GRN,Jill Stein,1,2,0,3
Allegan,"Dorr Township, Precinct 1 - HOP",President,,NLP,Robert F. Kennedy Jr.,2,1,1,4
Allegan,"Dorr Township, Precinct 1 - HOP",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Dorr Township, Precinct 1 - HOP",President,,NPA,Cornel West,0,0,0,0
Allegan,"Dorr Township, Precinct 1 - HOP",President,,,Write-ins,1,0,0,1
Allegan,"Dorr Township, Precinct 2 - WAY",President,,DEM,Kamala D. Harris,107,264,100,471
Allegan,"Dorr Township, Precinct 2 - WAY",President,,REP,Donald J. Trump,459,347,704,1510
Allegan,"Dorr Township, Precinct 2 - WAY",President,,LIB,Chase Oliver,6,3,4,13
Allegan,"Dorr Township, Precinct 2 - WAY",President,,UST,Randall Terry,1,1,2,4
Allegan,"Dorr Township, Precinct 2 - WAY",President,,GRN,Jill Stein,5,1,1,7
Allegan,"Dorr Township, Precinct 2 - WAY",President,,NLP,Robert F. Kennedy Jr.,3,2,5,10
Allegan,"Dorr Township, Precinct 2 - WAY",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Dorr Township, Precinct 2 - WAY",President,,NPA,Cornel West,0,1,0,1
Allegan,"Dorr Township, Precinct 2 - WAY",President,,,Write-ins,1,3,0,4
Allegan,"Dorr Township, Precinct 3 - WAY",President,,DEM,Kamala D. Harris,140,190,105,435
Allegan,"Dorr Township, Precinct 3 - WAY",President,,REP,Donald J. Trump,413,210,479,1102
Allegan,"Dorr Township, Precinct 3 - WAY",President,,LIB,Chase Oliver,4,6,1,11
Allegan,"Dorr Township, Precinct 3 - WAY",President,,UST,Randall Terry,0,0,0,0
Allegan,"Dorr Township, Precinct 3 - WAY",President,,GRN,Jill Stein,1,2,0,3
Allegan,"Dorr Township, Precinct 3 - WAY",President,,NLP,Robert F. Kennedy Jr.,4,2,2,8
Allegan,"Dorr Township, Precinct 3 - WAY",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Dorr Township, Precinct 3 - WAY",President,,NPA,Cornel West,0,0,0,0
Allegan,"Dorr Township, Precinct 3 - WAY",President,,,Write-ins,0,0,0,0
Allegan,"Fillmore Township, Precinct 1",President,,DEM,Kamala D. Harris,87,197,153,437
Allegan,"Fillmore Township, Precinct 1",President,,REP,Donald J. Trump,409,404,587,1400
Allegan,"Fillmore Township, Precinct 1",President,,LIB,Chase Oliver,3,2,3,8
Allegan,"Fillmore Township, Precinct 1",President,,UST,Randall Terry,0,1,0,1
Allegan,"Fillmore Township, Precinct 1",President,,GRN,Jill Stein,2,2,0,4
Allegan,"Fillmore Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,2,0,4
Allegan,"Fillmore Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Fillmore Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Fillmore Township, Precinct 1",President,,,Write-ins,0,3,2,5
Allegan,"Ganges Township, Precinct 1",President,,DEM,Kamala D. Harris,246,434,166,846
Allegan,"Ganges Township, Precinct 1",President,,REP,Donald J. Trump,383,227,284,894
Allegan,"Ganges Township, Precinct 1",President,,LIB,Chase Oliver,4,1,2,7
Allegan,"Ganges Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Allegan,"Ganges Township, Precinct 1",President,,GRN,Jill Stein,2,1,0,3
Allegan,"Ganges Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,3,2,0,5
Allegan,"Ganges Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Ganges Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Ganges Township, Precinct 1",President,,,Write-ins,4,3,1,8
Allegan,"Gun Plain Township, Precinct 1",President,,DEM,Kamala D. Harris,283,803,524,1610
Allegan,"Gun Plain Township, Precinct 1",President,,REP,Donald J. Trump,697,500,958,2155
Allegan,"Gun Plain Township, Precinct 1",President,,LIB,Chase Oliver,13,2,3,18
Allegan,"Gun Plain Township, Precinct 1",President,,UST,Randall Terry,0,3,2,5
Allegan,"Gun Plain Township, Precinct 1",President,,GRN,Jill Stein,1,2,1,4
Allegan,"Gun Plain Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,11,11,3,25
Allegan,"Gun Plain Township, Precinct 1",President,,NPA,Joseph Kishore,0,2,1,3
Allegan,"Gun Plain Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Gun Plain Township, Precinct 1",President,,,Write-ins,1,2,1,4
Allegan,"Heath Township, Precinct 1 - HAM",President,,DEM,Kamala D. Harris,82,253,154,489
Allegan,"Heath Township, Precinct 1 - HAM",President,,REP,Donald J. Trump,391,484,755,1630
Allegan,"Heath Township, Precinct 1 - HAM",President,,LIB,Chase Oliver,6,3,6,15
Allegan,"Heath Township, Precinct 1 - HAM",President,,UST,Randall Terry,3,2,0,5
Allegan,"Heath Township, Precinct 1 - HAM",President,,GRN,Jill Stein,2,1,2,5
Allegan,"Heath Township, Precinct 1 - HAM",President,,NLP,Robert F. Kennedy Jr.,2,3,5,10
Allegan,"Heath Township, Precinct 1 - HAM",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Heath Township, Precinct 1 - HAM",President,,NPA,Cornel West,0,0,0,0
Allegan,"Heath Township, Precinct 1 - HAM",President,,,Write-ins,2,3,0,5
Allegan,"Heath Township, Precinct 2 - ALG",President,,DEM,Kamala D. Harris,24,51,22,97
Allegan,"Heath Township, Precinct 2 - ALG",President,,REP,Donald J. Trump,99,75,130,304
Allegan,"Heath Township, Precinct 2 - ALG",President,,LIB,Chase Oliver,2,2,0,4
Allegan,"Heath Township, Precinct 2 - ALG",President,,UST,Randall Terry,1,0,0,1
Allegan,"Heath Township, Precinct 2 - ALG",President,,GRN,Jill Stein,0,1,0,1
Allegan,"Heath Township, Precinct 2 - ALG",President,,NLP,Robert F. Kennedy Jr.,1,3,0,4
Allegan,"Heath Township, Precinct 2 - ALG",President,,NPA,Joseph Kishore,0,1,0,1
Allegan,"Heath Township, Precinct 2 - ALG",President,,NPA,Cornel West,0,0,0,0
Allegan,"Heath Township, Precinct 2 - ALG",President,,,Write-ins,0,0,0,0
Allegan,"Hopkins Township, Precinct 1",President,,DEM,Kamala D. Harris,99,176,125,400
Allegan,"Hopkins Township, Precinct 1",President,,REP,Donald J. Trump,422,221,561,1204
Allegan,"Hopkins Township, Precinct 1",President,,LIB,Chase Oliver,1,3,0,4
Allegan,"Hopkins Township, Precinct 1",President,,UST,Randall Terry,1,1,0,2
Allegan,"Hopkins Township, Precinct 1",President,,GRN,Jill Stein,2,4,0,6
Allegan,"Hopkins Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,3,3,10
