county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Otsego,"City of Gaylord, Ward 1, Precinct 1",County Surveyor,,,Write-Ins,21,3,12,,6
Otsego,"City of Gaylord, Ward 1, Precinct 1",Justice of Supreme Court - Full Term,,,Andrew Fink,236,67,122,,47
Otsego,"City of Gaylord, Ward 1, Precinct 1",Justice of Supreme Court - Full Term,,,Kimberly Ann Thomas,269,54,132,,83
Otsego,"City of Gaylord, Ward 1, Precinct 1",Justice of Supreme Court - Full Term,,,Write-Ins,14,6,7,,1
Otsego,"City of Gaylord, Ward 1, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,309,62,153,,94
Otsego,"City of Gaylord, Ward 1, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,202,60,104,,38
Otsego,"City of Gaylord, Ward 1, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,11,2,8,,1
Otsego,"City of Gaylord, Ward 1, Precinct 1",Registered Voters,,,,1486,,,,
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Ballots Cast,,,,727,176,277,,274
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,DEM,Democraty Party,137,28,40,,69
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,REP,Republican Party,264,78,100,,86
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,LIB,Libertarian Party,5,1,4,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,UST,U.S. Taxpayers Party,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,GRN,Green Party,1,1,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,WCP,Working Class Party,7,2,4,,1
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,NLP,Natural Law Party,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Straight Party,,,Write-Ins,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,DEM,Kamala D. Harris /,267,50,88,,129
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,REP,Donald J. Trump /,443,121,183,,139
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,LIB,Chase Oliver /,7,1,3,,3
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,UST,Randall Terry /,1,0,1,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,GRN,Jill Stein /,1,1,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,NLP,Robert F. Kennedy /,5,3,1,,1
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,NPA,Joseph Kishore /,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,NPA,Cornel West /,1,0,0,,1
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",President,,,Write-Ins,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,DEM,Elissa Slotkin,257,52,82,,123
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,REP,Mike Rogers,423,114,176,,133
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,LIB,Joseph Solis-Mullen,9,4,4,,1
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,UST,Dave Stein,10,1,6,,3
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,GRN,Douglas P. Marsh,8,0,5,,3
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,NLP,Doug Dern,1,0,0,,1
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. Senate,,,Write-Ins,4,2,0,,2
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. House,1,DEM,Callie Barr,249,51,80,,118
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. House,1,REP,Jack Bergman,437,116,177,,144
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. House,1,LIB,Andrew Gale,8,1,6,,1
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. House,1,WCP,Liz Hakola,16,3,10,,3
Otsego,"City Precinct of Gaylord, 2 Ward 2,",U.S. House,1,,Write-Ins,4,2,0,,2
Otsego,"City Precinct of Gaylord, 2 Ward 2,",State House,105,DEM,James Wojey,241,51,78,,112
Otsego,"City Precinct of Gaylord, 2 Ward 2,",State House,105,REP,Ken Borton,453,120,183,,150
Otsego,"City Precinct of Gaylord, 2 Ward 2,",State House,105,,Write-Ins,7,1,4,,2
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Prosecuting Attorney,,REP,Michael A. Rola,520,134,214,,172
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Prosecuting Attorney,,,Write-Ins,22,4,15,,3
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Sheriff,,REP,Matthew J. Nowicki,544,139,224,,181
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Sheriff,,,Write-Ins,15,4,10,,1
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Clerk and Register of Deeds,,REP,Susan I. DeFeyter,538,138,224,,176
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Clerk and Register of Deeds,,,Write-Ins,17,4,11,,2
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Treasurer,,REP,Paula Wright,527,135,217,,175
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Treasurer,,,Write-Ins,19,4,12,,3
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Surveyor,,REP,Ronald Brand,532,136,219,,177
Otsego,"City Precinct of Gaylord, 2 Ward 2,",County Surveyor,,,Write-Ins,16,4,10,,2
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Justice of Supreme Court - Full Term,,,Andrew Fink,251,72,97,,82
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Justice of Supreme Court - Full Term,,,Kimberly Ann Thomas,284,57,105,,122
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Justice of Supreme Court - Full Term,,,Write-Ins,14,4,8,,2
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,275,55,98,,122
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,257,72,100,,85
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,17,5,9,,3
Otsego,"City Precinct of Gaylord, 2 Ward 2,",Registered Voters,,,,1186,,,,
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Ballots Cast,,,,651,201,256,,194
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,DEM,Democraty Party,90,17,28,,45
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,REP,Republican Party,255,77,108,,70
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,LIB,Libertarian Party,3,1,1,,1
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,UST,U.S. Taxpayers Party,1,1,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,GRN,Green Party,1,0,1,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,WCP,Working Class Party,5,2,3,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,NLP,Natural Law Party,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Straight Party,,,Write-Ins,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,DEM,Kamala D. Harris /,210,55,66,,89
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,REP,Donald J. Trump /,428,143,184,,101
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,LIB,Chase Oliver /,5,2,2,,1
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,UST,Randall Terry /,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,GRN,Jill Stein /,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,NLP,Robert F. Kennedy /,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,NPA,Joseph Kishore /,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,NPA,Cornel West /,1,1,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",President,,,Write-Ins,3,0,2,,1
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,DEM,Elissa Slotkin,196,53,59,,84
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,REP,Mike Rogers,414,138,174,,102
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,LIB,Joseph Solis-Mullen,10,3,5,,2
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,UST,Dave Stein,5,3,1,,1
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,GRN,Douglas P. Marsh,6,1,2,,3
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,NLP,Doug Dern,3,0,3,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. Senate,,,Write-Ins,2,0,2,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. House,1,DEM,Callie Barr,195,50,65,,80
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. House,1,REP,Jack Bergman,414,137,170,,107
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. House,1,LIB,Andrew Gale,12,5,3,,4
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. House,1,WCP,Liz Hakola,14,5,6,,3
Otsego,"City Precinct of Gaylord, 3 Ward 3,",U.S. House,1,,Write-Ins,2,0,2,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",State House,105,DEM,James Wojey,180,48,55,,77
Otsego,"City Precinct of Gaylord, 3 Ward 3,",State House,105,REP,Ken Borton,443,142,189,,112
Otsego,"City Precinct of Gaylord, 3 Ward 3,",State House,105,,Write-Ins,6,3,3,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Prosecuting Attorney,,REP,Michael A. Rola,489,155,200,,134
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Prosecuting Attorney,,,Write-Ins,17,8,8,,1
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Sheriff,,REP,Matthew J. Nowicki,508,160,211,,137
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Sheriff,,,Write-Ins,15,7,6,,2
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Clerk and Register of Deeds,,REP,Susan I. DeFeyter,496,159,202,,135
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Clerk and Register of Deeds,,,Write-Ins,12,6,6,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Treasurer,,REP,Paula Wright,492,158,199,,135
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Treasurer,,,Write-Ins,10,7,3,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Surveyor,,REP,Ronald Brand,484,155,195,,134
Otsego,"City Precinct of Gaylord, 3 Ward 3,",County Surveyor,,,Write-Ins,11,6,5,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Justice of Supreme Court - Full Term,,,Andrew Fink,268,85,111,,72
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Justice of Supreme Court - Full Term,,,Kimberly Ann Thomas,223,67,75,,81
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Justice of Supreme Court - Full Term,,,Write-Ins,10,3,7,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,249,69,93,,87
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,242,83,90,,69
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,14,5,9,,0
Otsego,"City Precinct of Gaylord, 3 Ward 3,",Registered Voters,,,,985,,,,
Otsego,"Bagley Township, Precinct 1",Ballots Cast,,,,1985,536,759,,690
Otsego,"Bagley Township, Precinct 1",Straight Party,,DEM,Democraty Party,261,53,80,,128
Otsego,"Bagley Township, Precinct 1",Straight Party,,REP,Republican Party,723,227,297,,199
Otsego,"Bagley Township, Precinct 1",Straight Party,,LIB,Libertarian Party,7,1,4,,2
Otsego,"Bagley Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,1,0,0,,1
Otsego,"Bagley Township, Precinct 1",Straight Party,,GRN,Green Party,2,0,1,,1
Otsego,"Bagley Township, Precinct 1",Straight Party,,WCP,Working Class Party,3,1,2,,0
Otsego,"Bagley Township, Precinct 1",Straight Party,,NLP,Natural Law Party,2,1,1,,0
Otsego,"Bagley Township, Precinct 1",Straight Party,,,Write-Ins,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",President,,DEM,Kamala D. Harris /,620,127,183,,310
Otsego,"Bagley Township, Precinct 1",President,,REP,Donald J. Trump /,1314,405,559,,350
Otsego,"Bagley Township, Precinct 1",President,,LIB,Chase Oliver /,7,0,5,,2
Otsego,"Bagley Township, Precinct 1",President,,UST,Randall Terry /,4,0,0,,4
Otsego,"Bagley Township, Precinct 1",President,,GRN,Jill Stein /,5,0,2,,3
Otsego,"Bagley Township, Precinct 1",President,,NLP,Robert F. Kennedy /,8,1,5,,2
Otsego,"Bagley Township, Precinct 1",President,,NPA,Joseph Kishore /,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",President,,NPA,Cornel West /,1,0,1,,0
Otsego,"Bagley Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",President,,,Write-Ins,6,0,2,,4
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,607,125,181,,301
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,1290,393,542,,355
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,16,3,12,,1
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,UST,Dave Stein,17,1,7,,9
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,12,3,3,,6
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,1,2,,2
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,,Write-Ins,5,0,4,,1
Otsego,"Bagley Township, Precinct 1",U.S. House,1,DEM,Callie Barr,586,125,170,,291
Otsego,"Bagley Township, Precinct 1",U.S. House,1,REP,Jack Bergman,1291,392,534,,365
Otsego,"Bagley Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,29,6,21,,2
Otsego,"Bagley Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,32,6,16,,10
Otsego,"Bagley Township, Precinct 1",U.S. House,1,,Write-Ins,6,1,4,,1
Otsego,"Bagley Township, Precinct 1",State House,105,DEM,James Wojey,540,118,155,,267
Otsego,"Bagley Township, Precinct 1",State House,105,REP,Ken Borton,1372,402,575,,395
Otsego,"Bagley Township, Precinct 1",State House,105,,Write-Ins,10,0,7,,3
Otsego,"Bagley Township, Precinct 1",County Prosecuting Attorney,,REP,Michael A. Rola,1471,426,607,,438
Otsego,"Bagley Township, Precinct 1",County Prosecuting Attorney,,,Write-Ins,65,15,27,,23
Otsego,"Bagley Township, Precinct 1",County Sheriff,,REP,Matthew J. Nowicki,1569,446,631,,492
Otsego,"Bagley Township, Precinct 1",County Sheriff,,,Write-Ins,39,7,20,,12
Otsego,"Bagley Township, Precinct 1",County Clerk and Register of Deeds,,REP,Susan I. DeFeyter,1560,443,631,,486
Otsego,"Bagley Township, Precinct 1",County Clerk and Register of Deeds,,,Write-Ins,31,6,17,,8
Otsego,"Bagley Township, Precinct 1",County Treasurer,,REP,Paula Wright,1530,435,622,,473
Otsego,"Bagley Township, Precinct 1",County Treasurer,,,Write-Ins,34,8,18,,8
Otsego,"Bagley Township, Precinct 1",County Surveyor,,REP,Ronald Brand,1534,437,623,,474
Otsego,"Bagley Township, Precinct 1",County Surveyor,,,Write-Ins,32,7,18,,7
Otsego,"Bagley Township, Precinct 1",Justice of Supreme Court - Full Term,,,Andrew Fink,742,204,317,,221
Otsego,"Bagley Township, Precinct 1",Justice of Supreme Court - Full Term,,,Kimberly Ann Thomas,725,181,234,,310
Otsego,"Bagley Township, Precinct 1",Justice of Supreme Court - Full Term,,,Write-Ins,28,10,15,,3
Otsego,"Bagley Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,721,168,259,,294
Otsego,"Bagley Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,734,214,283,,237
Otsego,"Bagley Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,28,7,18,,3
Otsego,"Bagley Township, Precinct 1",Registered Voters,,,,2818,,,,
Otsego,"Bagley Township, Precinct 2",Ballots Cast,,,,1767,414,751,,602
Otsego,"Bagley Township, Precinct 2",Straight Party,,DEM,Democraty Party,273,65,75,,133
Otsego,"Bagley Township, Precinct 2",Straight Party,,REP,Republican Party,683,169,335,,179
Otsego,"Bagley Township, Precinct 2",Straight Party,,LIB,Libertarian Party,5,2,2,,1
Otsego,"Bagley Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,1,0,1,,0
Otsego,"Bagley Township, Precinct 2",Straight Party,,GRN,Green Party,0,0,0,,0
Otsego,"Bagley Township, Precinct 2",Straight Party,,WCP,Working Class Party,10,0,9,,1
Otsego,"Bagley Township, Precinct 2",Straight Party,,NLP,Natural Law Party,1,0,1,,0
Otsego,"Bagley Township, Precinct 2",Straight Party,,,Write-Ins,0,0,0,,0
Otsego,"Bagley Township, Precinct 2",President,,DEM,Kamala D. Harris /,573,120,174,,279
Otsego,"Bagley Township, Precinct 2",President,,REP,Donald J. Trump /,1155,290,560,,305
Otsego,"Bagley Township, Precinct 2",President,,LIB,Chase Oliver /,8,1,3,,4
Otsego,"Bagley Township, Precinct 2",President,,UST,Randall Terry /,3,0,2,,1
Otsego,"Bagley Township, Precinct 2",President,,GRN,Jill Stein /,1,0,0,,1
Otsego,"Bagley Township, Precinct 2",President,,NLP,Robert F. Kennedy /,13,2,4,,7
Otsego,"Bagley Township, Precinct 2",President,,NPA,Joseph Kishore /,0,0,0,,0
Otsego,"Bagley Township, Precinct 2",President,,NPA,Cornel West /,1,0,1,,0
Otsego,"Bagley Township, Precinct 2",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 2",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 2",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 2",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Otsego,"Bagley Township, Precinct 2",President,,,Write-Ins,4,0,3,,1
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,568,119,174,,275
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,1101,279,525,,297
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,25,4,17,,4
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,UST,Dave Stein,15,0,9,,6
