county,precinct,office,district,candidate,party,votes
Alpena,"City of Alpena, Precinct 1",Registered Voters,,,,2739
Alpena,"City of Alpena, Precinct 1",Ballots Cast,,,,1484
Alpena,"City of Alpena, Precinct 1",Straight Party,,Democratic Party,DEM,269
Alpena,"City of Alpena, Precinct 1",Straight Party,,Republican Party,REP,434
Alpena,"City of Alpena, Precinct 1",Straight Party,,Libertarian Party,LIB,14
Alpena,"City of Alpena, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,4
Alpena,"City of Alpena, Precinct 1",Straight Party,,Working Class Party,WCP,13
Alpena,"City of Alpena, Precinct 1",Straight Party,,Green Party,GRN,3
Alpena,"City of Alpena, Precinct 1",Straight Party,,Natural Law Party,NLP,2
Alpena,"City of Alpena, Precinct 1",Straight Party,,Unresolved Write-In,,0
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Joseph R. Biden / Kamala D. Harris,DEM,591
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Donald J. Trump / Michael R. Pence,REP,837
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Jo Jorgensen / Jeremy Cohen,LIB,42
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Don Blakenship / William Mohr,UST,2
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Howie Hawkins / Angela Walker,GRN,3
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Rocky De La Feunte / Darcy Richardson,NLP,1
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Brian T. Carroll Qualified Write In,,0
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Tom Hoefling Qualified Write In,,0
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Tara Renee Hunter Qualified Write In,,0
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Jade Simmons Qualified Write In,,1
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Kasey Wells Qualified Write In,,0
Alpena,"City of Alpena, Precinct 1",President/Vice President,,Unresolved Write-In,,3
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,Gary Peters,DEM,612
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,John James,REP,788
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,24
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,Marcia Squier,GRN,16
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,Doug Dern,NLP,6
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,Robert William Carr Qualified Write In,,0
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,Leonard Paul Gadzinski Qualified Write In,,0
Alpena,"City of Alpena, Precinct 1",U.S. Senate,,Unresolved Write-In,,4
Alpena,"City of Alpena, Precinct 1",U.S. House,1,Dana Ferguson,DEM,540
Alpena,"City of Alpena, Precinct 1",U.S. House,1,Jack Bergman,REP,836
Alpena,"City of Alpena, Precinct 1",U.S. House,1,Ben Boren,LIB,55
Alpena,"City of Alpena, Precinct 1",U.S. House,1,Unresolved Write-In,,3
Alpena,"City of Alpena, Precinct 1",State House,106,LeeAnn Johnson,DEM,538
Alpena,"City of Alpena, Precinct 1",State House,106,Sue Allor,REP,874
Alpena,"City of Alpena, Precinct 1",State House,106,Unresolved Write-In,,2
Alpena,"City of Alpena, Precinct 3",Registered Voters,,,,1453
Alpena,"City of Alpena, Precinct 3",Ballots Cast,,,,918
Alpena,"City of Alpena, Precinct 3",Straight Party,,Democratic Party,DEM,159
Alpena,"City of Alpena, Precinct 3",Straight Party,,Republican Party,REP,238
Alpena,"City of Alpena, Precinct 3",Straight Party,,Libertarian Party,LIB,2
Alpena,"City of Alpena, Precinct 3",Straight Party,,U.S. Taxpayers Party,UST,1
Alpena,"City of Alpena, Precinct 3",Straight Party,,Working Class Party,WCP,4
Alpena,"City of Alpena, Precinct 3",Straight Party,,Green Party,GRN,1
Alpena,"City of Alpena, Precinct 3",Straight Party,,Natural Law Party,NLP,1
Alpena,"City of Alpena, Precinct 3",Straight Party,,Unresolved Write-In,,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Joseph R. Biden / Kamala D. Harris,DEM,406
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Donald J. Trump / Michael R. Pence,REP,484
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Jo Jorgensen / Jeremy Cohen,LIB,14
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Don Blakenship / William Mohr,UST,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Howie Hawkins / Angela Walker,GRN,2
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Rocky De La Feunte / Darcy Richardson,NLP,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Brian T. Carroll Qualified Write In,,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Tom Hoefling Qualified Write In,,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Tara Renee Hunter Qualified Write In,,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Jade Simmons Qualified Write In,,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Kasey Wells Qualified Write In,,0
Alpena,"City of Alpena, Precinct 3",President/Vice President,,Unresolved Write-In,,3
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,Gary Peters,DEM,403
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,John James,REP,478
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,4
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,Marcia Squier,GRN,12
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,Doug Dern,NLP,2
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,Robert William Carr Qualified Write In,,0
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,Leonard Paul Gadzinski Qualified Write In,,0
Alpena,"City of Alpena, Precinct 3",U.S. Senate,,Unresolved Write-In,,0
Alpena,"City of Alpena, Precinct 3",U.S. House,1,Dana Ferguson,DEM,352
Alpena,"City of Alpena, Precinct 3",U.S. House,1,Jack Bergman,REP,511
Alpena,"City of Alpena, Precinct 3",U.S. House,1,Ben Boren,LIB,24
Alpena,"City of Alpena, Precinct 3",U.S. House,1,Unresolved Write-In,,2
Alpena,"City of Alpena, Precinct 3",State House,106,LeeAnn Johnson,DEM,336
Alpena,"City of Alpena, Precinct 3",State House,106,Sue Allor,REP,547
Alpena,"City of Alpena, Precinct 3",State House,106,Unresolved Write-In,,2
Alpena,"City of Alpena, Precinct 4",Registered Voters,,,,1408
Alpena,"City of Alpena, Precinct 4",Ballots Cast,,,,971
Alpena,"City of Alpena, Precinct 4",Straight Party,,Democratic Party,DEM,160
