county,precinct,office,district,party,candidate,election_day,absentee,votes
Ingham,"Ingham Township, Precinct 1",Registered Voters,,,,,,2065
Ingham,"Lansing Charter Township, Precinct 1",Registered Voters,,,,,,1132
Ingham,"Lansing Charter Township, Precinct 2",Registered Voters,,,,,,1369
Ingham,"Lansing Charter Township, Precinct 3",Registered Voters,,,,,,1786
Ingham,"Lansing Charter Township, Precinct 4",Registered Voters,,,,,,1367
Ingham,"Lansing Charter Township, Precinct 6",Registered Voters,,,,,,1353
Ingham,"Leroy Township, Precinct 1",Registered Voters,,,,,,2874
Ingham,"Leslie Township, Precinct 1",Registered Voters,,,,,,1937
Ingham,"Locke Township, Precinct 1",Registered Voters,,,,,,1540
Ingham,"Meridian Charter Township, Precinct 1",Registered Voters,,,,,,1674
Ingham,"Meridian Charter Township, Precinct 10",Registered Voters,,,,,,1575
Ingham,"Meridian Charter Township, Precinct 11",Registered Voters,,,,,,1206
Ingham,"Meridian Charter Township, Precinct 12",Registered Voters,,,,,,807
Ingham,"Meridian Charter Township, Precinct 13",Registered Voters,,,,,,1419
Ingham,"Meridian Charter Township, Precinct 14",Registered Voters,,,,,,1711
Ingham,"Meridian Charter Township, Precinct 15",Registered Voters,,,,,,1569
Ingham,"Meridian Charter Township, Precinct 16",Registered Voters,,,,,,1381
Ingham,"Meridian Charter Township, Precinct 17",Registered Voters,,,,,,1992
Ingham,"Meridian Charter Township, Precinct 18",Registered Voters,,,,,,1790
Ingham,"Meridian Charter Township, Precinct 19",Registered Voters,,,,,,2193
Ingham,"Meridian Charter Township, Precinct 2",Registered Voters,,,,,,1771
Ingham,"Meridian Charter Township, Precinct 20",Registered Voters,,,,,,256
Ingham,"Meridian Charter Township, Precinct 21",Registered Voters,,,,,,244
Ingham,"Meridian Charter Township, Precinct 22",Registered Voters,,,,,,423
Ingham,"Meridian Charter Township, Precinct 3",Registered Voters,,,,,,2571
Ingham,"Meridian Charter Township, Precinct 4",Registered Voters,,,,,,1343
Ingham,"Meridian Charter Township, Precinct 5",Registered Voters,,,,,,2552
Ingham,"Meridian Charter Township, Precinct 6",Registered Voters,,,,,,1425
Ingham,"Meridian Charter Township, Precinct 7",Registered Voters,,,,,,1536
Ingham,"Meridian Charter Township, Precinct 8",Registered Voters,,,,,,2164
Ingham,"Meridian Charter Township, Precinct 9",Registered Voters,,,,,,1604
Ingham,"Onondaga Township, Precinct 1",Registered Voters,,,,,,2410
Ingham,"Stockbridge Township, Precinct 1",Registered Voters,,,,,,1672
Ingham,"Stockbridge Township, Precinct 2",Registered Voters,,,,,,1459
Ingham,"Vevay Township, Precinct 1",Registered Voters,,,,,,3038
Ingham,"Wheatfield Township, Precinct 1",Registered Voters,,,,,,1372
Ingham,"White Oak Township, Precinct 1",Registered Voters,,,,,,978
Ingham,"Williamstown Township, Precinct 1",Registered Voters,,,,,,2360
Ingham,"Williamstown Township, Precinct 2",Registered Voters,,,,,,2251
Ingham,"Alaiedon Township, Precinct 1",Ballots Cast,,,,866,0,866
Ingham,"Alaiedon Township, Precinct 2",Ballots Cast,,,,909,0,909
Ingham,"Aurelius Township, Precinct 1",Ballots Cast,,,,739,672,1411
Ingham,"Aurelius Township, Precinct 2",Ballots Cast,,,,486,493,979
Ingham,"Bunker Hill Township, Precinct 1",Ballots Cast,,,,982,0,982
Ingham,"City of East Lansing, Precinct 1",Ballots Cast,,,,161,259,420
Ingham,"City of East Lansing, Precinct 10",Ballots Cast,,,,212,292,504
Ingham,"City of East Lansing, Precinct 11",Ballots Cast,,,,537,966,1503
Ingham,"City of East Lansing, Precinct 12",Ballots Cast,,,,151,289,440
Ingham,"City of East Lansing, Precinct 13",Ballots Cast,,,,235,387,622
Ingham,"City of East Lansing, Precinct 14",Ballots Cast,,,,98,141,239
Ingham,"City of East Lansing, Precinct 15",Ballots Cast,,,,178,297,475
Ingham,"City of East Lansing, Precinct 16",Ballots Cast,,,,228,266,494
Ingham,"City of East Lansing, Precinct 2",Ballots Cast,,,,340,519,859
Ingham,"City of East Lansing, Precinct 3",Ballots Cast,,,,478,777,1255
Ingham,"City of East Lansing, Precinct 4",Ballots Cast,,,,596,752,1348
Ingham,"City of East Lansing, Precinct 5",Ballots Cast,,,,601,833,1434
Ingham,"City of East Lansing, Precinct 6",Ballots Cast,,,,353,344,697
Ingham,"City of East Lansing, Precinct 7",Ballots Cast,,,,469,632,1101
Ingham,"City of East Lansing, Precinct 8",Ballots Cast,,,,222,343,565
Ingham,"City of East Lansing, Precinct 9",Ballots Cast,,,,370,662,1032
Ingham,"City of Lansing, Ward 1, Precinct 1",Ballots Cast,,,,805,596,1401
Ingham,"City of Lansing, Ward 1, Precinct 10",Ballots Cast,,,,441,395,836
Ingham,"City of Lansing, Ward 1, Precinct 2",Ballots Cast,,,,442,454,896
Ingham,"City of Lansing, Ward 1, Precinct 3",Ballots Cast,,,,495,615,1110
Ingham,"City of Lansing, Ward 1, Precinct 4",Ballots Cast,,,,629,449,1078
Ingham,"City of Lansing, Ward 1, Precinct 5",Ballots Cast,,,,415,591,1006
Ingham,"City of Lansing, Ward 1, Precinct 6",Ballots Cast,,,,447,374,821
Ingham,"City of Lansing, Ward 1, Precinct 7",Ballots Cast,,,,368,468,836
Ingham,"City of Lansing, Ward 1, Precinct 8",Ballots Cast,,,,495,461,956
Ingham,"City of Lansing, Ward 1, Precinct 9",Ballots Cast,,,,436,340,776
Ingham,"City of Lansing, Ward 2, Precinct 11",Ballots Cast,,,,449,465,914
Ingham,"City of Lansing, Ward 2, Precinct 12",Ballots Cast,,,,687,639,1326
Ingham,"City of Lansing, Ward 2, Precinct 13",Ballots Cast,,,,444,487,931
Ingham,"City of Lansing, Ward 2, Precinct 14",Ballots Cast,,,,390,558,948
Ingham,"City of Lansing, Ward 2, Precinct 15",Ballots Cast,,,,382,369,751
Ingham,"City of Lansing, Ward 2, Precinct 16",Ballots Cast,,,,653,427,1080
Ingham,"City of Lansing, Ward 2, Precinct 17",Ballots Cast,,,,517,628,1145
Ingham,"City of Lansing, Ward 2, Precinct 18",Ballots Cast,,,,563,661,1224
Ingham,"City of Lansing, Ward 2, Precinct 19",Ballots Cast,,,,606,730,1336
Ingham,"City of Lansing, Ward 2, Precinct 20",Ballots Cast,,,,429,432,861
Ingham,"City of Lansing, Ward 3, Precinct 23",Ballots Cast,,,,346,635,981
Ingham,"City of Lansing, Ward 3, Precinct 24",Ballots Cast,,,,478,656,1134
Ingham,"City of Lansing, Ward 3, Precinct 25",Ballots Cast,,,,477,649,1126
Ingham,"City of Lansing, Ward 3, Precinct 26",Ballots Cast,,,,324,351,675
Ingham,"City of Lansing, Ward 3, Precinct 27",Ballots Cast,,,,489,621,1110
Ingham,"City of Lansing, Ward 3, Precinct 28",Ballots Cast,,,,452,488,940
Ingham,"City of Lansing, Ward 3, Precinct 29",Ballots Cast,,,,445,471,916
Ingham,"City of Lansing, Ward 3, Precinct 30",Ballots Cast,,,,396,479,875
Ingham,"City of Lansing, Ward 4, Precinct 31",Ballots Cast,,,,432,459,891
Ingham,"City of Lansing, Ward 4, Precinct 32",Ballots Cast,,,,471,628,1099
Ingham,"City of Lansing, Ward 4, Precinct 33",Ballots Cast,,,,426,735,1161
Ingham,"City of Lansing, Ward 4, Precinct 34",Ballots Cast,,,,397,374,771
Ingham,"City of Lansing, Ward 4, Precinct 35",Ballots Cast,,,,791,940,1731
Ingham,"City of Lansing, Ward 4, Precinct 36",Ballots Cast,,,,613,670,1283
Ingham,"City of Lansing, Ward 4, Precinct 37",Ballots Cast,,,,456,415,871
Ingham,"City of Lansing, Ward 4, Precinct 38",Ballots Cast,,,,649,584,1233
Ingham,"City of Lansing, Ward 4, Precinct 39",Ballots Cast,,,,664,733,1397
Ingham,"City of Lansing, Ward 4, Precinct 40",Ballots Cast,,,,588,458,1046
Ingham,"City of Leslie, Precinct 1",Ballots Cast,,,,706,0,706
Ingham,"City of Mason, Precinct 1",Ballots Cast,,,,642,707,1349
Ingham,"City of Mason, Precinct 2",Ballots Cast,,,,629,650,1279
Ingham,"City of Mason, Precinct 3",Ballots Cast,,,,731,673,1404
Ingham,"City of Williamston, Precinct 1",Ballots Cast,,,,992,1072,2064
Ingham,"Delhi Charter Township, Precinct 1",Ballots Cast,,,,849,966,1815
Ingham,"Delhi Charter Township, Precinct 2",Ballots Cast,,,,592,1018,1610
Ingham,"Delhi Charter Township, Precinct 3",Ballots Cast,,,,823,1186,2009
Ingham,"Delhi Charter Township, Precinct 4",Ballots Cast,,,,635,737,1372
Ingham,"Delhi Charter Township, Precinct 5",Ballots Cast,,,,779,879,1658
Ingham,"Delhi Charter Township, Precinct 6",Ballots Cast,,,,577,715,1292
Ingham,"Delhi Charter Township, Precinct 7",Ballots Cast,,,,549,678,1227
Ingham,"Delhi Charter Township, Precinct 8",Ballots Cast,,,,651,940,1591
Ingham,"Delhi Charter Township, Precinct 9",Ballots Cast,,,,663,935,1598
Ingham,"Ingham Township, Precinct 1",Ballots Cast,,,,1357,0,1357
Ingham,"Lansing Charter Township, Precinct 1",Ballots Cast,,,,328,201,529
Ingham,"Lansing Charter Township, Precinct 2",Ballots Cast,,,,462,429,891
Ingham,"Lansing Charter Township, Precinct 3",Ballots Cast,,,,442,283,725
Ingham,"Lansing Charter Township, Precinct 4",Ballots Cast,,,,384,301,685
Ingham,"Lansing Charter Township, Precinct 6",Ballots Cast,,,,378,337,715
Ingham,"Leroy Township, Precinct 1",Ballots Cast,,,,1069,667,1736
Ingham,"Leslie Township, Precinct 1",Ballots Cast,,,,1221,0,1221
Ingham,"Locke Township, Precinct 1",Ballots Cast,,,,1059,0,1059
Ingham,"Meridian Charter Township, Precinct 1",Ballots Cast,,,,565,756,1321
Ingham,"Meridian Charter Township, Precinct 10",Ballots Cast,,,,399,759,1158
Ingham,"Meridian Charter Township, Precinct 11",Ballots Cast,,,,294,531,825
Ingham,"Meridian Charter Township, Precinct 12",Ballots Cast,,,,217,323,540
Ingham,"Meridian Charter Township, Precinct 13",Ballots Cast,,,,351,561,912
Ingham,"Meridian Charter Township, Precinct 14",Ballots Cast,,,,479,657,1136
Ingham,"Meridian Charter Township, Precinct 15",Ballots Cast,,,,445,729,1174
Ingham,"Meridian Charter Township, Precinct 16",Ballots Cast,,,,372,440,812
Ingham,"Meridian Charter Township, Precinct 17",Ballots Cast,,,,559,842,1401
Ingham,"Meridian Charter Township, Precinct 18",Ballots Cast,,,,475,404,879
Ingham,"Meridian Charter Township, Precinct 19",Ballots Cast,,,,534,1007,1541
Ingham,"Meridian Charter Township, Precinct 2",Ballots Cast,,,,512,559,1071
Ingham,"Meridian Charter Township, Precinct 20",Ballots Cast,,,,48,63,111
Ingham,"Meridian Charter Township, Precinct 21",Ballots Cast,,,,83,71,154
Ingham,"Meridian Charter Township, Precinct 22",Ballots Cast,,,,97,222,319
Ingham,"Meridian Charter Township, Precinct 3",Ballots Cast,,,,679,1077,1756
Ingham,"Meridian Charter Township, Precinct 4",Ballots Cast,,,,352,463,815
Ingham,"Meridian Charter Township, Precinct 5",Ballots Cast,,,,744,947,1691
Ingham,"Meridian Charter Township, Precinct 6",Ballots Cast,,,,439,467,906
Ingham,"Meridian Charter Township, Precinct 7",Ballots Cast,,,,357,729,1086
Ingham,"Meridian Charter Township, Precinct 8",Ballots Cast,,,,622,818,1440
Ingham,"Meridian Charter Township, Precinct 9",Ballots Cast,,,,456,654,1110
Ingham,"Onondaga Township, Precinct 1",Ballots Cast,,,,1435,0,1435
Ingham,"Stockbridge Township, Precinct 1",Ballots Cast,,,,575,391,966
Ingham,"Stockbridge Township, Precinct 2",Ballots Cast,,,,574,235,809
Ingham,"Vevay Township, Precinct 1",Ballots Cast,,,,928,1041,1969
Ingham,"Wheatfield Township, Precinct 1",Ballots Cast,,,,991,0,991
Ingham,"White Oak Township, Precinct 1",Ballots Cast,,,,605,0,605
Ingham,"Williamstown Township, Precinct 1",Ballots Cast,,,,740,945,1685
Ingham,"Williamstown Township, Precinct 2",Ballots Cast,,,,769,906,1675
Ingham,"Alaiedon Township, Precinct 1",Straight Party,,DEM,,190,0,190
Ingham,"Alaiedon Township, Precinct 2",Straight Party,,DEM,,208,0,208
Ingham,"Aurelius Township, Precinct 1",Straight Party,,DEM,,118,200,318
Ingham,"Aurelius Township, Precinct 2",Straight Party,,DEM,,70,132,202
Ingham,"Bunker Hill Township, Precinct 1",Straight Party,,DEM,,208,0,208
Ingham,"City of East Lansing, Precinct 1",Straight Party,,DEM,,95,170,265
Ingham,"City of East Lansing, Precinct 10",Straight Party,,DEM,,89,148,237
Ingham,"City of East Lansing, Precinct 11",Straight Party,,DEM,,198,496,694
Ingham,"City of East Lansing, Precinct 12",Straight Party,,DEM,,92,186,278
Ingham,"City of East Lansing, Precinct 13",Straight Party,,DEM,,137,268,405
Ingham,"City of East Lansing, Precinct 14",Straight Party,,DEM,,52,97,149
Ingham,"City of East Lansing, Precinct 15",Straight Party,,DEM,,116,189,305
Ingham,"City of East Lansing, Precinct 16",Straight Party,,DEM,,98,143,241
Ingham,"City of East Lansing, Precinct 2",Straight Party,,DEM,,139,271,410
Ingham,"City of East Lansing, Precinct 3",Straight Party,,DEM,,162,351,513
Ingham,"City of East Lansing, Precinct 4",Straight Party,,DEM,,280,382,662
Ingham,"City of East Lansing, Precinct 5",Straight Party,,DEM,,231,459,690
Ingham,"City of East Lansing, Precinct 6",Straight Party,,DEM,,159,167,326
Ingham,"City of East Lansing, Precinct 7",Straight Party,,DEM,,160,261,421
Ingham,"City of East Lansing, Precinct 8",Straight Party,,DEM,,79,156,235
Ingham,"City of East Lansing, Precinct 9",Straight Party,,DEM,,142,317,459
Ingham,"City of Lansing, Ward 1, Precinct 1",Straight Party,,DEM,,289,300,589
Ingham,"City of Lansing, Ward 1, Precinct 10",Straight Party,,DEM,,196,202,398
Ingham,"City of Lansing, Ward 1, Precinct 2",Straight Party,,DEM,,204,258,462
Ingham,"City of Lansing, Ward 1, Precinct 3",Straight Party,,DEM,,128,234,362
Ingham,"City of Lansing, Ward 1, Precinct 4",Straight Party,,DEM,,303,249,552
Ingham,"City of Lansing, Ward 1, Precinct 5",Straight Party,,DEM,,173,310,483
Ingham,"City of Lansing, Ward 1, Precinct 6",Straight Party,,DEM,,205,179,384
Ingham,"City of Lansing, Ward 1, Precinct 7",Straight Party,,DEM,,143,232,375
Ingham,"City of Lansing, Ward 1, Precinct 8",Straight Party,,DEM,,203,263,466
Ingham,"City of Lansing, Ward 1, Precinct 9",Straight Party,,DEM,,202,182,384
Ingham,"City of Lansing, Ward 2, Precinct 11",Straight Party,,DEM,,191,233,424
Ingham,"City of Lansing, Ward 2, Precinct 12",Straight Party,,DEM,,248,311,559
Ingham,"City of Lansing, Ward 2, Precinct 13",Straight Party,,DEM,,187,250,437
Ingham,"City of Lansing, Ward 2, Precinct 14",Straight Party,,DEM,,134,289,423
Ingham,"City of Lansing, Ward 2, Precinct 15",Straight Party,,DEM,,140,192,332
Ingham,"City of Lansing, Ward 2, Precinct 16",Straight Party,,DEM,,298,234,532
Ingham,"City of Lansing, Ward 2, Precinct 17",Straight Party,,DEM,,230,299,529
Ingham,"City of Lansing, Ward 2, Precinct 18",Straight Party,,DEM,,209,325,534
Ingham,"City of Lansing, Ward 2, Precinct 19",Straight Party,,DEM,,230,361,591
Ingham,"City of Lansing, Ward 2, Precinct 20",Straight Party,,DEM,,145,216,361
Ingham,"City of Lansing, Ward 3, Precinct 23",Straight Party,,DEM,,158,331,489
Ingham,"City of Lansing, Ward 3, Precinct 24",Straight Party,,DEM,,228,353,581
Ingham,"City of Lansing, Ward 3, Precinct 25",Straight Party,,DEM,,191,334,525
Ingham,"City of Lansing, Ward 3, Precinct 26",Straight Party,,DEM,,155,218,373
Ingham,"City of Lansing, Ward 3, Precinct 27",Straight Party,,DEM,,259,397,656
Ingham,"City of Lansing, Ward 3, Precinct 28",Straight Party,,DEM,,205,315,520
Ingham,"City of Lansing, Ward 3, Precinct 29",Straight Party,,DEM,,175,249,424
Ingham,"City of Lansing, Ward 3, Precinct 30",Straight Party,,DEM,,190,271,461
Ingham,"City of Lansing, Ward 4, Precinct 31",Straight Party,,DEM,,156,224,380
Ingham,"City of Lansing, Ward 4, Precinct 32",Straight Party,,DEM,,180,303,483
Ingham,"City of Lansing, Ward 4, Precinct 33",Straight Party,,DEM,,143,329,472
Ingham,"City of Lansing, Ward 4, Precinct 34",Straight Party,,DEM,,150,212,362
Ingham,"City of Lansing, Ward 4, Precinct 35",Straight Party,,DEM,,392,561,953
Ingham,"City of Lansing, Ward 4, Precinct 36",Straight Party,,DEM,,316,391,707
Ingham,"City of Lansing, Ward 4, Precinct 37",Straight Party,,DEM,,223,251,474
Ingham,"City of Lansing, Ward 4, Precinct 38",Straight Party,,DEM,,280,341,621
Ingham,"City of Lansing, Ward 4, Precinct 39",Straight Party,,DEM,,234,376,610
Ingham,"City of Lansing, Ward 4, Precinct 40",Straight Party,,DEM,,244,215,459
Ingham,"City of Leslie, Precinct 1",Straight Party,,DEM,,185,0,185
Ingham,"City of Mason, Precinct 1",Straight Party,,DEM,,124,254,378
Ingham,"City of Mason, Precinct 2",Straight Party,,DEM,,139,264,403
Ingham,"City of Mason, Precinct 3",Straight Party,,DEM,,135,242,377
Ingham,"City of Williamston, Precinct 1",Straight Party,,DEM,,183,378,561
Ingham,"Delhi Charter Township, Precinct 1",Straight Party,,DEM,,202,401,603
Ingham,"Delhi Charter Township, Precinct 2",Straight Party,,DEM,,156,419,575
Ingham,"Delhi Charter Township, Precinct 3",Straight Party,,DEM,,163,430,593
Ingham,"Delhi Charter Township, Precinct 4",Straight Party,,DEM,,103,255,358
Ingham,"Delhi Charter Township, Precinct 5",Straight Party,,DEM,,197,376,573
Ingham,"Delhi Charter Township, Precinct 6",Straight Party,,DEM,,162,283,445
Ingham,"Delhi Charter Township, Precinct 7",Straight Party,,DEM,,180,320,500
Ingham,"Delhi Charter Township, Precinct 8",Straight Party,,DEM,,183,371,554
Ingham,"Delhi Charter Township, Precinct 9",Straight Party,,DEM,,165,365,530
Ingham,"Ingham Township, Precinct 1",Straight Party,,DEM,,233,0,233
Ingham,"Lansing Charter Township, Precinct 1",Straight Party,,DEM,,134,90,224
Ingham,"Lansing Charter Township, Precinct 2",Straight Party,,DEM,,155,196,351
Ingham,"Lansing Charter Township, Precinct 3",Straight Party,,DEM,,161,140,301
Ingham,"Lansing Charter Township, Precinct 4",Straight Party,,DEM,,125,135,260
Ingham,"Lansing Charter Township, Precinct 6",Straight Party,,DEM,,142,161,303
Ingham,"Leroy Township, Precinct 1",Straight Party,,DEM,,158,157,315
Ingham,"Leslie Township, Precinct 1",Straight Party,,DEM,,230,0,230
Ingham,"Locke Township, Precinct 1",Straight Party,,DEM,,172,0,172
Ingham,"Meridian Charter Township, Precinct 1",Straight Party,,DEM,,131,304,435
Ingham,"Meridian Charter Township, Precinct 10",Straight Party,,DEM,,130,334,464
Ingham,"Meridian Charter Township, Precinct 11",Straight Party,,DEM,,96,250,346
Ingham,"Meridian Charter Township, Precinct 12",Straight Party,,DEM,,75,138,213
Ingham,"Meridian Charter Township, Precinct 13",Straight Party,,DEM,,112,252,364
Ingham,"Meridian Charter Township, Precinct 14",Straight Party,,DEM,,145,285,430
Ingham,"Meridian Charter Township, Precinct 15",Straight Party,,DEM,,142,319,461
Ingham,"Meridian Charter Township, Precinct 16",Straight Party,,DEM,,153,218,371
Ingham,"Meridian Charter Township, Precinct 17",Straight Party,,DEM,,236,424,660
Ingham,"Meridian Charter Township, Precinct 18",Straight Party,,DEM,,180,220,400
Ingham,"Meridian Charter Township, Precinct 19",Straight Party,,DEM,,161,392,553
Ingham,"Meridian Charter Township, Precinct 2",Straight Party,,DEM,,172,275,447
Ingham,"Meridian Charter Township, Precinct 20",Straight Party,,DEM,,24,39,63
Ingham,"Meridian Charter Township, Precinct 21",Straight Party,,DEM,,27,29,56
Ingham,"Meridian Charter Township, Precinct 22",Straight Party,,DEM,,27,49,76
Ingham,"Meridian Charter Township, Precinct 3",Straight Party,,DEM,,196,470,666
Ingham,"Meridian Charter Township, Precinct 4",Straight Party,,DEM,,85,185,270
Ingham,"Meridian Charter Township, Precinct 5",Straight Party,,DEM,,200,419,619
Ingham,"Meridian Charter Township, Precinct 6",Straight Party,,DEM,,129,225,354
Ingham,"Meridian Charter Township, Precinct 7",Straight Party,,DEM,,104,311,415
Ingham,"Meridian Charter Township, Precinct 8",Straight Party,,DEM,,210,353,563
Ingham,"Meridian Charter Township, Precinct 9",Straight Party,,DEM,,145,304,449
Ingham,"Onondaga Township, Precinct 1",Straight Party,,DEM,,253,0,253
Ingham,"Stockbridge Township, Precinct 1",Straight Party,,DEM,,80,117,197
Ingham,"Stockbridge Township, Precinct 2",Straight Party,,DEM,,75,77,152
Ingham,"Vevay Township, Precinct 1",Straight Party,,DEM,,119,290,409
Ingham,"Wheatfield Township, Precinct 1",Straight Party,,DEM,,194,0,194
Ingham,"White Oak Township, Precinct 1",Straight Party,,DEM,,83,0,83
Ingham,"Williamstown Township, Precinct 1",Straight Party,,DEM,,114,279,393
Ingham,"Williamstown Township, Precinct 2",Straight Party,,DEM,,133,298,431
Ingham,"Alaiedon Township, Precinct 1",Straight Party,,REP,,211,0,211
Ingham,"Alaiedon Township, Precinct 2",Straight Party,,REP,,234,0,234
Ingham,"Aurelius Township, Precinct 1",Straight Party,,REP,,241,178,419
Ingham,"Aurelius Township, Precinct 2",Straight Party,,REP,,174,134,308
Ingham,"Bunker Hill Township, Precinct 1",Straight Party,,REP,,330,0,330
Ingham,"City of East Lansing, Precinct 1",Straight Party,,REP,,15,32,47
Ingham,"City of East Lansing, Precinct 10",Straight Party,,REP,,28,25,53
Ingham,"City of East Lansing, Precinct 11",Straight Party,,REP,,99,82,181
Ingham,"City of East Lansing, Precinct 12",Straight Party,,REP,,15,26,41
Ingham,"City of East Lansing, Precinct 13",Straight Party,,REP,,35,29,64
Ingham,"City of East Lansing, Precinct 14",Straight Party,,REP,,11,15,26
Ingham,"City of East Lansing, Precinct 15",Straight Party,,REP,,10,22,32
