county,precinct,office,district,party,candidate,election_day,absentee,votes
Otsego,"City of Gaylord, Ward 1, Precinct 1",Registered Voters,,,,,,1457
Otsego,"City of Gaylord, Ward 2, Precinct 2",Registered Voters,,,,,,1163
Otsego,"City of Gaylord, Ward 3, Precinct 3",Registered Voters,,,,,,938
Otsego,"Bagley Township, Precinct 1",Registered Voters,,,,,,2601
Otsego,"Bagley Township, Precinct 2",Registered Voters,,,,,,2768
Otsego,"Charlton Township, Precinct 1",Registered Voters,,,,,,1429
Otsego,"Chester Township, Precinct 1",Registered Voters,,,,,,1320
Otsego,"Corwith Township, Precinct 1",Registered Voters,,,,,,1679
Otsego,"Dover Township, Precinct 1",Registered Voters,,,,,,561
Otsego,"Elmira Township, Precinct 1",Registered Voters,,,,,,1521
Otsego,"Hayes Township, Precinct 1",Registered Voters,,,,,,2594
Otsego,"Livingston Township, Precinct 1",Registered Voters,,,,,,2364
Otsego,"Otsego Township, Precinct 1",Registered Voters,,,,,,2999
Otsego,"Warner Township, Precinct 1 (Antrim County)",Registered Voters,,,,,,0
Otsego,"Chandler Township, Precinct 1 (Charlevoix County)",Registered Voters,,,,,,0
Otsego,"Hudson Township, Precinct 1 (Charlevoix County)",Registered Voters,,,,,,0
Otsego,"Wilmot Township, Precinct 1 (Cheboygan County)",Registered Voters,,,,,,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",Ballots Cast,,,,457,0,457
Otsego,"City of Gaylord, Ward 2, Precinct 2",Ballots Cast,,,,562,0,562
Otsego,"City of Gaylord, Ward 3, Precinct 3",Ballots Cast,,,,488,0,488
Otsego,"Bagley Township, Precinct 1",Ballots Cast,,,,918,566,1484
Otsego,"Bagley Township, Precinct 2",Ballots Cast,,,,840,476,1316
Otsego,"Charlton Township, Precinct 1",Ballots Cast,,,,839,0,839
Otsego,"Chester Township, Precinct 1",Ballots Cast,,,,709,0,709
Otsego,"Corwith Township, Precinct 1",Ballots Cast,,,,868,0,868
Otsego,"Dover Township, Precinct 1",Ballots Cast,,,,379,0,379
Otsego,"Elmira Township, Precinct 1",Ballots Cast,,,,983,0,983
Otsego,"Hayes Township, Precinct 1",Ballots Cast,,,,922,453,1375
Otsego,"Livingston Township, Precinct 1",Ballots Cast,,,,1388,0,1388
Otsego,"Otsego Township, Precinct 1",Ballots Cast,,,,931,826,1757
Otsego,"Warner Township, Precinct 1 (Antrim County)",Ballots Cast,,,,139,0,139
Otsego,"Chandler Township, Precinct 1 (Charlevoix County)",Ballots Cast,,,,41,0,41
Otsego,"Hudson Township, Precinct 1 (Charlevoix County)",Ballots Cast,,,,104,0,104
Otsego,"Wilmot Township, Precinct 1 (Cheboygan County)",Ballots Cast,,,,16,0,16
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,DEM,,116,0,116
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,DEM,,128,0,128
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,DEM,,73,0,73
Otsego,"Bagley Township, Precinct 1",Straight Party,,DEM,,95,123,218
Otsego,"Bagley Township, Precinct 2",Straight Party,,DEM,,125,110,235
Otsego,"Charlton Township, Precinct 1",Straight Party,,DEM,,141,0,141
Otsego,"Chester Township, Precinct 1",Straight Party,,DEM,,95,0,95
Otsego,"Corwith Township, Precinct 1",Straight Party,,DEM,,152,0,152
Otsego,"Dover Township, Precinct 1",Straight Party,,DEM,,35,0,35
Otsego,"Elmira Township, Precinct 1",Straight Party,,DEM,,141,0,141
Otsego,"Hayes Township, Precinct 1",Straight Party,,DEM,,102,129,231
Otsego,"Livingston Township, Precinct 1",Straight Party,,DEM,,199,0,199
Otsego,"Otsego Township, Precinct 1",Straight Party,,DEM,,107,202,309
Otsego,"Warner Township, Precinct 1 (Antrim County)",Straight Party,,DEM,,0,0,0
Otsego,"Chandler Township, Precinct 1 (Charlevoix County)",Straight Party,,DEM,,0,0,0
Otsego,"Hudson Township, Precinct 1 (Charlevoix County)",Straight Party,,DEM,,0,0,0
Otsego,"Wilmot Township, Precinct 1 (Cheboygan County)",Straight Party,,DEM,,0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,REP,,159,0,159
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,REP,,184,0,184
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,REP,,184,0,184
Otsego,"Bagley Township, Precinct 1",Straight Party,,REP,,378,164,542
Otsego,"Bagley Township, Precinct 2",Straight Party,,REP,,344,131,475
Otsego,"Charlton Township, Precinct 1",Straight Party,,REP,,313,0,313
Otsego,"Chester Township, Precinct 1",Straight Party,,REP,,277,0,277
Otsego,"Corwith Township, Precinct 1",Straight Party,,REP,,314,0,314
Otsego,"Dover Township, Precinct 1",Straight Party,,REP,,142,0,142
Otsego,"Elmira Township, Precinct 1",Straight Party,,REP,,377,0,377
Otsego,"Hayes Township, Precinct 1",Straight Party,,REP,,379,112,491
Otsego,"Livingston Township, Precinct 1",Straight Party,,REP,,465,0,465
Otsego,"Otsego Township, Precinct 1",Straight Party,,REP,,356,231,587
Otsego,"Warner Township, Precinct 1 (Antrim County)",Straight Party,,REP,,0,0,0
Otsego,"Chandler Township, Precinct 1 (Charlevoix County)",Straight Party,,REP,,0,0,0
Otsego,"Hudson Township, Precinct 1 (Charlevoix County)",Straight Party,,REP,,0,0,0
Otsego,"Wilmot Township, Precinct 1 (Cheboygan County)",Straight Party,,REP,,0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,LIB,,7,0,7
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,LIB,,4,0,4
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,LIB,,5,0,5
Otsego,"Bagley Township, Precinct 1",Straight Party,,LIB,,3,1,4
Otsego,"Bagley Township, Precinct 2",Straight Party,,LIB,,7,3,10
Otsego,"Charlton Township, Precinct 1",Straight Party,,LIB,,1,0,1
Otsego,"Chester Township, Precinct 1",Straight Party,,LIB,,4,0,4
Otsego,"Corwith Township, Precinct 1",Straight Party,,LIB,,5,0,5
