county,precinct,office,district,candidate,party,votes
Menominee,"City of Menominee, Ward 1, Precinct 1",Straight Party,,Democratic,DEM,148
Menominee,"City of Menominee, Ward 2, Precinct 2",Straight Party,,Democratic,DEM,212
Menominee,"City of Menominee, Ward 3, Precinct 3",Straight Party,,Democratic,DEM,190
Menominee,"City of Menominee, Ward 4, Precinct 4",Straight Party,,Democratic,DEM,198
Menominee,"City of Stephenson, Precinct 1",Straight Party,,Democratic,DEM,36
Menominee,"Cedarville Township, Precinct 1",Straight Party,,Democratic,DEM,22
Menominee,"Daggett Township, Precinct 1",Straight Party,,Democratic,DEM,34
Menominee,"Faithorn Township, Precinct 1",Straight Party,,Democratic,DEM,21
Menominee,"Gourley Township, Precinct 1",Straight Party,,Democratic,DEM,14
Menominee,"Harris Township, Precinct 1",Straight Party,,Democratic,DEM,99
Menominee,"Holmes Township, Precinct 1",Straight Party,,Democratic,DEM,19
Menominee,"Ingallston Township, Precinct 1",Straight Party,,Democratic,DEM,74
Menominee,"Lake Township, Precinct 1",Straight Party,,Democratic,DEM,19
Menominee,"Mellen Township, Precinct 1",Straight Party,,Democratic,DEM,63
Menominee,"Menominee Township, Precinct 1",Straight Party,,Democratic,DEM,189
Menominee,"Menominee Township, Precinct 2",Straight Party,,Democratic,DEM,124
Menominee,"Meyer Township, Precinct 1",Straight Party,,Democratic,DEM,64
Menominee,"Nadeau Township, Precinct 1",Straight Party,,Democratic,DEM,67
Menominee,"Spalding Township, Precinct 1",Straight Party,,Democratic,DEM,76
Menominee,"Stephenson Township, Precinct 1",Straight Party,,Democratic,DEM,41
Menominee,"City of Menominee, Ward 1, Precinct 1",Straight Party,,Republican,REP,151
Menominee,"City of Menominee, Ward 2, Precinct 2",Straight Party,,Republican,REP,198
Menominee,"City of Menominee, Ward 3, Precinct 3",Straight Party,,Republican,REP,218
Menominee,"City of Menominee, Ward 4, Precinct 4",Straight Party,,Republican,REP,238
Menominee,"City of Stephenson, Precinct 1",Straight Party,,Republican,REP,119
Menominee,"Cedarville Township, Precinct 1",Straight Party,,Republican,REP,57
Menominee,"Daggett Township, Precinct 1",Straight Party,,Republican,REP,127
Menominee,"Faithorn Township, Precinct 1",Straight Party,,Republican,REP,64
Menominee,"Gourley Township, Precinct 1",Straight Party,,Republican,REP,113
Menominee,"Harris Township, Precinct 1",Straight Party,,Republican,REP,269
Menominee,"Holmes Township, Precinct 1",Straight Party,,Republican,REP,99
Menominee,"Ingallston Township, Precinct 1",Straight Party,,Republican,REP,205
Menominee,"Lake Township, Precinct 1",Straight Party,,Republican,REP,87
Menominee,"Mellen Township, Precinct 1",Straight Party,,Republican,REP,195
Menominee,"Menominee Township, Precinct 1",Straight Party,,Republican,REP,365
Menominee,"Menominee Township, Precinct 2",Straight Party,,Republican,REP,217
Menominee,"Meyer Township, Precinct 1",Straight Party,,Republican,REP,193
Menominee,"Nadeau Township, Precinct 1",Straight Party,,Republican,REP,206
Menominee,"Spalding Township, Precinct 1",Straight Party,,Republican,REP,244
Menominee,"Stephenson Township, Precinct 1",Straight Party,,Republican,REP,112
Menominee,"City of Menominee, Ward 1, Precinct 1",Straight Party,,Libertarian,LIB,3
Menominee,"City of Menominee, Ward 2, Precinct 2",Straight Party,,Libertarian,LIB,4
Menominee,"City of Menominee, Ward 3, Precinct 3",Straight Party,,Libertarian,LIB,0
Menominee,"City of Menominee, Ward 4, Precinct 4",Straight Party,,Libertarian,LIB,4
Menominee,"City of Stephenson, Precinct 1",Straight Party,,Libertarian,LIB,1
Menominee,"Cedarville Township, Precinct 1",Straight Party,,Libertarian,LIB,0
Menominee,"Daggett Township, Precinct 1",Straight Party,,Libertarian,LIB,1
Menominee,"Faithorn Township, Precinct 1",Straight Party,,Libertarian,LIB,0
Menominee,"Gourley Township, Precinct 1",Straight Party,,Libertarian,LIB,1
Menominee,"Harris Township, Precinct 1",Straight Party,,Libertarian,LIB,1
Menominee,"Holmes Township, Precinct 1",Straight Party,,Libertarian,LIB,0
Menominee,"Ingallston Township, Precinct 1",Straight Party,,Libertarian,LIB,0
Menominee,"Lake Township, Precinct 1",Straight Party,,Libertarian,LIB,1
Menominee,"Mellen Township, Precinct 1",Straight Party,,Libertarian,LIB,0
Menominee,"Menominee Township, Precinct 1",Straight Party,,Libertarian,LIB,2
Menominee,"Menominee Township, Precinct 2",Straight Party,,Libertarian,LIB,0
Menominee,"Meyer Township, Precinct 1",Straight Party,,Libertarian,LIB,5
Menominee,"Nadeau Township, Precinct 1",Straight Party,,Libertarian,LIB,1
Menominee,"Spalding Township, Precinct 1",Straight Party,,Libertarian,LIB,4
Menominee,"Stephenson Township, Precinct 1",Straight Party,,Libertarian,LIB,1
Menominee,"City of Menominee, Ward 1, Precinct 1",Straight Party,,U.S. Taxpayers,UST,3
Menominee,"City of Menominee, Ward 2, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1
Menominee,"City of Menominee, Ward 3, Precinct 3",Straight Party,,U.S. Taxpayers,UST,1
Menominee,"City of Menominee, Ward 4, Precinct 4",Straight Party,,U.S. Taxpayers,UST,1
Menominee,"City of Stephenson, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Cedarville Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Daggett Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Faithorn Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1
Menominee,"Gourley Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Harris Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,2
Menominee,"Holmes Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1
Menominee,"Ingallston Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Lake Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Mellen Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1
Menominee,"Menominee Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Menominee Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1
Menominee,"Meyer Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0
Menominee,"Nadeau Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,3
Menominee,"Spalding Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1
