county,precinct,office,district,candidate,party,election_day,absentee,votes
Barry,"Rutland Township, Precinct 2",Straight Party,,,REP,297,105,402
Barry,"Thornapple Township, Precinct 1",Straight Party,,,REP,496,203,699
Barry,"Thornapple Township, Precinct 2",Straight Party,,,REP,391,168,559
Barry,"Thornapple Township, Precinct 3",Straight Party,,,REP,330,88,418
Barry,"Woodland Township, Precinct 1",Straight Party,,,REP,390,0,390
Barry,"Yankee Springs Township, Precinct 1",Straight Party,,,REP,440,188,628
Barry,"Yankee Springs Township, Precinct 2",Straight Party,,,REP,372,179,551
Barry,"City of Hastings, Precinct 1H",Straight Party,,,LIB,5,0,5
Barry,"City of Hastings, Precinct 2H",Straight Party,,,LIB,1,0,1
Barry,"City of Hastings, Precinct 3H",Straight Party,,,LIB,1,0,1
Barry,"City of Hastings, Precinct 4H",Straight Party,,,LIB,2,0,2
Barry,"Assyria Township, Precinct 1",Straight Party,,,LIB,1,0,1
Barry,"Baltimore Township, Precinct 1",Straight Party,,,LIB,2,0,2
Barry,"Barry Township, Precinct 1",Straight Party,,,LIB,1,0,1
Barry,"Carlton Township, Precinct 1",Straight Party,,,LIB,6,0,6
Barry,"Castleton Township, Precinct 1",Straight Party,,,LIB,5,0,5
Barry,"Hastings Township, Precinct 1",Straight Party,,,LIB,3,1,4
Barry,"Hope Township, Precinct 1",Straight Party,,,LIB,5,0,5
Barry,"Irving Township, Precinct 1",Straight Party,,,LIB,5,0,5
Barry,"Johnstown Township, Precinct 1",Straight Party,,,LIB,2,3,5
Barry,"Maple Grove Township, Precinct 1",Straight Party,,,LIB,1,0,1
Barry,"Orangeville Township, Precinct 1",Straight Party,,,LIB,6,2,8
Barry,"Prairieville Township, Precinct 1",Straight Party,,,LIB,6,2,8
Barry,"Rutland Township, Precinct 1",Straight Party,,,LIB,0,0,0
Barry,"Rutland Township, Precinct 2",Straight Party,,,LIB,3,0,3
Barry,"Thornapple Township, Precinct 1",Straight Party,,,LIB,4,3,7
Barry,"Thornapple Township, Precinct 2",Straight Party,,,LIB,3,1,4
Barry,"Thornapple Township, Precinct 3",Straight Party,,,LIB,6,2,8
Barry,"Woodland Township, Precinct 1",Straight Party,,,LIB,3,0,3
Barry,"Yankee Springs Township, Precinct 1",Straight Party,,,LIB,7,6,13
Barry,"Yankee Springs Township, Precinct 2",Straight Party,,,LIB,2,2,4
Barry,"City of Hastings, Precinct 1H",Straight Party,,,UST,0,0,0
Barry,"City of Hastings, Precinct 2H",Straight Party,,,UST,3,1,4
Barry,"City of Hastings, Precinct 3H",Straight Party,,,UST,0,0,0
Barry,"City of Hastings, Precinct 4H",Straight Party,,,UST,0,1,1
Barry,"Assyria Township, Precinct 1",Straight Party,,,UST,0,0,0
Barry,"Baltimore Township, Precinct 1",Straight Party,,,UST,2,2,4
Barry,"Barry Township, Precinct 1",Straight Party,,,UST,1,0,1
Barry,"Carlton Township, Precinct 1",Straight Party,,,UST,1,0,1
Barry,"Castleton Township, Precinct 1",Straight Party,,,UST,4,0,4
Barry,"Hastings Township, Precinct 1",Straight Party,,,UST,4,1,5
Barry,"Hope Township, Precinct 1",Straight Party,,,UST,2,1,3
Barry,"Irving Township, Precinct 1",Straight Party,,,UST,0,0,0
Barry,"Johnstown Township, Precinct 1",Straight Party,,,UST,1,2,3
Barry,"Maple Grove Township, Precinct 1",Straight Party,,,UST,1,0,1
Barry,"Orangeville Township, Precinct 1",Straight Party,,,UST,1,4,5
Barry,"Prairieville Township, Precinct 1",Straight Party,,,UST,0,0,0
Barry,"Rutland Township, Precinct 1",Straight Party,,,UST,1,0,1
Barry,"Rutland Township, Precinct 2",Straight Party,,,UST,2,0,2
Barry,"Thornapple Township, Precinct 1",Straight Party,,,UST,0,0,0
Barry,"Thornapple Township, Precinct 2",Straight Party,,,UST,0,1,1
Barry,"Thornapple Township, Precinct 3",Straight Party,,,UST,5,2,7
Barry,"Woodland Township, Precinct 1",Straight Party,,,UST,3,0,3
Barry,"Yankee Springs Township, Precinct 1",Straight Party,,,UST,1,1,2
Barry,"Yankee Springs Township, Precinct 2",Straight Party,,,UST,0,0,0
Barry,"City of Hastings, Precinct 1H",Straight Party,,,WCP,6,0,6
Barry,"City of Hastings, Precinct 2H",Straight Party,,,WCP,4,1,5
Barry,"City of Hastings, Precinct 3H",Straight Party,,,WCP,3,1,4
Barry,"City of Hastings, Precinct 4H",Straight Party,,,WCP,1,0,1
Barry,"Assyria Township, Precinct 1",Straight Party,,,WCP,1,0,1
Barry,"Baltimore Township, Precinct 1",Straight Party,,,WCP,5,1,6
Barry,"Barry Township, Precinct 1",Straight Party,,,WCP,4,0,4
Barry,"Carlton Township, Precinct 1",Straight Party,,,WCP,1,0,1
Barry,"Castleton Township, Precinct 1",Straight Party,,,WCP,6,0,6
Barry,"Hastings Township, Precinct 1",Straight Party,,,WCP,5,0,5
Barry,"Hope Township, Precinct 1",Straight Party,,,WCP,7,2,9
Barry,"Irving Township, Precinct 1",Straight Party,,,WCP,1,0,1
Barry,"Johnstown Township, Precinct 1",Straight Party,,,WCP,3,0,3
Barry,"Maple Grove Township, Precinct 1",Straight Party,,,WCP,4,0,4
Barry,"Orangeville Township, Precinct 1",Straight Party,,,WCP,4,2,6
Barry,"Prairieville Township, Precinct 1",Straight Party,,,WCP,1,1,2
Barry,"Rutland Township, Precinct 1",Straight Party,,,WCP,2,2,4
Barry,"Rutland Township, Precinct 2",Straight Party,,,WCP,5,0,5
Barry,"Thornapple Township, Precinct 1",Straight Party,,,WCP,3,0,3
Barry,"Thornapple Township, Precinct 2",Straight Party,,,WCP,3,1,4
Barry,"Thornapple Township, Precinct 3",Straight Party,,,WCP,3,1,4
Barry,"Woodland Township, Precinct 1",Straight Party,,,WCP,3,0,3
Barry,"Yankee Springs Township, Precinct 1",Straight Party,,,WCP,0,0,0
Barry,"Yankee Springs Township, Precinct 2",Straight Party,,,WCP,1,0,1
Barry,"City of Hastings, Precinct 1H",Straight Party,,,GRN,2,1,3
Barry,"City of Hastings, Precinct 2H",Straight Party,,,GRN,2,0,2
Barry,"City of Hastings, Precinct 3H",Straight Party,,,GRN,2,0,2
Barry,"City of Hastings, Precinct 4H",Straight Party,,,GRN,1,0,1
Barry,"Assyria Township, Precinct 1",Straight Party,,,GRN,0,0,0
Barry,"Baltimore Township, Precinct 1",Straight Party,,,GRN,0,0,0
Barry,"Barry Township, Precinct 1",Straight Party,,,GRN,4,0,4
Barry,"Carlton Township, Precinct 1",Straight Party,,,GRN,2,0,2
Barry,"Castleton Township, Precinct 1",Straight Party,,,GRN,2,0,2
Barry,"Hastings Township, Precinct 1",Straight Party,,,GRN,0,0,0
Barry,"Hope Township, Precinct 1",Straight Party,,,GRN,2,1,3
Barry,"Irving Township, Precinct 1",Straight Party,,,GRN,1,0,1
Barry,"Johnstown Township, Precinct 1",Straight Party,,,GRN,2,0,2
Barry,"Maple Grove Township, Precinct 1",Straight Party,,,GRN,1,0,1
Barry,"Orangeville Township, Precinct 1",Straight Party,,,GRN,1,0,1
Barry,"Prairieville Township, Precinct 1",Straight Party,,,GRN,0,0,0
Barry,"Rutland Township, Precinct 1",Straight Party,,,GRN,2,0,2
Barry,"Rutland Township, Precinct 2",Straight Party,,,GRN,0,0,0
Barry,"Thornapple Township, Precinct 1",Straight Party,,,GRN,0,2,2
Barry,"Thornapple Township, Precinct 2",Straight Party,,,GRN,2,0,2
Barry,"Thornapple Township, Precinct 3",Straight Party,,,GRN,2,0,2
Barry,"Woodland Township, Precinct 1",Straight Party,,,GRN,1,0,1
Barry,"Yankee Springs Township, Precinct 1",Straight Party,,,GRN,1,0,1
Barry,"Yankee Springs Township, Precinct 2",Straight Party,,,GRN,0,0,0
Barry,"City of Hastings, Precinct 1H",Straight Party,,,NLP,1,0,1
Barry,"City of Hastings, Precinct 2H",Straight Party,,,NLP,0,0,0
Barry,"City of Hastings, Precinct 3H",Straight Party,,,NLP,0,0,0
Barry,"City of Hastings, Precinct 4H",Straight Party,,,NLP,0,0,0
Barry,"Assyria Township, Precinct 1",Straight Party,,,NLP,1,0,1
Barry,"Baltimore Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Barry Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Carlton Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Castleton Township, Precinct 1",Straight Party,,,NLP,1,0,1
Barry,"Hastings Township, Precinct 1",Straight Party,,,NLP,1,0,1
Barry,"Hope Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Irving Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Johnstown Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Maple Grove Township, Precinct 1",Straight Party,,,NLP,1,0,1
Barry,"Orangeville Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Prairieville Township, Precinct 1",Straight Party,,,NLP,1,0,1
Barry,"Rutland Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Rutland Township, Precinct 2",Straight Party,,,NLP,0,0,0
Barry,"Thornapple Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Thornapple Township, Precinct 2",Straight Party,,,NLP,0,0,0
Barry,"Thornapple Township, Precinct 3",Straight Party,,,NLP,1,1,2
Barry,"Woodland Township, Precinct 1",Straight Party,,,NLP,1,0,1
Barry,"Yankee Springs Township, Precinct 1",Straight Party,,,NLP,0,0,0
Barry,"Yankee Springs Township, Precinct 2",Straight Party,,,NLP,2,0,2
Barry,"City of Hastings, Precincnt 1H",Governor,,Gretchen Whitmer,DEM,196,264,460
Barry,"City of Hastings, Precinct 2H",Governor,,Gretchen Whitmer,DEM,195,143,338
Barry,"City of Hastings, Precinct 3H",Governor,,Gretchen Whitmer,DEM,166,139,305
Barry,"City of Hastings, Precinct 4H",Governor,,Gretchen Whitmer,DEM,216,228,444
Barry,"Assyria Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,281,0,281
Barry,"Baltimore Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,176,110,286
Barry,"Barry Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,351,297,648
Barry,"Carlton Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,428,0,428
Barry,"Castleton Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,430,0,430
Barry,"Hastings Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,251,283,534
Barry,"Hope Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,318,341,659
Barry,"Irving Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,259,314,573
Barry,"Johnstown Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,237,325,562
Barry,"Maple Grove Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,187,Gretchen Wh0itmer,187
Barry,"Orangeville Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,302,332,634
Barry,"Prairieville Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,312,463,775
Barry,"Rutland Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,190,196,386
Barry,"Rutland Township, Precinct 2",Governor,,Gretchen Whitmer,DEM,255,307,562
Barry,"Thornapple Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,221,305,526
Barry,"Thornapple Township, Precinct 2",Governor,,Gretchen Whitmer,DEM,257,268,525
Barry,"Thornapple Township, Precinct 3",Governor,,Gretchen Whitmer,DEM,346,232,578
Barry,"Woodland Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,381,0,381
Barry,"Yankee Springs Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,310,270,580
Barry,"Yankee Springs Township, Precinct 2",Governor,,Gretchen Whitmer,DEM,223,247,470
Barry,"City of Hastings, Precincnt 1H",Governor,,Tudor M. Dixon,REP,267,149,416
Barry,"City of Hastings, Precinct 2H",Governor,,Tudor M. Dixon,REP,296,56,352
Barry,"City of Hastings, Precinct 3H",Governor,,Tudor M. Dixon,REP,295,43,338
Barry,"City of Hastings, Precinct 4H",Governor,,Tudor M. Dixon,REP,291,116,407
Barry,"Assyria Township, Precinct 1",Governor,,Tudor M. Dixon,REP,703,0,703
Barry,"Baltimore Township, Precinct 1",Governor,,Tudor M. Dixon,REP,512,74,586
Barry,"Barry Township, Precinct 1",Governor,,Tudor M. Dixon,REP,764,175,939
Barry,"Carlton Township, Precinct 1",Governor,,Tudor M. Dixon,REP,796,0,796
Barry,"Castleton Township, Precinct 1",Governor,,Tudor M. Dixon,REP,774,0,774
Barry,"Hastings Township, Precinct 1",Governor,,Tudor M. Dixon,REP,730,217,947
Barry,"Hope Township, Precinct 1",Governor,,Tudor M. Dixon,REP,767,245,"1,012"
Barry,"Irving Township, Precinct 1",Governor,,Tudor M. Dixon,REP,970,312,"1,282"
Barry,"Johnstown Township, Precinct 1",Governor,,Tudor M. Dixon,REP,659,274,933
Barry,"Maple Grove Township, Precinct 1",Governor,,Tudor M. Dixon,REP,468,0,468
Barry,"Orangeville Township, Precinct 1",Governor,,Tudor M. Dixon,REP,716,285,"1,001"
Barry,"Prairieville Township, Precinct 1",Governor,,Tudor M. Dixon,REP,603,315,918
Barry,"Rutland Township, Precinct 1",Governor,,Tudor M. Dixon,REP,430,128,558
Barry,"Rutland Township, Precinct 2",Governor,,Tudor M. Dixon,REP,526,187,713
Barry,"Thornapple Township, Precinct 1",Governor,,Tudor M. Dixon,REP,878,306,"1,184"
Barry,"Thornapple Township, Precinct 2",Governor,,Tudor M. Dixon,REP,699,251,950
Barry,"Thornapple Township, Precinct 3",Governor,,Tudor M. Dixon,REP,596,142,738
Barry,"Woodland Township, Precinct 1",Governor,,Tudor M. Dixon,REP,666,0,666
Barry,"Yankee Springs Township, Precinct 1",Governor,,Tudor M. Dixon,REP,757,285,"1,042"
Barry,"Yankee Springs Township, Precinct 2",Governor,,Tudor M. Dixon,REP,557,267,824
Barry,"City of Hastings, Precinct 1H",Governor,,Mary Buzuma,LIB,8,2,10
Barry,"City of Hastings, Precinct 2H",Governor,,Mary Buzuma,LIB,4,0,4
Barry,"City of Hastings, Precinct 3H",Governor,,Mary Buzuma,LIB,7,0,7
Barry,"City of Hastings, Precinct 4H",Governor,,Mary Buzuma,LIB,9,0,9
Barry,"Assyria Township, Precinct 1",Governor,,Mary Buzuma,LIB,10,0,10
Barry,"Baltimore Township, Precinct 1",Governor,,Mary Buzuma,LIB,6,1,7
Barry,"Barry Township, Precinct 1",Governor,,Mary Buzuma,LIB,13,1,14
Barry,"Carleton Township, Precinct 1",Governor,,Mary Buzuma,LIB,15,0,15
Barry,"Castleton Township, Precinct 1",Governor,,Mary Buzuma,LIB,18,0,18
Barry,"Hastings Township, Precinct 1",Governor,,Mary Buzuma,LIB,10,5,15
Barry,"Hope Township, Precinct 1",Governor,,Mary Buzuma,LIB,13,3,16
Barry,"Irving Township, Precinct 1",Governor,,Mary Buzuma,LIB,15,4,19
Barry,"Johnstown Township, Precinct 1",Governor,,Mary Buzuma,LIB,5,10,15
Barry,"Maple Grove Township, Precinct 1",Governor,,Mary Buzuma,LIB,5,0,5
Barry,"Orangeville Township, Precinct 1",Governor,,Mary Buzuma,LIB,11,3,14
Barry,"Prairieville Township, Precinct 1",Governor,,Mary Buzuma,LIB,7,5,12
Barry,"Rutland Township, Precinct 1",Governor,,Mary Buzuma,LIB,8,1,9
Barry,"Rutland Township, Precinct 2",Governor,,Mary Buzuma,LIB,10,5,15
Barry,"Thornapple Township, Precinct 1",Governor,,Mary Buzuma,LIB,9,5,14
Barry,"Thornapple Township, Precinct 2",Governor,,Mary Buzuma,LIB,11,4,15
Barry,"Thornapple Township, Precinct 3",Governor,,Mary Buzuma,LIB,18,4,22
Barry,"Woodland Township, Precinct 1",Governor,,Mary Buzuma,LIB,7,0,7
Barry,"Yankee Springs Township, Precinct 1",Governor,,Mary Buzuma,LIB,14,11,25
Barry,"Yankee Springs Township, Precinct 2",Governor,,Mary Buzuma,LIB,4,3,7
Barry,"City of Hastings, Precinct 1H",Governor,,Donna Brandenburg,UST,3,1,4
Barry,"City of Hastings, Precinct 2H",Governor,,Donna Brandenburg,UST,8,4,12
Barry,"City of Hastings, Precinct 3H",Governor,,Donna Brandenburg,UST,4,1,5
Barry,"City of Hastings, Precinct 4H",Governor,,Donna Brandenburg,UST,1,1,2
Barry,"Assyria Township, Precinct 1",Governor,,Donna Brandenburg,UST,2,0,2
Barry,"Baltimore Township, Precinct 1",Governor,,Donna Brandenburg,UST,8,2,10
Barry,"Barry Township, Precinct 1",Governor,,Donna Brandenburg,UST,2,2,4
Barry,"Carleton Township, Precinct 1",Governor,,Donna Brandenburg,UST,6,0,6
Barry,"Castleton Township, Precinct 1",Governor,,Donna Brandenburg,UST,10,0,10
Barry,"Hastings Township, Precinct 1",Governor,,Donna Brandenburg,UST,5,2,7
Barry,"Hope Township, Precinct 1",Governor,,Donna Brandenburg,UST,3,3,6
Barry,"Irving Township, Precinct 1",Governor,,Donna Brandenburg,UST,6,3,9
Barry,"Johnstown Township, Precinct 1",Governor,,Donna Brandenburg,UST,4,7,11
Barry,"Maple Grove Township, Precinct 1",Governor,,Donna Brandenburg,UST,5,0,5
Barry,"Orangeville Township, Precinct 1",Governor,,Donna Brandenburg,UST,7,6,13
Barry,"Prairieville Township, Precinct 1",Governor,,Donna Brandenburg,UST,1,3,4
Barry,"Rutland Township, Precinct 1",Governor,,Donna Brandenburg,UST,3,1,4
Barry,"Rutland Township, Precinct 2",Governor,,Donna Brandenburg,UST,3,1,4
Barry,"Thornapple Township, Precinct 1",Governor,,Donna Brandenburg,UST,1,2,3
Barry,"Thornapple Township, Precinct 2",Governor,,Donna Brandenburg,UST,1,1,2
Barry,"Thornapple Township, Precinct 3",Governor,,Donna Brandenburg,UST,8,4,12
Barry,"Woodland Township, Precinct 1",Governor,,Donna Brandenburg,UST,4,0,4
Barry,"Yankee Springs Township, Precinct 1",Governor,,Donna Brandenburg,UST,3,5,8
Barry,"Yankee Springs Township, Precinct 2",Governor,,Donna Brandenburg,UST,6,0,6
Barry,"City of Hastings, Precinct 1H",Governor,,Kevin Hogan,GRN,4,1,5
Barry,"City of Hastings, Precinct 2H",Governor,,Kevin Hogan,GRN,4,1,5
Barry,"City of Hastings, Precinct 3H",Governor,,Kevin Hogan,GRN,2,0,2
Barry,"City of Hastings, Precinct 4H",Governor,,Kevin Hogan,GRN,0,0,0
Barry,"Assyria Township, Precinct 1",Governor,,Kevin Hogan,GRN,4,0,4
Barry,"Baltimore Township, Precinct 1",Governor,,Kevin Hogan,GRN,3,2,5
Barry,"Barry Township, Precinct 1",Governor,,Kevin Hogan,GRN,3,4,7
Barry,"Carleton Township, Precinct 1",Governor,,Kevin Hogan,GRN,4,0,4
Barry,"Castleton Township, Precinct 1",Governor,,Kevin Hogan,GRN,10,0,10
Barry,"Hastings Township, Precinct 1",Governor,,Kevin Hogan,GRN,4,2,6
Barry,"Hope Township, Precinct 1",Governor,,Kevin Hogan,GRN,2,2,4
Barry,"Irving Township, Precinct 1",Governor,,Kevin Hogan,GRN,4,0,4
Barry,"Johnstown Township, Precinct 1",Governor,,Kevin Hogan,GRN,6,0,6
Barry,"Maple Grove Township, Precinct 1",Governor,,Kevin Hogan,GRN,1,0,1
Barry,"Orangeville Township, Precinct 1",Governor,,Kevin Hogan,GRN,5,1,6
Barry,"Prairieville Township, Precinct 1",Governor,,Kevin Hogan,GRN,2,3,5
Barry,"Rutland Township, Precinct 1",Governor,,Kevin Hogan,GRN,1,0,1
Barry,"Rutland Township, Precinct 2",Governor,,Kevin Hogan,GRN,4,1,5
Barry,"Thornapple Township, Precinct 1",Governor,,Kevin Hogan,GRN,0,3,3
Barry,"Thornapple Township, Precinct 2",Governor,,Kevin Hogan,GRN,5,2,7
Barry,"Thornapple Township, Precinct 3",Governor,,Kevin Hogan,GRN,1,1,2
Barry,"Woodland Township, Precinct 1",Governor,,Kevin Hogan,GRN,4,0,4
Barry,"Yankee Springs Township, Precinct 1",Governor,,Kevin Hogan,GRN,1,0,1
Barry,"Yankee Springs Township, Precinct 2",Governor,,Kevin Hogan,GRN,0,0,0
Barry,"City of Hastings, Precinct 1H",Governor,,Daryl M. Simpson,NLP,1,0,1
Barry,"City of Hastings, Precinct 2H",Governor,,Daryl M. Simpson,NLP,1,1,2
Barry,"City of Hastings, Precinct 3H",Governor,,Daryl M. Simpson,NLP,4,0,4
Barry,"City of Hastings, Precinct 4H",Governor,,Daryl M. Simpson,NLP,0,0,0
Barry,"Assyria Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,2,0,2
Barry,"Baltimore Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,3,0,3
Barry,"Barry Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,4,0,4
Barry,"Carleton Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,0,1
Barry,"Castleton Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,4,0,4
Barry,"Hastings Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,1,2
Barry,"Hope Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,0,1
Barry,"Irving Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,0,1
Barry,"Johnstown Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,1,2
Barry,"Maple Grove Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,2,0,2
Barry,"Orangeville Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,1,2
Barry,"Prairieville Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,0,0,0
Barry,"Rutland Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,2,0,2
Barry,"Rutland Township, Precinct 2",Governor,,Daryl M. Simpson,NLP,1,0,1
Barry,"Thornapple Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,1,2
Barry,"Thornapple Township, Precinct 2",Governor,,Daryl M. Simpson,NLP,0,0,0
Barry,"Thornapple Township, Precinct 3",Governor,,Daryl M. Simpson,NLP,3,0,3
Barry,"Woodland Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,4,0,4
Barry,"Yankee Springs Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,0,1,1
Barry,"Yankee Springs Township, Precinct 2",Governor,,Daryl M. Simpson,NLP,0,0,0
Barry,"City of Hastings, Precinct 1H",Governor,,,Write-ins,2,1,3
Barry,"City of Hastings, Precinct 2H",Governor,,,Write-ins,0,0,0
Barry,"City of Hastings, Precinct 3H",Governor,,,Write-ins,1,0,1
Barry,"City of Hastings, Precinct 4H",Governor,,,Write-ins,2,1,3
Barry,"Assyria Township, Precinct 1",Governor,,,Write-ins,0,0,0
Barry,"Baltimore Township, Precinct 1",Governor,,,Write-ins,1,1,2
Barry,"Barry Township, Precinct 1",Governor,,,Write-ins,0,1,1
Barry,"Carleton Township, Precinct 1",Governor,,,Write-ins,1,0,1
Barry,"Castleton Township, Precinct 1",Governor,,,Write-ins,0,0,0
Barry,"Hastings Township, Precinct 1",Governor,,,Write-ins,1,0,1
Barry,"Hope Township, Precinct 1",Governor,,,Write-ins,2,0,2
Barry,"Irving Township, Precinct 1",Governor,,,Write-ins,1,1,2
Barry,"Johnstown Township, Precinct 1",Governor,,,Write-ins,0,1,1
Barry,"Maple Grove Township, Precinct 1",Governor,,,Write-ins,3,0,3
Barry,"Orangeville Township, Precinct 1",Governor,,,Write-ins,1,0,1
Barry,"Prairieville Township, Precinct 1",Governor,,,Write-ins,1,0,1
Barry,"Rutland Township, Precinct 1",Governor,,,Write-ins,2,1,3
Barry,"Rutland Township, Precinct 2",Governor,,,Write-ins,1,0,1
Barry,"Thornapple Township, Precinct 1",Governor,,,Write-ins,0,2,2
Barry,"Thornapple Township, Precinct 2",Governor,,,Write-ins,3,0,3
Barry,"Thornapple Township, Precinct 3",Governor,,,Write-ins,2,0,2
Barry,"Woodland Township, Precinct 1",Governor,,,Write-ins,0,0,0
Barry,"Yankee Springs Township, Precinct 1",Governor,,,Write-ins,1,0,1
Barry,"Yankee Springs Township, Precinct 2",Governor,,,Write-ins,0,0,0
Barry,"City of Hastings, Precinct 1H",Secretary of State,,Jocelyn Benton,DEM,196,262,458
Barry,"City of Hastings, Precinct 2H",Secretary of State,,Jocelyn Benton,DEM,202,142,344
Barry,"City of Hastings, Precinct 3H",Secretary of State,,Jocelyn Benton,DEM,177,142,319
Barry,"City of Hastings, Precinct 4H",Secretary of State,,Jocelyn Benton,DEM,223,232,455
Barry,"Assyria Township, Precinct 1",Secretary of State,,Jocelyn Benton,DEM,305,0,305
Barry,"Baltimore Township, Precinct 1",Secretary of State,,Jocelyn Benton,DEM,180,114,294
