county,precinct,office,district,party,candidate,absentee,election_day,votes
Kalamazoo,Ross Twp. 1,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Ross Twp. 2,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Schoolcraft Twp. 1,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Schoolcraft Twp. 2,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Schoolcraft Twp. 3,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Schoolcraft Twp. 4,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Texas Twp. 1,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Texas Twp. 2,Straight Party,,GRN,Green,1,0,1
Kalamazoo,Texas Twp. 3,Straight Party,,GRN,Green,1,1,2
Kalamazoo,Texas Twp. 4,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Texas Twp. 5,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Texas Twp. 6,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Wakeshma Twp. 1,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Galesburg City 1,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Kalamazoo City 1,Straight Party,,GRN,Green,1,0,1
Kalamazoo,Kalamazoo City 2,Straight Party,,GRN,Green,0,4,4
Kalamazoo,Kalamazoo City 3,Straight Party,,GRN,Green,1,3,4
Kalamazoo,Kalamazoo City 4,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 5,Straight Party,,GRN,Green,0,3,3
Kalamazoo,Kalamazoo City 6,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 7,Straight Party,,GRN,Green,0,3,3
Kalamazoo,Kalamazoo City 8,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Kalamazoo City 9,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 10,Straight Party,,GRN,Green,0,3,3
Kalamazoo,Kalamazoo City 11,Straight Party,,GRN,Green,2,3,5
Kalamazoo,Kalamazoo City 12,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 13,Straight Party,,GRN,Green,1,3,4
Kalamazoo,Kalamazoo City 14,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Kalamazoo City 15,Straight Party,,GRN,Green,1,1,2
Kalamazoo,Kalamazoo City 16,Straight Party,,GRN,Green,1,3,4
Kalamazoo,Kalamazoo City 17,Straight Party,,GRN,Green,1,1,2
Kalamazoo,Kalamazoo City 18,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Kalamazoo City 19,Straight Party,,GRN,Green,1,3,4
Kalamazoo,Kalamazoo City 20,Straight Party,,GRN,Green,1,1,2
Kalamazoo,Kalamazoo City 21,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 22,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Kalamazoo City 23,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 24,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 25,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 26,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Kalamazoo City 27,Straight Party,,GRN,Green,0,2,2
Kalamazoo,Parchment City 1,Straight Party,,GRN,Green,0,2,2
Kalamazoo,Portage City 1,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 2,Straight Party,,GRN,Green,1,2,3
Kalamazoo,Portage City 3,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 4,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 5,Straight Party,,GRN,Green,1,0,1
Kalamazoo,Portage City 6,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 7,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 8,Straight Party,,GRN,Green,1,0,1
Kalamazoo,Portage City 9,Straight Party,,GRN,Green,0,1,1
Kalamazoo,Portage City 10,Straight Party,,GRN,Green,0,2,2
Kalamazoo,Portage City 11,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 12,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 13,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 14,Straight Party,,GRN,Green,0,2,2
Kalamazoo,Portage City 15,Straight Party,,GRN,Green,1,0,1
Kalamazoo,Portage City 16,Straight Party,,GRN,Green,0,2,2
Kalamazoo,Portage City 17,Straight Party,,GRN,Green,0,3,3
Kalamazoo,Portage City 18,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Portage City 19,Straight Party,,GRN,Green,0,0,0
Kalamazoo,Alamo Twp. 1,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Alamo Twp. 2,Straight Party,,NLP,Natural Law,1,1,2
Kalamazoo,Brady Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Brady Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Charleston Twp. 1,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Climax Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Comstock Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Comstock Twp. 2,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Comstock Twp. 3,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Comstock Twp. 4,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Comstock Twp. 5,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Comstock Twp. 6,Straight Party,,NLP,Natural Law,2,1,3
Kalamazoo,Comstock Twp. 7,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Cooper Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Cooper Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Cooper Twp. 3,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Cooper Twp. 4,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Cooper Twp. 5,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo Twp. 1,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo Twp. 3,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo Twp. 4,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo Twp. 5,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo Twp. 6,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo Twp. 7,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo Twp. 8,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo Twp. 9,Straight Party,,NLP,Natural Law,2,1,3
Kalamazoo,Kalamazoo Twp. 10,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Oshtemo Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Oshtemo Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Oshtemo Twp. 3,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Oshtemo Twp. 4,Straight Party,,NLP,Natural Law,0,2,2
Kalamazoo,Oshtemo Twp. 5,Straight Party,,NLP,Natural Law,1,1,2
Kalamazoo,Oshtemo Twp. 6,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Oshtemo Twp. 7,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Oshtemo Twp. 8,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Oshtemo Twp. 9,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Oshtemo Twp. 10,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Pavilion Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Pavilion Twp. 2,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Pavilion Twp. 3,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Prairie Ronde Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Richland Twp. 1,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Richland Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Richland Twp. 3,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Ross Twp. 1,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Ross Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Schoolcraft Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Schoolcraft Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Schoolcraft Twp. 3,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Schoolcraft Twp. 4,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Texas Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Texas Twp. 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Texas Twp. 3,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Texas Twp. 4,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Texas Twp. 5,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Texas Twp. 6,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Wakeshma Twp. 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Galesburg City 1,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 2,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 3,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 4,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 5,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 6,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 7,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Kalamazoo City 8,Straight Party,,NLP,Natural Law,1,1,2
Kalamazoo,Kalamazoo City 9,Straight Party,,NLP,Natural Law,0,2,2
Kalamazoo,Kalamazoo City 10,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 11,Straight Party,,NLP,Natural Law,0,2,2
Kalamazoo,Kalamazoo City 12,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 13,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 14,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 15,Straight Party,,NLP,Natural Law,0,2,2
Kalamazoo,Kalamazoo City 16,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 17,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 18,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 19,Straight Party,,NLP,Natural Law,1,3,4
Kalamazoo,Kalamazoo City 20,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 21,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 22,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 23,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Kalamazoo City 24,Straight Party,,NLP,Natural Law,1,0,1
Kalamazoo,Kalamazoo City 25,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Kalamazoo City 26,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Kalamazoo City 27,Straight Party,,NLP,Natural Law,1,1,2
Kalamazoo,Parchment City 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 1,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 2,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Portage City 3,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Portage City 4,Straight Party,,NLP,Natural Law,1,1,2
Kalamazoo,Portage City 5,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 6,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 7,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 8,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Portage City 9,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Portage City 10,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 11,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 12,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 13,Straight Party,,NLP,Natural Law,2,1,3
Kalamazoo,Portage City 14,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Portage City 15,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Portage City 16,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 17,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Portage City 18,Straight Party,,NLP,Natural Law,0,0,0
Kalamazoo,Portage City 19,Straight Party,,NLP,Natural Law,0,1,1
Kalamazoo,Alamo Twp. 1,Governor,,DEM,Gretchen Whitmer,168,164,332
Kalamazoo,Alamo Twp. 2,Governor,,DEM,Gretchen Whitmer,355,232,587
Kalamazoo,Brady Twp. 1,Governor,,DEM,Gretchen Whitmer,253,285,538
Kalamazoo,Brady Twp. 2,Governor,,DEM,Gretchen Whitmer,196,182,378
Kalamazoo,Charleston Twp. 1,Governor,,DEM,Gretchen Whitmer,218,228,446
Kalamazoo,Climax Twp. 1,Governor,,DEM,Gretchen Whitmer,245,217,462
Kalamazoo,Comstock Twp. 1,Governor,,DEM,Gretchen Whitmer,323,308,631
Kalamazoo,Comstock Twp. 2,Governor,,DEM,Gretchen Whitmer,317,329,646
Kalamazoo,Comstock Twp. 3,Governor,,DEM,Gretchen Whitmer,244,257,501
Kalamazoo,Comstock Twp. 4,Governor,,DEM,Gretchen Whitmer,312,235,547
Kalamazoo,Comstock Twp. 5,Governor,,DEM,Gretchen Whitmer,333,283,616
Kalamazoo,Comstock Twp. 6,Governor,,DEM,Gretchen Whitmer,318,161,479
Kalamazoo,Comstock Twp. 7,Governor,,DEM,Gretchen Whitmer,265,307,572
Kalamazoo,Cooper Twp. 1,Governor,,DEM,Gretchen Whitmer,180,183,363
Kalamazoo,Cooper Twp. 2,Governor,,DEM,Gretchen Whitmer,273,209,482
Kalamazoo,Cooper Twp. 3,Governor,,DEM,Gretchen Whitmer,460,411,871
Kalamazoo,Cooper Twp. 4,Governor,,DEM,Gretchen Whitmer,440,361,801
Kalamazoo,Cooper Twp. 5,Governor,,DEM,Gretchen Whitmer,78,191,269
Kalamazoo,Kalamazoo Twp. 1,Governor,,DEM,Gretchen Whitmer,47,81,128
Kalamazoo,Kalamazoo Twp. 2,Governor,,DEM,Gretchen Whitmer,172,257,429
Kalamazoo,Kalamazoo Twp. 3,Governor,,DEM,Gretchen Whitmer,671,520,1191
Kalamazoo,Kalamazoo Twp. 4,Governor,,DEM,Gretchen Whitmer,410,455,865
Kalamazoo,Kalamazoo Twp. 5,Governor,,DEM,Gretchen Whitmer,365,324,689
Kalamazoo,Kalamazoo Twp. 6,Governor,,DEM,Gretchen Whitmer,381,389,770
Kalamazoo,Kalamazoo Twp. 7,Governor,,DEM,Gretchen Whitmer,566,442,1008
Kalamazoo,Kalamazoo Twp. 8,Governor,,DEM,Gretchen Whitmer,281,330,611
Kalamazoo,Kalamazoo Twp. 9,Governor,,DEM,Gretchen Whitmer,219,256,475
Kalamazoo,Kalamazoo Twp. 10,Governor,,DEM,Gretchen Whitmer,344,343,687
Kalamazoo,Oshtemo Twp. 1,Governor,,DEM,Gretchen Whitmer,308,203,511
Kalamazoo,Oshtemo Twp. 2,Governor,,DEM,Gretchen Whitmer,513,456,969
Kalamazoo,Oshtemo Twp. 3,Governor,,DEM,Gretchen Whitmer,521,293,814
Kalamazoo,Oshtemo Twp. 4,Governor,,DEM,Gretchen Whitmer,483,307,790
Kalamazoo,Oshtemo Twp. 5,Governor,,DEM,Gretchen Whitmer,212,322,534
Kalamazoo,Oshtemo Twp. 6,Governor,,DEM,Gretchen Whitmer,417,219,636
Kalamazoo,Oshtemo Twp. 7,Governor,,DEM,Gretchen Whitmer,348,287,635
Kalamazoo,Oshtemo Twp. 8,Governor,,DEM,Gretchen Whitmer,233,206,439
Kalamazoo,Oshtemo Twp. 9,Governor,,DEM,Gretchen Whitmer,549,420,969
Kalamazoo,Oshtemo Twp. 10,Governor,,DEM,Gretchen Whitmer,219,156,375
Kalamazoo,Pavilion Twp. 1,Governor,,DEM,Gretchen Whitmer,349,341,690
Kalamazoo,Pavilion Twp. 2,Governor,,DEM,Gretchen Whitmer,161,137,298
Kalamazoo,Pavilion Twp. 3,Governor,,DEM,Gretchen Whitmer,170,221,391
Kalamazoo,Prairie Ronde Twp. 1,Governor,,DEM,Gretchen Whitmer,0,520,520
Kalamazoo,Richland Twp. 1,Governor,,DEM,Gretchen Whitmer,488,432,920
Kalamazoo,Richland Twp. 2,Governor,,DEM,Gretchen Whitmer,333,247,580
Kalamazoo,Richland Twp. 3,Governor,,DEM,Gretchen Whitmer,497,376,873
Kalamazoo,Ross Twp. 1,Governor,,DEM,Gretchen Whitmer,399,274,673
Kalamazoo,Ross Twp. 2,Governor,,DEM,Gretchen Whitmer,493,231,724
Kalamazoo,Schoolcraft Twp. 1,Governor,,DEM,Gretchen Whitmer,336,189,525
Kalamazoo,Schoolcraft Twp. 2,Governor,,DEM,Gretchen Whitmer,162,169,331
Kalamazoo,Schoolcraft Twp. 3,Governor,,DEM,Gretchen Whitmer,451,494,945
Kalamazoo,Schoolcraft Twp. 4,Governor,,DEM,Gretchen Whitmer,222,169,391
Kalamazoo,Texas Twp. 1,Governor,,DEM,Gretchen Whitmer,413,321,734
Kalamazoo,Texas Twp. 2,Governor,,DEM,Gretchen Whitmer,392,275,667
Kalamazoo,Texas Twp. 3,Governor,,DEM,Gretchen Whitmer,422,297,719
Kalamazoo,Texas Twp. 4,Governor,,DEM,Gretchen Whitmer,650,501,1151
Kalamazoo,Texas Twp. 5,Governor,,DEM,Gretchen Whitmer,693,428,1121
Kalamazoo,Texas Twp. 6,Governor,,DEM,Gretchen Whitmer,583,416,999
Kalamazoo,Wakeshma Twp. 1,Governor,,DEM,Gretchen Whitmer,0,202,202
Kalamazoo,Galesburg City 1,Governor,,DEM,Gretchen Whitmer,0,369,369
Kalamazoo,Kalamazoo City 1,Governor,,DEM,Gretchen Whitmer,377,352,729
Kalamazoo,Kalamazoo City 2,Governor,,DEM,Gretchen Whitmer,222,302,524
Kalamazoo,Kalamazoo City 3,Governor,,DEM,Gretchen Whitmer,261,528,789
Kalamazoo,Kalamazoo City 4,Governor,,DEM,Gretchen Whitmer,102,251,353
Kalamazoo,Kalamazoo City 5,Governor,,DEM,Gretchen Whitmer,589,669,1258
Kalamazoo,Kalamazoo City 6,Governor,,DEM,Gretchen Whitmer,512,368,880
Kalamazoo,Kalamazoo City 7,Governor,,DEM,Gretchen Whitmer,361,353,714
Kalamazoo,Kalamazoo City 8,Governor,,DEM,Gretchen Whitmer,184,331,515
Kalamazoo,Kalamazoo City 9,Governor,,DEM,Gretchen Whitmer,213,343,556
Kalamazoo,Kalamazoo City 10,Governor,,DEM,Gretchen Whitmer,435,432,867
Kalamazoo,Kalamazoo City 11,Governor,,DEM,Gretchen Whitmer,198,328,526
Kalamazoo,Kalamazoo City 12,Governor,,DEM,Gretchen Whitmer,500,450,950
Kalamazoo,Kalamazoo City 13,Governor,,DEM,Gretchen Whitmer,89,235,324
Kalamazoo,Kalamazoo City 14,Governor,,DEM,Gretchen Whitmer,170,263,433
Kalamazoo,Kalamazoo City 15,Governor,,DEM,Gretchen Whitmer,250,471,721
Kalamazoo,Kalamazoo City 16,Governor,,DEM,Gretchen Whitmer,436,526,962
Kalamazoo,Kalamazoo City 17,Governor,,DEM,Gretchen Whitmer,331,406,737
Kalamazoo,Kalamazoo City 18,Governor,,DEM,Gretchen Whitmer,338,391,729
Kalamazoo,Kalamazoo City 19,Governor,,DEM,Gretchen Whitmer,328,469,797
Kalamazoo,Kalamazoo City 20,Governor,,DEM,Gretchen Whitmer,597,653,1250
Kalamazoo,Kalamazoo City 21,Governor,,DEM,Gretchen Whitmer,520,397,917
Kalamazoo,Kalamazoo City 22,Governor,,DEM,Gretchen Whitmer,500,532,1032
Kalamazoo,Kalamazoo City 23,Governor,,DEM,Gretchen Whitmer,287,218,505
Kalamazoo,Kalamazoo City 24,Governor,,DEM,Gretchen Whitmer,234,300,534
Kalamazoo,Kalamazoo City 25,Governor,,DEM,Gretchen Whitmer,419,405,824
Kalamazoo,Kalamazoo City 26,Governor,,DEM,Gretchen Whitmer,550,410,960
Kalamazoo,Kalamazoo City 27,Governor,,DEM,Gretchen Whitmer,219,251,470
Kalamazoo,Parchment City 1,Governor,,DEM,Gretchen Whitmer,0,527,527
Kalamazoo,Portage City 1,Governor,,DEM,Gretchen Whitmer,406,271,677
Kalamazoo,Portage City 2,Governor,,DEM,Gretchen Whitmer,196,303,499
Kalamazoo,Portage City 3,Governor,,DEM,Gretchen Whitmer,470,244,714
Kalamazoo,Portage City 4,Governor,,DEM,Gretchen Whitmer,399,279,678
Kalamazoo,Portage City 5,Governor,,DEM,Gretchen Whitmer,405,329,734
Kalamazoo,Portage City 6,Governor,,DEM,Gretchen Whitmer,448,340,788
Kalamazoo,Portage City 7,Governor,,DEM,Gretchen Whitmer,219,274,493
Kalamazoo,Portage City 8,Governor,,DEM,Gretchen Whitmer,631,475,1106
Kalamazoo,Portage City 9,Governor,,DEM,Gretchen Whitmer,436,445,881
Kalamazoo,Portage City 10,Governor,,DEM,Gretchen Whitmer,446,325,771
Kalamazoo,Portage City 11,Governor,,DEM,Gretchen Whitmer,548,442,990
Kalamazoo,Portage City 12,Governor,,DEM,Gretchen Whitmer,600,236,836
Kalamazoo,Portage City 13,Governor,,DEM,Gretchen Whitmer,529,484,1013
Kalamazoo,Portage City 14,Governor,,DEM,Gretchen Whitmer,469,420,889
Kalamazoo,Portage City 15,Governor,,DEM,Gretchen Whitmer,381,328,709
Kalamazoo,Portage City 16,Governor,,DEM,Gretchen Whitmer,554,441,995
Kalamazoo,Portage City 17,Governor,,DEM,Gretchen Whitmer,438,337,775
Kalamazoo,Portage City 18,Governor,,DEM,Gretchen Whitmer,617,398,1015
Kalamazoo,Portage City 19,Governor,,DEM,Gretchen Whitmer,369,332,701
Kalamazoo,Alamo Twp. 1,Governor,,REP,Tudor M. Dixon,138,302,440
Kalamazoo,Alamo Twp. 2,Governor,,REP,Tudor M. Dixon,219,538,757
Kalamazoo,Brady Twp. 1,Governor,,REP,Tudor M. Dixon,190,465,655
Kalamazoo,Brady Twp. 2,Governor,,REP,Tudor M. Dixon,145,573,718
Kalamazoo,Charleston Twp. 1,Governor,,REP,Tudor M. Dixon,170,406,576
Kalamazoo,Climax Twp. 1,Governor,,REP,Tudor M. Dixon,156,552,708
Kalamazoo,Comstock Twp. 1,Governor,,REP,Tudor M. Dixon,170,496,666
Kalamazoo,Comstock Twp. 2,Governor,,REP,Tudor M. Dixon,140,330,470
Kalamazoo,Comstock Twp. 3,Governor,,REP,Tudor M. Dixon,149,364,513
Kalamazoo,Comstock Twp. 4,Governor,,REP,Tudor M. Dixon,168,342,510
Kalamazoo,Comstock Twp. 5,Governor,,REP,Tudor M. Dixon,159,238,397
Kalamazoo,Comstock Twp. 6,Governor,,REP,Tudor M. Dixon,139,245,384
Kalamazoo,Comstock Twp. 7,Governor,,REP,Tudor M. Dixon,53,154,207
Kalamazoo,Cooper Twp. 1,Governor,,REP,Tudor M. Dixon,91,279,370
Kalamazoo,Cooper Twp. 2,Governor,,REP,Tudor M. Dixon,117,319,436
Kalamazoo,Cooper Twp. 3,Governor,,REP,Tudor M. Dixon,209,424,633
Kalamazoo,Cooper Twp. 4,Governor,,REP,Tudor M. Dixon,354,587,941
Kalamazoo,Cooper Twp. 5,Governor,,REP,Tudor M. Dixon,18,98,116
Kalamazoo,Kalamazoo Twp. 1,Governor,,REP,Tudor M. Dixon,9,58,67
Kalamazoo,Kalamazoo Twp. 2,Governor,,REP,Tudor M. Dixon,42,176,218
Kalamazoo,Kalamazoo Twp. 3,Governor,,REP,Tudor M. Dixon,213,265,478
Kalamazoo,Kalamazoo Twp. 4,Governor,,REP,Tudor M. Dixon,49,164,213
Kalamazoo,Kalamazoo Twp. 5,Governor,,REP,Tudor M. Dixon,72,165,237
Kalamazoo,Kalamazoo Twp. 6,Governor,,REP,Tudor M. Dixon,69,118,187
Kalamazoo,Kalamazoo Twp. 7,Governor,,REP,Tudor M. Dixon,204,359,563
Kalamazoo,Kalamazoo Twp. 8,Governor,,REP,Tudor M. Dixon,68,146,214
Kalamazoo,Kalamazoo Twp. 9,Governor,,REP,Tudor M. Dixon,31,124,155
Kalamazoo,Kalamazoo Twp. 10,Governor,,REP,Tudor M. Dixon,77,183,260
Kalamazoo,Oshtemo Twp. 1,Governor,,REP,Tudor M. Dixon,155,334,489
Kalamazoo,Oshtemo Twp. 2,Governor,,REP,Tudor M. Dixon,217,495,712
Kalamazoo,Oshtemo Twp. 3,Governor,,REP,Tudor M. Dixon,157,212,369
Kalamazoo,Oshtemo Twp. 4,Governor,,REP,Tudor M. Dixon,161,158,319
Kalamazoo,Oshtemo Twp. 5,Governor,,REP,Tudor M. Dixon,66,64,130
Kalamazoo,Oshtemo Twp. 6,Governor,,REP,Tudor M. Dixon,186,130,316
Kalamazoo,Oshtemo Twp. 7,Governor,,REP,Tudor M. Dixon,146,166,312
Kalamazoo,Oshtemo Twp. 8,Governor,,REP,Tudor M. Dixon,75,127,202
Kalamazoo,Oshtemo Twp. 9,Governor,,REP,Tudor M. Dixon,178,279,457
Kalamazoo,Oshtemo Twp. 10,Governor,,REP,Tudor M. Dixon,105,180,285
Kalamazoo,Pavilion Twp. 1,Governor,,REP,Tudor M. Dixon,192,509,701
Kalamazoo,Pavilion Twp. 2,Governor,,REP,Tudor M. Dixon,106,359,465
Kalamazoo,Pavilion Twp. 3,Governor,,REP,Tudor M. Dixon,74,269,343
Kalamazoo,Prairie Ronde Twp. 1,Governor,,REP,Tudor M. Dixon,0,792,792
Kalamazoo,Richland Twp. 1,Governor,,REP,Tudor M. Dixon,269,554,823
Kalamazoo,Richland Twp. 2,Governor,,REP,Tudor M. Dixon,205,395,600
Kalamazoo,Richland Twp. 3,Governor,,REP,Tudor M. Dixon,279,541,820
Kalamazoo,Ross Twp. 1,Governor,,REP,Tudor M. Dixon,222,559,781
Kalamazoo,Ross Twp. 2,Governor,,REP,Tudor M. Dixon,327,477,804
Kalamazoo,Schoolcraft Twp. 1,Governor,,REP,Tudor M. Dixon,198,341,539
Kalamazoo,Schoolcraft Twp. 2,Governor,,REP,Tudor M. Dixon,69,250,319
Kalamazoo,Schoolcraft Twp. 3,Governor,,REP,Tudor M. Dixon,219,574,793
Kalamazoo,Schoolcraft Twp. 4,Governor,,REP,Tudor M. Dixon,132,346,478
Kalamazoo,Texas Twp. 1,Governor,,REP,Tudor M. Dixon,260,554,814
Kalamazoo,Texas Twp. 2,Governor,,REP,Tudor M. Dixon,243,476,719
Kalamazoo,Texas Twp. 3,Governor,,REP,Tudor M. Dixon,164,242,406
Kalamazoo,Texas Twp. 4,Governor,,REP,Tudor M. Dixon,247,466,713
