county,precinct,office,district,party,candidate,election_day,absentee,votes
Clare,"Franklin Township, Precinct 1",Straight Party,,LIB,,,,1
Clare,"Freeman Township, Precinct 1",Straight Party,,LIB,,,,2
Clare,"Frost Township, Precinct 1",Straight Party,,LIB,,,,3
Clare,"Garfield Township, Precinct 1",Straight Party,,LIB,,,,3
Clare,"Grant Township, Precinct 1",Straight Party,,LIB,,,,3
Clare,"Greenwood Township, Precinct 1",Straight Party,,LIB,,,,0
Clare,"Hamilton Township, Precinct 1",Straight Party,,LIB,,,,2
Clare,"Hatton Township, Precinct 1",Straight Party,,LIB,,,,4
Clare,"Hayes Township, Precinct 1",Straight Party,,LIB,,,,5
Clare,"Hayes Township, Precinct 2",Straight Party,,LIB,,,,3
Clare,"Lincoln Township, Precinct 1",Straight Party,,LIB,,2,1,3
Clare,"Redding Township, Precinct 1",Straight Party,,LIB,,,,1
Clare,"Sheridan Township, Precinct 1",Straight Party,,LIB,,,,1
Clare,"Summerfield Township, Precinct 1",Straight Party,,LIB,,,,1
Clare,"Surrey Township, Precinct 1",Straight Party,,LIB,,,,4
Clare,"Winterfield Township, Precinct 1",Straight Party,,LIB,,,,1
Clare,"Arthur Township, Precinct 1",Straight Party,,UST,,,,0
Clare,"City of Clare, Precinct 1",Straight Party,,UST,,0,1,1
Clare,"City of Harrison, Precinct 1",Straight Party,,UST,,,,1
Clare,"Franklin Township, Precinct 1",Straight Party,,UST,,,,1
Clare,"Freeman Township, Precinct 1",Straight Party,,UST,,,,1
Clare,"Frost Township, Precinct 1",Straight Party,,UST,,,,2
Clare,"Garfield Township, Precinct 1",Straight Party,,UST,,,,0
Clare,"Grant Township, Precinct 1",Straight Party,,UST,,,,3
Clare,"Greenwood Township, Precinct 1",Straight Party,,UST,,,,1
Clare,"Hamilton Township, Precinct 1",Straight Party,,UST,,,,4
Clare,"Hatton Township, Precinct 1",Straight Party,,UST,,,,0
Clare,"Hayes Township, Precinct 1",Straight Party,,UST,,,,1
Clare,"Hayes Township, Precinct 2",Straight Party,,UST,,,,2
Clare,"Lincoln Township, Precinct 1",Straight Party,,UST,,0,1,1
Clare,"Redding Township, Precinct 1",Straight Party,,UST,,,,0
Clare,"Sheridan Township, Precinct 1",Straight Party,,UST,,,,3
Clare,"Summerfield Township, Precinct 1",Straight Party,,UST,,,,0
Clare,"Surrey Township, Precinct 1",Straight Party,,UST,,,,2
Clare,"Winterfield Township, Precinct 1",Straight Party,,UST,,,,1
Clare,"Arthur Township, Precinct 1",Straight Party,,WCP,,,,1
Clare,"City of Clare, Precinct 1",Straight Party,,WCP,,5,0,5
Clare,"City of Harrison, Precinct 1",Straight Party,,WCP,,,,2
Clare,"Franklin Township, Precinct 1",Straight Party,,WCP,,,,1
Clare,"Freeman Township, Precinct 1",Straight Party,,WCP,,,,3
Clare,"Frost Township, Precinct 1",Straight Party,,WCP,,,,4
Clare,"Garfield Township, Precinct 1",Straight Party,,WCP,,,,5
Clare,"Grant Township, Precinct 1",Straight Party,,WCP,,,,10
Clare,"Greenwood Township, Precinct 1",Straight Party,,WCP,,,,3
Clare,"Hamilton Township, Precinct 1",Straight Party,,WCP,,,,8
Clare,"Hatton Township, Precinct 1",Straight Party,,WCP,,,,3
Clare,"Hayes Township, Precinct 1",Straight Party,,WCP,,,,6
Clare,"Hayes Township, Precinct 2",Straight Party,,WCP,,,,6
Clare,"Lincoln Township, Precinct 1",Straight Party,,WCP,,2,0,2
Clare,"Redding Township, Precinct 1",Straight Party,,WCP,,,,0
Clare,"Sheridan Township, Precinct 1",Straight Party,,WCP,,,,1
Clare,"Summerfield Township, Precinct 1",Straight Party,,WCP,,,,2
Clare,"Surrey Township, Precinct 1",Straight Party,,WCP,,,,3
Clare,"Winterfield Township, Precinct 1",Straight Party,,WCP,,,,1
Clare,"Arthur Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"City of Clare, Precinct 1",Straight Party,,GRN,,2,0,2
Clare,"City of Harrison, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Franklin Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Freeman Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Frost Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Garfield Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Grant Township, Precinct 1",Straight Party,,GRN,,,,1
Clare,"Greenwood Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Hamilton Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Hatton Township, Precinct 1",Straight Party,,GRN,,,,1
Clare,"Hayes Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Hayes Township, Precinct 2",Straight Party,,GRN,,,,0
Clare,"Lincoln Township, Precinct 1",Straight Party,,GRN,,0,0,0
Clare,"Redding Township, Precinct 1",Straight Party,,GRN,,,,1
Clare,"Sheridan Township, Precinct 1",Straight Party,,GRN,,,,1
Clare,"Summerfield Township, Precinct 1",Straight Party,,GRN,,,,0
Clare,"Surrey Township, Precinct 1",Straight Party,,GRN,,,,1
Clare,"Winterfield Township, Precinct 1",Straight Party,,GRN,,,,1
Clare,"Arthur Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"City of Clare, Precinct 1",Straight Party,,NLP,,1,0,1
Clare,"City of Harrison, Precinct 1",Straight Party,,NLP,,,,1
Clare,"Franklin Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Freeman Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Frost Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Garfield Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Grant Township, Precinct 1",Straight Party,,NLP,,,,2
Clare,"Greenwood Township, Precinct 1",Straight Party,,NLP,,,,1
Clare,"Hamilton Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Hatton Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Hayes Township, Precinct 1",Straight Party,,NLP,,,,2
Clare,"Hayes Township, Precinct 2",Straight Party,,NLP,,,,2
Clare,"Lincoln Township, Precinct 1",Straight Party,,NLP,,0,0,0
Clare,"Redding Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Sheridan Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Summerfield Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Surrey Township, Precinct 1",Straight Party,,NLP,,,,2
Clare,"Winterfield Township, Precinct 1",Straight Party,,NLP,,,,0
Clare,"Arthur Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,64
Clare,"City of Clare, Precinct 1",Governor,,DEM,Gretchen Whitmer,327,271,598
Clare,"City of Harrison, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,296
Clare,"Franklin Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,127
Clare,"Freeman Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,272
Clare,"Frost Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,178
Clare,"Garfield Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,367
Clare,"Grant Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,528
Clare,"Greenwood Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,184
Clare,"Hamilton Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,276
Clare,"Hatton Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,138
Clare,"Hayes Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,323
Clare,"Hayes Township, Precinct 2",Governor,,DEM,Gretchen Whitmer,,,366
Clare,"Lincoln Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,152,229,381
Clare,"Redding Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,64
Clare,"Sheridan Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,162
Clare,"Summerfield Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,73
Clare,"Surrey Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,589
Clare,"Winterfield Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,,,71
Clare,"Arthur Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,238
Clare,"City of Clare, Precinct 1",Governor,,REP,Tudor M. Dixon,418,148,566
Clare,"City of Harrison, Precinct 1",Governor,,REP,Tudor M. Dixon,,,410
Clare,"Franklin Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,231
Clare,"Freeman Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,355
Clare,"Frost Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,330
Clare,"Garfield Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,494
Clare,"Grant Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,917
Clare,"Greenwood Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,380
Clare,"Hamilton Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,522
Clare,"Hatton Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,383
Clare,"Hayes Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,545
Clare,"Hayes Township, Precinct 2",Governor,,REP,Tudor M. Dixon,,,500
Clare,"Lincoln Township, Precinct 1",Governor,,REP,Tudor M. Dixon,362,120,482
Clare,"Redding Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,122
Clare,"Sheridan Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,356
Clare,"Summerfield Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,128
Clare,"Surrey Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,828
Clare,"Winterfield Township, Precinct 1",Governor,,REP,Tudor M. Dixon,,,163
Clare,"Arthur Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,4
Clare,"City of Clare, Precinct 1",Governor,,LIB,Mary Buzuma,12,1,13
Clare,"City of Harrison, Precinct 1",Governor,,LIB,Mary Buzuma,,,11
Clare,"Franklin Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,3
Clare,"Freeman Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,9
Clare,"Frost Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,2
Clare,"Garfield Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,9
Clare,"Grant Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,8
Clare,"Greenwood Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,3
Clare,"Hamilton Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,12
Clare,"Hatton Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,7
Clare,"Hayes Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,10
Clare,"Hayes Township, Precinct 2",Governor,,LIB,Mary Buzuma,,,4
Clare,"Lincoln Township, Precinct 1",Governor,,LIB,Mary Buzuma,9,7,16
Clare,"Redding Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,1
Clare,"Sheridan Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,4
Clare,"Summerfield Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,1
Clare,"Surrey Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,12
Clare,"Winterfield Township, Precinct 1",Governor,,LIB,Mary Buzuma,,,2
Clare,"Arthur Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,5
Clare,"City of Clare, Precinct 1",Governor,,UST,Donna Brandenburg,1,3,4
Clare,"City of Harrison, Precinct 1",Governor,,UST,Donna Brandenburg,,,5
Clare,"Franklin Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,4
Clare,"Freeman Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,2
Clare,"Frost Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,4
Clare,"Garfield Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,5
Clare,"Grant Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,8
Clare,"Greenwood Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,0
Clare,"Hamilton Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,9
Clare,"Hatton Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,3
Clare,"Hayes Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,6
Clare,"Hayes Township, Precinct 2",Governor,,UST,Donna Brandenburg,,,5
Clare,"Lincoln Township, Precinct 1",Governor,,UST,Donna Brandenburg,4,3,7
Clare,"Redding Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,2
Clare,"Sheridan Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,4
Clare,"Summerfield Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,0
Clare,"Surrey Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,10
Clare,"Winterfield Township, Precinct 1",Governor,,UST,Donna Brandenburg,,,2
Clare,"Arthur Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,0
Clare,"City of Clare, Precinct 1",Governor,,GRN,Kevin Hogan,3,2,5
Clare,"City of Harrison, Precinct 1",Governor,,GRN,Kevin Hogan,,,3
Clare,"Franklin Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,2
Clare,"Freeman Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,0
Clare,"Frost Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,1
Clare,"Garfield Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,3
Clare,"Grant Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,5
Clare,"Greenwood Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,1
Clare,"Hamilton Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,5
Clare,"Hatton Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,1
Clare,"Hayes Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,1
Clare,"Hayes Township, Precinct 2",Governor,,GRN,Kevin Hogan,,,3
Clare,"Lincoln Township, Precinct 1",Governor,,GRN,Kevin Hogan,1,0,1
Clare,"Redding Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,2
Clare,"Sheridan Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,0
Clare,"Summerfield Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,0
Clare,"Surrey Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,4
Clare,"Winterfield Township, Precinct 1",Governor,,GRN,Kevin Hogan,,,1
Clare,"Arthur Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,2
Clare,"City of Clare, Precinct 1",Governor,,NLP,Daryl M. Simpson,2,0,2
Clare,"City of Harrison, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,2
Clare,"Franklin Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,0
Clare,"Freeman Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,0
Clare,"Frost Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,3
Clare,"Garfield Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,4
Clare,"Grant Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,7
Clare,"Greenwood Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,0
Clare,"Hamilton Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,2
Clare,"Hatton Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,1
Clare,"Hayes Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,3
Clare,"Hayes Township, Precinct 2",Governor,,NLP,Daryl M. Simpson,,,2
Clare,"Lincoln Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,3,0,3
Clare,"Redding Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,0
Clare,"Sheridan Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,0
Clare,"Summerfield Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,0
Clare,"Surrey Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,5
Clare,"Winterfield Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,,,1
Clare,"Arthur Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,69
Clare,"City of Clare, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,308,267,575
Clare,"City of Harrison, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,301
Clare,"Franklin Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,126
Clare,"Freeman Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,272
Clare,"Frost Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,185
Clare,"Garfield Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,367
Clare,"Grant Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,529
Clare,"Greenwood Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,186
Clare,"Hamilton Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,281
Clare,"Hatton Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,137
Clare,"Hayes Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,324
Clare,"Hayes Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,,,358
Clare,"Lincoln Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,147,221,368
Clare,"Redding Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,63
Clare,"Sheridan Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,166
Clare,"Summerfield Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,66
Clare,"Surrey Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,582
Clare,"Winterfield Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,,,76
Clare,"Arthur Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,231
Clare,"City of Clare, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,409,145,554
Clare,"City of Harrison, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,407
Clare,"Franklin Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,229
Clare,"Freeman Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,343
Clare,"Frost Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,317
Clare,"Garfield Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,496
Clare,"Grant Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,901
Clare,"Greenwood Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,371
Clare,"Hamilton Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,513
Clare,"Hatton Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,280
Clare,"Hayes Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,542
Clare,"Hayes Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,,,497
Clare,"Lincoln Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,361,128,489
Clare,"Redding Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,123
Clare,"Sheridan Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,341
Clare,"Summerfield Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,133
Clare,"Surrey Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,827
Clare,"Winterfield Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,,,155
Clare,"Arthur Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,4
Clare,"City of Clare, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,17,3,20
Clare,"City of Harrison, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,8
Clare,"Franklin Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,5
Clare,"Freeman Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,8
Clare,"Frost Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,5
Clare,"Garfield Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,8
Clare,"Grant Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,12
Clare,"Greenwood Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,3
Clare,"Hamilton Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,10
Clare,"Hatton Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,10
Clare,"Hayes Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,10
Clare,"Hayes Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,,,11
Clare,"Lincoln Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,4,5,9
Clare,"Redding Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,3
Clare,"Sheridan Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,4
Clare,"Summerfield Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,2
Clare,"Surrey Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,10
Clare,"Winterfield Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,,,4
Clare,"Arthur Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,4
Clare,"City of Clare, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,8,3,11
Clare,"City of Harrison, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,7
Clare,"Franklin Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,2
Clare,"Freeman Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,6
Clare,"Frost Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,8
Clare,"Garfield Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,6
Clare,"Grant Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,7
Clare,"Greenwood Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,2
Clare,"Hamilton Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,11
Clare,"Hatton Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,6
Clare,"Hayes Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,9
Clare,"Hayes Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,,,5
Clare,"Lincoln Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,9,2,11
Clare,"Redding Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,1
Clare,"Sheridan Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,6
Clare,"Summerfield Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,1
Clare,"Surrey Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,19
Clare,"Winterfield Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,,,2
Clare,"Arthur Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,0
Clare,"City of Clare, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",8,3,11
Clare,"City of Harrison, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,1
Clare,"Franklin Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,0
Clare,"Freeman Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,0
Clare,"Frost Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,0
Clare,"Garfield Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,2
Clare,"Grant Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,4
Clare,"Greenwood Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,0
Clare,"Hamilton Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,5
Clare,"Hatton Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,1
Clare,"Hayes Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,1
Clare,"Hayes Township, Precinct 2",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,5
Clare,"Lincoln Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",3,2,5
Clare,"Redding Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,2
Clare,"Sheridan Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,6
Clare,"Summerfield Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,0
Clare,"Surrey Township, Precinct 1",Secretary of State,,GRN,"Larry James Hutchinson, Jr.",,,6
