county,precinct,office,district,party,candidate,absentee,election_day,votes
Clinton,"Bath Charter Township, Precinct 1",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,157,157
Clinton,"Bath Charter Township, Precinct 1",Ballots Cast,,NON,,0,452,452
Clinton,"Bath Charter Township, Precinct 1",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,4,4
Clinton,"Bath Charter Township, Precinct 1",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,REP,Mark Sanford,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,REP,Donald J. Trump,0,72,72
Clinton,"Bath Charter Township, Precinct 2 - A",President,,REP,Joe Walsh,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - A",President,,REP,Bill Weld,0,2,2
Clinton,"Bath Charter Township, Precinct 2 - A",President,,REP,Uncommitted,0,5,5
Clinton,"Bath Charter Township, Precinct 2 - A",Ballots Cast,,REP,,0,80,80
Clinton,"Bath Charter Township, Precinct 2 - A",President,,REP,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,REP,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Michael Bennet,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Joe Biden,0,206,206
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Michael R. Bloomberg,0,5,5
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Cory Booker,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Pete Buttigieg,0,2,2
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Julián Castro,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,John Delaney,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Tulsi Gabbard,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Amy Klobuchar,0,2,2
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Bernie Sanders,0,153,153
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Joe Sestak,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Tom Steyer,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Elizabeth Warren,0,3,3
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Marianne Williamson,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Andrew Yang,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Uncommitted,0,3,3
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Undervotes,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - A",President,,DEM,Overvotes,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,321,321
Clinton,"Bath Charter Township, Precinct 2 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,139,139
Clinton,"Bath Charter Township, Precinct 2 - A",Ballots Cast,,NON,,0,460,460
Clinton,"Bath Charter Township, Precinct 2 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,7,7
Clinton,"Bath Charter Township, Precinct 2 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,REP,Mark Sanford,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,REP,Donald J. Trump,0,24,24
Clinton,"Bath Charter Township, Precinct 2 - B",President,,REP,Joe Walsh,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,REP,Bill Weld,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - B",President,,REP,Uncommitted,0,3,3
Clinton,"Bath Charter Township, Precinct 2 - B",Ballots Cast,,REP,,0,28,28
Clinton,"Bath Charter Township, Precinct 2 - B",President,,REP,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,REP,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Michael Bennet,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Joe Biden,0,75,75
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Michael R. Bloomberg,0,5,5
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Cory Booker,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Pete Buttigieg,0,1,1
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Julián Castro,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,John Delaney,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Tulsi Gabbard,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Amy Klobuchar,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Bernie Sanders,0,53,53
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Joe Sestak,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Tom Steyer,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Elizabeth Warren,0,2,2
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Marianne Williamson,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Andrew Yang,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Uncommitted,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",President,,DEM,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,134,134
Clinton,"Bath Charter Township, Precinct 2 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,27,27
Clinton,"Bath Charter Township, Precinct 2 - B",Ballots Cast,,NON,,0,161,161
Clinton,"Bath Charter Township, Precinct 2 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,5,5
Clinton,"Bath Charter Township, Precinct 2 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 2 - B",Ingham Intermediate School District,,NON,Yes,0,136,136
Clinton,"Bath Charter Township, Precinct 2 - B",Ingham Intermediate School District,,NON,No,0,24,24
Clinton,"Bath Charter Township, Precinct 2 - B",Ingham Intermediate School District,,NON,Undervotes,0,6,6
Clinton,"Bath Charter Township, Precinct 2 - B",Ingham Intermediate School District,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,REP,Mark Sanford,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,REP,Donald J. Trump,0,107,107
Clinton,"Bath Charter Township, Precinct 3",President,,REP,Joe Walsh,0,4,4
Clinton,"Bath Charter Township, Precinct 3",President,,REP,Bill Weld,0,1,1
Clinton,"Bath Charter Township, Precinct 3",President,,REP,Uncommitted,0,9,9
Clinton,"Bath Charter Township, Precinct 3",Ballots Cast,,REP,,0,121,121
Clinton,"Bath Charter Township, Precinct 3",President,,REP,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,REP,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Michael Bennet,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Joe Biden,0,213,213
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Michael R. Bloomberg,0,9,9
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Cory Booker,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Pete Buttigieg,0,1,1
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Julián Castro,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,John Delaney,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Tulsi Gabbard,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Amy Klobuchar,0,3,3
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Bernie Sanders,0,118,118
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Joe Sestak,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Tom Steyer,0,3,3
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Elizabeth Warren,0,3,3
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Marianne Williamson,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Andrew Yang,0,0,0
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Uncommitted,0,1,1
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Undervotes,0,2,2
Clinton,"Bath Charter Township, Precinct 3",President,,DEM,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 3",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,335,335
Clinton,"Bath Charter Township, Precinct 3",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,138,138
Clinton,"Bath Charter Township, Precinct 3",Ballots Cast,,NON,,0,473,473
Clinton,"Bath Charter Township, Precinct 3",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,12,12
Clinton,"Bath Charter Township, Precinct 3",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,REP,Mark Sanford,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,REP,Donald J. Trump,0,11,11
Clinton,"Bath Charter Township, Precinct 4 - A",President,,REP,Joe Walsh,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,REP,Bill Weld,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,REP,Uncommitted,0,1,1
Clinton,"Bath Charter Township, Precinct 4 - A",Ballots Cast,,REP,,0,12,12
Clinton,"Bath Charter Township, Precinct 4 - A",President,,REP,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,REP,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Michael Bennet,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Joe Biden,0,22,22
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Michael R. Bloomberg,0,2,2
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Cory Booker,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Pete Buttigieg,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Julián Castro,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,John Delaney,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Tulsi Gabbard,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Amy Klobuchar,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Bernie Sanders,0,19,19
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Joe Sestak,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Tom Steyer,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Elizabeth Warren,0,4,4
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Marianne Williamson,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Andrew Yang,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Uncommitted,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",President,,DEM,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,41,41
Clinton,"Bath Charter Township, Precinct 4 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,21,21
Clinton,"Bath Charter Township, Precinct 4 - A",Ballots Cast,,NON,,0,62,62
Clinton,"Bath Charter Township, Precinct 4 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,REP,Mark Sanford,0,2,2
Clinton,"Bath Charter Township, Precinct 4 - B",President,,REP,Donald J. Trump,0,144,144
Clinton,"Bath Charter Township, Precinct 4 - B",President,,REP,Joe Walsh,0,5,5
Clinton,"Bath Charter Township, Precinct 4 - B",President,,REP,Bill Weld,0,2,2
Clinton,"Bath Charter Township, Precinct 4 - B",President,,REP,Uncommitted,0,4,4
Clinton,"Bath Charter Township, Precinct 4 - B",Ballots Cast,,REP,,0,157,157
Clinton,"Bath Charter Township, Precinct 4 - B",President,,REP,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,REP,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Michael Bennet,0,1,1
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Joe Biden,0,376,376
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Michael R. Bloomberg,0,21,21
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Cory Booker,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Pete Buttigieg,0,10,10
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Julián Castro,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,John Delaney,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Tulsi Gabbard,0,4,4
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Amy Klobuchar,0,8,8
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Bernie Sanders,0,197,197
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Joe Sestak,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Tom Steyer,0,0,0
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Elizabeth Warren,0,15,15
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Marianne Williamson,0,1,1
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Andrew Yang,0,1,1
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Uncommitted,0,6,6
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Undervotes,0,1,1
Clinton,"Bath Charter Township, Precinct 4 - B",President,,DEM,Overvotes,0,1,1
Clinton,"Bath Charter Township, Precinct 4 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,549,549
Clinton,"Bath Charter Township, Precinct 4 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,246,246
Clinton,"Bath Charter Township, Precinct 4 - B",Ballots Cast,,NON,,0,795,795
Clinton,"Bath Charter Township, Precinct 4 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,18,18
Clinton,"Bath Charter Township, Precinct 4 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,1,1
Clinton,"Bath Charter Township, Precinct 4 - B",Ingham Intermediate School District,,NON,Yes,0,585,585
Clinton,"Bath Charter Township, Precinct 4 - B",Ingham Intermediate School District,,NON,No,0,209,209
Clinton,"Bath Charter Township, Precinct 4 - B",Ingham Intermediate School District,,NON,Undervotes,0,20,20
Clinton,"Bath Charter Township, Precinct 4 - B",Ingham Intermediate School District,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,REP,Mark Sanford,0,2,2
Clinton,"Bath Charter Township, Precinct 5 - A",President,,REP,Donald J. Trump,0,86,86
Clinton,"Bath Charter Township, Precinct 5 - A",President,,REP,Joe Walsh,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,REP,Bill Weld,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,REP,Uncommitted,0,9,9
Clinton,"Bath Charter Township, Precinct 5 - A",Ballots Cast,,REP,,0,97,97
Clinton,"Bath Charter Township, Precinct 5 - A",President,,REP,Undervotes,0,1,1
Clinton,"Bath Charter Township, Precinct 5 - A",President,,REP,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Michael Bennet,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Joe Biden,0,147,147
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Michael R. Bloomberg,0,18,18
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Cory Booker,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Pete Buttigieg,0,5,5
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Julián Castro,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,John Delaney,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Tulsi Gabbard,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Amy Klobuchar,0,3,3
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Bernie Sanders,0,74,74
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Joe Sestak,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Tom Steyer,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Elizabeth Warren,0,5,5
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Marianne Williamson,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Andrew Yang,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Uncommitted,0,2,2
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",President,,DEM,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,259,259
Clinton,"Bath Charter Township, Precinct 5 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,98,98
Clinton,"Bath Charter Township, Precinct 5 - A",Ballots Cast,,NON,,0,357,357
Clinton,"Bath Charter Township, Precinct 5 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,9,9
Clinton,"Bath Charter Township, Precinct 5 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,REP,Mark Sanford,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,REP,Donald J. Trump,0,3,3
Clinton,"Bath Charter Township, Precinct 5 - B",President,,REP,Joe Walsh,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,REP,Bill Weld,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,REP,Uncommitted,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",Ballots Cast,,REP,,0,3,3
Clinton,"Bath Charter Township, Precinct 5 - B",President,,REP,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,REP,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Michael Bennet,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Joe Biden,0,24,24
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Michael R. Bloomberg,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Cory Booker,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Pete Buttigieg,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Julián Castro,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,John Delaney,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Tulsi Gabbard,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Amy Klobuchar,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Bernie Sanders,0,106,106
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Joe Sestak,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Tom Steyer,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Elizabeth Warren,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Marianne Williamson,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Andrew Yang,0,1,1
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Uncommitted,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Undervotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",President,,DEM,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,83,83
Clinton,"Bath Charter Township, Precinct 5 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,45,45
Clinton,"Bath Charter Township, Precinct 5 - B",Ballots Cast,,NON,,0,128,128
Clinton,"Bath Charter Township, Precinct 5 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,7,7
Clinton,"Bath Charter Township, Precinct 5 - B",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bath Charter Township, Precinct 5 - B",Ingham Intermediate School District,,NON,Yes,0,112,112
Clinton,"Bath Charter Township, Precinct 5 - B",Ingham Intermediate School District,,NON,No,0,16,16
Clinton,"Bath Charter Township, Precinct 5 - B",Ingham Intermediate School District,,NON,Undervotes,0,7,7
Clinton,"Bath Charter Township, Precinct 5 - B",Ingham Intermediate School District,,NON,Overvotes,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,REP,Mark Sanford,0,2,2
Clinton,"Bengal Township, Precinct 1 - A",President,,REP,Donald J. Trump,0,120,120
Clinton,"Bengal Township, Precinct 1 - A",President,,REP,Joe Walsh,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,REP,Bill Weld,0,2,2
Clinton,"Bengal Township, Precinct 1 - A",President,,REP,Uncommitted,0,5,5
Clinton,"Bengal Township, Precinct 1 - A",Ballots Cast,,REP,,0,129,129
Clinton,"Bengal Township, Precinct 1 - A",President,,REP,Undervotes,0,1,1
Clinton,"Bengal Township, Precinct 1 - A",President,,REP,Overvotes,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Michael Bennet,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Joe Biden,0,96,96
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Michael R. Bloomberg,0,6,6
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Cory Booker,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Pete Buttigieg,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Julián Castro,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,John Delaney,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Tulsi Gabbard,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Amy Klobuchar,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Bernie Sanders,0,46,46
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Joe Sestak,0,1,1
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Tom Steyer,0,2,2
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Elizabeth Warren,0,2,2
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Marianne Williamson,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Andrew Yang,0,0,0
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Uncommitted,0,2,2
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Undervotes,0,1,1
Clinton,"Bengal Township, Precinct 1 - A",President,,DEM,Overvotes,0,1,1
Clinton,"Bengal Township, Precinct 1 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Yes,0,185,185
Clinton,"Bengal Township, Precinct 1 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,No,0,105,105
Clinton,"Bengal Township, Precinct 1 - A",Ballots Cast,,NON,,0,290,290
Clinton,"Bengal Township, Precinct 1 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Undervotes,0,4,4
Clinton,"Bengal Township, Precinct 1 - A",Millage Proposition County-Wide E-911 Emergency Dispatch,,NON,Overvotes,0,0,0
Clinton,"Bengal Township, Precinct 1 - B",President,,REP,Mark Sanford,0,0,0
Clinton,"Bengal Township, Precinct 1 - B",President,,REP,Donald J. Trump,0,0,0
Clinton,"Bengal Township, Precinct 1 - B",President,,REP,Joe Walsh,0,0,0
