county,precinct,office,district,party,candidate,absentee,election_day,votes
Macomb,MACOMB TOWNSHIP 23,Straight Party,,DEM,Democratic,180,24,204
Macomb,MACOMB TOWNSHIP 24,Straight Party,,DEM,Democratic,297,40,337
Macomb,MACOMB TOWNSHIP 25,Straight Party,,DEM,Democratic,179,56,235
Macomb,MACOMB TOWNSHIP 26,Straight Party,,DEM,Democratic,136,49,185
Macomb,MACOMB TOWNSHIP 27,Straight Party,,DEM,Democratic,231,71,302
Macomb,MACOMB TOWNSHIP 28,Straight Party,,DEM,Democratic,174,74,248
Macomb,MACOMB TOWNSHIP 29,Straight Party,,DEM,Democratic,270,90,360
Macomb,MACOMB TOWNSHIP 30,Straight Party,,DEM,Democratic,203,72,275
Macomb,MACOMB TOWNSHIP 31,Straight Party,,DEM,Democratic,163,42,205
Macomb,MACOMB TOWNSHIP 32,Straight Party,,DEM,Democratic,179,58,237
Macomb,MACOMB TOWNSHIP 33,Straight Party,,DEM,Democratic,201,87,288
Macomb,MACOMB TOWNSHIP 34,Straight Party,,DEM,Democratic,169,58,227
Macomb,MACOMB TOWNSHIP 35,Straight Party,,DEM,Democratic,251,88,339
Macomb,MACOMB TOWNSHIP 36,Straight Party,,DEM,Democratic,205,51,256
Macomb,MACOMB TOWNSHIP 37,Straight Party,,DEM,Democratic,130,39,169
Macomb,MEMPHIS 1,Straight Party,,DEM,Democratic,51,51,0
Macomb,MEMPHIS 456,Straight Party,,DEM,Democratic,51,0,0
Macomb,MOUNT CLEMENS 1,Straight Party,,DEM,Democratic,319,166,485
Macomb,MOUNT CLEMENS 2,Straight Party,,DEM,Democratic,201,96,297
Macomb,MOUNT CLEMENS 3,Straight Party,,DEM,Democratic,374,232,606
Macomb,MOUNT CLEMENS 4,Straight Party,,DEM,Democratic,226,115,341
Macomb,MOUNT CLEMENS 6,Straight Party,,DEM,Democratic,666,294,960
Macomb,MOUNT CLEMENS 9,Straight Party,,DEM,Democratic,206,81,287
Macomb,NEW BALTIMORE 1,Straight Party,,DEM,Democratic,152,53,205
Macomb,NEW BALTIMORE 2,Straight Party,,DEM,Democratic,98,38,136
Macomb,NEW BALTIMORE 3,Straight Party,,DEM,Democratic,230,94,324
Macomb,NEW BALTIMORE 4,Straight Party,,DEM,Democratic,282,76,358
Macomb,NEW BALTIMORE 5,Straight Party,,DEM,Democratic,190,67,257
Macomb,RAY TOWNSHIP 1,Straight Party,,DEM,Democratic,73,20,93
Macomb,RAY TOWNSHIP 2,Straight Party,,DEM,Democratic,108,43,151
Macomb,RICHMOND CITY 1,Straight Party,,DEM,Democratic,227,82,309
Macomb,RICHMOND CITY 2,Straight Party,,DEM,Democratic,176,64,240
Macomb,RICHMOND TOWNSHIP 1,Straight Party,,DEM,Democratic,98,98,0
Macomb,RICHMOND TOWNSHIP 2,Straight Party,,DEM,Democratic,114,114,4
Macomb,ROSEVILLE 1,Straight Party,,DEM,Democratic,343,238,581
Macomb,ROSEVILLE 2,Straight Party,,DEM,Democratic,571,326,897
Macomb,ROSEVILLE 3,Straight Party,,DEM,Democratic,502,214,716
Macomb,ROSEVILLE 4,Straight Party,,DEM,Democratic,226,122,348
Macomb,ROSEVILLE 5,Straight Party,,DEM,Democratic,416,234,650
Macomb,ROSEVILLE 6,Straight Party,,DEM,Democratic,479,228,707
Macomb,ROSEVILLE 7,Straight Party,,DEM,Democratic,529,261,790
Macomb,ROSEVILLE 8,Straight Party,,DEM,Democratic,447,161,608
Macomb,ROSEVILLE 9,Straight Party,,DEM,Democratic,432,191,623
Macomb,ROSEVILLE 10,Straight Party,,DEM,Democratic,244,125,369
Macomb,ROSEVILLE 11,Straight Party,,DEM,Democratic,352,161,513
Macomb,ROSEVILLE 12,Straight Party,,DEM,Democratic,368,158,526
Macomb,ROSEVILLE 13,Straight Party,,DEM,Democratic,176,80,256
Macomb,ROSEVILLE 14,Straight Party,,DEM,Democratic,254,161,415
Macomb,ROSEVILLE 15,Straight Party,,DEM,Democratic,495,262,757
Macomb,SHELBY TOWNSHIP 1,Straight Party,,DEM,Democratic,269,99,368
Macomb,SHELBY TOWNSHIP 2,Straight Party,,DEM,Democratic,189,105,294
Macomb,SHELBY TOWNSHIP 3,Straight Party,,DEM,Democratic,112,59,171
Macomb,SHELBY TOWNSHIP 4,Straight Party,,DEM,Democratic,153,60,213
Macomb,SHELBY TOWNSHIP 5,Straight Party,,DEM,Democratic,265,70,335
Macomb,SHELBY TOWNSHIP 6,Straight Party,,DEM,Democratic,229,105,334
Macomb,SHELBY TOWNSHIP 7,Straight Party,,DEM,Democratic,179,65,244
Macomb,SHELBY TOWNSHIP 8,Straight Party,,DEM,Democratic,94,29,123
Macomb,SHELBY TOWNSHIP 9,Straight Party,,DEM,Democratic,203,110,313
Macomb,SHELBY TOWNSHIP 10,Straight Party,,DEM,Democratic,159,58,217
Macomb,SHELBY TOWNSHIP 11,Straight Party,,DEM,Democratic,273,104,377
Macomb,SHELBY TOWNSHIP 12,Straight Party,,DEM,Democratic,84,36,120
Macomb,SHELBY TOWNSHIP 13,Straight Party,,DEM,Democratic,103,43,146
Macomb,SHELBY TOWNSHIP 14,Straight Party,,DEM,Democratic,254,98,352
Macomb,SHELBY TOWNSHIP 15,Straight Party,,DEM,Democratic,208,84,292
Macomb,SHELBY TOWNSHIP 16,Straight Party,,DEM,Democratic,272,50,322
Macomb,SHELBY TOWNSHIP 17,Straight Party,,DEM,Democratic,299,102,401
Macomb,SHELBY TOWNSHIP 18,Straight Party,,DEM,Democratic,275,68,343
Macomb,SHELBY TOWNSHIP 19,Straight Party,,DEM,Democratic,161,62,223
Macomb,SHELBY TOWNSHIP 20,Straight Party,,DEM,Democratic,189,53,242
Macomb,SHELBY TOWNSHIP 21,Straight Party,,DEM,Democratic,273,190,463
Macomb,SHELBY TOWNSHIP 22,Straight Party,,DEM,Democratic,292,56,348
Macomb,SHELBY TOWNSHIP 23,Straight Party,,DEM,Democratic,204,71,275
Macomb,SHELBY TOWNSHIP 24,Straight Party,,DEM,Democratic,245,55,300
Macomb,SHELBY TOWNSHIP 25,Straight Party,,DEM,Democratic,261,74,335
Macomb,SHELBY TOWNSHIP 26,Straight Party,,DEM,Democratic,301,74,375
Macomb,SHELBY TOWNSHIP 27,Straight Party,,DEM,Democratic,403,126,529
Macomb,SHELBY TOWNSHIP 28,Straight Party,,DEM,Democratic,347,48,395
Macomb,SHELBY TOWNSHIP 29,Straight Party,,DEM,Democratic,197,50,247
Macomb,SHELBY TOWNSHIP 30,Straight Party,,DEM,Democratic,182,47,229
Macomb,ST. CLAIR SHORES 1,Straight Party,,DEM,Democratic,429,115,544
Macomb,ST. CLAIR SHORES 2,Straight Party,,DEM,Democratic,459,153,612
Macomb,ST. CLAIR SHORES 3,Straight Party,,DEM,Democratic,421,142,563
Macomb,ST. CLAIR SHORES 4,Straight Party,,DEM,Democratic,396,165,561
Macomb,ST. CLAIR SHORES 5,Straight Party,,DEM,Democratic,390,188,578
Macomb,ST. CLAIR SHORES 6,Straight Party,,DEM,Democratic,595,194,789
Macomb,ST. CLAIR SHORES 7,Straight Party,,DEM,Democratic,253,118,371
Macomb,ST. CLAIR SHORES 8,Straight Party,,DEM,Democratic,247,94,341
Macomb,ST. CLAIR SHORES 9,Straight Party,,DEM,Democratic,217,79,296
Macomb,ST. CLAIR SHORES 10,Straight Party,,DEM,Democratic,376,149,525
Macomb,ST. CLAIR SHORES 11,Straight Party,,DEM,Democratic,126,52,178
Macomb,ST. CLAIR SHORES 12,Straight Party,,DEM,Democratic,331,92,423
Macomb,ST. CLAIR SHORES 13,Straight Party,,DEM,Democratic,418,100,518
Macomb,ST. CLAIR SHORES 14,Straight Party,,DEM,Democratic,125,53,178
Macomb,ST. CLAIR SHORES 15,Straight Party,,DEM,Democratic,389,92,481
Macomb,ST. CLAIR SHORES 16,Straight Party,,DEM,Democratic,319,110,429
Macomb,ST. CLAIR SHORES 17,Straight Party,,DEM,Democratic,388,104,492
Macomb,ST. CLAIR SHORES 18,Straight Party,,DEM,Democratic,293,91,384
Macomb,ST. CLAIR SHORES 19,Straight Party,,DEM,Democratic,198,85,283
Macomb,ST. CLAIR SHORES 20,Straight Party,,DEM,Democratic,169,50,219
Macomb,ST. CLAIR SHORES 21,Straight Party,,DEM,Democratic,257,95,352
Macomb,ST. CLAIR SHORES 22,Straight Party,,DEM,Democratic,179,80,259
Macomb,ST. CLAIR SHORES 23,Straight Party,,DEM,Democratic,253,94,347
Macomb,STERLING HEIGHTS 1,Straight Party,,DEM,Democratic,262,140,402
Macomb,STERLING HEIGHTS 2,Straight Party,,DEM,Democratic,441,218,659
Macomb,STERLING HEIGHTS 3,Straight Party,,DEM,Democratic,512,216,728
Macomb,STERLING HEIGHTS 4,Straight Party,,DEM,Democratic,579,180,759
Macomb,STERLING HEIGHTS 5,Straight Party,,DEM,Democratic,529,225,754
Macomb,STERLING HEIGHTS 6,Straight Party,,DEM,Democratic,231,78,309
Macomb,STERLING HEIGHTS 7,Straight Party,,DEM,Democratic,447,154,601
Macomb,STERLING HEIGHTS 8,Straight Party,,DEM,Democratic,326,122,448
Macomb,STERLING HEIGHTS 9,Straight Party,,DEM,Democratic,124,50,174
Macomb,STERLING HEIGHTS 10,Straight Party,,DEM,Democratic,335,111,446
Macomb,STERLING HEIGHTS 11,Straight Party,,DEM,Democratic,179,92,271
Macomb,STERLING HEIGHTS 12,Straight Party,,DEM,Democratic,349,121,470
Macomb,STERLING HEIGHTS 13,Straight Party,,DEM,Democratic,330,135,465
Macomb,STERLING HEIGHTS 14,Straight Party,,DEM,Democratic,317,103,420
Macomb,STERLING HEIGHTS 15,Straight Party,,DEM,Democratic,196,77,273
Macomb,STERLING HEIGHTS 16,Straight Party,,DEM,Democratic,230,95,325
Macomb,STERLING HEIGHTS 17,Straight Party,,DEM,Democratic,257,84,341
Macomb,STERLING HEIGHTS 18,Straight Party,,DEM,Democratic,334,111,445
Macomb,STERLING HEIGHTS 19,Straight Party,,DEM,Democratic,412,167,579
Macomb,STERLING HEIGHTS 20,Straight Party,,DEM,Democratic,297,111,408
Macomb,STERLING HEIGHTS 21,Straight Party,,DEM,Democratic,209,98,307
Macomb,STERLING HEIGHTS 22,Straight Party,,DEM,Democratic,243,111,354
Macomb,STERLING HEIGHTS 23,Straight Party,,DEM,Democratic,262,64,326
Macomb,STERLING HEIGHTS 24,Straight Party,,DEM,Democratic,269,95,364
Macomb,STERLING HEIGHTS 25,Straight Party,,DEM,Democratic,344,127,471
Macomb,STERLING HEIGHTS 26,Straight Party,,DEM,Democratic,260,51,311
Macomb,STERLING HEIGHTS 27,Straight Party,,DEM,Democratic,285,96,381
Macomb,STERLING HEIGHTS 28,Straight Party,,DEM,Democratic,217,57,274
Macomb,STERLING HEIGHTS 29,Straight Party,,DEM,Democratic,190,59,249
Macomb,STERLING HEIGHTS 30,Straight Party,,DEM,Democratic,168,90,258
Macomb,STERLING HEIGHTS 31,Straight Party,,DEM,Democratic,148,101,249
Macomb,STERLING HEIGHTS 32,Straight Party,,DEM,Democratic,181,111,292
Macomb,STERLING HEIGHTS 33,Straight Party,,DEM,Democratic,231,72,303
Macomb,STERLING HEIGHTS 34,Straight Party,,DEM,Democratic,336,105,441
Macomb,STERLING HEIGHTS 35,Straight Party,,DEM,Democratic,251,127,378
Macomb,STERLING HEIGHTS 36,Straight Party,,DEM,Democratic,300,72,372
Macomb,STERLING HEIGHTS 37,Straight Party,,DEM,Democratic,335,134,469
Macomb,STERLING HEIGHTS 38,Straight Party,,DEM,Democratic,516,141,657
Macomb,STERLING HEIGHTS 39,Straight Party,,DEM,Democratic,225,111,336
Macomb,STERLING HEIGHTS 40,Straight Party,,DEM,Democratic,112,88,200
Macomb,STERLING HEIGHTS 41,Straight Party,,DEM,Democratic,198,95,293
Macomb,STERLING HEIGHTS 42,Straight Party,,DEM,Democratic,202,57,259
Macomb,STERLING HEIGHTS 43,Straight Party,,DEM,Democratic,438,112,550
Macomb,STERLING HEIGHTS 44,Straight Party,,DEM,Democratic,328,52,380
Macomb,STERLING HEIGHTS 45,Straight Party,,DEM,Democratic,424,130,554
Macomb,UTICA 1,Straight Party,,DEM,Democratic,75,49,124
Macomb,UTICA 2,Straight Party,,DEM,Democratic,110,48,158
Macomb,UTICA 3,Straight Party,,DEM,Democratic,286,109,395
Macomb,WARREN 1,Straight Party,,DEM,Democratic,588,445,1033
Macomb,WARREN 3,Straight Party,,DEM,Democratic,530,348,878
Macomb,WARREN 4,Straight Party,,DEM,Democratic,341,180,521
Macomb,WARREN 5,Straight Party,,DEM,Democratic,356,168,524
Macomb,WARREN 6,Straight Party,,DEM,Democratic,456,233,689
Macomb,WARREN 7,Straight Party,,DEM,Democratic,289,245,534
Macomb,WARREN 8,Straight Party,,DEM,Democratic,294,319,613
Macomb,WARREN 9,Straight Party,,DEM,Democratic,311,306,617
Macomb,WARREN 10,Straight Party,,DEM,Democratic,272,277,549
Macomb,WARREN 11,Straight Party,,DEM,Democratic,3,6,9
Macomb,WARREN 12,Straight Party,,DEM,Democratic,196,174,370
Macomb,WARREN 13,Straight Party,,DEM,Democratic,81,59,140
Macomb,WARREN 14,Straight Party,,DEM,Democratic,451,309,760
Macomb,WARREN 15,Straight Party,,DEM,Democratic,564,444,1008
Macomb,WARREN 17,Straight Party,,DEM,Democratic,308,188,496
Macomb,WARREN 18,Straight Party,,DEM,Democratic,122,112,234
Macomb,WARREN 19,Straight Party,,DEM,Democratic,356,226,582
Macomb,WARREN 20,Straight Party,,DEM,Democratic,487,203,690
Macomb,WARREN 22,Straight Party,,DEM,Democratic,394,211,605
Macomb,WARREN 23,Straight Party,,DEM,Democratic,373,185,558
Macomb,WARREN 24,Straight Party,,DEM,Democratic,149,67,216
Macomb,WARREN 25,Straight Party,,DEM,Democratic,205,109,314
Macomb,WARREN 26,Straight Party,,DEM,Democratic,196,208,404
Macomb,WARREN 27,Straight Party,,DEM,Democratic,517,212,729
Macomb,WARREN 28,Straight Party,,DEM,Democratic,542,274,816
Macomb,WARREN 31,Straight Party,,DEM,Democratic,527,188,715
Macomb,WARREN 32,Straight Party,,DEM,Democratic,317,134,451
Macomb,WARREN 33,Straight Party,,DEM,Democratic,305,155,460
Macomb,WARREN 34,Straight Party,,DEM,Democratic,236,189,425
Macomb,WARREN 35,Straight Party,,DEM,Democratic,485,158,643
Macomb,WARREN 36,Straight Party,,DEM,Democratic,602,223,825
Macomb,WARREN 38,Straight Party,,DEM,Democratic,639,312,951
Macomb,WARREN 41,Straight Party,,DEM,Democratic,431,230,661
Macomb,WARREN 43,Straight Party,,DEM,Democratic,345,150,495
Macomb,WARREN 44,Straight Party,,DEM,Democratic,345,210,555
Macomb,WARREN 45,Straight Party,,DEM,Democratic,375,157,532
Macomb,WARREN 46,Straight Party,,DEM,Democratic,400,159,559
Macomb,WARREN 47,Straight Party,,DEM,Democratic,459,184,643
Macomb,WARREN 48,Straight Party,,DEM,Democratic,276,88,364
Macomb,WARREN 49,Straight Party,,DEM,Democratic,384,168,552
Macomb,WARREN 50,Straight Party,,DEM,Democratic,376,184,560
Macomb,WARREN 51,Straight Party,,DEM,Democratic,385,116,501
Macomb,WARREN 52,Straight Party,,DEM,Democratic,194,93,287
Macomb,WARREN 53,Straight Party,,DEM,Democratic,212,110,322
Macomb,WARREN 54,Straight Party,,DEM,Democratic,294,77,371
Macomb,WARREN 55,Straight Party,,DEM,Democratic,322,131,453
Macomb,WARREN 56,Straight Party,,DEM,Democratic,159,65,224
Macomb,WARREN 57,Straight Party,,DEM,Democratic,251,154,405
Macomb,WARREN 58,Straight Party,,DEM,Democratic,360,154,514
Macomb,WASHINGTON TOWNSHIP 1,Straight Party,,DEM,Democratic,153,53,206
Macomb,WASHINGTON TOWNSHIP 2,Straight Party,,DEM,Democratic,294,87,381
Macomb,WASHINGTON TOWNSHIP 3,Straight Party,,DEM,Democratic,187,63,250
Macomb,WASHINGTON TOWNSHIP 4,Straight Party,,DEM,Democratic,247,124,371
Macomb,WASHINGTON TOWNSHIP 5,Straight Party,,DEM,Democratic,152,34,186
Macomb,WASHINGTON TOWNSHIP 6,Straight Party,,DEM,Democratic,170,34,204
Macomb,WASHINGTON TOWNSHIP 7,Straight Party,,DEM,Democratic,177,34,211
Macomb,WASHINGTON TOWNSHIP 8,Straight Party,,DEM,Democratic,201,45,246
