county,precinct,office,district,candidate,party,votes
Genesee,"Argentine Township, Precinct 1",Registered Voters,,,,2433
Genesee,"Argentine Township, Precinct 2",Registered Voters,,,,2560
Genesee,"Argentine Township, Precinct 3",Registered Voters,,,,671
Genesee,"Atlas Township, Precinct 1",Registered Voters,,,,1933
Genesee,"Atlas Township, Precinct 2",Registered Voters,,,,1149
Genesee,"Atlas Township, Precinct 3",Registered Voters,,,,2073
Genesee,"Atlas Township, Precinct 4",Registered Voters,,,,1495
Genesee,"City of Burton, Precinct 1",Registered Voters,,,,2089
Genesee,"City of Burton, Precinct 2",Registered Voters,,,,2099
Genesee,"City of Burton, Precinct 3",Registered Voters,,,,2637
Genesee,"City of Burton, Precinct 4",Registered Voters,,,,2531
Genesee,"City of Burton, Precinct 5",Registered Voters,,,,1665
Genesee,"City of Burton, Precinct 6",Registered Voters,,,,2055
Genesee,"City of Burton, Precinct 7",Registered Voters,,,,2237
Genesee,"City of Burton, Precinct 8",Registered Voters,,,,2193
Genesee,"City of Burton, Precinct 9",Registered Voters,,,,990
Genesee,"City of Burton, Precinct 10",Registered Voters,,,,2836
Genesee,"City of Burton, Precinct 11",Registered Voters,,,,1569
Genesee,"City of Burton, Precinct 12",Registered Voters,,,,1718
Genesee,"Clayton Township, Precinct 1",Registered Voters,,,,2016
Genesee,"Clayton Township, Precinct 2",Registered Voters,,,,1673
Genesee,"Clayton Township, Precinct 3",Registered Voters,,,,1193
Genesee,"Clayton Township, Precinct 4",Registered Voters,,,,1236
Genesee,"City of Clio, Precinct 1",Registered Voters,,,,2037
Genesee,"City of Davison, Precinct 1",Registered Voters,,,,1027
Genesee,"City of Davison, Precinct 2",Registered Voters,,,,1046
Genesee,"City of Davison, Precinct 3",Registered Voters,,,,1231
Genesee,"City of Davison, Precinct 4",Registered Voters,,,,1025
Genesee,"Davison Township, Precinct 1",Registered Voters,,,,2183
Genesee,"Davison Township, Precinct 2",Registered Voters,,,,1906
Genesee,"Davison Township, Precinct 3",Registered Voters,,,,1473
Genesee,"Davison Township, Precinct 4",Registered Voters,,,,2032
Genesee,"Davison Township, Precinct 5",Registered Voters,,,,2022
Genesee,"Davison Township, Precinct 6",Registered Voters,,,,2368
Genesee,"Davison Township, Precinct 7",Registered Voters,,,,1585
Genesee,"Davison Township, Precinct 8",Registered Voters,,,,1138
Genesee,"Davison Township, Precinct 9",Registered Voters,,,,1719
Genesee,"City of Fenton, Precinct 1",Registered Voters,,,,2133
Genesee,"City of Fenton, Precinct 2",Registered Voters,,,,1902
Genesee,"City of Fenton, Precinct 3",Registered Voters,,,,1598
Genesee,"City of Fenton, Precinct 4",Registered Voters,,,,2316
Genesee,"City of Fenton, Precinct 5",Registered Voters,,,,1993
Genesee,"Fenton Township, Precinct 1",Registered Voters,,,,2582
Genesee,"Fenton Township, Precinct 2",Registered Voters,,,,2651
Genesee,"Fenton Township, Precinct 3",Registered Voters,,,,2234
Genesee,"Fenton Township, Precinct 4",Registered Voters,,,,2030
Genesee,"Fenton Township, Precinct 5",Registered Voters,,,,2160
