county,precinct,office,district,candidate,party,votes
Newaygo,"City of Fremont, Precinct 1",Ballots Cast,"","","",1326
Newaygo,"City of Fremont, Precinct 2",Ballots Cast,"","","",1195
Newaygo,"City of Grant, Precinct 1",Ballots Cast,"","","",406
Newaygo,"City of Newaygo, Precinct 1",Ballots Cast,"","","",1045
Newaygo,"City of White Cloud, Precinct 1",Ballots Cast,"","","",492
Newaygo,"Ashland Township, Precinct 1",Ballots Cast,"","","",1440
Newaygo,"Barton Township, Precinct 1",Ballots Cast,"","","",437
Newaygo,"Beaver Township, Precinct 1",Ballots Cast,"","","",247
Newaygo,"Big Prairie Township, Precinct 1",Ballots Cast,"","","",1212
Newaygo,"Bridgeton Township, Precinct 1",Ballots Cast,"","","",1186
Newaygo,"Brooks Township, Precinct 1",Ballots Cast,"","","",803
Newaygo,"Brooks Township, Precinct 2",Ballots Cast,"","","",1446
Newaygo,"Croton Township, Precinct 1",Ballots Cast,"","","",965
Newaygo,"Croton Township, Precinct 2",Ballots Cast,"","","",1124
Newaygo,"Dayton Township, Precinct 1",Ballots Cast,"","","",1222
Newaygo,"Denver Township, Precinct 1",Ballots Cast,"","","",1007
Newaygo,"Ensley Township, Precinct 1",Ballots Cast,"","","",1563
Newaygo,"Everett Township, Precinct 1",Ballots Cast,"","","",1043
Newaygo,"Garfield Township, Precinct 1",Ballots Cast,"","","",1386
Newaygo,"Goodwell Township, Precinct 1",Ballots Cast,"","","",339
Newaygo,"Grant Township, Precinct 1",Ballots Cast,"","","",1753
Newaygo,"Home Township, Precinct 1",Ballots Cast,"","","",154
Newaygo,"Lilley Township, Precinct 1",Ballots Cast,"","","",458
Newaygo,"Lincoln Township, Precinct 1",Ballots Cast,"","","",758
Newaygo,"Merrill Township, Precinct 1",Ballots Cast,"","","",397
Newaygo,"Monroe Township, Precinct 1",Ballots Cast,"","","",198
Newaygo,"Norwich Township, Precinct 1",Ballots Cast,"","","",362
Newaygo,"Sheridan Charter Township, Precinct 1",Ballots Cast,"","","",1426
Newaygo,"Sherman Township, Precinct 1",Ballots Cast,"","","",1208
Newaygo,"Troy Township, Precinct 1",Ballots Cast,"","","",132
Newaygo,"Wilcox Township, Precinct 1",Ballots Cast,"","","",585
Newaygo,"City of Fremont, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,487
Newaygo,"City of Fremont, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,806
Newaygo,"City of Fremont, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,9
Newaygo,"City of Fremont, Precinct 1",President,"",Don Blankenship & William Mohr,UST,1
Newaygo,"City of Fremont, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,8
Newaygo,"City of Fremont, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"City of Fremont, Precinct 1",President,"",Write-Ins,"",5
Newaygo,"City of Fremont, Precinct 2",President,"",Joseph R. Biden & Kamala D. Harris,DEM,419
Newaygo,"City of Fremont, Precinct 2",President,"",Donald J. Trump & Michael R. Pence,REP,748
Newaygo,"City of Fremont, Precinct 2",President,"",Jo Jorgensen & Jeremy Cohen,LIB,17
Newaygo,"City of Fremont, Precinct 2",President,"",Don Blankenship & William Mohr,UST,1
Newaygo,"City of Fremont, Precinct 2",President,"",Howie Hawkins & Angela Walker,GRN,2
Newaygo,"City of Fremont, Precinct 2",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"City of Fremont, Precinct 2",President,"",Write-Ins,"",2
Newaygo,"City of Grant, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,121
Newaygo,"City of Grant, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,270
Newaygo,"City of Grant, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,8
Newaygo,"City of Grant, Precinct 1",President,"",Don Blankenship & William Mohr,UST,0
Newaygo,"City of Grant, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,3
Newaygo,"City of Grant, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"City of Grant, Precinct 1",President,"",Write-Ins,"",0
Newaygo,"City of Newaygo, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,329
Newaygo,"City of Newaygo, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,678
Newaygo,"City of Newaygo, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,23
Newaygo,"City of Newaygo, Precinct 1",President,"",Don Blankenship & William Mohr,UST,3
Newaygo,"City of Newaygo, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,4
Newaygo,"City of Newaygo, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"City of Newaygo, Precinct 1",President,"",Write-Ins,"",2
Newaygo,"City of White Cloud, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,148
Newaygo,"City of White Cloud, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,332
Newaygo,"City of White Cloud, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,7
Newaygo,"City of White Cloud, Precinct 1",President,"",Don Blankenship & William Mohr,UST,1
Newaygo,"City of White Cloud, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,1
Newaygo,"City of White Cloud, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,1
Newaygo,"City of White Cloud, Precinct 1",President,"",Write-Ins,"",2
Newaygo,"Ashland Township, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,374
Newaygo,"Ashland Township, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,1042
Newaygo,"Ashland Township, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,17
Newaygo,"Ashland Township, Precinct 1",President,"",Don Blankenship & William Mohr,UST,0
Newaygo,"Ashland Township, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,0
Newaygo,"Ashland Township, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"Ashland Township, Precinct 1",President,"",Write-Ins,"",1
Newaygo,"Barton Township, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,100
Newaygo,"Barton Township, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,327
Newaygo,"Barton Township, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,7
Newaygo,"Barton Township, Precinct 1",President,"",Don Blankenship & William Mohr,UST,1
Newaygo,"Barton Township, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,0
Newaygo,"Barton Township, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"Barton Township, Precinct 1",President,"",Write-Ins,"",1
Newaygo,"Beaver Township, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,64
Newaygo,"Beaver Township, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,179
Newaygo,"Beaver Township, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,1
Newaygo,"Beaver Township, Precinct 1",President,"",Don Blankenship & William Mohr,UST,0
Newaygo,"Beaver Township, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,2
Newaygo,"Beaver Township, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"Beaver Township, Precinct 1",President,"",Write-Ins,"",1
Newaygo,"Big Prairie Township, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,356
Newaygo,"Big Prairie Township, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,825
Newaygo,"Big Prairie Township, Precinct 1",President,"",Jo Jorgensen & Jeremy Cohen,LIB,18
Newaygo,"Big Prairie Township, Precinct 1",President,"",Don Blankenship & William Mohr,UST,1
Newaygo,"Big Prairie Township, Precinct 1",President,"",Howie Hawkins & Angela Walker,GRN,8
Newaygo,"Big Prairie Township, Precinct 1",President,"",Rocky De La Fuente & Darcy Richardson,NLP,0
Newaygo,"Big Prairie Township, Precinct 1",President,"",Write-Ins,"",1
Newaygo,"Bridgeton Township, Precinct 1",President,"",Joseph R. Biden & Kamala D. Harris,DEM,329
Newaygo,"Bridgeton Township, Precinct 1",President,"",Donald J. Trump & Michael R. Pence,REP,826
