county,precinct,office,district,candidate,party,votes
Iosco,Alabaster Township. Precinct 1,Registered Voters,,,,435
Iosco,Alabaster Township. Precinct 1,Ballots Cast,,,,348
Iosco,Alabaster Township. Precinct 1,Straight Party,,Democratic Party,DEM,56
Iosco,Alabaster Township. Precinct 1,Straight Party,,Republican Party,REP,124
Iosco,Alabaster Township. Precinct 1,Straight Party,,Libertarian Party,LIB,0
Iosco,Alabaster Township. Precinct 1,Straight Party,,U.S. Taxpayers Party,UST,0
Iosco,Alabaster Township. Precinct 1,Straight Party,,Working Class Party,WCP,0
Iosco,Alabaster Township. Precinct 1,Straight Party,,Green Party,GRN,0
Iosco,Alabaster Township. Precinct 1,Straight Party,,Natural Law Party,NLP,0
Iosco,Alabaster Township. Precinct 1,Straight Party,,Unresolved Write-In,,0
Iosco,Alabaster Township. Precinct 1,President/Vice-President,,Joseph R. Biden/Kamala D. Harris,DEM,117
Iosco,Alabaster Township. Precinct 1,President/Vice-President,,Donald J. Trump/Michael R. Pence,REP,227
Iosco,Alabaster Township. Precinct 1,President/Vice-President,,Jo Jorgensen/Jeremy Cohen,LIB,1
Iosco,Alabaster Township. Precinct 1,President/Vice-President,,Don Blankenship/William Mohr,UST,1
Iosco,Alabaster Township. Precinct 1,President/Vice-President,,Howie Hawkins/Angela Walker,GRN,0
Iosco,Alabaster Township. Precinct 1,President/Vice-President,,Rocky De La Fuente/Darcy Richardson,NLP,0
Iosco,Alabaster Township. Precinct 1,President/Vice-President,,Unresolved Write-In,,0
Iosco,Alabaster Township. Precinct 1,U S Senate,,Gary Peters,DEM,132
Iosco,Alabaster Township. Precinct 1,U S Senate,,John James,REP,207
Iosco,Alabaster Township. Precinct 1,U S Senate,,Valerie L. Willis,UST,2
Iosco,Alabaster Township. Precinct 1,U S Senate,,Marcia Squier,GRN,0
Iosco,Alabaster Township. Precinct 1,U S Senate,,Doug Dern,NLP,2
Iosco,Alabaster Township. Precinct 1,U S Senate,,Unresolved Write-In,,1
Iosco,Alabaster Township. Precinct 1,U S House,5,Daniel T. Kildee,DEM,131
Iosco,Alabaster Township. Precinct 1,U S House,5,Tim Kelly,REP,200
Iosco,Alabaster Township. Precinct 1,U S House,5,James Harris,LIB,6
Iosco,Alabaster Township. Precinct 1,U S House,5,Kathy Goodwin,WCP,2
Iosco,Alabaster Township. Precinct 1,U S House,5,Unresolved Write-In,,0
Iosco,Alabaster Township. Precinct 1,State House,106,LeeAnn Johnson,DEM,103
Iosco,Alabaster Township. Precinct 1,State House,106,Sue Allor,REP,228
Iosco,Alabaster Township. Precinct 1,State House,106,Unresolved Write-In,,2
Iosco,"AuSable Township, Precinct 1",Registered Voters,,,,1798
Iosco,"AuSable Township, Precinct 1",Ballots Cast,,,,1205
Iosco,"AuSable Township, Precinct 1",Straight Party,,Democratic Party,DEM,217
Iosco,"AuSable Township, Precinct 1",Straight Party,,Republican Party,REP,430
Iosco,"AuSable Township, Precinct 1",Straight Party,,Libertarian Party,LIB,6
Iosco,"AuSable Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,4
Iosco,"AuSable Township, Precinct 1",Straight Party,,Working Class Party,WCP,4
Iosco,"AuSable Township, Precinct 1",Straight Party,,Green Party,GRN,1
Iosco,"AuSable Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0
Iosco,"AuSable Township, Precinct 1",Straight Party,,Unresolved Write-In,,0
Iosco,"AuSable Township, Precinct 1",President/Vice-President,,Joseph R. Biden/Kamala D. Harris,DEM,433
Iosco,"AuSable Township, Precinct 1",President/Vice-President,,Donald J. Trump/Michael R. Pence,REP,745
Iosco,"AuSable Township, Precinct 1",President/Vice-President,,Jo Jorgensen/Jeremy Cohen,LIB,13
Iosco,"AuSable Township, Precinct 1",President/Vice-President,,Don Blankenship/William Mohr,UST,2
Iosco,"AuSable Township, Precinct 1",President/Vice-President,,Howie Hawkins/Angela Walker,GRN,5
Iosco,"AuSable Township, Precinct 1",President/Vice-President,,Rocky De La Fuente/Darcy Richardson,NLP,0
Iosco,"AuSable Township, Precinct 1",President/Vice-President,,Unresolved Write-In,,3
Iosco,"AuSable Township, Precinct 1",U S Senate,,Gary Peters,DEM,451
Iosco,"AuSable Township, Precinct 1",U S Senate,,John James,REP,718
Iosco,"AuSable Township, Precinct 1",U S Senate,,Valerie L. Willis,UST,8
Iosco,"AuSable Township, Precinct 1",U S Senate,,Marcia Squier,GRN,5
Iosco,"AuSable Township, Precinct 1",U S Senate,,Doug Dern,NLP,2
Iosco,"AuSable Township, Precinct 1",U S Senate,,Unresolved Write-In,,3
Iosco,"AuSable Township, Precinct 1",U S House,5,Daniel T. Kildee,DEM,441
Iosco,"AuSable Township, Precinct 1",U S House,5,Tim Kelly,REP,686
Iosco,"AuSable Township, Precinct 1",U S House,5,James Harris,LIB,23
Iosco,"AuSable Township, Precinct 1",U S House,5,Kathy Goodwin,WCP,27
Iosco,"AuSable Township, Precinct 1",U S House,5,Unresolved Write-In,,2
Iosco,"AuSable Township, Precinct 1",State House,106,LeeAnn Johnson,DEM,386
Iosco,"AuSable Township, Precinct 1",State House,106,Sue Allor,REP,773
Iosco,"AuSable Township, Precinct 1",State House,106,Unresolved Write-In,,7
Iosco,"Baldwin Township, Precinct 1",Registered Voters,,,,1570
Iosco,"Baldwin Township, Precinct 1",Ballots Cast,,,,1066
Iosco,"Baldwin Township, Precinct 1",Straight Party,,Democratic Party,DEM,191
Iosco,"Baldwin Township, Precinct 1",Straight Party,,Republican Party,REP,356
Iosco,"Baldwin Township, Precinct 1",Straight Party,,Libertarian Party,LIB,2
Iosco,"Baldwin Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1
Iosco,"Baldwin Township, Precinct 1",Straight Party,,Working Class Party,WCP,2
Iosco,"Baldwin Township, Precinct 1",Straight Party,,Green Party,GRN,1
Iosco,"Baldwin Township, Precinct 1",Straight Party,,Natural Law Party,NLP,1
Iosco,"Baldwin Township, Precinct 1",Straight Party,,Unresolved Write-In,,0
Iosco,"Baldwin Township, Precinct 1",President/Vice-President,,Joseph R. Biden/Kamala D. Harris,DEM,380
Iosco,"Baldwin Township, Precinct 1",President/Vice-President,,Donald J. Trump/Michael R. Pence,REP,660
Iosco,"Baldwin Township, Precinct 1",President/Vice-President,,Jo Jorgensen/Jeremy Cohen,LIB,12
Iosco,"Baldwin Township, Precinct 1",President/Vice-President,,Don Blankenship/William Mohr,UST,0
Iosco,"Baldwin Township, Precinct 1",President/Vice-President,,Howie Hawkins/Angela Walker,GRN,1
Iosco,"Baldwin Township, Precinct 1",President/Vice-President,,Rocky De La Fuente/Darcy Richardson,NLP,2
Iosco,"Baldwin Township, Precinct 1",President/Vice-President,,Unresolved Write-In,,2
Iosco,"Baldwin Township, Precinct 1",U S Senate,,Gary Peters,DEM,407
Iosco,"Baldwin Township, Precinct 1",U S Senate,,John James,REP,610
Iosco,"Baldwin Township, Precinct 1",U S Senate,,Valerie L. Willis,UST,3
Iosco,"Baldwin Township, Precinct 1",U S Senate,,Marcia Squier,GRN,10
Iosco,"Baldwin Township, Precinct 1",U S Senate,,Doug Dern,NLP,2
Iosco,"Baldwin Township, Precinct 1",U S Senate,,Unresolved Write-In,,2
Iosco,"Baldwin Township, Precinct 1",U S House,5,Daniel T. Kildee,DEM,405
Iosco,"Baldwin Township, Precinct 1",U S House,5,Tim Kelly,REP,582
Iosco,"Baldwin Township, Precinct 1",U S House,5,James Harris,LIB,13
Iosco,"Baldwin Township, Precinct 1",U S House,5,Kathy Goodwin,WCP,19
Iosco,"Baldwin Township, Precinct 1",U S House,5,Unresolved Write-In,,1
Iosco,"Baldwin Township, Precinct 1",State House,106,LeeAnn Johnson,DEM,343
Iosco,"Baldwin Township, Precinct 1",State House,106,Sue Allor,REP,673
Iosco,"Baldwin Township, Precinct 1",State House,106,Unresolved Write-In,,2
Iosco,"Burleigh Township, Precinct 1",Registered Voters,,,,595
Iosco,"Burleigh Township, Precinct 1",Ballots Cast,,,,372
Iosco,"Burleigh Township, Precinct 1",Straight Party,,Democratic Party,DEM,52
Iosco,"Burleigh Township, Precinct 1",Straight Party,,Republican Party,REP,135
Iosco,"Burleigh Township, Precinct 1",Straight Party,,Libertarian Party,LIB,0
Iosco,"Burleigh Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0
Iosco,"Burleigh Township, Precinct 1",Straight Party,,Working Class Party,WCP,0
Iosco,"Burleigh Township, Precinct 1",Straight Party,,Green Party,GRN,1
Iosco,"Burleigh Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0
Iosco,"Burleigh Township, Precinct 1",Straight Party,,Unresolved Write-In,,0
Iosco,"Burleigh Township, Precinct 1",President/Vice-President,,Joseph R. Biden/Kamala D. Harris,DEM,109
Iosco,"Burleigh Township, Precinct 1",President/Vice-President,,Donald J. Trump/Michael R. Pence,REP,250
Iosco,"Burleigh Township, Precinct 1",President/Vice-President,,Jo Jorgensen/Jeremy Cohen,LIB,6
Iosco,"Burleigh Township, Precinct 1",President/Vice-President,,Don Blankenship/William Mohr,UST,2
Iosco,"Burleigh Township, Precinct 1",President/Vice-President,,Howie Hawkins/Angela Walker,GRN,1
Iosco,"Burleigh Township, Precinct 1",President/Vice-President,,Rocky De La Fuente/Darcy Richardson,NLP,0
Iosco,"Burleigh Township, Precinct 1",President/Vice-President,,Unresolved Write-In,,2
Iosco,"Burleigh Township, Precinct 1",U S Senate,,Gary Peters,DEM,133
Iosco,"Burleigh Township, Precinct 1",U S Senate,,John James,REP,228
Iosco,"Burleigh Township, Precinct 1",U S Senate,,Valerie L. Willis,UST,2
Iosco,"Burleigh Township, Precinct 1",U S Senate,,Marcia Squier,GRN,4
Iosco,"Burleigh Township, Precinct 1",U S Senate,,Doug Dern,NLP,0
Iosco,"Burleigh Township, Precinct 1",U S Senate,,Unresolved Write-In,,0
Iosco,"Burleigh Township, Precinct 1",U S House,5,Daniel T. Kildee,DEM,126
Iosco,"Burleigh Township, Precinct 1",U S House,5,Tim Kelly,REP,212
Iosco,"Burleigh Township, Precinct 1",U S House,5,James Harris,LIB,4
Iosco,"Burleigh Township, Precinct 1",U S House,5,Kathy Goodwin,WCP,17
Iosco,"Burleigh Township, Precinct 1",U S House,5,Unresolved Write-In,,0
Iosco,"Burleigh Township, Precinct 1",State House,106,LeeAnn Johnson,DEM,104
Iosco,"Burleigh Township, Precinct 1",State House,106,Sue Allor,REP,253
Iosco,"Burleigh Township, Precinct 1",State House,106,Unresolved Write-In,,0
Iosco,"Grant Township, Precinct 1",Registered Voters,,,,1459
Iosco,"Grant Township, Precinct 1",Ballots Cast,,,,994
Iosco,"Grant Township, Precinct 1",Straight Party,,Democratic Party,DEM,158
Iosco,"Grant Township, Precinct 1",Straight Party,,Republican Party,REP,350
Iosco,"Grant Township, Precinct 1",Straight Party,,Libertarian Party,LIB,3
Iosco,"Grant Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1
Iosco,"Grant Township, Precinct 1",Straight Party,,Working Class Party,WCP,0
Iosco,"Grant Township, Precinct 1",Straight Party,,Green Party,GRN,3
Iosco,"Grant Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0
Iosco,"Grant Township, Precinct 1",Straight Party,,Unresolved Write-In,,0
Iosco,"Grant Township, Precinct 1",President/Vice-President,,Joseph R. Biden/Kamala D. Harris,DEM,319
Iosco,"Grant Township, Precinct 1",President/Vice-President,,Donald J. Trump/Michael R. Pence,REP,658
Iosco,"Grant Township, Precinct 1",President/Vice-President,,Jo Jorgensen/Jeremy Cohen,LIB,9
Iosco,"Grant Township, Precinct 1",President/Vice-President,,Don Blankenship/William Mohr,UST,1
Iosco,"Grant Township, Precinct 1",President/Vice-President,,Howie Hawkins/Angela Walker,GRN,1
Iosco,"Grant Township, Precinct 1",President/Vice-President,,Rocky De La Fuente/Darcy Richardson,NLP,1
Iosco,"Grant Township, Precinct 1",President/Vice-President,,Unresolved Write-In,,1
Iosco,"Grant Township, Precinct 1",U S Senate,,Gary Peters,DEM,347
Iosco,"Grant Township, Precinct 1",U S Senate,,John James,REP,613
Iosco,"Grant Township, Precinct 1",U S Senate,,Valerie L. Willis,UST,8
Iosco,"Grant Township, Precinct 1",U S Senate,,Marcia Squier,GRN,3
Iosco,"Grant Township, Precinct 1",U S Senate,,Doug Dern,NLP,2
Iosco,"Grant Township, Precinct 1",U S Senate,,Unresolved Write-In,,0
Iosco,"Grant Township, Precinct 1",U S House,5,Daniel T. Kildee,DEM,337
Iosco,"Grant Township, Precinct 1",U S House,5,Tim Kelly,REP,589
Iosco,"Grant Township, Precinct 1",U S House,5,James Harris,LIB,23
Iosco,"Grant Township, Precinct 1",U S House,5,Kathy Goodwin,WCP,16
Iosco,"Grant Township, Precinct 1",U S House,5,Unresolved Write-In,,0
Iosco,"Grant Township, Precinct 1",State House,106,LeeAnn Johnson,DEM,282
Iosco,"Grant Township, Precinct 1",State House,106,Sue Allor,REP,669
Iosco,"Grant Township, Precinct 1",State House,106,Unresolved Write-In,,4
Iosco,"Oscoda Township, Precinct 1",Registered Voters,,,,2031
Iosco,"Oscoda Township, Precinct 1",Ballots Cast,,,,1441
Iosco,"Oscoda Township, Precinct 1",Straight Party,,Democratic Party,DEM,224
Iosco,"Oscoda Township, Precinct 1",Straight Party,,Republican Party,REP,434
Iosco,"Oscoda Township, Precinct 1",Straight Party,,Libertarian Party,LIB,5
Iosco,"Oscoda Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0
Iosco,"Oscoda Township, Precinct 1",Straight Party,,Working Class Party,WCP,2
Iosco,"Oscoda Township, Precinct 1",Straight Party,,Green Party,GRN,0
Iosco,"Oscoda Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0
Iosco,"Oscoda Township, Precinct 1",Straight Party,,Unresolved Write-In,,0
Iosco,"Oscoda Township, Precinct 1",President/Vice-President,,Joseph R. Biden/Kamala D. Harris,DEM,503
Iosco,"Oscoda Township, Precinct 1",President/Vice-President,,Donald J. Trump/Michael R. Pence,REP,906
Iosco,"Oscoda Township, Precinct 1",President/Vice-President,,Jo Jorgensen/Jeremy Cohen,LIB,20
Iosco,"Oscoda Township, Precinct 1",President/Vice-President,,Don Blankenship/William Mohr,UST,1
Iosco,"Oscoda Township, Precinct 1",President/Vice-President,,Howie Hawkins/Angela Walker,GRN,4
Iosco,"Oscoda Township, Precinct 1",President/Vice-President,,Rocky De La Fuente/Darcy Richardson,NLP,2
Iosco,"Oscoda Township, Precinct 1",President/Vice-President,,Unresolved Write-In,,1
Iosco,"Oscoda Township, Precinct 1",U S Senate,,Gary Peters,DEM,532
Iosco,"Oscoda Township, Precinct 1",U S Senate,,John James,REP,857
Iosco,"Oscoda Township, Precinct 1",U S Senate,,Valerie L. Willis,UST,14
Iosco,"Oscoda Township, Precinct 1",U S Senate,,Marcia Squier,GRN,11
Iosco,"Oscoda Township, Precinct 1",U S Senate,,Doug Dern,NLP,1
Iosco,"Oscoda Township, Precinct 1",U S Senate,,Unresolved Write-In,,1
Iosco,"Oscoda Township, Precinct 1",U S House,5,Daniel T. Kildee,DEM,519
Iosco,"Oscoda Township, Precinct 1",U S House,5,Tim Kelly,REP,816
Iosco,"Oscoda Township, Precinct 1",U S House,5,James Harris,LIB,28
