county,precinct,office,district,party,candidate,votes,election_day,absentee
Grand Traverse,Acme Precinct 1,Registered Voters,,,,2547,,
Grand Traverse,Acme Precinct 1,Ballots Cast - Total,,,,2019,633,1386
Grand Traverse,Acme Precinct 1,Ballots Cast - Blank,,,,0,0,0
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,DEM,Democratic Party,414,79,335
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,REP,Republican Party,558,225,333
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,LIB,Libertarian Party,2,2,0
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,UST,U.S. Taxpayers Party,0,0,0
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,WCP,Working Class Party,5,2,3
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,GRE,Green Party,2,2,0
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,NLP,Natural Law Party,1,0,1
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,,Over Votes,0,0,0
Grand Traverse,Acme Precinct 1,Straight Party Ticket,,,Under Votes,1037,323,714
Grand Traverse,Acme Precinct 1,President,,DEM,Joseph R. Biden,985,178,807
Grand Traverse,Acme Precinct 1,President,,REP,Donald J. Trump,983,436,547
Grand Traverse,Acme Precinct 1,President,,LIB,Jo Jorgensen,28,15,13
Grand Traverse,Acme Precinct 1,President,,UST,Don Blankenship,2,2,0
Grand Traverse,Acme Precinct 1,President,,GRE,Howie Hawkins,6,1,5
Grand Traverse,Acme Precinct 1,President,,NLP,Rocky De La Fuente,0,0,0
Grand Traverse,Acme Precinct 1,President,,,Write-ins,5,1,4
Grand Traverse,Acme Precinct 1,President,,,Write-In: Brian T. Carroll,0,0,0
Grand Traverse,Acme Precinct 1,President,,,Over Votes,1,0,1
Grand Traverse,Acme Precinct 1,President,,,Under Votes,9,0,9
Grand Traverse,Acme Precinct 1,U.S. Senate,,DEM,Gary Peters,923,155,768
Grand Traverse,Acme Precinct 1,U.S. Senate,,REP,John James,1058,462,596
Grand Traverse,Acme Precinct 1,U.S. Senate,,UST,Valerie L. Willis,6,4,2
Grand Traverse,Acme Precinct 1,U.S. Senate,,GRE,Marcia Squier,11,5,6
Grand Traverse,Acme Precinct 1,U.S. Senate,,NLP,Doug Dern,0,0,0
Grand Traverse,Acme Precinct 1,U.S. Senate,,,Write-ins,1,1,0
Grand Traverse,Acme Precinct 1,U.S. Senate,,,Over Votes,0,0,0
Grand Traverse,Acme Precinct 1,U.S. Senate,,,Under Votes,20,6,14
Grand Traverse,Acme Precinct 1,U.S. House,1,DEM,Dana Ferguson,885,148,737
Grand Traverse,Acme Precinct 1,U.S. House,1,REP,Jack Bergman,1073,458,615
Grand Traverse,Acme Precinct 1,U.S. House,1,LIB,Ben Boren,28,16,12
Grand Traverse,Acme Precinct 1,U.S. House,1,,Write-ins,0,0,0
Grand Traverse,Acme Precinct 1,U.S. House,1,,Over Votes,1,0,1
Grand Traverse,Acme Precinct 1,U.S. House,1,,Under Votes,32,11,21
Grand Traverse,Acme Precinct 1,State House,104,DEM,Dan O'Neil,953,185,768
Grand Traverse,Acme Precinct 1,State House,104,REP,John R. Roth,1001,424,577
Grand Traverse,Acme Precinct 1,State House,104,LIB,Jason Crum,36,15,21
Grand Traverse,Acme Precinct 1,State House,104,,Write-ins,1,1,0
