county,precinct,office,district,party,candidate,votes,election_day,absentee
Emmer,"Bear Creek Township, Precinct 1",Registered Voters,,,,2681,,
Emmer,"Bear Creek Township, Precinct 1",Ballots Cast,,,,1777,732,1045
Emmer,"Bear Creek Township, Precinct 1",Ballots Cast - Blank,,,,0,0,0
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,DEM,Democrat,442,138,304
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,REP,Republican,496,234,262
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,LIB,Libertarian,9,5,4
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,0,1
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,WCP,Working Class,6,2,4
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,GRE,Green,1,1,0
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,NLP,Natural Law,0,0,0
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,,Over Votes,1,1,0
Emmer,"Bear Creek Township, Precinct 1",Straight Party,,,Under Votes,821,351,470
Emmer,"Bear Creek Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,943,322,621
Emmer,"Bear Creek Township, Precinct 1",Governor,,REP,Tudor M. Dixon,790,393,397
Emmer,"Bear Creek Township, Precinct 1",Governor,,LIB,Mary Buzuma,21,8,13
Emmer,"Bear Creek Township, Precinct 1",Governor,,UST,Donna Brandenburg,5,1,4
Emmer,"Bear Creek Township, Precinct 1",Governor,,GRE,Kevin Hogan,3,1,2
Emmer,"Bear Creek Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,4,3,1
Emmer,"Bear Creek Township, Precinct 1",Governor,,,Write-ins,1,1,0
Emmer,"Bear Creek Township, Precinct 1",Governor,,,Over Votes,0,0,0
Emmer,"Bear Creek Township, Precinct 1",Governor,,,Under Votes,10,3,7
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,915,312,603
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,REP,Kristina Elaine Karamo,802,390,412
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,LIB,Gregory Scott Stempfle,30,14,16
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,UST,Christine C. Schwartz,7,3,4
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,GRE,"GRE Larry James Hutchinson, Jr.",6,3,3
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,,Write-ins,2,2,0
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,,Over Votes,0,0,0
Emmer,"Bear Creek Township, Precinct 1",Secretary of State,,,Under Votes,15,8,7
Emmer,"Bear Creek Township, Precinct 1",Attorney General,,DEM,Dana Nessel,888,294,594
Emmer,"Bear Creek Township, Precinct 1",Attorney General,,REP,Matthew DePerno,803,392,411
Emmer,"Bear Creek Township, Precinct 1",Attorney General,,LIB,"LIB Joseph W. McHugh, Jr.",41,24,17
Emmer,"Bear Creek Township, Precinct 1",Attorney General,,UST,Gerald T. Van Sickle,13,5,8
Emmer,"Bear Creek Township, Precinct 1",Attorney General,,,Write-ins,1,1,0
Emmer,"Bear Creek Township, Precinct 1",Attorney General,,,Over Votes,0,0,0
Emmer,"Bear Creek Township, Precinct 1",Attorney General,,,Under Votes,31,16,15
Emmer,"Bear Creek Township, Precinct 1",U.S. House,1,DEM,Bob Lorinser,805,259,546
Emmer,"Bear Creek Township, Precinct 1",U.S. House,1,REP,Jack Bergman,896,432,464
Emmer,"Bear Creek Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,22,13,9
Emmer,"Bear Creek Township, Precinct 1",U.S. House,1,WCP,WCP Liz Hakola,31,12,19
Emmer,"Bear Creek Township, Precinct 1",U.S. House,1,,Write-ins,3,3,0
Emmer,"Bear Creek Township, Precinct 1",U.S. House,1,,Over Votes,0,0,0
Emmer,"Bear Creek Township, Precinct 1",U.S. House,1,,Under Votes,20,13,7
Emmer,"Bear Creek Township, Precinct 1",State Senate,37,DEM,Barbara Conley,823,275,548
Emmer,"Bear Creek Township, Precinct 1",State Senate,37,REP,John N. Damoose,896,427,469
Emmer,"Bear Creek Township, Precinct 1",State Senate,37,LIB,Zachary Dean,36,18,18
Emmer,"Bear Creek Township, Precinct 1",State Senate,37,,Write-ins,2,2,0
Emmer,"Bear Creek Township, Precinct 1",State Senate,37,,Over Votes,0,0,0
Emmer,"Bear Creek Township, Precinct 1",State Senate,37,,Under Votes,20,10,10
Emmer,"Bear Creek Township, Precinct 1",State House,107,DEM,Jodi Decker,872,287,585
Emmer,"Bear Creek Township, Precinct 1",State House,107,REP,Neil W. Friske,860,423,437
Emmer,"Bear Creek Township, Precinct 1",State House,107,,Write-ins,8,4,4
Emmer,"Bear Creek Township, Precinct 1",State House,107,,Over Votes,0,0,0
Emmer,"Bear Creek Township, Precinct 1",State House,107,,Under Votes,37,18,19
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,DEM,Pamela Pugh,787,257,530
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,DEM,Mitchell Robinson,749,231,518
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,REP,Tamara D. Carlone,810,386,424
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,REP,Linda Lee Tarver,776,365,411
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,LIB,Donna Gundle-Krieg,39,23,16
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,LIB,Bill Hall,43,22,21
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,UST,Ethan Hobson,19,8,11
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,WCP,WCP Mary Anne Hering,53,26,27
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,,Write-ins,1,1,0
Emmer,"Bear Creek Township, Precinct 1",State Board of Education,,,Over Votes,0,0,0
