county,precinct,office,district,party,candidates,votes
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,DEM,Democratic,378
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,DEM,Democratic,102
Mecosta,"Colfax Township, Precinct 1",Straight Party,,DEM,Democratic,181
Mecosta,"Deerfield Township, Precinct 1",Straight Party,,DEM,Democratic,89
Mecosta,"Fork Township, Precinct 1",Straight Party,,DEM,Democratic,107
Mecosta,"Grant Township, Precinct 1",Straight Party,,DEM,Democratic,42
Mecosta,"Green Charter Township, Precinct 1",Straight Party,,DEM,Democratic,308
Mecosta,"Hinton Township, Precinct 1",Straight Party,,DEM,Democratic,76
Mecosta,"Martiny Township, Precinct 1",Straight Party,,DEM,Democratic,167
Mecosta,"Mecosta Township, Precinct 1",Straight Party,,DEM,Democratic,218
Mecosta,"Millbrook Township, Precinct 1",Straight Party,,DEM,Democratic,82
Mecosta,"Morton Township, Precinct 1",Straight Party,,DEM,Democratic,267
Mecosta,"Morton Township, Precinct 2",Straight Party,,DEM,Democratic,280
Mecosta,"Sheridan Township, Precinct 1",Straight Party,,DEM,Democratic,115
Mecosta,"Wheatland Township, Precinct 1",Straight Party,,DEM,Democratic,131
Mecosta,"City of Big Rapids, Precinct 1",Straight Party,,DEM,Democratic,177
Mecosta,"City of Big Rapids, Precinct 2",Straight Party,,DEM,Democratic,298
Mecosta,"City of Big Rapids, Precinct 3",Straight Party,,DEM,Democratic,174
Mecosta,"Aetna Township, Precinct 1",Straight Party,,REP,Republican,426
Mecosta,"Austin Township, Precinct 1",Straight Party,,REP,Republican,306
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,REP,Republican,623
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,REP,Republican,272
Mecosta,"Colfax Township, Precinct 1",Straight Party,,REP,Republican,397
Mecosta,"Deerfield Township, Precinct 1",Straight Party,,REP,Republican,327
Mecosta,"Fork Township, Precinct 1",Straight Party,,REP,Republican,301
Mecosta,"Grant Township, Precinct 1",Straight Party,,REP,Republican,167
Mecosta,"Green Charter Township, Precinct 1",Straight Party,,REP,Republican,773
Mecosta,"Hinton Township, Precinct 1",Straight Party,,REP,Republican,223
Mecosta,"Martiny Township, Precinct 1",Straight Party,,REP,Republican,316
Mecosta,"Mecosta Township, Precinct 1",Straight Party,,REP,Republican,517
Mecosta,"Millbrook Township, Precinct 1",Straight Party,,REP,Republican,213
Mecosta,"Morton Township, Precinct 1",Straight Party,,REP,Republican,563
Mecosta,"Morton Township, Precinct 2",Straight Party,,REP,Republican,666
Mecosta,"Sheridan Township, Precinct 1",Straight Party,,REP,Republican,242
Mecosta,"Wheatland Township, Precinct 1",Straight Party,,REP,Republican,233
Mecosta,"City of Big Rapids, Precinct 1",Straight Party,,REP,Republican,171
Mecosta,"City of Big Rapids, Precinct 2",Straight Party,,REP,Republican,172
Mecosta,"City of Big Rapids, Precinct 3",Straight Party,,REP,Republican,203
Mecosta,"Aetna Township, Precinct 1",Straight Party,,LIB,Libertarian,5
Mecosta,"Austin Township, Precinct 1",Straight Party,,LIB,Libertarian,3
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,LIB,Libertarian,12
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,LIB,Libertarian,2
Mecosta,"Colfax Township, Precinct 1",Straight Party,,LIB,Libertarian,5
Mecosta,"Deerfield Township, Precinct 1",Straight Party,,LIB,Libertarian,3
Mecosta,"Fork Township, Precinct 1",Straight Party,,LIB,Libertarian,4
Mecosta,"Grant Township, Precinct 1",Straight Party,,LIB,Libertarian,0
Mecosta,"Green Charter Township, Precinct 1",Straight Party,,LIB,Libertarian,3
Mecosta,"Hinton Township, Precinct 1",Straight Party,,LIB,Libertarian,0
Mecosta,"Martiny Township, Precinct 1",Straight Party,,LIB,Libertarian,2
Mecosta,"Mecosta Township, Precinct 1",Straight Party,,LIB,Libertarian,3
Mecosta,"Millbrook Township, Precinct 1",Straight Party,,LIB,Libertarian,3
Mecosta,"Morton Township, Precinct 1",Straight Party,,LIB,Libertarian,6
Mecosta,"Morton Township, Precinct 2",Straight Party,,LIB,Libertarian,11
Mecosta,"Sheridan Township, Precinct 1",Straight Party,,LIB,Libertarian,1
Mecosta,"Wheatland Township, Precinct 1",Straight Party,,LIB,Libertarian,4
Mecosta,"City of Big Rapids, Precinct 1",Straight Party,,LIB,Libertarian,3
Mecosta,"City of Big Rapids, Precinct 2",Straight Party,,LIB,Libertarian,4
Mecosta,"City of Big Rapids, Precinct 3",Straight Party,,LIB,Libertarian,8
Mecosta,"Aetna Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,3
Mecosta,"Austin Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,4
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"Colfax Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0
Mecosta,"Deerfield Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"Fork Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,4
Mecosta,"Grant Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0
Mecosta,"Green Charter Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0
Mecosta,"Hinton Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"Martiny Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0
Mecosta,"Mecosta Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"Millbrook Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"Morton Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"Morton Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"Sheridan Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0
Mecosta,"Wheatland Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1
Mecosta,"City of Big Rapids, Precinct 1",Straight Party,,UST,U.S. Taxpayers,2
Mecosta,"City of Big Rapids, Precinct 2",Straight Party,,UST,U.S. Taxpayers,2
Mecosta,"City of Big Rapids, Precinct 3",Straight Party,,UST,U.S. Taxpayers,0
Mecosta,"Aetna Township, Precinct 1",Straight Party,,WCP,Working Class,1
Mecosta,"Austin Township, Precinct 1",Straight Party,,WCP,Working Class,1
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,WCP,Working Class,3
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,WCP,Working Class,2
Mecosta,"Colfax Township, Precinct 1",Straight Party,,WCP,Working Class,1
Mecosta,"Deerfield Township, Precinct 1",Straight Party,,WCP,Working Class,5
Mecosta,"Fork Township, Precinct 1",Straight Party,,WCP,Working Class,6
Mecosta,"Grant Township, Precinct 1",Straight Party,,WCP,Working Class,2
Mecosta,"Green Charter Township, Precinct 1",Straight Party,,WCP,Working Class,2
Mecosta,"Hinton Township, Precinct 1",Straight Party,,WCP,Working Class,2
Mecosta,"Martiny Township, Precinct 1",Straight Party,,WCP,Working Class,3
Mecosta,"Mecosta Township, Precinct 1",Straight Party,,WCP,Working Class,0
Mecosta,"Millbrook Township, Precinct 1",Straight Party,,WCP,Working Class,0
Mecosta,"Morton Township, Precinct 1",Straight Party,,WCP,Working Class,7
Mecosta,"Morton Township, Precinct 2",Straight Party,,WCP,Working Class,0
Mecosta,"Sheridan Township, Precinct 1",Straight Party,,WCP,Working Class,2
Mecosta,"Wheatland Township, Precinct 1",Straight Party,,WCP,Working Class,2
Mecosta,"City of Big Rapids, Precinct 1",Straight Party,,WCP,Working Class,3
Mecosta,"City of Big Rapids, Precinct 2",Straight Party,,WCP,Working Class,3
Mecosta,"City of Big Rapids, Precinct 3",Straight Party,,WCP,Working Class,6
Mecosta,"Aetna Township, Precinct 1",Straight Party,,GRN,Green,1
Mecosta,"Austin Township, Precinct 1",Straight Party,,GRN,Green,2
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,GRN,Green,4
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,GRN,Green,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,GRN,Green,2
Mecosta,"Deerfield Township, Precinct 1",Straight Party,,GRN,Green,2
Mecosta,"Fork Township, Precinct 1",Straight Party,,GRN,Green,0
Mecosta,"Grant Township, Precinct 1",Straight Party,,GRN,Green,0
Mecosta,"Green Charter Township, Precinct 1",Straight Party,,GRN,Green,1
Mecosta,"Hinton Township, Precinct 1",Straight Party,,GRN,Green,0
Mecosta,"Martiny Township, Precinct 1",Straight Party,,GRN,Green,0
Mecosta,"Mecosta Township, Precinct 1",Straight Party,,GRN,Green,1
Mecosta,"Millbrook Township, Precinct 1",Straight Party,,GRN,Green,0
Mecosta,"Morton Township, Precinct 1",Straight Party,,GRN,Green,1
Mecosta,"Morton Township, Precinct 2",Straight Party,,GRN,Green,0
Mecosta,"Sheridan Township, Precinct 1",Straight Party,,GRN,Green,0
Mecosta,"Wheatland Township, Precinct 1",Straight Party,,GRN,Green,1
Mecosta,"City of Big Rapids, Precinct 1",Straight Party,,GRN,Green,2
Mecosta,"City of Big Rapids, Precinct 2",Straight Party,,GRN,Green,0
Mecosta,"City of Big Rapids, Precinct 3",Straight Party,,GRN,Green,0
Mecosta,"Aetna Township, Precinct 1",Straight Party,,NLP,Natural Law,2
Mecosta,"Austin Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Big Rapids Charter Township, Precinct 1",Straight Party,,NLP,Natural Law,2
Mecosta,"Chippewa Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Colfax Township, Precinct 1",Straight Party,,NLP,Natural Law,4
Mecosta,"Deerfield Township, Precinct 1",Straight Party,,NLP,Natural Law,1
Mecosta,"Fork Township, Precinct 1",Straight Party,,NLP,Natural Law,1
Mecosta,"Grant Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Green Charter Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Hinton Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Martiny Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Mecosta Township, Precinct 1",Straight Party,,NLP,Natural Law,1
Mecosta,"Millbrook Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Morton Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Morton Township, Precinct 2",Straight Party,,NLP,Natural Law,0
Mecosta,"Sheridan Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"Wheatland Township, Precinct 1",Straight Party,,NLP,Natural Law,0
Mecosta,"City of Big Rapids, Precinct 1",Straight Party,,NLP,Natural Law,2
Mecosta,"City of Big Rapids, Precinct 2",Straight Party,,NLP,Natural Law,0
Mecosta,"City of Big Rapids, Precinct 3",Straight Party,,NLP,Natural Law,2
Mecosta,"Aetna Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,229
Mecosta,"Austin Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,230
Mecosta,"Big Rapids Charter Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,812
Mecosta,"Chippewa Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,217
Mecosta,"Colfax Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,392
Mecosta,"Deerfield Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,180
Mecosta,"Fork Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,228
Mecosta,"Grant Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,108
Mecosta,"Green Charter Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,599
Mecosta,"Hinton Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,148
Mecosta,"Martiny Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,312
Mecosta,"Mecosta Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,471
Mecosta,"Millbrook Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,151
Mecosta,"Morton Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,549
Mecosta,"Morton Township, Precinct 2",Governor,,DEM,Gretchen Whitmer,582
Mecosta,"Sheridan Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,205
Mecosta,"Wheatland Township, Precinct 1",Governor,,DEM,Gretchen Whitmer,233
Mecosta,"City of Big Rapids, Precinct 1",Governor,,DEM,Gretchen Whitmer,368
Mecosta,"City of Big Rapids, Precinct 2",Governor,,DEM,Gretchen Whitmer,550
Mecosta,"City of Big Rapids, Precinct 3",Governor,,DEM,Gretchen Whitmer,303
Mecosta,"Aetna Township, Precinct 1",Governor,,REP,Tudor M. Dixon,638
Mecosta,"Austin Township, Precinct 1",Governor,,REP,Tudor M. Dixon,464
Mecosta,"Big Rapids Charter Township, Precinct 1",Governor,,REP,Tudor M. Dixon,946
Mecosta,"Chippewa Township, Precinct 1",Governor,,REP,Tudor M. Dixon,378
Mecosta,"Colfax Township, Precinct 1",Governor,,REP,Tudor M. Dixon,643
Mecosta,"Deerfield Township, Precinct 1",Governor,,REP,Tudor M. Dixon,457
Mecosta,"Fork Township, Precinct 1",Governor,,REP,Tudor M. Dixon,426
Mecosta,"Grant Township, Precinct 1",Governor,,REP,Tudor M. Dixon,268
Mecosta,"Green Charter Township, Precinct 1",Governor,,REP,Tudor M. Dixon,"1,021"
Mecosta,"Hinton Township, Precinct 1",Governor,,REP,Tudor M. Dixon,338
Mecosta,"Martiny Township, Precinct 1",Governor,,REP,Tudor M. Dixon,427
Mecosta,"Mecosta Township, Precinct 1",Governor,,REP,Tudor M. Dixon,772
Mecosta,"Millbrook Township, Precinct 1",Governor,,REP,Tudor M. Dixon,307
Mecosta,"Morton Township, Precinct 1",Governor,,REP,Tudor M. Dixon,772
Mecosta,"Morton Township, Precinct 2",Governor,,REP,Tudor M. Dixon,894
Mecosta,"Sheridan Township, Precinct 1",Governor,,REP,Tudor M. Dixon,332
Mecosta,"Wheatland Township, Precinct 1",Governor,,REP,Tudor M. Dixon,375
Mecosta,"City of Big Rapids, Precinct 1",Governor,,REP,Tudor M. Dixon,259
Mecosta,"City of Big Rapids, Precinct 2",Governor,,REP,Tudor M. Dixon,280
Mecosta,"City of Big Rapids, Precinct 3",Governor,,REP,Tudor M. Dixon,265
Mecosta,"Aetna Township, Precinct 1",Governor,,LIB,Mary Buzuma,12
Mecosta,"Austin Township, Precinct 1",Governor,,LIB,Mary Buzuma,11
Mecosta,"Big Rapids Charter Township, Precinct 1",Governor,,LIB,Mary Buzuma,21
Mecosta,"Chippewa Township, Precinct 1",Governor,,LIB,Mary Buzuma,6
Mecosta,"Colfax Township, Precinct 1",Governor,,LIB,Mary Buzuma,7
Mecosta,"Deerfield Township, Precinct 1",Governor,,LIB,Mary Buzuma,14
Mecosta,"Fork Township, Precinct 1",Governor,,LIB,Mary Buzuma,6
Mecosta,"Grant Township, Precinct 1",Governor,,LIB,Mary Buzuma,4
Mecosta,"Green Charter Township, Precinct 1",Governor,,LIB,Mary Buzuma,18
Mecosta,"Hinton Township, Precinct 1",Governor,,LIB,Mary Buzuma,2
Mecosta,"Martiny Township, Precinct 1",Governor,,LIB,Mary Buzuma,7
Mecosta,"Mecosta Township, Precinct 1",Governor,,LIB,Mary Buzuma,14
Mecosta,"Millbrook Township, Precinct 1",Governor,,LIB,Mary Buzuma,4
Mecosta,"Morton Township, Precinct 1",Governor,,LIB,Mary Buzuma,15
Mecosta,"Morton Township, Precinct 2",Governor,,LIB,Mary Buzuma,17
Mecosta,"Sheridan Township, Precinct 1",Governor,,LIB,Mary Buzuma,10
Mecosta,"Wheatland Township, Precinct 1",Governor,,LIB,Mary Buzuma,11
Mecosta,"City of Big Rapids, Precinct 1",Governor,,LIB,Mary Buzuma,3
Mecosta,"City of Big Rapids, Precinct 2",Governor,,LIB,Mary Buzuma,10
Mecosta,"City of Big Rapids, Precinct 3",Governor,,LIB,Mary Buzuma,11
Mecosta,"Aetna Township, Precinct 1",Governor,,UST,Donna Brandenburg,4
Mecosta,"Austin Township, Precinct 1",Governor,,UST,Donna Brandenburg,5
Mecosta,"Big Rapids Charter Township, Precinct 1",Governor,,UST,Donna Brandenburg,9
Mecosta,"Chippewa Township, Precinct 1",Governor,,UST,Donna Brandenburg,5
Mecosta,"Colfax Township, Precinct 1",Governor,,UST,Donna Brandenburg,2
Mecosta,"Deerfield Township, Precinct 1",Governor,,UST,Donna Brandenburg,6
Mecosta,"Fork Township, Precinct 1",Governor,,UST,Donna Brandenburg,3
Mecosta,"Grant Township, Precinct 1",Governor,,UST,Donna Brandenburg,2
Mecosta,"Green Charter Township, Precinct 1",Governor,,UST,Donna Brandenburg,7
Mecosta,"Hinton Township, Precinct 1",Governor,,UST,Donna Brandenburg,1
Mecosta,"Martiny Township, Precinct 1",Governor,,UST,Donna Brandenburg,3
Mecosta,"Mecosta Township, Precinct 1",Governor,,UST,Donna Brandenburg,5
Mecosta,"Millbrook Township, Precinct 1",Governor,,UST,Donna Brandenburg,2
Mecosta,"Morton Township, Precinct 1",Governor,,UST,Donna Brandenburg,6
Mecosta,"Morton Township, Precinct 2",Governor,,UST,Donna Brandenburg,3
Mecosta,"Sheridan Township, Precinct 1",Governor,,UST,Donna Brandenburg,9
Mecosta,"Wheatland Township, Precinct 1",Governor,,UST,Donna Brandenburg,7
Mecosta,"City of Big Rapids, Precinct 1",Governor,,UST,Donna Brandenburg,1
Mecosta,"City of Big Rapids, Precinct 2",Governor,,UST,Donna Brandenburg,1
Mecosta,"City of Big Rapids, Precinct 3",Governor,,UST,Donna Brandenburg,4
Mecosta,"Aetna Township, Precinct 1",Governor,,GRN,Kevin Hogan,7
Mecosta,"Austin Township, Precinct 1",Governor,,GRN,Kevin Hogan,1
Mecosta,"Big Rapids Charter Township, Precinct 1",Governor,,GRN,Kevin Hogan,9
Mecosta,"Chippewa Township, Precinct 1",Governor,,GRN,Kevin Hogan,0
Mecosta,"Colfax Township, Precinct 1",Governor,,GRN,Kevin Hogan,10
Mecosta,"Deerfield Township, Precinct 1",Governor,,GRN,Kevin Hogan,1
Mecosta,"Fork Township, Precinct 1",Governor,,GRN,Kevin Hogan,4
Mecosta,"Grant Township, Precinct 1",Governor,,GRN,Kevin Hogan,1
Mecosta,"Green Charter Township, Precinct 1",Governor,,GRN,Kevin Hogan,12
Mecosta,"Hinton Township, Precinct 1",Governor,,GRN,Kevin Hogan,0
Mecosta,"Martiny Township, Precinct 1",Governor,,GRN,Kevin Hogan,1
Mecosta,"Mecosta Township, Precinct 1",Governor,,GRN,Kevin Hogan,4
Mecosta,"Millbrook Township, Precinct 1",Governor,,GRN,Kevin Hogan,1
Mecosta,"Morton Township, Precinct 1",Governor,,GRN,Kevin Hogan,4
Mecosta,"Morton Township, Precinct 2",Governor,,GRN,Kevin Hogan,1
Mecosta,"Sheridan Township, Precinct 1",Governor,,GRN,Kevin Hogan,2
Mecosta,"Wheatland Township, Precinct 1",Governor,,GRN,Kevin Hogan,3
Mecosta,"City of Big Rapids, Precinct 1",Governor,,GRN,Kevin Hogan,3
Mecosta,"City of Big Rapids, Precinct 2",Governor,,GRN,Kevin Hogan,3
Mecosta,"City of Big Rapids, Precinct 3",Governor,,GRN,Kevin Hogan,3
Mecosta,"Aetna Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,3
Mecosta,"Austin Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,1
Mecosta,"Big Rapids Charter Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,3
Mecosta,"Chippewa Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,1
Mecosta,"Colfax Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,3
Mecosta,"Deerfield Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,0
Mecosta,"Fork Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,2
Mecosta,"Grant Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,0
Mecosta,"Green Charter Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,1
Mecosta,"Hinton Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,1
Mecosta,"Martiny Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,0
Mecosta,"Mecosta Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,2
Mecosta,"Millbrook Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,0
Mecosta,"Morton Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,2
Mecosta,"Morton Township, Precinct 2",Governor,,NLP,Daryl M. Simpson,1
Mecosta,"Sheridan Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,1
Mecosta,"Wheatland Township, Precinct 1",Governor,,NLP,Daryl M. Simpson,0
Mecosta,"City of Big Rapids, Precinct 1",Governor,,NLP,Daryl M. Simpson,0
Mecosta,"City of Big Rapids, Precinct 2",Governor,,NLP,Daryl M. Simpson,0
Mecosta,"City of Big Rapids, Precinct 3",Governor,,NLP,Daryl M. Simpson,2
Mecosta,"Aetna Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Austin Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"Big Rapids Charter Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Chippewa Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Colfax Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Deerfield Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Fork Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Grant Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Green Charter Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"Hinton Township, Precinct 1",Governor,,,Write-ins,0
Mecosta,"Martiny Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"Mecosta Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"Millbrook Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"Morton Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"Morton Township, Precinct 2",Governor,,,Write-ins,1
Mecosta,"Sheridan Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"Wheatland Township, Precinct 1",Governor,,,Write-ins,1
Mecosta,"City of Big Rapids, Precinct 1",Governor,,,Write-ins,1
Mecosta,"City of Big Rapids, Precinct 2",Governor,,,Write-ins,1
Mecosta,"City of Big Rapids, Precinct 3",Governor,,,Write-ins,2
Mecosta,"Aetna Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,246
Mecosta,"Austin Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,232
Mecosta,"Big Rapids Charter Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,791
Mecosta,"Chippewa Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,222
Mecosta,"Colfax Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,410
Mecosta,"Deerfield Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,174
Mecosta,"Fork Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,228
Mecosta,"Grant Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,109
Mecosta,"Green Charter Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,610
Mecosta,"Hinton Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,148
Mecosta,"Martiny Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,317
Mecosta,"Mecosta Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,464
Mecosta,"Millbrook Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,153
Mecosta,"Morton Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,548
Mecosta,"Morton Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,575
Mecosta,"Sheridan Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,205
Mecosta,"Wheatland Township, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,232
Mecosta,"City of Big Rapids, Precinct 1",Secretary of State,,DEM,Jocelyn Benson,361
Mecosta,"City of Big Rapids, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,536
Mecosta,"City of Big Rapids, Precinct 3",Secretary of State,,DEM,Jocelyn Benson,295
Mecosta,"Aetna Township, Precinct 1",Secretary of State,,REP,Elaine Kristina Karamo,613
Mecosta,"Austin Township, Precinct 1",Secretary of State,,REP,Elaine Kristina Karamo,455
Mecosta,"Big Rapids Charter Township, Precinct 1",Secretary of State,,REP,Elaine Kristina Karamo,939
