county,precinct,office,district,party,candidate,votes,election_day,absentee
Emmet,"Bear Creek Township, Precinct 1",Secretary of State,,GRE,"GRE Larry James Hutchinson, Jr.",6,3,3
Emmet,"Bear Creek Township, Precinct 1",Secretary of State,,,Write-ins,2,2,0
Emmet,"Bear Creek Township, Precinct 1",Secretary of State,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Secretary of State,,,Under Votes,15,8,7
Emmet,"Bear Creek Township, Precinct 1",Attorney General,,DEM,Dana Nessel,888,294,594
Emmet,"Bear Creek Township, Precinct 1",Attorney General,,REP,Matthew DePerno,803,392,411
Emmet,"Bear Creek Township, Precinct 1",Attorney General,,LIB,"LIB Joseph W. McHugh, Jr.",41,24,17
Emmet,"Bear Creek Township, Precinct 1",Attorney General,,UST,Gerald T. Van Sickle,13,5,8
Emmet,"Bear Creek Township, Precinct 1",Attorney General,,,Write-ins,1,1,0
Emmet,"Bear Creek Township, Precinct 1",Attorney General,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Attorney General,,,Under Votes,31,16,15
Emmet,"Bear Creek Township, Precinct 1",U.S. House,1,DEM,Bob Lorinser,805,259,546
Emmet,"Bear Creek Township, Precinct 1",U.S. House,1,REP,Jack Bergman,896,432,464
Emmet,"Bear Creek Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,22,13,9
Emmet,"Bear Creek Township, Precinct 1",U.S. House,1,WCP,WCP Liz Hakola,31,12,19
Emmet,"Bear Creek Township, Precinct 1",U.S. House,1,,Write-ins,3,3,0
Emmet,"Bear Creek Township, Precinct 1",U.S. House,1,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",U.S. House,1,,Under Votes,20,13,7
Emmet,"Bear Creek Township, Precinct 1",State Senate,37,DEM,Barbara Conley,823,275,548
Emmet,"Bear Creek Township, Precinct 1",State Senate,37,REP,John N. Damoose,896,427,469
Emmet,"Bear Creek Township, Precinct 1",State Senate,37,LIB,Zachary Dean,36,18,18
Emmet,"Bear Creek Township, Precinct 1",State Senate,37,,Write-ins,2,2,0
Emmet,"Bear Creek Township, Precinct 1",State Senate,37,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",State Senate,37,,Under Votes,20,10,10
Emmet,"Bear Creek Township, Precinct 1",State House,107,DEM,Jodi Decker,872,287,585
Emmet,"Bear Creek Township, Precinct 1",State House,107,REP,Neil W. Friske,860,423,437
Emmet,"Bear Creek Township, Precinct 1",State House,107,,Write-ins,8,4,4
Emmet,"Bear Creek Township, Precinct 1",State House,107,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",State House,107,,Under Votes,37,18,19
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,DEM,Pamela Pugh,787,257,530
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,DEM,Mitchell Robinson,749,231,518
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,REP,Tamara D. Carlone,810,386,424
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,REP,Linda Lee Tarver,776,365,411
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,LIB,Donna Gundle-Krieg,39,23,16
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,LIB,Bill Hall,43,22,21
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,UST,Ethan Hobson,19,8,11
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,WCP,WCP Mary Anne Hering,53,26,27
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,,Write-ins,1,1,0
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",State Board of Education,,,Under Votes,277,145,132
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,DEM,Mike Behm,733,225,508
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,DEM,Kathy White,765,249,516
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,REP,Lena Epstein,811,383,428
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,REP,Sevag Vartanian,764,361,403
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,LIB,Eric Larson,54,27,27
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,UST,Joe Sanger,27,12,15
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,GRE,Sherry A. Wells,31,14,17
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,NLP,Kathleen Oakford,20,12,8
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,,Write-ins,3,3,0
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",U of M Regent,,,Under Votes,346,178,168
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,DEM,Dennis Denno,729,230,499
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,DEM,Renee Knake Jefferson,755,236,519
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,REP,Mike Balow,813,383,430
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,REP,Travis Menge,786,369,417
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,LIB,Claranna Gelineau,43,21,22
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,LIB,Max Riekse,37,19,18
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,GRE,Robin Lea Laurain,34,17,17
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,,Write-ins,2,2,0
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",MSU Trustee,,,Under Votes,355,187,168
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,DEM,Danielle Atkinson,744,238,506
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,DEM,Marilyn Kelly,732,234,498
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,REP,Christa Murphy,789,368,421
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,REP,Craig Wilsher,778,362,416
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,LIB,Bruce Jaquays,45,23,22
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,UST,Marc Joseph Sosnowski,35,16,19
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,GRE,Susan Odgers,37,20,17
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,,Write-ins,5,4,1
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Wayne State Gov,,,Under Votes,389,199,190
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 3rd District,,DEM,Anne L. Serafin,201,74,127
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 3rd District,,REP,Don Mapes,203,85,118
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 3rd District,,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 3rd District,,,Over Votes,1,0,1
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 3rd District,,,Under Votes,18,7,11
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 5th District,,DEM,Cyril S. Drier,404,133,271
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 5th District,,REP,Brian A. Gutowski,545,268,277
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 5th District,,,Write-ins,1,0,1
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 5th District,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 5th District,,,Under Votes,31,19,12
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 7th District,,DEM,Matt Koontz,259,91,168
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 7th District,,,Write-ins,10,8,2
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 7th District,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",County Commissioner 7th District,,,Under Votes,104,47,57
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Richard Bernstein,825,269,556
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Kyra Harris Bolden,576,185,391
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Paul Hudson,433,191,242
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Kerry Lee Morgan,176,95,81
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Brian Zahra,630,257,373
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Write-ins,8,8,0
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Over Votes,2,0,2
Emmet,"Bear Creek Township, Precinct 1",Justice of the Supreme Court,,,Under Votes,904,459,445
Emmet,"Bear Creek Township, Precinct 1",Judge of Court of Appeals 4th,,,Michael F. Gadola,959,374,585
Emmet,"Bear Creek Township, Precinct 1",Judge of Court of Appeals 4th,,,Brock A. Swartzle,923,345,578
Emmet,"Bear Creek Township, Precinct 1",Judge of Court of Appeals 4th,,,Write-ins,10,9,1
Emmet,"Bear Creek Township, Precinct 1",Judge of Court of Appeals 4th,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Judge of Court of Appeals 4th,,,Under Votes,1662,736,926
Emmet,"Bear Creek Township, Precinct 1",Judge of Circuit Court,,,Jennifer Deegan,1149,486,663
Emmet,"Bear Creek Township, Precinct 1",Judge of Circuit Court,,,Write-ins,12,11,1
Emmet,"Bear Creek Township, Precinct 1",Judge of Circuit Court,,,Over Votes,1,0,1
Emmet,"Bear Creek Township, Precinct 1",Judge of Circuit Court,,,Under Votes,615,235,380
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee North Central Michigan College,,,Chris Etienne,961,349,612
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee North Central Michigan College,,,Melissa Keiswetter,1034,412,622
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee North Central Michigan College,,,Write-ins,12,12,0
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee North Central Michigan College,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee North Central Michigan College,,,Under Votes,1547,691,856
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee Partial North Central Michigan College,,,Jennifer A. Shorter,1194,490,704
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee Partial North Central Michigan College,,,Write-ins,13,10,3
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee Partial North Central Michigan College,,,Over Votes,1,1,0
Emmet,"Bear Creek Township, Precinct 1",NCMC Trustee Partial North Central Michigan College,,,Under Votes,569,231,338
Emmet,"Bear Creek Township, Precinct 1",Char Em ISD Charlevoix- Emmet ISD,,,Michael Aenis,924,356,568
Emmet,"Bear Creek Township, Precinct 1",Char Em ISD Charlevoix- Emmet ISD,,,Barry A. Anderson,955,364,591
Emmet,"Bear Creek Township, Precinct 1",Char Em ISD Charlevoix- Emmet ISD,,,Write-ins,9,9,0
Emmet,"Bear Creek Township, Precinct 1",Char Em ISD Charlevoix- Emmet ISD,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Char Em ISD Charlevoix- Emmet ISD,,,Under Votes,1666,735,931
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Jennifer H. Attie,711,253,458
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Elizabeth Flynn,663,302,361
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Melanie Meengs,683,275,408
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Jessica Nolff,536,170,366
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Kathleen Reed,679,262,417
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Write-ins,22,19,3
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Public Schools of Petoskey Board Member Petoskey Public Schools,,,Under Votes,2037,915,1122
Emmet,"Bear Creek Township, Precinct 1",Prop 22-1,,,Yes,1129,383,746
Emmet,"Bear Creek Township, Precinct 1",Prop 22-1,,,No,590,322,268
Emmet,"Bear Creek Township, Precinct 1",Prop 22-1,,,Over Votes,1,1,0
Emmet,"Bear Creek Township, Precinct 1",Prop 22-1,,,Under Votes,57,26,31
Emmet,"Bear Creek Township, Precinct 1",Prop 22-2,,,Yes,1032,341,691
Emmet,"Bear Creek Township, Precinct 1",Prop 22-2,,,No,701,367,334
Emmet,"Bear Creek Township, Precinct 1",Prop 22-2,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Prop 22-2,,,Under Votes,44,24,20
Emmet,"Bear Creek Township, Precinct 1",Prop 22-3,,,Yes,990,352,638
Emmet,"Bear Creek Township, Precinct 1",Prop 22-3,,,No,751,363,388
Emmet,"Bear Creek Township, Precinct 1",Prop 22-3,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 1",Prop 22-3,,,Under Votes,36,17,19
Emmet,"Bear Creek Township, Precinct 2",Registered Voters,,,,3081,,
Emmet,"Bear Creek Township, Precinct 2",Ballots Cast,,,,1901,906,995
Emmet,"Bear Creek Township, Precinct 2",Ballots Cast - Blank,,,,0,0,0
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,DEM,Democrat,401,136,265
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,REP,Republican,629,338,291
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,LIB,Libertarian,7,7,0
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers,1,1,0
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,WCP,Working Class,3,1,2
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,GRE,Green,2,0,2
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,NLP,Natural Law,2,2,0
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,,Over Votes,1,0,1
Emmet,"Bear Creek Township, Precinct 2",Straight Party,,,Under Votes,855,421,434
Emmet,"Bear Creek Township, Precinct 2",Governor,,DEM,Gretchen Whitmer,841,313,528
Emmet,"Bear Creek Township, Precinct 2",Governor,,REP,Tudor M. Dixon,1001,561,440
Emmet,"Bear Creek Township, Precinct 2",Governor,,LIB,Mary Buzuma,20,18,2
Emmet,"Bear Creek Township, Precinct 2",Governor,,UST,Donna Brandenburg,10,6,4
Emmet,"Bear Creek Township, Precinct 2",Governor,,GRE,Kevin Hogan,3,3,0
Emmet,"Bear Creek Township, Precinct 2",Governor,,NLP,Daryl M. Simpson,6,4,2
Emmet,"Bear Creek Township, Precinct 2",Governor,,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 2",Governor,,,Over Votes,3,0,3
Emmet,"Bear Creek Township, Precinct 2",Governor,,,Under Votes,17,1,16
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,DEM,Jocelyn Benson,817,307,510
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,REP,Kristina Elaine Karamo,1008,564,444
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,LIB,Gregory Scott Stempfle,22,17,5
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,UST,Christine C. Schwartz,8,3,5
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,GRE,"GRE Larry James Hutchinson, Jr.",7,4,3
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,,Over Votes,1,0,1
Emmet,"Bear Creek Township, Precinct 2",Secretary of State,,,Under Votes,38,11,27
Emmet,"Bear Creek Township, Precinct 2",Attorney General,,DEM,Dana Nessel,812,306,506
Emmet,"Bear Creek Township, Precinct 2",Attorney General,,REP,Matthew DePerno,1017,568,449
Emmet,"Bear Creek Township, Precinct 2",Attorney General,,LIB,"LIB Joseph W. McHugh, Jr.",27,15,12
Emmet,"Bear Creek Township, Precinct 2",Attorney General,,UST,Gerald T. Van Sickle,11,6,5
Emmet,"Bear Creek Township, Precinct 2",Attorney General,,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 2",Attorney General,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 2",Attorney General,,,Under Votes,34,11,23
Emmet,"Bear Creek Township, Precinct 2",U.S. House,1,DEM,Bob Lorinser,699,259,440
Emmet,"Bear Creek Township, Precinct 2",U.S. House,1,REP,Jack Bergman,1134,613,521
Emmet,"Bear Creek Township, Precinct 2",U.S. House,1,LIB,Andrew Gale,17,12,5
Emmet,"Bear Creek Township, Precinct 2",U.S. House,1,WCP,WCP Liz Hakola,20,10,10
Emmet,"Bear Creek Township, Precinct 2",U.S. House,1,,Write-ins,1,0,1
Emmet,"Bear Creek Township, Precinct 2",U.S. House,1,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 2",U.S. House,1,,Under Votes,30,12,18
Emmet,"Bear Creek Township, Precinct 2",State Senate,37,DEM,Barbara Conley,715,259,456
Emmet,"Bear Creek Township, Precinct 2",State Senate,37,REP,John N. Damoose,1128,617,511
Emmet,"Bear Creek Township, Precinct 2",State Senate,37,LIB,Zachary Dean,20,18,2
Emmet,"Bear Creek Township, Precinct 2",State Senate,37,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 2",State Senate,37,,Over Votes,1,0,1
Emmet,"Bear Creek Township, Precinct 2",State Senate,37,,Under Votes,37,12,25
Emmet,"Bear Creek Township, Precinct 2",State House,107,DEM,Jodi Decker,771,290,481
Emmet,"Bear Creek Township, Precinct 2",State House,107,REP,Neil W. Friske,1091,603,488
Emmet,"Bear Creek Township, Precinct 2",State House,107,,Write-ins,4,1,3
Emmet,"Bear Creek Township, Precinct 2",State House,107,,Over Votes,1,1,0
Emmet,"Bear Creek Township, Precinct 2",State House,107,,Under Votes,34,11,23
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,DEM,Pamela Pugh,694,254,440
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,DEM,Mitchell Robinson,667,238,429
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,REP,Tamara D. Carlone,1006,552,454
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,REP,Linda Lee Tarver,966,519,447
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,LIB,Donna Gundle-Krieg,38,24,14
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,LIB,Bill Hall,37,28,9
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,UST,Ethan Hobson,15,11,4
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,WCP,WCP Mary Anne Hering,53,34,19
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,,Write-ins,1,0,1
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,,Over Votes,4,4,0
Emmet,"Bear Creek Township, Precinct 2",State Board of Education,,,Under Votes,321,148,173
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,DEM,Mike Behm,651,231,420
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,DEM,Kathy White,659,233,426
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,REP,Lena Epstein,1005,553,452
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,REP,Sevag Vartanian,935,513,422
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,LIB,Eric Larson,52,39,13
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,UST,Joe Sanger,23,17,6
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,GRE,Sherry A. Wells,34,19,15
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,NLP,Kathleen Oakford,20,12,8
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,,Write-ins,3,1,2
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,,Over Votes,4,2,2
Emmet,"Bear Creek Township, Precinct 2",U of M Regent,,,Under Votes,416,192,224
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,DEM,Dennis Denno,621,221,400
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,DEM,Renee Knake Jefferson,642,226,416
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,REP,Mike Balow,1003,553,450
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,REP,Travis Menge,974,531,443
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,LIB,Claranna Gelineau,52,35,17
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,LIB,Max Riekse,33,24,9
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,GRE,Robin Lea Laurain,39,23,16
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,,Over Votes,8,2,6
Emmet,"Bear Creek Township, Precinct 2",MSU Trustee,,,Under Votes,430,197,233
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,DEM,Danielle Atkinson,639,227,412
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,DEM,Marilyn Kelly,648,231,417
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,REP,Christa Murphy,1001,552,449
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,REP,Craig Wilsher,954,519,435
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,LIB,Bruce Jaquays,47,33,14
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,UST,Marc Joseph Sosnowski,24,16,8
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,GRE,Susan Odgers,35,22,13
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,,Write-ins,2,1,1
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 2",Wayne State Gov,,,Under Votes,452,211,241
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 5th District,,DEM,Cyril S. Drier,653,242,411
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 5th District,,REP,Brian A. Gutowski,1158,618,540
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 5th District,,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 5th District,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 5th District,,,Under Votes,64,29,35
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 7th District,,DEM,Matt Koontz,17,13,4
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 7th District,,,Write-ins,0,0,0
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 7th District,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 2",County Commissioner 7th District,,,Under Votes,9,4,5
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Richard Bernstein,813,345,468
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Kyra Harris Bolden,472,177,295
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Paul Hudson,433,211,222
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Kerry Lee Morgan,228,130,98
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Brian Zahra,811,410,401
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Write-ins,8,7,1
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Over Votes,2,0,2
Emmet,"Bear Creek Township, Precinct 2",Justice of the Supreme Court,,,Under Votes,1035,532,503
Emmet,"Bear Creek Township, Precinct 2",Judge of Court of Appeals 4th,,,Michael F. Gadola,1035,489,546
Emmet,"Bear Creek Township, Precinct 2",Judge of Court of Appeals 4th,,,Brock A. Swartzle,1006,465,541
Emmet,"Bear Creek Township, Precinct 2",Judge of Court of Appeals 4th,,,Write-ins,16,16,0
Emmet,"Bear Creek Township, Precinct 2",Judge of Court of Appeals 4th,,,Over Votes,0,0,0
Emmet,"Bear Creek Township, Precinct 2",Judge of Court of Appeals 4th,,,Under Votes,1745,842,903
Emmet,"Bear Creek Township, Precinct 2",Judge of Circuit Court,,,Jennifer Deegan,1221,588,633
Emmet,"Bear Creek Township, Precinct 2",Judge of Circuit Court,,,Write-ins,18,17,1
Emmet,"Bear Creek Township, Precinct 2",Judge of Circuit Court,,,Over Votes,1,1,0
Emmet,"Bear Creek Township, Precinct 2",Judge of Circuit Court,,,Under Votes,661,300,361
Emmet,"Bear Creek Township, Precinct 2",NCMC Trustee North Central Michigan College,,,Chris Etienne,1027,462,565
Emmet,"Bear Creek Township, Precinct 2",NCMC Trustee North Central Michigan College,,,Melissa Keiswetter,1103,510,593
Emmet,"Bear Creek Township, Precinct 2",NCMC Trustee North Central Michigan College,,,Write-ins,16,16,0
Emmet,"Bear Creek Township, Precinct 2",NCMC Trustee North Central Michigan College,,,Over Votes,2,2,0
Emmet,"Bear Creek Township, Precinct 2",NCMC Trustee North Central Michigan College,,,Under Votes,1654,822,832
